"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2017 12:15 - 01/01/2017 12:30","BZN|NL","12508.00","13506.09"
"01/01/2017 12:30 - 01/01/2017 12:45","BZN|NL","12570.00","13565.24"
"01/01/2017 12:45 - 01/01/2017 13:00","BZN|NL","12584.00","13570.01"
"01/01/2017 13:00 - 01/01/2017 13:15","BZN|NL","12608.00","13613.73"
"01/01/2017 13:15 - 01/01/2017 13:30","BZN|NL","12648.00","13623.24"
"01/01/2017 13:30 - 01/01/2017 13:45","BZN|NL","12697.00","13635.86"
"01/01/2017 13:45 - 01/01/2017 14:00","BZN|NL","12657.00","13618.49"
"01/01/2017 14:00 - 01/01/2017 14:15","BZN|NL","12676.00","13617.55"
"01/01/2017 14:15 - 01/01/2017 14:30","BZN|NL","12703.00","13651.26"
"01/01/2017 14:30 - 01/01/2017 14:45","BZN|NL","12681.00","13609.79"
"01/01/2017 14:45 - 01/01/2017 15:00","BZN|NL","12717.00","13605.12"
"01/01/2017 15:00 - 01/01/2017 15:15","BZN|NL","12701.00","13575.15"
"01/01/2017 15:15 - 01/01/2017 15:30","BZN|NL","12714.00","13601.26"
"01/01/2017 15:30 - 01/01/2017 15:45","BZN|NL","12739.00","13628.82"
"01/01/2017 15:45 - 01/01/2017 16:00","BZN|NL","12757.00","13665.79"
"01/01/2017 16:00 - 01/01/2017 16:15","BZN|NL","12831.00","13678.48"
"01/01/2017 16:15 - 01/01/2017 16:30","BZN|NL","12975.00","13711.80"
"01/01/2017 16:30 - 01/01/2017 16:45","BZN|NL","13236.00","13990.48"
"01/01/2017 16:45 - 01/01/2017 17:00","BZN|NL","13608.00","14382.05"
"01/01/2017 17:00 - 01/01/2017 17:15","BZN|NL","13818.00","14653.58"
"01/01/2017 17:15 - 01/01/2017 17:30","BZN|NL","14075.00","14649.79"
"01/01/2017 17:30 - 01/01/2017 17:45","BZN|NL","14225.00","14919.57"
"01/01/2017 17:45 - 01/01/2017 18:00","BZN|NL","14321.00","15067.54"
"01/01/2017 18:00 - 01/01/2017 18:15","BZN|NL","14195.00","14975.41"
"01/01/2017 18:15 - 01/01/2017 18:30","BZN|NL","14152.00","14748.08"
"01/01/2017 18:30 - 01/01/2017 18:45","BZN|NL","14111.00","14647.58"
"01/01/2017 18:45 - 01/01/2017 19:00","BZN|NL","14031.00","14520.23"
"01/01/2017 19:00 - 01/01/2017 19:15","BZN|NL","13975.00","14433.07"
"01/01/2017 19:15 - 01/01/2017 19:30","BZN|NL","13879.00","14339.95"
"01/01/2017 19:30 - 01/01/2017 19:45","BZN|NL","13783.00","14251.62"
"01/01/2017 19:45 - 01/01/2017 20:00","BZN|NL","13776.00","14159.91"
"01/01/2017 20:00 - 01/01/2017 20:15","BZN|NL","13653.00","14091.30"
"01/01/2017 20:15 - 01/01/2017 20:30","BZN|NL","13550.00","14067.79"
"01/01/2017 20:30 - 01/01/2017 20:45","BZN|NL","13399.00","13950.79"
"01/01/2017 20:45 - 01/01/2017 21:00","BZN|NL","13191.00","13765.46"
"01/01/2017 21:00 - 01/01/2017 21:15","BZN|NL","13021.00","13645.13"
"01/01/2017 21:15 - 01/01/2017 21:30","BZN|NL","12915.00","13568.52"
"01/01/2017 21:30 - 01/01/2017 21:45","BZN|NL","12732.00","13458.31"
"01/01/2017 21:45 - 01/01/2017 22:00","BZN|NL","12593.00","13275.95"
"01/01/2017 22:00 - 01/01/2017 22:15","BZN|NL","12410.00","13103.73"
"01/01/2017 22:15 - 01/01/2017 22:30","BZN|NL","12224.00","12986.27"
"01/01/2017 22:30 - 01/01/2017 22:45","BZN|NL","12044.00","12794.29"
"01/01/2017 22:45 - 01/01/2017 23:00","BZN|NL","11834.00","12544.23"
"01/01/2017 23:00 - 01/01/2017 23:15","BZN|NL","11620.00","12336.74"
"01/01/2017 23:15 - 01/01/2017 23:30","BZN|NL","11378.00","12170.88"
"01/01/2017 23:30 - 01/01/2017 23:45","BZN|NL","11176.00","11884.16"
"01/01/2017 23:45 - 02/01/2017 00:00","BZN|NL","10975.00","11605.23"
"02/01/2017 00:00 - 02/01/2017 00:15","BZN|NL","10725.00","11403.44"
"02/01/2017 00:15 - 02/01/2017 00:30","BZN|NL","10652.00","11345.05"
"02/01/2017 00:30 - 02/01/2017 00:45","BZN|NL","10479.00","11285.09"
"02/01/2017 00:45 - 02/01/2017 01:00","BZN|NL","10357.00","11178.75"
"02/01/2017 01:00 - 02/01/2017 01:15","BZN|NL","10240.00","11042.44"
"02/01/2017 01:15 - 02/01/2017 01:30","BZN|NL","10127.00","10873.89"
"02/01/2017 01:30 - 02/01/2017 01:45","BZN|NL","10018.00","10698.58"
"02/01/2017 01:45 - 02/01/2017 02:00","BZN|NL","9972.00","10531.79"
"02/01/2017 02:00 - 02/01/2017 02:15","BZN|NL","9931.00","10438.28"
"02/01/2017 02:15 - 02/01/2017 02:30","BZN|NL","9860.00","10378.39"
"02/01/2017 02:30 - 02/01/2017 02:45","BZN|NL","9794.00","10358.16"
"02/01/2017 02:45 - 02/01/2017 03:00","BZN|NL","9789.00","10360.97"
"02/01/2017 03:00 - 02/01/2017 03:15","BZN|NL","9777.00","10353.92"
"02/01/2017 03:15 - 02/01/2017 03:30","BZN|NL","9770.00","10350.85"
"02/01/2017 03:30 - 02/01/2017 03:45","BZN|NL","9723.00","10354.67"
"02/01/2017 03:45 - 02/01/2017 04:00","BZN|NL","9722.00","10328.17"
"02/01/2017 04:00 - 02/01/2017 04:15","BZN|NL","9772.00","10342.10"
"02/01/2017 04:15 - 02/01/2017 04:30","BZN|NL","9845.00","10411.60"
"02/01/2017 04:30 - 02/01/2017 04:45","BZN|NL","9897.00","10472.72"
"02/01/2017 04:45 - 02/01/2017 05:00","BZN|NL","9975.00","10553.53"
"02/01/2017 05:00 - 02/01/2017 05:15","BZN|NL","10126.00","10688.19"
"02/01/2017 05:15 - 02/01/2017 05:30","BZN|NL","10277.00","10866.62"
"02/01/2017 05:30 - 02/01/2017 05:45","BZN|NL","10488.00","11054.64"
"02/01/2017 05:45 - 02/01/2017 06:00","BZN|NL","10710.00","11304.68"
"02/01/2017 06:00 - 02/01/2017 06:15","BZN|NL","11104.00","11606.93"
"02/01/2017 06:15 - 02/01/2017 06:30","BZN|NL","11509.00","12042.20"
"02/01/2017 06:30 - 02/01/2017 06:45","BZN|NL","11871.00","12494.70"
"02/01/2017 06:45 - 02/01/2017 07:00","BZN|NL","12292.00","13027.75"
"02/01/2017 07:00 - 02/01/2017 07:15","BZN|NL","12834.00","13526.57"
"02/01/2017 07:15 - 02/01/2017 07:30","BZN|NL","13261.00","14155.61"
"02/01/2017 07:30 - 02/01/2017 07:45","BZN|NL","13738.00","14768.12"
"02/01/2017 07:45 - 02/01/2017 08:00","BZN|NL","14150.00","15280.86"
"02/01/2017 08:00 - 02/01/2017 08:15","BZN|NL","14643.00","15701.32"
"02/01/2017 08:15 - 02/01/2017 08:30","BZN|NL","15000.00","16063.10"
"02/01/2017 08:30 - 02/01/2017 08:45","BZN|NL","15163.00","16334.83"
"02/01/2017 08:45 - 02/01/2017 09:00","BZN|NL","15329.00","16497.67"
"02/01/2017 09:00 - 02/01/2017 09:15","BZN|NL","15524.00","16649.63"
"02/01/2017 09:15 - 02/01/2017 09:30","BZN|NL","15690.00","16722.59"
"02/01/2017 09:30 - 02/01/2017 09:45","BZN|NL","15832.00","16837.29"
"02/01/2017 09:45 - 02/01/2017 10:00","BZN|NL","15937.00","16846.71"
"02/01/2017 10:00 - 02/01/2017 10:15","BZN|NL","15916.00","16864.41"
"02/01/2017 10:15 - 02/01/2017 10:30","BZN|NL","15974.00","16866.42"
"02/01/2017 10:30 - 02/01/2017 10:45","BZN|NL","16000.00","16883.21"
"02/01/2017 10:45 - 02/01/2017 11:00","BZN|NL","16034.00","16876.05"
"02/01/2017 11:00 - 02/01/2017 11:15","BZN|NL","15951.00","16852.62"
"02/01/2017 11:15 - 02/01/2017 11:30","BZN|NL","15908.00","16803.04"
"02/01/2017 11:30 - 02/01/2017 11:45","BZN|NL","15949.00","16743.29"
"02/01/2017 11:45 - 02/01/2017 12:00","BZN|NL","15927.00","16742.65"
"02/01/2017 12:00 - 02/01/2017 12:15","BZN|NL","15861.00","16684.76"
"02/01/2017 12:15 - 02/01/2017 12:30","BZN|NL","15861.00","16611.09"
"02/01/2017 12:30 - 02/01/2017 12:45","BZN|NL","15831.00","16546.68"
"02/01/2017 12:45 - 02/01/2017 13:00","BZN|NL","15759.00","16458.41"
"02/01/2017 13:00 - 02/01/2017 13:15","BZN|NL","15908.00","16430.54"
"02/01/2017 13:15 - 02/01/2017 13:30","BZN|NL","15920.00","16481.51"
"02/01/2017 13:30 - 02/01/2017 13:45","BZN|NL","15910.00","16462.92"
"02/01/2017 13:45 - 02/01/2017 14:00","BZN|NL","15872.00","16403.80"
"02/01/2017 14:00 - 02/01/2017 14:15","BZN|NL","15886.00","16390.56"
"02/01/2017 14:15 - 02/01/2017 14:30","BZN|NL","15898.00","16323.62"
"02/01/2017 14:30 - 02/01/2017 14:45","BZN|NL","15851.00","16296.47"
"02/01/2017 14:45 - 02/01/2017 15:00","BZN|NL","15911.00","16275.57"
"02/01/2017 15:00 - 02/01/2017 15:15","BZN|NL","15890.00","16371.49"
"02/01/2017 15:15 - 02/01/2017 15:30","BZN|NL","15914.00","16346.52"
"02/01/2017 15:30 - 02/01/2017 15:45","BZN|NL","16003.00","16438.60"
"02/01/2017 15:45 - 02/01/2017 16:00","BZN|NL","16002.00","16541.24"
"02/01/2017 16:00 - 02/01/2017 16:15","BZN|NL","16083.00","16595.11"
"02/01/2017 16:15 - 02/01/2017 16:30","BZN|NL","16163.00","16518.96"
"02/01/2017 16:30 - 02/01/2017 16:45","BZN|NL","16409.00","16798.50"
"02/01/2017 16:45 - 02/01/2017 17:00","BZN|NL","16911.00","17061.79"
"02/01/2017 17:00 - 02/01/2017 17:15","BZN|NL","17291.00","17567.47"
"02/01/2017 17:15 - 02/01/2017 17:30","BZN|NL","17607.00","17544.99"
"02/01/2017 17:30 - 02/01/2017 17:45","BZN|NL","17664.00","17767.46"
"02/01/2017 17:45 - 02/01/2017 18:00","BZN|NL","17578.00","17677.84"
"02/01/2017 18:00 - 02/01/2017 18:15","BZN|NL","17132.00","17514.80"
"02/01/2017 18:15 - 02/01/2017 18:30","BZN|NL","16796.00","16868.59"
"02/01/2017 18:30 - 02/01/2017 18:45","BZN|NL","16686.00","16603.39"
"02/01/2017 18:45 - 02/01/2017 19:00","BZN|NL","16556.00","16542.42"
"02/01/2017 19:00 - 02/01/2017 19:15","BZN|NL","16391.00","16454.03"
"02/01/2017 19:15 - 02/01/2017 19:30","BZN|NL","16226.00","16315.34"
"02/01/2017 19:30 - 02/01/2017 19:45","BZN|NL","16069.00","16140.47"
"02/01/2017 19:45 - 02/01/2017 20:00","BZN|NL","15964.00","15932.29"
"02/01/2017 20:00 - 02/01/2017 20:15","BZN|NL","15736.00","15849.25"
"02/01/2017 20:15 - 02/01/2017 20:30","BZN|NL","15545.00","15786.85"
"02/01/2017 20:30 - 02/01/2017 20:45","BZN|NL","15288.00","15481.88"
"02/01/2017 20:45 - 02/01/2017 21:00","BZN|NL","15018.00","15131.32"
"02/01/2017 21:00 - 02/01/2017 21:15","BZN|NL","14791.00","14978.96"
"02/01/2017 21:15 - 02/01/2017 21:30","BZN|NL","14571.00","14930.77"
"02/01/2017 21:30 - 02/01/2017 21:45","BZN|NL","14311.00","14733.99"
"02/01/2017 21:45 - 02/01/2017 22:00","BZN|NL","14121.00","14421.05"
"02/01/2017 22:00 - 02/01/2017 22:15","BZN|NL","13778.00","14174.92"
"02/01/2017 22:15 - 02/01/2017 22:30","BZN|NL","13531.00","13937.50"
"02/01/2017 22:30 - 02/01/2017 22:45","BZN|NL","13288.00","13622.81"
"02/01/2017 22:45 - 02/01/2017 23:00","BZN|NL","13020.00","13311.49"
"02/01/2017 23:00 - 02/01/2017 23:15","BZN|NL","12888.00","13075.03"
"02/01/2017 23:15 - 02/01/2017 23:30","BZN|NL","12612.00","13031.57"
"02/01/2017 23:30 - 02/01/2017 23:45","BZN|NL","12330.00","12791.67"
"02/01/2017 23:45 - 03/01/2017 00:00","BZN|NL","12028.00","12402.34"
"03/01/2017 00:00 - 03/01/2017 00:15","BZN|NL","11816.00","12156.29"
"03/01/2017 00:15 - 03/01/2017 00:30","BZN|NL","11685.00","12117.46"
"03/01/2017 00:30 - 03/01/2017 00:45","BZN|NL","11462.00","11964.30"
"03/01/2017 00:45 - 03/01/2017 01:00","BZN|NL","11332.00","11760.02"
"03/01/2017 01:00 - 03/01/2017 01:15","BZN|NL","11102.00","11535.86"
"03/01/2017 01:15 - 03/01/2017 01:30","BZN|NL","11007.00","11363.00"
"03/01/2017 01:30 - 03/01/2017 01:45","BZN|NL","10889.00","11252.78"
"03/01/2017 01:45 - 03/01/2017 02:00","BZN|NL","10757.00","11114.00"
"03/01/2017 02:00 - 03/01/2017 02:15","BZN|NL","10701.00","10967.01"
"03/01/2017 02:15 - 03/01/2017 02:30","BZN|NL","10603.00","10862.30"
"03/01/2017 02:30 - 03/01/2017 02:45","BZN|NL","10566.00","10846.99"
"03/01/2017 02:45 - 03/01/2017 03:00","BZN|NL","10532.00","10833.73"
"03/01/2017 03:00 - 03/01/2017 03:15","BZN|NL","10473.00","10815.40"
"03/01/2017 03:15 - 03/01/2017 03:30","BZN|NL","10482.00","10806.58"
"03/01/2017 03:30 - 03/01/2017 03:45","BZN|NL","10460.00","10826.23"
"03/01/2017 03:45 - 03/01/2017 04:00","BZN|NL","10393.00","10854.32"
"03/01/2017 04:00 - 03/01/2017 04:15","BZN|NL","10455.00","10852.75"
"03/01/2017 04:15 - 03/01/2017 04:30","BZN|NL","10498.00","10937.68"
"03/01/2017 04:30 - 03/01/2017 04:45","BZN|NL","10587.00","11005.76"
"03/01/2017 04:45 - 03/01/2017 05:00","BZN|NL","10640.00","11097.32"
"03/01/2017 05:00 - 03/01/2017 05:15","BZN|NL","10742.00","11280.19"
"03/01/2017 05:15 - 03/01/2017 05:30","BZN|NL","10858.00","11504.55"
"03/01/2017 05:30 - 03/01/2017 05:45","BZN|NL","11088.00","11748.30"
"03/01/2017 05:45 - 03/01/2017 06:00","BZN|NL","11316.00","12063.88"
"03/01/2017 06:00 - 03/01/2017 06:15","BZN|NL","11717.00","12417.38"
"03/01/2017 06:15 - 03/01/2017 06:30","BZN|NL","12078.00","12938.43"
"03/01/2017 06:30 - 03/01/2017 06:45","BZN|NL","12462.00","13551.70"
"03/01/2017 06:45 - 03/01/2017 07:00","BZN|NL","12833.00","14049.39"
"03/01/2017 07:00 - 03/01/2017 07:15","BZN|NL","13444.00","14572.44"
"03/01/2017 07:15 - 03/01/2017 07:30","BZN|NL","13925.00","15133.67"
"03/01/2017 07:30 - 03/01/2017 07:45","BZN|NL","14386.00","16015.42"
"03/01/2017 07:45 - 03/01/2017 08:00","BZN|NL","14883.00","16546.58"
"03/01/2017 08:00 - 03/01/2017 08:15","BZN|NL","15313.00","17123.90"
"03/01/2017 08:15 - 03/01/2017 08:30","BZN|NL","15673.00","17616.82"
"03/01/2017 08:30 - 03/01/2017 08:45","BZN|NL","15847.00","17973.91"
"03/01/2017 08:45 - 03/01/2017 09:00","BZN|NL","16039.00","18147.64"
"03/01/2017 09:00 - 03/01/2017 09:15","BZN|NL","16224.00","18319.22"
"03/01/2017 09:15 - 03/01/2017 09:30","BZN|NL","16380.00","18463.70"
"03/01/2017 09:30 - 03/01/2017 09:45","BZN|NL","16433.00","18545.85"
"03/01/2017 09:45 - 03/01/2017 10:00","BZN|NL","16543.00","18558.32"
"03/01/2017 10:00 - 03/01/2017 10:15","BZN|NL","16573.00","18568.56"
"03/01/2017 10:15 - 03/01/2017 10:30","BZN|NL","16617.00","18513.89"
"03/01/2017 10:30 - 03/01/2017 10:45","BZN|NL","16576.00","18360.06"
"03/01/2017 10:45 - 03/01/2017 11:00","BZN|NL","16634.00","18323.42"
"03/01/2017 11:00 - 03/01/2017 11:15","BZN|NL","16666.00","18577.92"
"03/01/2017 11:15 - 03/01/2017 11:30","BZN|NL","16708.00","18598.32"
"03/01/2017 11:30 - 03/01/2017 11:45","BZN|NL","16764.00","18588.67"
"03/01/2017 11:45 - 03/01/2017 12:00","BZN|NL","16782.00","18543.53"
"03/01/2017 12:00 - 03/01/2017 12:15","BZN|NL","16800.00","18527.25"
"03/01/2017 12:15 - 03/01/2017 12:30","BZN|NL","16850.00","18475.03"
"03/01/2017 12:30 - 03/01/2017 12:45","BZN|NL","16806.00","18438.40"
"03/01/2017 12:45 - 03/01/2017 13:00","BZN|NL","16770.00","18271.44"
"03/01/2017 13:00 - 03/01/2017 13:15","BZN|NL","16762.00","18252.62"
"03/01/2017 13:15 - 03/01/2017 13:30","BZN|NL","16798.00","18334.65"
"03/01/2017 13:30 - 03/01/2017 13:45","BZN|NL","16814.00","18391.24"
"03/01/2017 13:45 - 03/01/2017 14:00","BZN|NL","16805.00","18424.86"
"03/01/2017 14:00 - 03/01/2017 14:15","BZN|NL","16846.00","18432.57"
"03/01/2017 14:15 - 03/01/2017 14:30","BZN|NL","16811.00","18403.08"
"03/01/2017 14:30 - 03/01/2017 14:45","BZN|NL","16799.00","18401.67"
"03/01/2017 14:45 - 03/01/2017 15:00","BZN|NL","16819.00","18367.43"
"03/01/2017 15:00 - 03/01/2017 15:15","BZN|NL","16724.00","18427.29"
"03/01/2017 15:15 - 03/01/2017 15:30","BZN|NL","16732.00","18456.70"
"03/01/2017 15:30 - 03/01/2017 15:45","BZN|NL","16804.00","18477.39"
"03/01/2017 15:45 - 03/01/2017 16:00","BZN|NL","16814.00","18558.68"
"03/01/2017 16:00 - 03/01/2017 16:15","BZN|NL","16849.00","18641.60"
"03/01/2017 16:15 - 03/01/2017 16:30","BZN|NL","16988.00","18673.24"
"03/01/2017 16:30 - 03/01/2017 16:45","BZN|NL","17178.00","18872.16"
"03/01/2017 16:45 - 03/01/2017 17:00","BZN|NL","17566.00","19277.43"
"03/01/2017 17:00 - 03/01/2017 17:15","BZN|NL","17807.00","19601.51"
"03/01/2017 17:15 - 03/01/2017 17:30","BZN|NL","17990.00","19631.04"
"03/01/2017 17:30 - 03/01/2017 17:45","BZN|NL","18003.00","19741.79"
"03/01/2017 17:45 - 03/01/2017 18:00","BZN|NL","17863.00","19713.98"
"03/01/2017 18:00 - 03/01/2017 18:15","BZN|NL","17298.00","19390.48"
"03/01/2017 18:15 - 03/01/2017 18:30","BZN|NL","16986.00","18852.40"
"03/01/2017 18:30 - 03/01/2017 18:45","BZN|NL","16813.00","18574.75"
"03/01/2017 18:45 - 03/01/2017 19:00","BZN|NL","16734.00","18429.85"
"03/01/2017 19:00 - 03/01/2017 19:15","BZN|NL","16505.00","18314.76"
"03/01/2017 19:15 - 03/01/2017 19:30","BZN|NL","16396.00","18114.42"
"03/01/2017 19:30 - 03/01/2017 19:45","BZN|NL","16210.00","17872.59"
"03/01/2017 19:45 - 03/01/2017 20:00","BZN|NL","16109.00","17641.64"
"03/01/2017 20:00 - 03/01/2017 20:15","BZN|NL","15810.00","17510.74"
"03/01/2017 20:15 - 03/01/2017 20:30","BZN|NL","15596.00","17270.23"
"03/01/2017 20:30 - 03/01/2017 20:45","BZN|NL","15358.00","16963.47"
"03/01/2017 20:45 - 03/01/2017 21:00","BZN|NL","15111.00","16666.59"
"03/01/2017 21:00 - 03/01/2017 21:15","BZN|NL","14818.00","16485.07"
"03/01/2017 21:15 - 03/01/2017 21:30","BZN|NL","14637.00","16374.17"
"03/01/2017 21:30 - 03/01/2017 21:45","BZN|NL","14409.00","16145.49"
"03/01/2017 21:45 - 03/01/2017 22:00","BZN|NL","14156.00","15806.30"
"03/01/2017 22:00 - 03/01/2017 22:15","BZN|NL","13831.00","15464.71"
"03/01/2017 22:15 - 03/01/2017 22:30","BZN|NL","13588.00","15188.11"
"03/01/2017 22:30 - 03/01/2017 22:45","BZN|NL","13309.00","14857.64"
"03/01/2017 22:45 - 03/01/2017 23:00","BZN|NL","12994.00","14474.85"
"03/01/2017 23:00 - 03/01/2017 23:15","BZN|NL","12820.00","14218.42"
"03/01/2017 23:15 - 03/01/2017 23:30","BZN|NL","12601.00","14116.52"
"03/01/2017 23:30 - 03/01/2017 23:45","BZN|NL","12330.00","13749.85"
"03/01/2017 23:45 - 04/01/2017 00:00","BZN|NL","12094.00","13372.40"
"04/01/2017 00:00 - 04/01/2017 00:15","BZN|NL","11824.00","12550.61"
"04/01/2017 00:15 - 04/01/2017 00:30","BZN|NL","11711.00","12546.71"
"04/01/2017 00:30 - 04/01/2017 00:45","BZN|NL","11452.00","12475.69"
"04/01/2017 00:45 - 04/01/2017 01:00","BZN|NL","11342.00","12272.35"
"04/01/2017 01:00 - 04/01/2017 01:15","BZN|NL","11176.00","12066.70"
"04/01/2017 01:15 - 04/01/2017 01:30","BZN|NL","11083.00","11900.35"
"04/01/2017 01:30 - 04/01/2017 01:45","BZN|NL","10928.00","11715.20"
"04/01/2017 01:45 - 04/01/2017 02:00","BZN|NL","10820.00","11568.61"
"04/01/2017 02:00 - 04/01/2017 02:15","BZN|NL","10736.00","11482.40"
"04/01/2017 02:15 - 04/01/2017 02:30","BZN|NL","10662.00","11429.05"
"04/01/2017 02:30 - 04/01/2017 02:45","BZN|NL","10590.00","11316.35"
"04/01/2017 02:45 - 04/01/2017 03:00","BZN|NL","10538.00","11225.77"
"04/01/2017 03:00 - 04/01/2017 03:15","BZN|NL","10543.00","11227.72"
"04/01/2017 03:15 - 04/01/2017 03:30","BZN|NL","10470.00","11231.32"
"04/01/2017 03:30 - 04/01/2017 03:45","BZN|NL","10477.00","11180.55"
"04/01/2017 03:45 - 04/01/2017 04:00","BZN|NL","10420.00","11157.92"
"04/01/2017 04:00 - 04/01/2017 04:15","BZN|NL","10480.00","11140.03"
"04/01/2017 04:15 - 04/01/2017 04:30","BZN|NL","10479.00","11187.14"
"04/01/2017 04:30 - 04/01/2017 04:45","BZN|NL","10536.00","11247.41"
"04/01/2017 04:45 - 04/01/2017 05:00","BZN|NL","10578.00","11282.16"
"04/01/2017 05:00 - 04/01/2017 05:15","BZN|NL","10728.00","11365.85"
"04/01/2017 05:15 - 04/01/2017 05:30","BZN|NL","10874.00","11495.15"
"04/01/2017 05:30 - 04/01/2017 05:45","BZN|NL","11050.00","11644.68"
"04/01/2017 05:45 - 04/01/2017 06:00","BZN|NL","11324.00","11896.88"
"04/01/2017 06:00 - 04/01/2017 06:15","BZN|NL","11742.00","12272.54"
"04/01/2017 06:15 - 04/01/2017 06:30","BZN|NL","12102.00","12693.40"
"04/01/2017 06:30 - 04/01/2017 06:45","BZN|NL","12455.00","13131.36"
"04/01/2017 06:45 - 04/01/2017 07:00","BZN|NL","12832.00","13621.36"
"04/01/2017 07:00 - 04/01/2017 07:15","BZN|NL","13387.00","14146.42"
"04/01/2017 07:15 - 04/01/2017 07:30","BZN|NL","13831.00","14699.77"
"04/01/2017 07:30 - 04/01/2017 07:45","BZN|NL","14354.00","15316.66"
"04/01/2017 07:45 - 04/01/2017 08:00","BZN|NL","14875.00","15948.23"
"04/01/2017 08:00 - 04/01/2017 08:15","BZN|NL","15314.00","16399.83"
"04/01/2017 08:15 - 04/01/2017 08:30","BZN|NL","15733.00","16843.42"
"04/01/2017 08:30 - 04/01/2017 08:45","BZN|NL","15866.00","17146.53"
