"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"13/03/2015 22:00 - 13/03/2015 22:15","BZN|NL","11521.00","12814.66"
"13/03/2015 22:15 - 13/03/2015 22:30","BZN|NL","11304.00","12626.99"
"13/03/2015 22:30 - 13/03/2015 22:45","BZN|NL","11047.00","12332.29"
"13/03/2015 22:45 - 13/03/2015 23:00","BZN|NL","10811.00","12030.87"
"13/03/2015 23:00 - 13/03/2015 23:15","BZN|NL","10649.00","11852.05"
"13/03/2015 23:15 - 13/03/2015 23:30","BZN|NL","10435.00","11752.49"
"13/03/2015 23:30 - 13/03/2015 23:45","BZN|NL","10201.00","11522.52"
"13/03/2015 23:45 - 14/03/2015 00:00","BZN|NL","9955.00","11248.64"
"14/03/2015 00:00 - 14/03/2015 00:15","BZN|NL","9706.00","11692.20"
"14/03/2015 00:15 - 14/03/2015 00:30","BZN|NL","9506.00","11726.88"
"14/03/2015 00:30 - 14/03/2015 00:45","BZN|NL","9299.00","11611.17"
"14/03/2015 00:45 - 14/03/2015 01:00","BZN|NL","9104.00","11485.27"
"14/03/2015 01:00 - 14/03/2015 01:15","BZN|NL","8953.00","11409.11"
"14/03/2015 01:15 - 14/03/2015 01:30","BZN|NL","8828.00","11338.55"
"14/03/2015 01:30 - 14/03/2015 01:45","BZN|NL","8698.00","11212.88"
"14/03/2015 01:45 - 14/03/2015 02:00","BZN|NL","8568.00","11031.28"
"14/03/2015 02:00 - 14/03/2015 02:15","BZN|NL","8528.00","10901.81"
"14/03/2015 02:15 - 14/03/2015 02:30","BZN|NL","8486.00","10844.10"
"14/03/2015 02:30 - 14/03/2015 02:45","BZN|NL","8428.00","10769.94"
"14/03/2015 02:45 - 14/03/2015 03:00","BZN|NL","8363.00","10688.05"
"14/03/2015 03:00 - 14/03/2015 03:15","BZN|NL","8346.00","10623.94"
"14/03/2015 03:15 - 14/03/2015 03:30","BZN|NL","8294.00","10619.54"
"14/03/2015 03:30 - 14/03/2015 03:45","BZN|NL","8275.00","10576.09"
"14/03/2015 03:45 - 14/03/2015 04:00","BZN|NL","8255.00","10557.47"
"14/03/2015 04:00 - 14/03/2015 04:15","BZN|NL","8260.00","10552.26"
"14/03/2015 04:15 - 14/03/2015 04:30","BZN|NL","8270.00","10536.49"
"14/03/2015 04:30 - 14/03/2015 04:45","BZN|NL","8281.00","10490.42"
"14/03/2015 04:45 - 14/03/2015 05:00","BZN|NL","8277.00","10472.05"
"14/03/2015 05:00 - 14/03/2015 05:15","BZN|NL","8325.00","10493.49"
"14/03/2015 05:15 - 14/03/2015 05:30","BZN|NL","8362.00","10456.08"
"14/03/2015 05:30 - 14/03/2015 05:45","BZN|NL","8416.00","10469.68"
"14/03/2015 05:45 - 14/03/2015 06:00","BZN|NL","8496.00","10524.39"
"14/03/2015 06:00 - 14/03/2015 06:15","BZN|NL","8684.00","10598.92"
"14/03/2015 06:15 - 14/03/2015 06:30","BZN|NL","8829.00","10674.56"
"14/03/2015 06:30 - 14/03/2015 06:45","BZN|NL","8996.00","10788.54"
"14/03/2015 06:45 - 14/03/2015 07:00","BZN|NL","9031.00","10942.33"
"14/03/2015 07:00 - 14/03/2015 07:15","BZN|NL","9243.00","11095.35"
"14/03/2015 07:15 - 14/03/2015 07:30","BZN|NL","9500.00","11297.63"
"14/03/2015 07:30 - 14/03/2015 07:45","BZN|NL","9757.00","11465.87"
"14/03/2015 07:45 - 14/03/2015 08:00","BZN|NL","10045.00","11646.98"
"14/03/2015 08:00 - 14/03/2015 08:15","BZN|NL","10364.00","11835.99"
"14/03/2015 08:15 - 14/03/2015 08:30","BZN|NL","10660.00","11986.72"
"14/03/2015 08:30 - 14/03/2015 08:45","BZN|NL","10951.00","12326.61"
"14/03/2015 08:45 - 14/03/2015 09:00","BZN|NL","11242.00","12546.87"
"14/03/2015 09:00 - 14/03/2015 09:15","BZN|NL","11493.00","12735.90"
"14/03/2015 09:15 - 14/03/2015 09:30","BZN|NL","11710.00","13033.64"
"14/03/2015 09:30 - 14/03/2015 09:45","BZN|NL","11893.00","13257.49"
"14/03/2015 09:45 - 14/03/2015 10:00","BZN|NL","12055.00","13478.36"
"14/03/2015 10:00 - 14/03/2015 10:15","BZN|NL","12141.00","13626.68"
"14/03/2015 10:15 - 14/03/2015 10:30","BZN|NL","12188.00","13585.91"
"14/03/2015 10:30 - 14/03/2015 10:45","BZN|NL","12233.00","13535.24"
"14/03/2015 10:45 - 14/03/2015 11:00","BZN|NL","12236.00","13463.64"
"14/03/2015 11:00 - 14/03/2015 11:15","BZN|NL","12278.00","13448.10"
"14/03/2015 11:15 - 14/03/2015 11:30","BZN|NL","12287.00","13466.58"
"14/03/2015 11:30 - 14/03/2015 11:45","BZN|NL","12296.00","13351.50"
"14/03/2015 11:45 - 14/03/2015 12:00","BZN|NL","12305.00","13238.35"
"14/03/2015 12:00 - 14/03/2015 12:15","BZN|NL","12288.00","13171.48"
"14/03/2015 12:15 - 14/03/2015 12:30","BZN|NL","12244.00","13150.54"
"14/03/2015 12:30 - 14/03/2015 12:45","BZN|NL","12171.00","12986.40"
"14/03/2015 12:45 - 14/03/2015 13:00","BZN|NL","12105.00","12798.33"
"14/03/2015 13:00 - 14/03/2015 13:15","BZN|NL","12047.00","12692.52"
"14/03/2015 13:15 - 14/03/2015 13:30","BZN|NL","12024.00","12799.78"
"14/03/2015 13:30 - 14/03/2015 13:45","BZN|NL","11987.00","12800.49"
"14/03/2015 13:45 - 14/03/2015 14:00","BZN|NL","11930.00","12627.26"
"14/03/2015 14:00 - 14/03/2015 14:15","BZN|NL","11871.00","12587.61"
"14/03/2015 14:15 - 14/03/2015 14:30","BZN|NL","11824.00","12530.69"
"14/03/2015 14:30 - 14/03/2015 14:45","BZN|NL","11814.00","12433.14"
"14/03/2015 14:45 - 14/03/2015 15:00","BZN|NL","11782.00","12378.60"
"14/03/2015 15:00 - 14/03/2015 15:15","BZN|NL","11726.00","12303.13"
"14/03/2015 15:15 - 14/03/2015 15:30","BZN|NL","11703.00","12261.45"
"14/03/2015 15:30 - 14/03/2015 15:45","BZN|NL","11651.00","12244.01"
"14/03/2015 15:45 - 14/03/2015 16:00","BZN|NL","11648.00","12308.19"
"14/03/2015 16:00 - 14/03/2015 16:15","BZN|NL","11736.00","12364.98"
"14/03/2015 16:15 - 14/03/2015 16:30","BZN|NL","11797.00","12517.91"
"14/03/2015 16:30 - 14/03/2015 16:45","BZN|NL","11899.00","12696.27"
"14/03/2015 16:45 - 14/03/2015 17:00","BZN|NL","12065.00","12868.12"
"14/03/2015 17:00 - 14/03/2015 17:15","BZN|NL","12149.00","13005.24"
"14/03/2015 17:15 - 14/03/2015 17:30","BZN|NL","12251.00","12946.38"
"14/03/2015 17:30 - 14/03/2015 17:45","BZN|NL","12376.00","13052.34"
"14/03/2015 17:45 - 14/03/2015 18:00","BZN|NL","12476.00","13189.42"
"14/03/2015 18:00 - 14/03/2015 18:15","BZN|NL","12430.00","13179.03"
"14/03/2015 18:15 - 14/03/2015 18:30","BZN|NL","12474.00","13040.67"
"14/03/2015 18:30 - 14/03/2015 18:45","BZN|NL","12544.00","13192.25"
"14/03/2015 18:45 - 14/03/2015 19:00","BZN|NL","12803.00","13233.29"
"14/03/2015 19:00 - 14/03/2015 19:15","BZN|NL","12787.00","13182.84"
"14/03/2015 19:15 - 14/03/2015 19:30","BZN|NL","12743.00","13076.08"
"14/03/2015 19:30 - 14/03/2015 19:45","BZN|NL","12612.00","12982.57"
"14/03/2015 19:45 - 14/03/2015 20:00","BZN|NL","12510.00","12873.53"
"14/03/2015 20:00 - 14/03/2015 20:15","BZN|NL","12364.00","12738.80"
"14/03/2015 20:15 - 14/03/2015 20:30","BZN|NL","12163.00","12631.85"
"14/03/2015 20:30 - 14/03/2015 20:45","BZN|NL","11950.00","12402.01"
"14/03/2015 20:45 - 14/03/2015 21:00","BZN|NL","11728.00","12206.02"
"14/03/2015 21:00 - 14/03/2015 21:15","BZN|NL","11481.00","12136.09"
"14/03/2015 21:15 - 14/03/2015 21:30","BZN|NL","11299.00","12004.92"
"14/03/2015 21:30 - 14/03/2015 21:45","BZN|NL","11103.00","11805.10"
"14/03/2015 21:45 - 14/03/2015 22:00","BZN|NL","10924.00","11580.99"
"14/03/2015 22:00 - 14/03/2015 22:15","BZN|NL","10756.00","11429.84"
"14/03/2015 22:15 - 14/03/2015 22:30","BZN|NL","10590.00","11409.40"
"14/03/2015 22:30 - 14/03/2015 22:45","BZN|NL","10391.00","11305.45"
"14/03/2015 22:45 - 14/03/2015 23:00","BZN|NL","10215.00","11152.59"
"14/03/2015 23:00 - 14/03/2015 23:15","BZN|NL","9960.00","10991.89"
"14/03/2015 23:15 - 14/03/2015 23:30","BZN|NL","9780.00","10881.49"
"14/03/2015 23:30 - 14/03/2015 23:45","BZN|NL","9544.00","10666.08"
"14/03/2015 23:45 - 15/03/2015 00:00","BZN|NL","9338.00","10374.99"
"15/03/2015 00:00 - 15/03/2015 00:15","BZN|NL","8892.00","10298.48"
"15/03/2015 00:15 - 15/03/2015 00:30","BZN|NL","8714.00","10417.11"
"15/03/2015 00:30 - 15/03/2015 00:45","BZN|NL","8525.00","10375.19"
"15/03/2015 00:45 - 15/03/2015 01:00","BZN|NL","8341.00","10240.57"
"15/03/2015 01:00 - 15/03/2015 01:15","BZN|NL","8185.00","10082.87"
"15/03/2015 01:15 - 15/03/2015 01:30","BZN|NL","8070.00","9975.28"
"15/03/2015 01:30 - 15/03/2015 01:45","BZN|NL","7968.00","9851.55"
"15/03/2015 01:45 - 15/03/2015 02:00","BZN|NL","7867.00","9739.76"
"15/03/2015 02:00 - 15/03/2015 02:15","BZN|NL","7810.00","9635.84"
"15/03/2015 02:15 - 15/03/2015 02:30","BZN|NL","7740.00","9534.97"
"15/03/2015 02:30 - 15/03/2015 02:45","BZN|NL","7677.00","9463.46"
"15/03/2015 02:45 - 15/03/2015 03:00","BZN|NL","7621.00","9406.65"
"15/03/2015 03:00 - 15/03/2015 03:15","BZN|NL","7605.00","9373.25"
"15/03/2015 03:15 - 15/03/2015 03:30","BZN|NL","7576.00","9385.57"
"15/03/2015 03:30 - 15/03/2015 03:45","BZN|NL","7540.00","9348.00"
"15/03/2015 03:45 - 15/03/2015 04:00","BZN|NL","7524.00","9272.67"
"15/03/2015 04:00 - 15/03/2015 04:15","BZN|NL","7530.00","9238.38"
"15/03/2015 04:15 - 15/03/2015 04:30","BZN|NL","7528.00","9246.78"
"15/03/2015 04:30 - 15/03/2015 04:45","BZN|NL","7513.00","9251.15"
"15/03/2015 04:45 - 15/03/2015 05:00","BZN|NL","7513.00","9251.30"
"15/03/2015 05:00 - 15/03/2015 05:15","BZN|NL","7540.00","9251.63"
"15/03/2015 05:15 - 15/03/2015 05:30","BZN|NL","7577.00","9267.33"
"15/03/2015 05:30 - 15/03/2015 05:45","BZN|NL","7614.00","9309.89"
"15/03/2015 05:45 - 15/03/2015 06:00","BZN|NL","7668.00","9335.82"
"15/03/2015 06:00 - 15/03/2015 06:15","BZN|NL","7767.00","9436.58"
"15/03/2015 06:15 - 15/03/2015 06:30","BZN|NL","7848.00","9597.64"
"15/03/2015 06:30 - 15/03/2015 06:45","BZN|NL","7930.00","9759.71"
"15/03/2015 06:45 - 15/03/2015 07:00","BZN|NL","7887.00","9882.30"
"15/03/2015 07:00 - 15/03/2015 07:15","BZN|NL","7973.00","9958.43"
"15/03/2015 07:15 - 15/03/2015 07:30","BZN|NL","8102.00","10022.23"
"15/03/2015 07:30 - 15/03/2015 07:45","BZN|NL","8283.00","10138.25"
"15/03/2015 07:45 - 15/03/2015 08:00","BZN|NL","8474.00","10244.71"
"15/03/2015 08:00 - 15/03/2015 08:15","BZN|NL","8725.00","10395.46"
"15/03/2015 08:15 - 15/03/2015 08:30","BZN|NL","8970.00","10504.01"
"15/03/2015 08:30 - 15/03/2015 08:45","BZN|NL","9213.00","10764.67"
"15/03/2015 08:45 - 15/03/2015 09:00","BZN|NL","9438.00","10964.39"
"15/03/2015 09:00 - 15/03/2015 09:15","BZN|NL","9639.00","11084.74"
"15/03/2015 09:15 - 15/03/2015 09:30","BZN|NL","9846.00","11256.70"
"15/03/2015 09:30 - 15/03/2015 09:45","BZN|NL","10021.00","11366.62"
"15/03/2015 09:45 - 15/03/2015 10:00","BZN|NL","10173.00","11459.80"
"15/03/2015 10:00 - 15/03/2015 10:15","BZN|NL","10320.00","11511.48"
"15/03/2015 10:15 - 15/03/2015 10:30","BZN|NL","10406.00","11531.93"
"15/03/2015 10:30 - 15/03/2015 10:45","BZN|NL","10478.00","11595.42"
"15/03/2015 10:45 - 15/03/2015 11:00","BZN|NL","10551.00","11617.00"
"15/03/2015 11:00 - 15/03/2015 11:15","BZN|NL","10655.00","11567.96"
"15/03/2015 11:15 - 15/03/2015 11:30","BZN|NL","10726.00","11469.22"
"15/03/2015 11:30 - 15/03/2015 11:45","BZN|NL","10809.00","11501.70"
"15/03/2015 11:45 - 15/03/2015 12:00","BZN|NL","10883.00","11495.13"
"15/03/2015 12:00 - 15/03/2015 12:15","BZN|NL","10952.00","11496.30"
"15/03/2015 12:15 - 15/03/2015 12:30","BZN|NL","10964.00","11517.72"
"15/03/2015 12:30 - 15/03/2015 12:45","BZN|NL","10933.00","11454.99"
"15/03/2015 12:45 - 15/03/2015 13:00","BZN|NL","10909.00","11431.30"
"15/03/2015 13:00 - 15/03/2015 13:15","BZN|NL","10864.00","11443.14"
"15/03/2015 13:15 - 15/03/2015 13:30","BZN|NL","10825.00","11406.54"
"15/03/2015 13:30 - 15/03/2015 13:45","BZN|NL","10747.00","11377.11"
"15/03/2015 13:45 - 15/03/2015 14:00","BZN|NL","10669.00","11350.23"
"15/03/2015 14:00 - 15/03/2015 14:15","BZN|NL","10584.00","11306.28"
"15/03/2015 14:15 - 15/03/2015 14:30","BZN|NL","10543.00","11328.40"
"15/03/2015 14:30 - 15/03/2015 14:45","BZN|NL","10509.00","11322.25"
"15/03/2015 14:45 - 15/03/2015 15:00","BZN|NL","10482.00","11252.09"
"15/03/2015 15:00 - 15/03/2015 15:15","BZN|NL","10441.00","11214.99"
"15/03/2015 15:15 - 15/03/2015 15:30","BZN|NL","10424.00","11234.02"
"15/03/2015 15:30 - 15/03/2015 15:45","BZN|NL","10421.00","11260.31"
"15/03/2015 15:45 - 15/03/2015 16:00","BZN|NL","10416.00","11318.41"
"15/03/2015 16:00 - 15/03/2015 16:15","BZN|NL","10447.00","11394.28"
"15/03/2015 16:15 - 15/03/2015 16:30","BZN|NL","10515.00","11566.40"
"15/03/2015 16:30 - 15/03/2015 16:45","BZN|NL","10644.00","11763.70"
"15/03/2015 16:45 - 15/03/2015 17:00","BZN|NL","10854.00","12030.13"
"15/03/2015 17:00 - 15/03/2015 17:15","BZN|NL","11072.00","12224.57"
"15/03/2015 17:15 - 15/03/2015 17:30","BZN|NL","11296.00","12369.25"
"15/03/2015 17:30 - 15/03/2015 17:45","BZN|NL","11517.00","12727.56"
"15/03/2015 17:45 - 15/03/2015 18:00","BZN|NL","11696.00","12957.24"
"15/03/2015 18:00 - 15/03/2015 18:15","BZN|NL","11762.00","12857.40"
"15/03/2015 18:15 - 15/03/2015 18:30","BZN|NL","11820.00","12641.59"
"15/03/2015 18:30 - 15/03/2015 18:45","BZN|NL","11940.00","12830.49"
"15/03/2015 18:45 - 15/03/2015 19:00","BZN|NL","12251.00","13078.27"
"15/03/2015 19:00 - 15/03/2015 19:15","BZN|NL","12421.00","13161.18"
"15/03/2015 19:15 - 15/03/2015 19:30","BZN|NL","12384.00","12966.69"
"15/03/2015 19:30 - 15/03/2015 19:45","BZN|NL","12313.00","12877.10"
"15/03/2015 19:45 - 15/03/2015 20:00","BZN|NL","12297.00","12793.68"
"15/03/2015 20:00 - 15/03/2015 20:15","BZN|NL","12158.00","12774.45"
"15/03/2015 20:15 - 15/03/2015 20:30","BZN|NL","12009.00","12822.07"
"15/03/2015 20:30 - 15/03/2015 20:45","BZN|NL","11671.00","12638.56"
"15/03/2015 20:45 - 15/03/2015 21:00","BZN|NL","11442.00","12364.47"
"15/03/2015 21:00 - 15/03/2015 21:15","BZN|NL","11200.00","12242.45"
"15/03/2015 21:15 - 15/03/2015 21:30","BZN|NL","11136.00","12163.77"
"15/03/2015 21:30 - 15/03/2015 21:45","BZN|NL","10959.00","12027.15"
"15/03/2015 21:45 - 15/03/2015 22:00","BZN|NL","10772.00","11847.25"
"15/03/2015 22:00 - 15/03/2015 22:15","BZN|NL","10534.00","11726.12"
"15/03/2015 22:15 - 15/03/2015 22:30","BZN|NL","10343.00","11658.16"
"15/03/2015 22:30 - 15/03/2015 22:45","BZN|NL","10092.00","11384.20"
"15/03/2015 22:45 - 15/03/2015 23:00","BZN|NL","9826.00","11082.24"
"15/03/2015 23:00 - 15/03/2015 23:15","BZN|NL","9531.00","10883.73"
"15/03/2015 23:15 - 15/03/2015 23:30","BZN|NL","9267.00","10722.50"
"15/03/2015 23:30 - 15/03/2015 23:45","BZN|NL","9019.00","10491.72"
"15/03/2015 23:45 - 16/03/2015 00:00","BZN|NL","8809.00","10305.01"
"16/03/2015 00:00 - 16/03/2015 00:15","BZN|NL","8590.00","10134.05"
"16/03/2015 00:15 - 16/03/2015 00:30","BZN|NL","8460.00","10032.82"
"16/03/2015 00:30 - 16/03/2015 00:45","BZN|NL","8274.00","9860.51"
"16/03/2015 00:45 - 16/03/2015 01:00","BZN|NL","8126.00","9641.46"
"16/03/2015 01:00 - 16/03/2015 01:15","BZN|NL","8002.00","9470.06"
"16/03/2015 01:15 - 16/03/2015 01:30","BZN|NL","7919.00","9395.99"
"16/03/2015 01:30 - 16/03/2015 01:45","BZN|NL","7870.00","9341.25"
"16/03/2015 01:45 - 16/03/2015 02:00","BZN|NL","7833.00","9281.61"
"16/03/2015 02:00 - 16/03/2015 02:15","BZN|NL","7835.00","9261.76"
"16/03/2015 02:15 - 16/03/2015 02:30","BZN|NL","7808.00","9267.33"
"16/03/2015 02:30 - 16/03/2015 02:45","BZN|NL","7790.00","9296.66"
"16/03/2015 02:45 - 16/03/2015 03:00","BZN|NL","7770.00","9321.66"
"16/03/2015 03:00 - 16/03/2015 03:15","BZN|NL","7783.00","9322.42"
"16/03/2015 03:15 - 16/03/2015 03:30","BZN|NL","7785.00","9355.45"
"16/03/2015 03:30 - 16/03/2015 03:45","BZN|NL","7783.00","9377.89"
"16/03/2015 03:45 - 16/03/2015 04:00","BZN|NL","7814.00","9393.06"
"16/03/2015 04:00 - 16/03/2015 04:15","BZN|NL","7868.00","9414.40"
"16/03/2015 04:15 - 16/03/2015 04:30","BZN|NL","7929.00","9520.05"
"16/03/2015 04:30 - 16/03/2015 04:45","BZN|NL","8005.00","9615.34"
"16/03/2015 04:45 - 16/03/2015 05:00","BZN|NL","8080.00","9697.41"
"16/03/2015 05:00 - 16/03/2015 05:15","BZN|NL","8254.00","9819.40"
"16/03/2015 05:15 - 16/03/2015 05:30","BZN|NL","8409.00","9987.94"
"16/03/2015 05:30 - 16/03/2015 05:45","BZN|NL","8624.00","10159.71"
"16/03/2015 05:45 - 16/03/2015 06:00","BZN|NL","8934.00","10467.03"
"16/03/2015 06:00 - 16/03/2015 06:15","BZN|NL","9387.00","10774.59"
"16/03/2015 06:15 - 16/03/2015 06:30","BZN|NL","9830.00","11230.98"
"16/03/2015 06:30 - 16/03/2015 06:45","BZN|NL","10265.00","11804.38"
"16/03/2015 06:45 - 16/03/2015 07:00","BZN|NL","10614.00","12317.92"
"16/03/2015 07:00 - 16/03/2015 07:15","BZN|NL","11275.00","12735.06"
"16/03/2015 07:15 - 16/03/2015 07:30","BZN|NL","11807.00","13285.45"
"16/03/2015 07:30 - 16/03/2015 07:45","BZN|NL","12287.00","14009.70"
"16/03/2015 07:45 - 16/03/2015 08:00","BZN|NL","12700.00","14653.03"
"16/03/2015 08:00 - 16/03/2015 08:15","BZN|NL","13058.00","15123.34"
"16/03/2015 08:15 - 16/03/2015 08:30","BZN|NL","13262.00","15544.16"
"16/03/2015 08:30 - 16/03/2015 08:45","BZN|NL","13413.00","15913.59"
"16/03/2015 08:45 - 16/03/2015 09:00","BZN|NL","13536.00","16236.84"
"16/03/2015 09:00 - 16/03/2015 09:15","BZN|NL","13585.00","16392.29"
"16/03/2015 09:15 - 16/03/2015 09:30","BZN|NL","13577.00","16515.60"
"16/03/2015 09:30 - 16/03/2015 09:45","BZN|NL","13510.00","16537.73"
"16/03/2015 09:45 - 16/03/2015 10:00","BZN|NL","13526.00","16469.63"
"16/03/2015 10:00 - 16/03/2015 10:15","BZN|NL","13491.00","16394.04"
"16/03/2015 10:15 - 16/03/2015 10:30","BZN|NL","13438.00","16304.76"
"16/03/2015 10:30 - 16/03/2015 10:45","BZN|NL","13417.00","16187.21"
"16/03/2015 10:45 - 16/03/2015 11:00","BZN|NL","13357.00","16167.43"
"16/03/2015 11:00 - 16/03/2015 11:15","BZN|NL","13383.00","16056.71"
"16/03/2015 11:15 - 16/03/2015 11:30","BZN|NL","13387.00","15934.83"
"16/03/2015 11:30 - 16/03/2015 11:45","BZN|NL","13367.00","15884.92"
"16/03/2015 11:45 - 16/03/2015 12:00","BZN|NL","13330.00","15862.81"
"16/03/2015 12:00 - 16/03/2015 12:15","BZN|NL","13239.00","15786.12"
"16/03/2015 12:15 - 16/03/2015 12:30","BZN|NL","13146.00","15679.87"
"16/03/2015 12:30 - 16/03/2015 12:45","BZN|NL","13022.00","15536.78"
"16/03/2015 12:45 - 16/03/2015 13:00","BZN|NL","12952.00","15361.95"
"16/03/2015 13:00 - 16/03/2015 13:15","BZN|NL","13071.00","15413.32"
"16/03/2015 13:15 - 16/03/2015 13:30","BZN|NL","13146.00","15483.12"
"16/03/2015 13:30 - 16/03/2015 13:45","BZN|NL","13163.00","15409.18"
"16/03/2015 13:45 - 16/03/2015 14:00","BZN|NL","13128.00","15375.32"
"16/03/2015 14:00 - 16/03/2015 14:15","BZN|NL","13078.00","15473.97"
"16/03/2015 14:15 - 16/03/2015 14:30","BZN|NL","13054.00","15396.09"
"16/03/2015 14:30 - 16/03/2015 14:45","BZN|NL","12994.00","15283.46"
"16/03/2015 14:45 - 16/03/2015 15:00","BZN|NL","12978.00","15321.48"
"16/03/2015 15:00 - 16/03/2015 15:15","BZN|NL","12914.00","15291.58"
"16/03/2015 15:15 - 16/03/2015 15:30","BZN|NL","12936.00","15348.13"
"16/03/2015 15:30 - 16/03/2015 15:45","BZN|NL","13001.00","15450.76"
"16/03/2015 15:45 - 16/03/2015 16:00","BZN|NL","13038.00","15524.70"
"16/03/2015 16:00 - 16/03/2015 16:15","BZN|NL","13068.00","15582.06"
"16/03/2015 16:15 - 16/03/2015 16:30","BZN|NL","13081.00","15626.70"
"16/03/2015 16:30 - 16/03/2015 16:45","BZN|NL","13150.00","15588.87"
"16/03/2015 16:45 - 16/03/2015 17:00","BZN|NL","13280.00","15593.01"
"16/03/2015 17:00 - 16/03/2015 17:15","BZN|NL","13354.00","15588.14"
"16/03/2015 17:15 - 16/03/2015 17:30","BZN|NL","13488.00","15446.54"
"16/03/2015 17:30 - 16/03/2015 17:45","BZN|NL","13501.00","15439.56"
"16/03/2015 17:45 - 16/03/2015 18:00","BZN|NL","13426.00","15571.52"
"16/03/2015 18:00 - 16/03/2015 18:15","BZN|NL","13188.00","15342.02"
"16/03/2015 18:15 - 16/03/2015 18:30","BZN|NL","13096.00","14966.34"
"16/03/2015 18:30 - 16/03/2015 18:45","BZN|NL","13227.00","15057.38"
"16/03/2015 18:45 - 16/03/2015 19:00","BZN|NL","13648.00","15237.13"
"16/03/2015 19:00 - 16/03/2015 19:15","BZN|NL","14066.00","15472.29"
"16/03/2015 19:15 - 16/03/2015 19:30","BZN|NL","14143.00","15346.80"
"16/03/2015 19:30 - 16/03/2015 19:45","BZN|NL","14042.00","15169.13"
"16/03/2015 19:45 - 16/03/2015 20:00","BZN|NL","13965.00","15041.36"
"16/03/2015 20:00 - 16/03/2015 20:15","BZN|NL","13715.00","14975.38"
"16/03/2015 20:15 - 16/03/2015 20:30","BZN|NL","13495.00","14712.27"
"16/03/2015 20:30 - 16/03/2015 20:45","BZN|NL","13236.00","14438.47"
"16/03/2015 20:45 - 16/03/2015 21:00","BZN|NL","13020.00","14220.35"
"16/03/2015 21:00 - 16/03/2015 21:15","BZN|NL","12758.00","14021.78"
"16/03/2015 21:15 - 16/03/2015 21:30","BZN|NL","12534.00","13822.67"
"16/03/2015 21:30 - 16/03/2015 21:45","BZN|NL","12248.00","13508.84"
"16/03/2015 21:45 - 16/03/2015 22:00","BZN|NL","11978.00","13195.22"
"16/03/2015 22:00 - 16/03/2015 22:15","BZN|NL","11596.00","13011.48"
"16/03/2015 22:15 - 16/03/2015 22:30","BZN|NL","11338.00","12728.03"
"16/03/2015 22:30 - 16/03/2015 22:45","BZN|NL","10986.00","12316.87"
"16/03/2015 22:45 - 16/03/2015 23:00","BZN|NL","10675.00","11895.54"
"16/03/2015 23:00 - 16/03/2015 23:15","BZN|NL","10462.00","11726.54"
"16/03/2015 23:15 - 16/03/2015 23:30","BZN|NL","10205.00","11774.19"
"16/03/2015 23:30 - 16/03/2015 23:45","BZN|NL","9910.00","11460.17"
"16/03/2015 23:45 - 17/03/2015 00:00","BZN|NL","9640.00","11088.38"
"17/03/2015 00:00 - 17/03/2015 00:15","BZN|NL","9617.00","9594.00"
"17/03/2015 00:15 - 17/03/2015 00:30","BZN|NL","9379.00","9409.00"
"17/03/2015 00:30 - 17/03/2015 00:45","BZN|NL","9162.00","9220.00"
"17/03/2015 00:45 - 17/03/2015 01:00","BZN|NL","8971.00","9037.00"
"17/03/2015 01:00 - 17/03/2015 01:15","BZN|NL","8815.00","8889.00"
"17/03/2015 01:15 - 17/03/2015 01:30","BZN|NL","8710.00","8779.00"
"17/03/2015 01:30 - 17/03/2015 01:45","BZN|NL","8641.00","8658.00"
"17/03/2015 01:45 - 17/03/2015 02:00","BZN|NL","8552.00","8567.00"
"17/03/2015 02:00 - 17/03/2015 02:15","BZN|NL","8500.00","8510.00"
"17/03/2015 02:15 - 17/03/2015 02:30","BZN|NL","8482.00","8455.00"
"17/03/2015 02:30 - 17/03/2015 02:45","BZN|NL","8442.00","8410.00"
"17/03/2015 02:45 - 17/03/2015 03:00","BZN|NL","8432.00","8377.00"
"17/03/2015 03:00 - 17/03/2015 03:15","BZN|NL","8451.00","8366.00"
"17/03/2015 03:15 - 17/03/2015 03:30","BZN|NL","8438.00","8352.00"
"17/03/2015 03:30 - 17/03/2015 03:45","BZN|NL","8425.00","8335.00"
"17/03/2015 03:45 - 17/03/2015 04:00","BZN|NL","8442.00","8333.00"
"17/03/2015 04:00 - 17/03/2015 04:15","BZN|NL","8478.00","8374.00"
"17/03/2015 04:15 - 17/03/2015 04:30","BZN|NL","8525.00","8409.00"
"17/03/2015 04:30 - 17/03/2015 04:45","BZN|NL","8558.00","8454.00"
"17/03/2015 04:45 - 17/03/2015 05:00","BZN|NL","8619.00","8494.00"
"17/03/2015 05:00 - 17/03/2015 05:15","BZN|NL","8781.00","8632.00"
"17/03/2015 05:15 - 17/03/2015 05:30","BZN|NL","8942.00","8762.00"
"17/03/2015 05:30 - 17/03/2015 05:45","BZN|NL","9154.00","8970.00"
"17/03/2015 05:45 - 17/03/2015 06:00","BZN|NL","9386.00","9229.00"
"17/03/2015 06:00 - 17/03/2015 06:15","BZN|NL","9817.00","9704.00"
"17/03/2015 06:15 - 17/03/2015 06:30","BZN|NL","10315.00","10155.00"
"17/03/2015 06:30 - 17/03/2015 06:45","BZN|NL","10679.00","10630.00"
"17/03/2015 06:45 - 17/03/2015 07:00","BZN|NL","11022.00","11143.00"
