"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2019 06:00 - 01/01/2019 06:15","BZN|NL","10629.36","12436.48"
"01/01/2019 06:15 - 01/01/2019 06:30","BZN|NL","10662.68","12793.53"
"01/01/2019 06:30 - 01/01/2019 06:45","BZN|NL","10689.77","13258.01"
"01/01/2019 06:45 - 01/01/2019 07:00","BZN|NL","10696.44","13638.08"
"01/01/2019 07:00 - 01/01/2019 07:15","BZN|NL","10805.78","14128.13"
"01/01/2019 07:15 - 01/01/2019 07:30","BZN|NL","10865.88","14756.35"
"01/01/2019 07:30 - 01/01/2019 07:45","BZN|NL","10920.32","15321.89"
"01/01/2019 07:45 - 01/01/2019 08:00","BZN|NL","11002.27","15773.23"
"01/01/2019 08:00 - 01/01/2019 08:15","BZN|NL","11066.92","16161.13"
"01/01/2019 08:15 - 01/01/2019 08:30","BZN|NL","11151.23","16573.84"
"01/01/2019 08:30 - 01/01/2019 08:45","BZN|NL","11203.99","16858.02"
"01/01/2019 08:45 - 01/01/2019 09:00","BZN|NL","11222.29","16947.51"
"01/01/2019 09:00 - 01/01/2019 09:15","BZN|NL","11292.56","17063.44"
"01/01/2019 09:15 - 01/01/2019 09:30","BZN|NL","11411.60","17154.77"
"01/01/2019 09:30 - 01/01/2019 09:45","BZN|NL","11522.45","17184.82"
"01/01/2019 09:45 - 01/01/2019 10:00","BZN|NL","11625.61","17214.62"
"01/01/2019 10:00 - 01/01/2019 10:15","BZN|NL","11744.55","17177.86"
"01/01/2019 10:15 - 01/01/2019 10:30","BZN|NL","11775.75","17070.55"
"01/01/2019 10:30 - 01/01/2019 10:45","BZN|NL","11848.94","17008.05"
"01/01/2019 10:45 - 01/01/2019 11:00","BZN|NL","11979.43","16992.99"
"01/01/2019 11:00 - 01/01/2019 11:15","BZN|NL","12152.03","16963.70"
"01/01/2019 11:15 - 01/01/2019 11:30","BZN|NL","12227.24","16948.57"
"01/01/2019 11:30 - 01/01/2019 11:45","BZN|NL","12288.80","16926.03"
"01/01/2019 11:45 - 01/01/2019 12:00","BZN|NL","12362.95","16880.88"
"01/01/2019 12:00 - 01/01/2019 12:15","BZN|NL","12404.36","16833.25"
"01/01/2019 12:15 - 01/01/2019 12:30","BZN|NL","12450.73","16754.83"
"01/01/2019 12:30 - 01/01/2019 12:45","BZN|NL","12536.48","16686.48"
"01/01/2019 12:45 - 01/01/2019 13:00","BZN|NL","12578.67","16589.15"
"01/01/2019 13:00 - 01/01/2019 13:15","BZN|NL","12616.69","16533.78"
"01/01/2019 13:15 - 01/01/2019 13:30","BZN|NL","12627.40","16551.33"
"01/01/2019 13:30 - 01/01/2019 13:45","BZN|NL","12614.25","16570.06"
"01/01/2019 13:45 - 01/01/2019 14:00","BZN|NL","12579.92","12429.99"
"01/01/2019 14:00 - 01/01/2019 14:15","BZN|NL","12553.08","16671.17"
"01/01/2019 14:15 - 01/01/2019 14:30","BZN|NL","12564.86","16773.11"
"01/01/2019 14:30 - 01/01/2019 14:45","BZN|NL","12595.47","16902.41"
"01/01/2019 14:45 - 01/01/2019 15:00","BZN|NL","12636.35","16974.86"
"01/01/2019 15:00 - 01/01/2019 15:15","BZN|NL","12678.66","17050.54"
"01/01/2019 15:15 - 01/01/2019 15:30","BZN|NL","12692.45","17088.49"
"01/01/2019 15:30 - 01/01/2019 15:45","BZN|NL","12716.93","17191.01"
"01/01/2019 15:45 - 01/01/2019 16:00","BZN|NL","12747.51","17182.37"
"01/01/2019 16:00 - 01/01/2019 16:15","BZN|NL","12790.12","17056.39"
"01/01/2019 16:15 - 01/01/2019 16:30","BZN|NL","12960.42","17230.51"
"01/01/2019 16:30 - 01/01/2019 16:45","BZN|NL","13132.21","17444.99"
"01/01/2019 16:45 - 01/01/2019 17:00","BZN|NL","13423.27","17763.32"
"01/01/2019 17:00 - 01/01/2019 17:15","BZN|NL","13765.06","17995.16"
"01/01/2019 17:15 - 01/01/2019 17:30","BZN|NL","14053.65","17900.40"
"01/01/2019 17:30 - 01/01/2019 17:45","BZN|NL","14230.90","17977.12"
"01/01/2019 17:45 - 01/01/2019 18:00","BZN|NL","14266.62","17961.48"
"01/01/2019 18:00 - 01/01/2019 18:15","BZN|NL","14024.88","17595.57"
"01/01/2019 18:15 - 01/01/2019 18:30","BZN|NL","13977.49","16962.87"
"01/01/2019 18:30 - 01/01/2019 18:45","BZN|NL","13904.31","16767.08"
"01/01/2019 18:45 - 01/01/2019 19:00","BZN|NL","13894.75","16640.15"
"01/01/2019 19:00 - 01/01/2019 19:15","BZN|NL","13787.13","16513.97"
"01/01/2019 19:15 - 01/01/2019 19:30","BZN|NL","13703.38","16369.88"
"01/01/2019 19:30 - 01/01/2019 19:45","BZN|NL","13631.07","16196.70"
"01/01/2019 19:45 - 01/01/2019 20:00","BZN|NL","13590.45","16072.56"
"01/01/2019 20:00 - 01/01/2019 20:15","BZN|NL","13477.84","15962.11"
"01/01/2019 20:15 - 01/01/2019 20:30","BZN|NL","13394.25","15763.22"
"01/01/2019 20:30 - 01/01/2019 20:45","BZN|NL","13228.67","15554.22"
"01/01/2019 20:45 - 01/01/2019 21:00","BZN|NL","13141.86","15343.89"
"01/01/2019 21:00 - 01/01/2019 21:15","BZN|NL","12920.90","15159.23"
"01/01/2019 21:15 - 01/01/2019 21:30","BZN|NL","12830.35","15001.63"
"01/01/2019 21:30 - 01/01/2019 21:45","BZN|NL","12704.97","14800.12"
"01/01/2019 21:45 - 01/01/2019 22:00","BZN|NL","12590.45","14583.17"
"01/01/2019 22:00 - 01/01/2019 22:15","BZN|NL","12441.78","14412.25"
"01/01/2019 22:15 - 01/01/2019 22:30","BZN|NL","12298.75","14183.79"
"01/01/2019 22:30 - 01/01/2019 22:45","BZN|NL","12125.77","13907.08"
"01/01/2019 22:45 - 01/01/2019 23:00","BZN|NL","12021.60","13621.96"
"01/01/2019 23:00 - 01/01/2019 23:15","BZN|NL","11811.45","13417.75"
"01/01/2019 23:15 - 01/01/2019 23:30","BZN|NL","11601.15","13282.37"
"01/01/2019 23:30 - 01/01/2019 23:45","BZN|NL","11432.64","13045.52"
"01/01/2019 23:45 - 02/01/2019 00:00","BZN|NL","11241.75","12738.48"
"02/01/2019 00:00 - 02/01/2019 00:15","BZN|NL","11171.79","12545.38"
"02/01/2019 00:15 - 02/01/2019 00:30","BZN|NL","11108.56","12571.11"
"02/01/2019 00:30 - 02/01/2019 00:45","BZN|NL","11006.78","12521.30"
"02/01/2019 00:45 - 02/01/2019 01:00","BZN|NL","10937.11","12417.10"
"02/01/2019 01:00 - 02/01/2019 01:15","BZN|NL","10812.72","12255.08"
"02/01/2019 01:15 - 02/01/2019 01:30","BZN|NL","10741.91","12092.98"
"02/01/2019 01:30 - 02/01/2019 01:45","BZN|NL","10726.08","11954.40"
"02/01/2019 01:45 - 02/01/2019 02:00","BZN|NL","10627.92","11830.71"
"02/01/2019 02:00 - 02/01/2019 02:15","BZN|NL","10616.17","11722.33"
"02/01/2019 02:15 - 02/01/2019 02:30","BZN|NL","10609.40","11663.93"
"02/01/2019 02:30 - 02/01/2019 02:45","BZN|NL","10523.02","11613.18"
"02/01/2019 02:45 - 02/01/2019 03:00","BZN|NL","10543.80","11568.42"
"02/01/2019 03:00 - 02/01/2019 03:15","BZN|NL","10512.86","11548.81"
"02/01/2019 03:15 - 02/01/2019 03:30","BZN|NL","10517.47","11552.36"
"02/01/2019 03:30 - 02/01/2019 03:45","BZN|NL","10507.53","11554.34"
"02/01/2019 03:45 - 02/01/2019 04:00","BZN|NL","10508.92","11533.70"
"02/01/2019 04:00 - 02/01/2019 04:15","BZN|NL","10508.67","11545.29"
"02/01/2019 04:15 - 02/01/2019 04:30","BZN|NL","10556.32","11549.93"
"02/01/2019 04:30 - 02/01/2019 04:45","BZN|NL","10647.63","11593.47"
"02/01/2019 04:45 - 02/01/2019 05:00","BZN|NL","10717.01","11663.00"
"02/01/2019 05:00 - 02/01/2019 05:15","BZN|NL","10840.91","11745.04"
"02/01/2019 05:15 - 02/01/2019 05:30","BZN|NL","10977.58","11872.89"
"02/01/2019 05:30 - 02/01/2019 05:45","BZN|NL","11175.09","12035.45"
"02/01/2019 05:45 - 02/01/2019 06:00","BZN|NL","11442.61","12288.55"
"02/01/2019 06:00 - 02/01/2019 06:15","BZN|NL","11840.75","12622.86"
"02/01/2019 06:15 - 02/01/2019 06:30","BZN|NL","12165.53","13102.89"
"02/01/2019 06:30 - 02/01/2019 06:45","BZN|NL","12455.46","13554.39"
"02/01/2019 06:45 - 02/01/2019 07:00","BZN|NL","12738.28","13981.17"
"02/01/2019 07:00 - 02/01/2019 07:15","BZN|NL","13221.27","14444.18"
"02/01/2019 07:15 - 02/01/2019 07:30","BZN|NL","13599.43","15053.18"
"02/01/2019 07:30 - 02/01/2019 07:45","BZN|NL","13927.36","15628.67"
"02/01/2019 07:45 - 02/01/2019 08:00","BZN|NL","14263.15","16079.04"
"02/01/2019 08:00 - 02/01/2019 08:15","BZN|NL","14647.43","16475.59"
"02/01/2019 08:15 - 02/01/2019 08:30","BZN|NL","14999.89","16885.52"
"02/01/2019 08:30 - 02/01/2019 08:45","BZN|NL","15151.45","17139.01"
"02/01/2019 08:45 - 02/01/2019 09:00","BZN|NL","15321.79","17245.01"
"02/01/2019 09:00 - 02/01/2019 09:15","BZN|NL","15520.77","17298.06"
"02/01/2019 09:15 - 02/01/2019 09:30","BZN|NL","15707.13","17315.80"
"02/01/2019 09:30 - 02/01/2019 09:45","BZN|NL","15755.11","17644.83"
"02/01/2019 09:45 - 02/01/2019 10:00","BZN|NL","15868.75","17751.51"
"02/01/2019 10:00 - 02/01/2019 10:15","BZN|NL","15926.64","17754.72"
"02/01/2019 10:15 - 02/01/2019 10:30","BZN|NL","15720.34","17709.60"
"02/01/2019 10:30 - 02/01/2019 10:45","BZN|NL","15724.51","17716.36"
"02/01/2019 10:45 - 02/01/2019 11:00","BZN|NL","15779.81","17722.50"
"02/01/2019 11:00 - 02/01/2019 11:15","BZN|NL","15842.10","17735.47"
"02/01/2019 11:15 - 02/01/2019 11:30","BZN|NL","15908.63","17734.26"
"02/01/2019 11:30 - 02/01/2019 11:45","BZN|NL","15995.96","17716.87"
"02/01/2019 11:45 - 02/01/2019 12:00","BZN|NL","15969.78","17674.30"
"02/01/2019 12:00 - 02/01/2019 12:15","BZN|NL","15939.72","17624.73"
"02/01/2019 12:15 - 02/01/2019 12:30","BZN|NL","15883.37","17600.64"
"02/01/2019 12:30 - 02/01/2019 12:45","BZN|NL","15797.14","17550.81"
"02/01/2019 12:45 - 02/01/2019 13:00","BZN|NL","15809.06","17511.05"
"02/01/2019 13:00 - 02/01/2019 13:15","BZN|NL","15859.02","17500.05"
"02/01/2019 13:15 - 02/01/2019 13:30","BZN|NL","15839.44","17584.34"
"02/01/2019 13:30 - 02/01/2019 13:45","BZN|NL","15879.48","17625.74"
"02/01/2019 13:45 - 02/01/2019 14:00","BZN|NL","15839.42","17645.73"
"02/01/2019 14:00 - 02/01/2019 14:15","BZN|NL","15826.60","17676.92"
"02/01/2019 14:15 - 02/01/2019 14:30","BZN|NL","15835.73","17671.81"
"02/01/2019 14:30 - 02/01/2019 14:45","BZN|NL","15789.27","17658.98"
"02/01/2019 14:45 - 02/01/2019 15:00","BZN|NL","15793.75","17698.82"
"02/01/2019 15:00 - 02/01/2019 15:15","BZN|NL","15824.63","17730.39"
"02/01/2019 15:15 - 02/01/2019 15:30","BZN|NL","15864.52","17731.50"
"02/01/2019 15:30 - 02/01/2019 15:45","BZN|NL","15904.43","17796.58"
"02/01/2019 15:45 - 02/01/2019 16:00","BZN|NL","15946.62","17855.56"
"02/01/2019 16:00 - 02/01/2019 16:15","BZN|NL","15991.10","17836.15"
"02/01/2019 16:15 - 02/01/2019 16:30","BZN|NL","16135.29","17791.12"
"02/01/2019 16:30 - 02/01/2019 16:45","BZN|NL","16337.16","18010.04"
"02/01/2019 16:45 - 02/01/2019 17:00","BZN|NL","16680.24","18372.08"
"02/01/2019 17:00 - 02/01/2019 17:15","BZN|NL","17009.02","18574.76"
"02/01/2019 17:15 - 02/01/2019 17:30","BZN|NL","17235.88","18510.87"
"02/01/2019 17:30 - 02/01/2019 17:45","BZN|NL","17247.62","18579.62"
"02/01/2019 17:45 - 02/01/2019 18:00","BZN|NL","17140.79","18499.85"
"02/01/2019 18:00 - 02/01/2019 18:15","BZN|NL","16558.02","18089.39"
"02/01/2019 18:15 - 02/01/2019 18:30","BZN|NL","16322.81","17444.12"
"02/01/2019 18:30 - 02/01/2019 18:45","BZN|NL","16198.92","17174.85"
"02/01/2019 18:45 - 02/01/2019 19:00","BZN|NL","16080.42","16999.95"
"02/01/2019 19:00 - 02/01/2019 19:15","BZN|NL","15917.71","16876.14"
"02/01/2019 19:15 - 02/01/2019 19:30","BZN|NL","15743.59","16746.53"
"02/01/2019 19:30 - 02/01/2019 19:45","BZN|NL","15584.39","16603.77"
"02/01/2019 19:45 - 02/01/2019 20:00","BZN|NL","15547.65","16456.03"
"02/01/2019 20:00 - 02/01/2019 20:15","BZN|NL","15273.69","16313.38"
"02/01/2019 20:15 - 02/01/2019 20:30","BZN|NL","15115.43","16107.63"
"02/01/2019 20:30 - 02/01/2019 20:45","BZN|NL","14883.03","15885.22"
"02/01/2019 20:45 - 02/01/2019 21:00","BZN|NL","14667.29","15689.19"
"02/01/2019 21:00 - 02/01/2019 21:15","BZN|NL","14451.67","15523.55"
"02/01/2019 21:15 - 02/01/2019 21:30","BZN|NL","14322.79","15367.02"
"02/01/2019 21:30 - 02/01/2019 21:45","BZN|NL","14115.46","15188.31"
"02/01/2019 21:45 - 02/01/2019 22:00","BZN|NL","13933.71","14946.26"
"02/01/2019 22:00 - 02/01/2019 22:15","BZN|NL","13639.50","14687.86"
"02/01/2019 22:15 - 02/01/2019 22:30","BZN|NL","13458.58","14420.63"
"02/01/2019 22:30 - 02/01/2019 22:45","BZN|NL","13229.73","14155.02"
"02/01/2019 22:45 - 02/01/2019 23:00","BZN|NL","12987.00","13824.10"
"02/01/2019 23:00 - 02/01/2019 23:15","BZN|NL","12855.27","13650.74"
"02/01/2019 23:15 - 02/01/2019 23:30","BZN|NL","12689.26","13581.81"
"02/01/2019 23:30 - 02/01/2019 23:45","BZN|NL","12472.50","13330.29"
"02/01/2019 23:45 - 03/01/2019 00:00","BZN|NL","12212.56","12996.87"
"03/01/2019 00:00 - 03/01/2019 00:15","BZN|NL","12121.91","12777.60"
"03/01/2019 00:15 - 03/01/2019 00:30","BZN|NL","12070.74","12799.39"
"03/01/2019 00:30 - 03/01/2019 00:45","BZN|NL","11940.92","12768.16"
"03/01/2019 00:45 - 03/01/2019 01:00","BZN|NL","11799.47","12680.74"
"03/01/2019 01:00 - 03/01/2019 01:15","BZN|NL","11693.76","12514.16"
"03/01/2019 01:15 - 03/01/2019 01:30","BZN|NL","11638.59","12377.83"
"03/01/2019 01:30 - 03/01/2019 01:45","BZN|NL","11511.84","12252.44"
"03/01/2019 01:45 - 03/01/2019 02:00","BZN|NL","11453.05","12103.74"
"03/01/2019 02:00 - 03/01/2019 02:15","BZN|NL","11346.27","11962.32"
"03/01/2019 02:15 - 03/01/2019 02:30","BZN|NL","11305.64","11891.61"
"03/01/2019 02:30 - 03/01/2019 02:45","BZN|NL","11257.71","11813.03"
"03/01/2019 02:45 - 03/01/2019 03:00","BZN|NL","11224.85","11732.31"
"03/01/2019 03:00 - 03/01/2019 03:15","BZN|NL","11196.37","11686.72"
"03/01/2019 03:15 - 03/01/2019 03:30","BZN|NL","11180.48","11679.96"
"03/01/2019 03:30 - 03/01/2019 03:45","BZN|NL","11185.02","11660.52"
"03/01/2019 03:45 - 03/01/2019 04:00","BZN|NL","11142.13","11671.33"
"03/01/2019 04:00 - 03/01/2019 04:15","BZN|NL","11157.95","11683.38"
"03/01/2019 04:15 - 03/01/2019 04:30","BZN|NL","11196.99","11737.59"
"03/01/2019 04:30 - 03/01/2019 04:45","BZN|NL","11267.73","11793.30"
"03/01/2019 04:45 - 03/01/2019 05:00","BZN|NL","11356.79","11830.74"
"03/01/2019 05:00 - 03/01/2019 05:15","BZN|NL","11481.33","11933.13"
"03/01/2019 05:15 - 03/01/2019 05:30","BZN|NL","11600.31","12097.44"
"03/01/2019 05:30 - 03/01/2019 05:45","BZN|NL","11745.22","12278.91"
"03/01/2019 05:45 - 03/01/2019 06:00","BZN|NL","11930.26","12504.86"
"03/01/2019 06:00 - 03/01/2019 06:15","BZN|NL","12331.24","12801.38"
"03/01/2019 06:15 - 03/01/2019 06:30","BZN|NL","12689.43","13327.50"
"03/01/2019 06:30 - 03/01/2019 06:45","BZN|NL","12978.41","13850.17"
"03/01/2019 06:45 - 03/01/2019 07:00","BZN|NL","13311.87","14330.10"
"03/01/2019 07:00 - 03/01/2019 07:15","BZN|NL","13777.63","14897.62"
"03/01/2019 07:15 - 03/01/2019 07:30","BZN|NL","14165.10","15571.56"
"03/01/2019 07:30 - 03/01/2019 07:45","BZN|NL","14497.62","16159.08"
"03/01/2019 07:45 - 03/01/2019 08:00","BZN|NL","14882.42","16681.94"
"03/01/2019 08:00 - 03/01/2019 08:15","BZN|NL","15264.44","17169.46"
"03/01/2019 08:15 - 03/01/2019 08:30","BZN|NL","15602.01","17622.00"
"03/01/2019 08:30 - 03/01/2019 08:45","BZN|NL","15728.43","17942.57"
"03/01/2019 08:45 - 03/01/2019 09:00","BZN|NL","15873.47","18099.33"
"03/01/2019 09:00 - 03/01/2019 09:15","BZN|NL","15980.32","18221.86"
"03/01/2019 09:15 - 03/01/2019 09:30","BZN|NL","16071.65","18338.59"
"03/01/2019 09:30 - 03/01/2019 09:45","BZN|NL","16189.57","18410.10"
"03/01/2019 09:45 - 03/01/2019 10:00","BZN|NL","16236.83","18368.04"
"03/01/2019 10:00 - 03/01/2019 10:15","BZN|NL","16255.14","18308.35"
"03/01/2019 10:15 - 03/01/2019 10:30","BZN|NL","16230.90","18370.34"
"03/01/2019 10:30 - 03/01/2019 10:45","BZN|NL","16192.69","18315.20"
"03/01/2019 10:45 - 03/01/2019 11:00","BZN|NL","16217.39","18254.02"
"03/01/2019 11:00 - 03/01/2019 11:15","BZN|NL","16181.69","18192.55"
"03/01/2019 11:15 - 03/01/2019 11:30","BZN|NL","16147.97","18132.37"
"03/01/2019 11:30 - 03/01/2019 11:45","BZN|NL","16125.27","18078.56"
"03/01/2019 11:45 - 03/01/2019 12:00","BZN|NL","16125.13","18023.24"
"03/01/2019 12:00 - 03/01/2019 12:15","BZN|NL","16006.05","17944.71"
"03/01/2019 12:15 - 03/01/2019 12:30","BZN|NL","15878.03","17787.05"
"03/01/2019 12:30 - 03/01/2019 12:45","BZN|NL","15765.69","17691.77"
"03/01/2019 12:45 - 03/01/2019 13:00","BZN|NL","15720.55","17637.65"
"03/01/2019 13:00 - 03/01/2019 13:15","BZN|NL","15738.47","17624.03"
"03/01/2019 13:15 - 03/01/2019 13:30","BZN|NL","15786.41","17717.13"
"03/01/2019 13:30 - 03/01/2019 13:45","BZN|NL","15794.86","17817.79"
"03/01/2019 13:45 - 03/01/2019 14:00","BZN|NL","15827.11","17877.64"
"03/01/2019 14:00 - 03/01/2019 14:15","BZN|NL","15841.17","17900.70"
"03/01/2019 14:15 - 03/01/2019 14:30","BZN|NL","15879.55","17927.98"
"03/01/2019 14:30 - 03/01/2019 14:45","BZN|NL","15819.85","17998.72"
"03/01/2019 14:45 - 03/01/2019 15:00","BZN|NL","15847.23","18054.95"
"03/01/2019 15:00 - 03/01/2019 15:15","BZN|NL","15854.51","18090.89"
"03/01/2019 15:15 - 03/01/2019 15:30","BZN|NL","15924.31","18125.76"
"03/01/2019 15:30 - 03/01/2019 15:45","BZN|NL","15994.49","18222.89"
"03/01/2019 15:45 - 03/01/2019 16:00","BZN|NL","16058.47","18353.14"
"03/01/2019 16:00 - 03/01/2019 16:15","BZN|NL","16063.93","18407.44"
"03/01/2019 16:15 - 03/01/2019 16:30","BZN|NL","16179.71","18459.70"
"03/01/2019 16:30 - 03/01/2019 16:45","BZN|NL","16302.88","18691.83"
"03/01/2019 16:45 - 03/01/2019 17:00","BZN|NL","16678.41","19003.87"
"03/01/2019 17:00 - 03/01/2019 17:15","BZN|NL","16903.64","19188.80"
"03/01/2019 17:15 - 03/01/2019 17:30","BZN|NL","17229.23","19102.66"
"03/01/2019 17:30 - 03/01/2019 17:45","BZN|NL","17238.76","19221.25"
"03/01/2019 17:45 - 03/01/2019 18:00","BZN|NL","17186.35","19168.89"
"03/01/2019 18:00 - 03/01/2019 18:15","BZN|NL","16672.31","18751.21"
"03/01/2019 18:15 - 03/01/2019 18:30","BZN|NL","16423.96","18059.13"
"03/01/2019 18:30 - 03/01/2019 18:45","BZN|NL","16254.31","17777.39"
"03/01/2019 18:45 - 03/01/2019 19:00","BZN|NL","16132.98","17601.00"
"03/01/2019 19:00 - 03/01/2019 19:15","BZN|NL","15985.39","17503.50"
"03/01/2019 19:15 - 03/01/2019 19:30","BZN|NL","15901.03","17376.34"
"03/01/2019 19:30 - 03/01/2019 19:45","BZN|NL","15789.01","17209.77"
"03/01/2019 19:45 - 03/01/2019 20:00","BZN|NL","15672.28","17025.27"
"03/01/2019 20:00 - 03/01/2019 20:15","BZN|NL","15457.72","16873.31"
"03/01/2019 20:15 - 03/01/2019 20:30","BZN|NL","15300.37","16654.31"
"03/01/2019 20:30 - 03/01/2019 20:45","BZN|NL","15120.86","16465.38"
"03/01/2019 20:45 - 03/01/2019 21:00","BZN|NL","14929.19","16272.83"
"03/01/2019 21:00 - 03/01/2019 21:15","BZN|NL","14681.37","16039.38"
"03/01/2019 21:15 - 03/01/2019 21:30","BZN|NL","14445.56","15817.94"
"03/01/2019 21:30 - 03/01/2019 21:45","BZN|NL","14215.09","15521.90"
"03/01/2019 21:45 - 03/01/2019 22:00","BZN|NL","14032.84","15184.45"
"03/01/2019 22:00 - 03/01/2019 22:15","BZN|NL","13753.80","14869.97"
"03/01/2019 22:15 - 03/01/2019 22:30","BZN|NL","13594.74","14522.99"
"03/01/2019 22:30 - 03/01/2019 22:45","BZN|NL","13359.07","14197.10"
"03/01/2019 22:45 - 03/01/2019 23:00","BZN|NL","13151.38","13883.10"
"03/01/2019 23:00 - 03/01/2019 23:15","BZN|NL","13023.63","13696.46"
"03/01/2019 23:15 - 03/01/2019 23:30","BZN|NL","12819.56","13600.47"
"03/01/2019 23:30 - 03/01/2019 23:45","BZN|NL","12588.35","13360.50"
"03/01/2019 23:45 - 04/01/2019 00:00","BZN|NL","12330.16","13072.07"
"04/01/2019 00:00 - 04/01/2019 00:15","BZN|NL","12242.33","12862.03"
"04/01/2019 00:15 - 04/01/2019 00:30","BZN|NL","12135.87","12858.02"
"04/01/2019 00:30 - 04/01/2019 00:45","BZN|NL","12047.74","12778.99"
"04/01/2019 00:45 - 04/01/2019 01:00","BZN|NL","11930.13","12624.60"
"04/01/2019 01:00 - 04/01/2019 01:15","BZN|NL","11776.00","12427.62"
"04/01/2019 01:15 - 04/01/2019 01:30","BZN|NL","11714.69","12271.13"
"04/01/2019 01:30 - 04/01/2019 01:45","BZN|NL","11601.55","12178.99"
"04/01/2019 01:45 - 04/01/2019 02:00","BZN|NL","11540.35","12083.31"
"04/01/2019 02:00 - 04/01/2019 02:15","BZN|NL","11455.84","12013.93"
"04/01/2019 02:15 - 04/01/2019 02:30","BZN|NL","11390.78","11938.66"
"04/01/2019 02:30 - 04/01/2019 02:45","BZN|NL","11355.27","11872.96"
"04/01/2019 02:45 - 04/01/2019 03:00","BZN|NL","11295.80","11826.82"
"04/01/2019 03:00 - 04/01/2019 03:15","BZN|NL","11317.78","11803.32"
"04/01/2019 03:15 - 04/01/2019 03:30","BZN|NL","11279.64","11770.06"
"04/01/2019 03:30 - 04/01/2019 03:45","BZN|NL","11277.51","11731.13"
"04/01/2019 03:45 - 04/01/2019 04:00","BZN|NL","11287.17","11697.54"
"04/01/2019 04:00 - 04/01/2019 04:15","BZN|NL","11302.49","11701.13"
"04/01/2019 04:15 - 04/01/2019 04:30","BZN|NL","11348.71","11751.87"
"04/01/2019 04:30 - 04/01/2019 04:45","BZN|NL","11386.93","11800.24"
"04/01/2019 04:45 - 04/01/2019 05:00","BZN|NL","11450.85","11876.61"
"04/01/2019 05:00 - 04/01/2019 05:15","BZN|NL","11596.89","11996.62"
"04/01/2019 05:15 - 04/01/2019 05:30","BZN|NL","11724.02","12186.88"
"04/01/2019 05:30 - 04/01/2019 05:45","BZN|NL","11898.29","12423.72"
"04/01/2019 05:45 - 04/01/2019 06:00","BZN|NL","12091.28","12682.42"
"04/01/2019 06:00 - 04/01/2019 06:15","BZN|NL","12456.49","12978.19"
"04/01/2019 06:15 - 04/01/2019 06:30","BZN|NL","12748.99","13429.67"
"04/01/2019 06:30 - 04/01/2019 06:45","BZN|NL","13067.39","13915.19"
"04/01/2019 06:45 - 04/01/2019 07:00","BZN|NL","13362.49","14372.67"
"04/01/2019 07:00 - 04/01/2019 07:15","BZN|NL","13804.70","14883.81"
"04/01/2019 07:15 - 04/01/2019 07:30","BZN|NL","14188.21","15579.79"
"04/01/2019 07:30 - 04/01/2019 07:45","BZN|NL","14540.75","16261.76"
"04/01/2019 07:45 - 04/01/2019 08:00","BZN|NL","14879.52","16762.88"
"04/01/2019 08:00 - 04/01/2019 08:15","BZN|NL","15222.35","17279.18"
"04/01/2019 08:15 - 04/01/2019 08:30","BZN|NL","15526.62","17780.39"
"04/01/2019 08:30 - 04/01/2019 08:45","BZN|NL","15801.05","18140.10"
