MTU (UTC),price,gen_day_ahead,gen_intraday,gen_current,gen_actual,load_actual,load_forecast,temp_2m,cloud_cover,wind_speed_10m,shortwave_radiation,hour,day_of_week,month
2019-01-01 00:00:00,64.98,1773.5,1773.5,,693.0775,11193.635,11810.1375,8.3,88.0,26.6,0.0,0,1,1
2019-01-01 01:00:00,60.27,1892.25,1892.25,,734.71,10933.36,11410.425,8.3,82.0,27.2,0.0,1,1,1
2019-01-01 02:00:00,49.97,2003.0,2003.0,,778.1375,10666.58,11309.005000000001,8.2,31.0,27.8,0.0,2,1,1
2019-01-01 03:00:00,47.66,2051.75,2051.75,,804.3175,10413.3575,11420.285,7.8,84.0,26.9,0.0,3,1,1
2019-01-01 04:00:00,48.0,2093.25,2093.25,,854.0675,10440.7925,11881.215,8.1,100.0,27.5,0.0,4,1,1
2019-01-01 05:00:00,49.75,2096.5,2096.5,,854.47,10669.5625,13031.525,8.0,41.0,28.5,0.0,5,1,1
2019-01-01 06:00:00,55.12,2035.75,2035.75,,843.0525,10898.5625,14994.9,7.9,78.0,28.1,0.0,6,1,1
2019-01-01 07:00:00,44.8,1937.25,1937.25,,802.6575,11161.1075,16635.125,8.2,100.0,29.2,0.0,7,1,1
2019-01-01 08:00:00,49.58,1851.5,1851.5,,618.9625,11463.055,17154.4125,8.4,98.0,29.4,0.0,8,1,1
2019-01-01 09:00:00,55.44,1847.5,1847.5,,702.85,11837.1675,17062.3625,8.8,100.0,29.7,12.0,9,1,1
2019-01-01 10:00:00,62.62,1982.75,1982.75,,748.9925000000001,12257.755000000001,16929.795,9.2,100.0,30.6,43.0,10,1,1
2019-01-01 11:00:00,57.4,2190.25,2190.25,,722.78,12492.56,16715.9275,9.1,85.0,25.3,28.0,11,1,1
2019-01-01 12:00:00,50.76,2374.75,2374.75,,727.915,12609.565,15521.29,8.6,92.0,24.3,93.0,12,1,1
2019-01-01 13:00:00,49.92,2542.5,2542.5,,793.615,12587.44,16830.3875,8.4,35.0,27.0,127.0,13,1,1
2019-01-01 14:00:00,50.05,2673.75,2673.75,,822.49,12708.8875,17128.1025,8.1,95.0,29.0,125.0,14,1,1
2019-01-01 15:00:00,50.6,2727.25,2727.25,,858.86,13076.505000000001,17373.802499999998,8.1,89.0,31.7,37.0,15,1,1
2019-01-01 16:00:00,60.72,2787.5,2787.5,,877.51,14079.057499999999,17958.54,8.0,82.0,30.1,6.0,16,1,1
2019-01-01 17:00:00,50.51,2843.75,2843.75,,880.5,13950.3575,16991.4175,7.7,74.0,35.7,0.0,17,1,1
2019-01-01 18:00:00,47.35,2863.75,2863.75,,880.345,13678.0075,16288.2775,7.7,100.0,37.4,0.0,18,1,1
2019-01-01 19:00:00,50.4,2853.75,2853.75,,882.4625000000001,13310.655,15655.86,7.4,82.0,36.8,0.0,19,1,1
2019-01-01 20:00:00,47.53,2845.5,2845.5,,894.6475,12761.6675,14886.0375,7.3,88.0,35.6,0.0,20,1,1
2019-01-01 21:00:00,51.06,2830.75,2830.75,,879.13,12221.975,14031.27,7.2,98.0,35.3,0.0,21,1,1
2019-01-01 22:00:00,47.55,2815.0,2815.0,,859.6825,11521.7475,13121.03,7.1,89.0,36.3,0.0,22,1,1
2019-01-01 23:00:00,49.0,2746.25,2746.25,,829.3475,11056.060000000001,12513.7225,6.8,84.0,36.0,0.0,23,1,1
2019-01-02 00:00:00,46.6,2737.75,2737.75,,851.7049999999999,10727.1575,12033.2925,6.8,100.0,34.7,0.0,0,2,1
2019-01-02 01:00:00,46.6,2733.5,2733.5,,848.6475,10573.0975,11641.965,6.5,64.0,32.7,0.0,1,2,1
2019-01-02 02:00:00,45.73,2715.75,2715.75,,865.02,10511.695,11547.3025,7.2,65.0,33.3,0.0,2,2,1
2019-01-02 03:00:00,46.01,2672.75,2672.75,,822.855,10607.4075,11587.9225,7.3,74.0,32.8,0.0,3,2,1
2019-01-02 04:00:00,46.45,2600.0,2600.0,,803.245,11109.0475,11985.4825,7.2,67.0,33.0,0.0,4,2,1
2019-01-02 05:00:00,47.86,2457.5,2457.5,,727.4875,12300.005000000001,13315.3275,7.1,91.0,32.9,0.0,5,2,1
2019-01-02 06:00:00,49.5,2253.75,2253.75,,792.98,13752.8025,15301.2675,7.0,51.0,32.5,0.0,6,2,1
2019-01-02 07:00:00,52.42,2010.25,2010.25,,633.165,15030.14,16936.2825,6.8,53.0,31.8,0.0,7,2,1
2019-01-02 08:00:00,52.42,1754.75,1754.75,,516.2725,15712.94,17502.55,6.9,76.0,31.3,0.0,8,2,1
2019-01-02 09:00:00,52.36,1581.0,1581.0,,484.9275,15787.825,17725.795,7.0,71.0,31.7,19.0,9,2,1
2019-01-02 10:00:00,51.94,1470.5,1470.5,,440.9375,15929.1175,17715.225,7.2,95.0,28.6,70.0,10,2,1
2019-01-02 11:00:00,51.59,1397.0,1397.0,,443.9575,15857.3225,17571.8075,7.1,99.0,25.9,72.0,11,2,1
2019-01-02 12:00:00,51.77,1262.25,1262.25,,354.865,15854.34,17588.965,6.7,80.0,30.7,75.0,12,2,1
2019-01-02 13:00:00,52.61,1093.0,1093.0,,253.8625,15811.3375,17676.6325,6.6,90.0,28.3,80.0,13,2,1
2019-01-02 14:00:00,60.0,982.0,982.0,,301.375,15885.05,17778.5075,6.7,98.0,26.0,54.0,14,2,1
2019-01-02 15:00:00,69.95,915.25,915.25,,273.22749999999996,16285.9475,18002.3475,6.3,91.0,22.1,36.0,15,2,1
2019-01-02 16:00:00,80.0,865.25,865.25,,231.4425,17158.3275,18541.274999999998,6.3,88.0,18.6,5.0,16,2,1
2019-01-02 17:00:00,77.67,810.0,810.0,,258.875,16290.0425,17427.0775,6.2,100.0,16.7,0.0,17,2,1
2019-01-02 18:00:00,76.53,734.75,734.75,,276.3175,15698.335,16670.6175,6.4,86.0,15.0,0.0,18,2,1
2019-01-02 19:00:00,67.29,703.75,703.75,,277.23,14984.86,15998.855,5.8,95.0,13.6,0.0,19,2,1
2019-01-02 20:00:00,55.64,674.0,674.0,,217.815,14205.9075,15256.285,6.2,81.0,15.7,0.0,20,2,1
2019-01-02 21:00:00,53.81,670.25,670.25,,211.0,13328.7025,14271.9025,6.1,86.0,19.4,0.0,21,2,1
2019-01-02 22:00:00,52.43,612.5,612.5,,251.1925,12557.3975,13389.9275,5.5,71.0,19.5,0.0,22,2,1
2019-01-02 23:00:00,50.12,553.25,553.25,,244.2875,11983.26,12756.4725,5.7,92.0,17.8,0.0,23,2,1
2019-01-03 00:00:00,47.1,519.75,519.75,,233.1275,11574.31,12312.0425,6.1,82.0,15.6,0.0,0,3,1
2019-01-03 01:00:00,46.4,514.75,514.75,,268.8725,11283.6175,11849.817500000001,5.9,95.0,19.5,0.0,1,3,1
2019-01-03 02:00:00,44.0,516.0,516.0,,218.04,11176.0,11674.6325,5.9,86.0,17.1,0.0,2,3,1
2019-01-03 03:00:00,43.88,505.75,505.75,,209.17000000000002,11244.865,11761.252499999999,5.8,87.0,19.5,0.0,3,3,1
2019-01-03 04:00:00,45.92,464.75,464.75,,196.425,11689.279999999999,12203.585,5.4,55.0,17.3,0.0,4,3,1
2019-01-03 05:00:00,52.46,441.75,441.75,,185.0525,12827.7375,13577.2875,5.3,70.0,16.2,0.0,5,3,1
2019-01-03 06:00:00,58.63,475.5,475.5,,188.8975,14330.692500000001,15827.55,5.2,50.0,15.4,0.0,6,3,1
2019-01-03 07:00:00,65.08,505.0,505.0,,189.405,15617.0875,17708.34,5.6,90.0,16.7,0.0,7,3,1
2019-01-03 08:00:00,75.58,482.5,482.5,,197.08249999999998,16119.592499999999,18334.6475,5.8,97.0,14.9,0.0,8,3,1
2019-01-03 09:00:00,79.68,430.5,430.5,,193.025,16224.029999999999,18311.9775,6.1,99.0,15.8,18.0,9,3,1
2019-01-03 10:00:00,74.29,402.0,402.0,,159.7875,16145.015,18106.68,6.4,92.0,18.1,51.0,10,3,1
2019-01-03 11:00:00,73.7,377.0,377.0,,168.4525,15842.58,17765.295,6.6,95.0,17.2,101.0,11,3,1
2019-01-03 12:00:00,70.31,331.25,331.25,,178.2275,15786.7125,17759.1475,6.4,99.0,15.3,112.0,12,3,1
2019-01-03 13:00:00,69.9,316.5,316.5,,157.41750000000002,15846.95,17970.5875,6.4,100.0,17.1,55.0,13,3,1
2019-01-03 14:00:00,68.45,333.75,333.75,,186.1025,15957.945,18198.17,6.2,88.0,14.8,31.0,14,3,1
2019-01-03 15:00:00,70.0,363.0,363.0,,237.42249999999999,16306.2325,18640.71,6.1,96.0,18.4,33.0,15,3,1
2019-01-03 16:00:00,73.7,391.5,391.5,,205.63,17139.495,19170.4,5.8,100.0,18.8,5.0,16,3,1
2019-01-03 17:00:00,83.7,383.25,383.25,,180.6575,16370.89,18047.1825,5.7,100.0,14.9,0.0,17,3,1
2019-01-03 18:00:00,71.34,377.25,377.25,,210.0675,15836.9275,17278.72,6.1,94.0,14.3,0.0,18,3,1
2019-01-03 19:00:00,68.38,381.25,381.25,,204.54,15202.035,16566.4575,6.1,93.0,14.8,0.0,19,3,1
2019-01-03 20:00:00,61.72,370.5,370.5,,189.745,14343.715,15640.9175,6.2,96.0,16.9,0.0,20,3,1
2019-01-03 21:00:00,53.81,327.25,327.25,,160.5875,13464.7475,14368.29,6.2,98.0,16.2,0.0,21,3,1
2019-01-03 22:00:00,49.98,275.5,275.5,,133.1025,12690.425,13432.375,6.2,97.0,16.6,0.0,22,3,1
2019-01-03 23:00:00,51.63,221.25,221.25,,142.89,12089.0175,12780.91,6.1,92.0,13.4,0.0,23,3,1
2019-01-04 00:00:00,47.11,326.25,326.25,,123.41,11658.1475,12240.2625,5.7,100.0,9.0,0.0,0,4,1
2019-01-04 01:00:00,47.07,476.25,476.25,,135.3375,11374.4225,11913.092499999999,5.7,100.0,14.0,0.0,1,4,1
2019-01-04 02:00:00,46.21,684.5,684.5,,221.35000000000002,11290.525,11750.5125,5.9,100.0,18.1,0.0,2,4,1
2019-01-04 03:00:00,47.0,814.0,814.0,,296.8825,11372.244999999999,11782.4625,5.9,99.0,20.0,0.0,3,4,1
2019-01-04 04:00:00,46.91,886.75,886.75,,436.2575,11827.62,12322.41,5.9,89.0,18.6,0.0,4,4,1
2019-01-04 05:00:00,59.54,925.25,925.25,,404.31,12908.84,13673.93,5.8,94.0,17.8,0.0,5,4,1
2019-01-04 06:00:00,68.4,913.75,913.75,,400.35,14353.295,15872.060000000001,5.6,95.0,18.4,0.0,6,4,1
2019-01-04 07:00:00,74.19,942.75,942.75,,400.5725,15616.7575,17886.225,5.4,79.0,19.5,0.0,7,4,1
2019-01-04 08:00:00,80.0,1008.5,1008.5,,385.78499999999997,16309.455,18252.427499999998,5.1,97.0,19.4,0.0,8,4,1
2019-01-04 09:00:00,85.38,1071.25,1071.25,,500.6125,16619.0,18847.0875,5.2,100.0,19.6,25.0,9,4,1
2019-01-04 10:00:00,82.61,1133.0,1133.0,,521.205,16735.864999999998,18554.765,5.2,100.0,20.2,48.0,10,4,1
2019-01-04 11:00:00,69.67,1211.75,1211.75,,528.8075,16713.2875,18162.4775,5.3,100.0,20.9,89.0,11,4,1
2019-01-04 12:00:00,69.73,1297.25,1297.25,,571.84,16686.3875,17989.114999999998,5.6,100.0,23.5,65.0,12,4,1
2019-01-04 13:00:00,69.73,1401.0,1401.0,,495.86,16515.955,17842.6725,5.8,100.0,23.6,57.0,13,4,1
2019-01-04 14:00:00,73.0,1458.25,1458.25,,481.53,16472.0125,17730.385000000002,6.4,100.0,23.9,47.0,14,4,1
2019-01-04 15:00:00,76.0,1384.25,1384.25,,482.20500000000004,16731.82,17905.5775,6.7,100.0,23.3,23.0,15,4,1
2019-01-04 16:00:00,89.9,1286.25,1286.25,,540.635,17150.47,18272.0,6.8,100.0,23.4,4.0,16,4,1
2019-01-04 17:00:00,73.3,1253.5,1253.5,,595.0075,16332.2225,17215.965,6.8,100.0,21.1,0.0,17,4,1
2019-01-04 18:00:00,55.0,1281.0,1281.0,,568.0325,15701.385,16471.517499999998,7.0,100.0,23.5,0.0,18,4,1
2019-01-04 19:00:00,52.73,1300.75,1300.75,,496.3,14974.807499999999,15784.7225,7.3,99.0,21.3,0.0,19,4,1
2019-01-04 20:00:00,52.12,1324.25,1324.25,,530.6025,14115.62,14961.8025,7.2,100.0,23.6,0.0,20,4,1
2019-01-04 21:00:00,51.43,1413.25,1413.25,,584.9975,13310.0875,14080.395,7.5,100.0,23.1,0.0,21,4,1
2019-01-04 22:00:00,50.64,1538.25,1538.25,,590.3,12701.1675,13295.035,7.6,100.0,20.0,0.0,22,4,1
2019-01-04 23:00:00,50.02,1964.5,1964.5,,645.7975,12122.7175,12581.2125,7.7,100.0,20.9,0.0,23,4,1
2019-01-05 00:00:00,46.0,2134.25,2134.25,,722.9575,11629.7525,12080.8875,7.5,100.0,24.2,0.0,0,5,1
2019-01-05 01:00:00,45.68,2263.0,2263.0,,737.2,11366.595000000001,11607.6125,7.6,97.0,29.8,0.0,1,5,1
2019-01-05 02:00:00,45.49,2404.5,2404.5,,790.6624999999999,11129.2225,11329.147500000001,7.9,100.0,28.7,0.0,2,5,1
2019-01-05 03:00:00,45.0,2487.25,2487.25,,828.5350000000001,11075.7,11234.3375,7.8,100.0,29.6,0.0,3,5,1
2019-01-05 04:00:00,43.8,2527.0,2527.0,,848.6850000000001,11198.22,11422.6625,7.9,100.0,30.6,0.0,4,5,1
2019-01-05 05:00:00,45.9,2524.75,2524.75,,874.7,11606.77,11867.6475,7.8,97.0,31.2,0.0,5,5,1
2019-01-05 06:00:00,46.68,2470.25,2470.25,,863.2925,12344.692500000001,12849.8225,7.8,93.0,30.6,0.0,6,5,1
2019-01-05 07:00:00,51.65,2365.0,2365.0,,823.6975,13266.6975,14051.3325,7.6,64.0,29.5,0.0,7,5,1
2019-01-05 08:00:00,52.41,2276.75,2276.75,,803.3675000000001,14105.5175,14851.46,7.4,67.0,28.9,0.0,8,5,1
2019-01-05 09:00:00,52.62,2252.0,2252.0,,796.87,14709.880000000001,15264.4525,7.4,57.0,28.1,25.0,9,5,1
2019-01-05 10:00:00,52.71,2256.25,2256.25,,792.75,14880.835,15190.945,7.6,88.0,28.1,81.0,10,5,1
2019-01-05 11:00:00,73.0,2217.75,2217.75,,800.0225,14872.1375,14821.395,7.6,100.0,27.9,105.0,11,5,1
2019-01-05 12:00:00,73.0,2093.75,2093.75,,802.9,14763.61,14360.342499999999,7.2,73.0,25.6,114.0,12,5,1
2019-01-05 13:00:00,68.96,1990.25,1990.25,,780.6949999999999,14668.380000000001,14340.6975,7.4,100.0,27.2,89.0,13,5,1
2019-01-05 14:00:00,64.12,1920.75,1920.75,,760.7774999999999,14574.4625,14431.915,7.3,100.0,26.4,48.0,14,5,1
2019-01-05 15:00:00,59.61,1868.5,1868.5,,753.9425,14799.9625,14767.7075,7.2,100.0,24.9,27.0,15,5,1
2019-01-05 16:00:00,75.14,1841.0,1841.0,,726.155,15471.0775,15172.4775,7.2,93.0,24.6,4.0,16,5,1
2019-01-05 17:00:00,74.7,1829.25,1829.25,,706.335,14987.81,14250.475,7.2,91.0,24.5,0.0,17,5,1
2019-01-05 18:00:00,73.0,1796.75,1796.75,,661.485,14532.9,13596.24,7.1,91.0,25.6,0.0,18,5,1
2019-01-05 19:00:00,68.07,1725.5,1725.5,,681.54,13959.29,13042.5075,7.2,79.0,23.8,0.0,19,5,1
2019-01-05 20:00:00,53.62,1612.75,1612.75,,692.49,13284.6825,12347.887499999999,6.9,100.0,24.5,0.0,20,5,1
2019-01-05 21:00:00,52.82,1557.25,1557.25,,600.9449999999999,12624.4875,11640.115,7.0,100.0,24.5,0.0,21,5,1
2019-01-05 22:00:00,62.36,1533.5,1533.5,,639.6625,12011.4575,11137.795,7.1,100.0,25.1,0.0,22,5,1
2019-01-05 23:00:00,51.95,1500.75,1714.25,,636.3125,11609.635,10835.2025,7.1,100.0,22.8,0.0,23,5,1
2019-01-06 00:00:00,50.0,1417.75,1693.75,,580.5325,11237.1975,10506.8375,6.4,100.0,21.8,0.0,0,6,1
2019-01-06 01:00:00,48.38,1323.0,1629.75,,548.9325,10888.9775,10172.6125,6.6,99.0,22.2,0.0,1,6,1
2019-01-06 02:00:00,48.02,1215.5,1495.25,,493.95000000000005,10732.130000000001,10182.84,6.8,90.0,22.0,0.0,2,6,1
2019-01-06 03:00:00,45.91,1070.75,1322.0,,401.505,10690.33,10336.0125,6.6,79.0,20.7,0.0,3,6,1
2019-01-06 04:00:00,47.17,930.0,1143.5,,380.5875,10797.795,10640.085,6.6,99.0,17.8,0.0,4,6,1
2019-01-06 05:00:00,48.19,805.5,991.5,,340.575,11103.3275,10973.432499999999,6.4,96.0,18.4,0.0,5,6,1
2019-01-06 06:00:00,49.11,687.25,898.0,,391.7925,11582.465,11624.869999999999,6.6,73.0,17.1,0.0,6,6,1
2019-01-06 07:00:00,50.7,562.25,816.25,,336.77750000000003,12196.2425,12738.5775,6.4,81.0,15.8,0.0,7,6,1
2019-01-06 08:00:00,53.4,466.25,734.0,,232.2875,12865.865,13664.0325,6.3,96.0,14.1,0.0,8,6,1
2019-01-06 09:00:00,56.55,406.75,653.0,,223.4675,13366.135,14325.985,6.6,85.0,14.1,21.0,9,6,1
2019-01-06 10:00:00,60.02,373.5,573.0,,202.20499999999998,13666.96,14753.02,6.8,92.0,12.7,66.0,10,6,1
2019-01-06 11:00:00,60.22,338.75,546.0,,171.235,13896.852499999999,15130.2275,7.1,89.0,13.8,106.0,11,6,1
2019-01-06 12:00:00,55.0,283.0,534.25,,182.04250000000002,13889.2475,15385.375,6.9,94.0,12.8,133.0,12,6,1
2019-01-06 13:00:00,52.39,255.25,458.0,,196.1925,13898.1325,15458.6425,6.9,96.0,12.0,94.0,13,6,1
2019-01-06 14:00:00,51.57,235.25,337.0,,192.4375,13957.2925,15602.925,6.7,99.0,12.0,82.0,14,6,1
2019-01-06 15:00:00,54.71,300.25,295.5,,182.8,14327.064999999999,15854.712500000001,6.2,98.0,9.5,39.0,15,6,1
2019-01-06 16:00:00,63.43,404.5,283.75,,189.565,15252.8725,16441.182500000003,6.2,99.0,7.5,7.0,16,6,1
2019-01-06 17:00:00,67.37,536.5,276.0,,185.7525,14939.1175,15788.8325,6.2,84.0,10.5,0.0,17,6,1
2019-01-06 18:00:00,67.2,737.0,268.0,,154.79250000000002,14561.8875,15195.3325,5.9,80.0,7.6,0.0,18,6,1
2019-01-06 19:00:00,66.03,960.5,244.75,,130.71,14041.5475,14755.314999999999,5.8,67.0,6.8,0.0,19,6,1
2019-01-06 20:00:00,55.36,1085.75,237.25,,115.295,13368.255000000001,14252.1475,5.4,49.0,6.2,0.0,20,6,1
2019-01-06 21:00:00,58.59,1014.25,251.75,,105.5675,12699.09,13480.915,3.7,12.0,9.2,0.0,21,6,1
2019-01-06 22:00:00,51.89,939.0,288.5,,122.3725,11906.1275,12643.73,2.8,10.0,10.1,0.0,22,6,1
2019-01-06 23:00:00,46.03,568.25,568.25,,141.125,11491.69,12078.765,2.5,18.0,10.2,0.0,23,6,1
2019-01-07 00:00:00,47.98,592.5,592.5,,158.6875,11219.1375,11605.182499999999,5.4,15.0,6.2,0.0,0,0,1
2019-01-07 01:00:00,47.84,621.0,621.0,,175.86,11062.205,11240.185,5.2,90.0,4.6,0.0,1,0,1
2019-01-07 02:00:00,46.11,626.25,626.25,,212.62,11034.455,11170.765,4.9,82.0,5.9,0.0,2,0,1
2019-01-07 03:00:00,46.08,643.75,643.75,,306.6075,11165.2025,11182.2325,5.2,46.0,8.1,0.0,3,0,1
2019-01-07 04:00:00,47.62,677.25,677.25,,347.885,11719.685,11708.9725,5.9,90.0,10.7,0.0,4,0,1
2019-01-07 05:00:00,55.77,744.25,744.25,,348.8575,13137.2125,12992.5125,6.4,97.0,13.4,0.0,5,0,1
2019-01-07 06:00:00,68.61,803.5,803.5,,320.27,15066.125,14827.6425,7.2,100.0,13.5,0.0,6,0,1
2019-01-07 07:00:00,74.15,887.5,887.5,,346.4475,16392.145,16564.934999999998,7.4,100.0,14.3,0.0,7,0,1
2019-01-07 08:00:00,74.93,1015.75,1015.75,,345.5575,16713.607500000002,17366.114999999998,7.6,100.0,15.3,0.0,8,0,1
2019-01-07 09:00:00,73.59,1244.25,1244.25,,427.2475,16818.0875,17557.7325,7.8,100.0,15.3,10.0,9,0,1
2019-01-07 10:00:00,71.23,1504.5,1504.5,,520.0375,16892.114999999998,17512.155,8.1,100.0,18.8,19.0,10,0,1
2019-01-07 11:00:00,67.27,1824.75,1824.75,,503.6975,16730.4625,17242.4675,8.2,100.0,23.7,29.0,11,0,1
2019-01-07 12:00:00,65.14,2188.25,2188.25,,645.355,16803.425,17051.2675,8.1,100.0,27.6,53.0,12,0,1
2019-01-07 13:00:00,62.56,2482.0,2482.0,,804.05,16765.2075,16992.36,8.1,100.0,29.0,54.0,13,0,1
2019-01-07 14:00:00,57.56,2664.25,2664.25,,868.7025,16832.7775,17107.885000000002,7.9,100.0,30.5,52.0,14,0,1
2019-01-07 15:00:00,56.99,2806.5,2806.5,,904.7574999999999,17127.24,17405.36,7.7,100.0,30.7,39.0,15,0,1
2019-01-07 16:00:00,72.82,2982.25,2982.25,,949.0074999999999,17639.71,17783.010000000002,7.7,100.0,32.4,5.0,16,0,1
2019-01-07 17:00:00,52.89,3113.0,3113.0,,941.8175,16715.705,16599.64,8.1,100.0,33.9,0.0,17,0,1
2019-01-07 18:00:00,50.0,3196.5,3196.5,,937.99,16122.54,15733.2525,8.6,100.0,34.9,0.0,18,0,1
2019-01-07 19:00:00,51.0,3252.25,3252.25,,942.6425,15324.7525,15079.6575,9.1,100.0,37.8,0.0,19,0,1
2019-01-07 20:00:00,49.0,3282.0,3282.0,,960.1275,14473.0875,14161.6325,9.2,100.0,38.6,0.0,20,0,1
2019-01-07 21:00:00,47.54,3280.0,3280.0,,950.6775,13462.465,13193.5525,9.6,91.0,38.2,0.0,21,0,1
2019-01-07 22:00:00,44.4,3315.25,3315.25,,940.615,12619.3975,12494.532500000001,9.4,95.0,38.8,0.0,22,0,1
2019-01-07 23:00:00,36.7,2769.25,2769.25,,913.7574999999999,12003.7425,11795.85,8.7,77.0,40.1,0.0,23,0,1
2019-01-08 00:00:00,45.56,2844.5,2844.5,,947.575,11609.1225,11359.075,8.1,65.0,37.4,0.0,0,1,1
2019-01-08 01:00:00,39.0,2926.25,2926.25,,951.4975,11334.605,10921.7025,7.9,3.0,38.3,0.0,1,1,1
2019-01-08 02:00:00,40.0,2987.5,2987.5,,952.975,11224.82,10706.91,8.0,5.0,40.3,0.0,2,1,1
2019-01-08 03:00:00,32.8,3052.75,3052.75,,953.2425000000001,11336.0025,10558.01,8.0,9.0,40.8,0.0,3,1,1
2019-01-08 04:00:00,43.0,3100.0,3100.0,,949.31,11867.2625,10767.8825,8.1,3.0,42.9,0.0,4,1,1
2019-01-08 05:00:00,53.96,3145.25,3145.25,,950.4325,13247.380000000001,11426.1975,8.1,59.0,43.7,0.0,5,1,1
2019-01-08 06:00:00,53.0,3183.0,3183.0,,950.37,15293.775,12529.0025,7.9,62.0,48.1,0.0,6,1,1
2019-01-08 07:00:00,59.8,3196.5,3196.5,,933.9225,16500.6,13746.407500000001,7.7,50.0,49.2,0.0,7,1,1
2019-01-08 08:00:00,60.1,3210.25,3210.25,,926.99,16763.6575,14320.68,7.6,79.0,49.4,0.0,8,1,1
2019-01-08 09:00:00,55.89,3211.25,3211.25,,933.8425,16840.3825,14312.815,7.8,97.0,49.7,18.0,9,1,1
2019-01-08 10:00:00,53.48,3209.0,3209.0,,950.0575,16687.7925,14303.817500000001,7.9,44.0,49.7,33.0,10,1,1
2019-01-08 11:00:00,48.7,3204.5,3204.5,,945.33,16401.375,14324.4175,8.0,37.0,49.0,127.0,11,1,1
2019-01-08 12:00:00,49.01,3204.25,3204.25,,942.6600000000001,16446.53,14257.494999999999,7.8,29.0,49.4,174.0,12,1,1
2019-01-08 13:00:00,52.38,3196.25,3196.25,,933.7574999999999,16444.5425,14430.5225,7.6,81.0,46.6,159.0,13,1,1
2019-01-08 14:00:00,52.37,3224.0,3224.0,,923.1975,16558.8825,14602.102499999999,7.6,92.0,49.9,120.0,14,1,1
2019-01-08 15:00:00,52.84,3237.5,3237.5,,936.3525,16860.4025,14722.8675,7.6,89.0,48.9,60.0,15,1,1
2019-01-08 16:00:00,78.24,3224.0,3224.0,,934.975,17590.2275,15325.3925,7.2,47.0,47.8,12.0,16,1,1
2019-01-08 17:00:00,52.29,3189.5,3189.5,,925.4425,16839.29,14674.5625,7.3,28.0,49.3,0.0,17,1,1
2019-01-08 18:00:00,48.38,3150.0,3150.0,,907.0925,16290.585,14122.49,7.3,22.0,47.7,0.0,18,1,1
2019-01-08 19:00:00,50.1,3094.75,3094.75,,925.05,15534.635,13619.8325,7.2,17.0,45.7,0.0,19,1,1
2019-01-08 20:00:00,51.12,3011.5,3011.5,,930.73,14631.085,13018.182499999999,7.0,15.0,44.7,0.0,20,1,1
2019-01-08 21:00:00,50.66,2862.5,2862.5,,923.7,13662.975,12376.3025,6.9,26.0,44.3,0.0,21,1,1
2019-01-08 22:00:00,46.72,2748.75,2748.75,,911.2575,12828.3375,11584.64,6.6,42.0,45.4,0.0,22,1,1
2019-01-08 23:00:00,42.6,2714.0,2714.0,,865.9125,12166.91,11064.575,6.2,73.0,45.1,0.0,23,1,1
2019-01-09 00:00:00,39.5,2660.75,2660.75,,841.9725000000001,11749.880000000001,10601.0075,5.8,66.0,41.2,0.0,0,2,1
2019-01-09 01:00:00,37.0,2579.5,2579.5,,825.59,11512.635,10250.795,5.5,77.0,44.2,0.0,1,2,1
2019-01-09 02:00:00,42.4,2518.5,2518.5,,775.9675,11421.8875,10160.6275,5.4,62.0,42.8,0.0,2,2,1
2019-01-09 03:00:00,36.42,2461.75,2461.75,,825.3399999999999,11562.295,10235.965,5.4,58.0,40.8,0.0,3,2,1
2019-01-09 04:00:00,42.0,2332.0,2332.0,,776.3625,12029.835,10820.8125,5.9,44.0,39.9,0.0,4,2,1
2019-01-09 05:00:00,50.63,2263.25,2263.25,,769.625,13429.6275,12100.9175,5.6,43.0,37.2,0.0,5,2,1
2019-01-09 06:00:00,57.51,2103.25,2103.25,,656.6275,15514.61,13780.8375,5.7,53.0,31.9,0.0,6,2,1
2019-01-09 07:00:00,66.69,1920.0,1920.0,,676.245,16796.1925,15418.79,5.4,67.0,34.6,0.0,7,2,1
2019-01-09 08:00:00,65.9,1800.0,1800.0,,672.115,16944.475,16305.785,4.9,90.0,34.2,0.0,8,2,1
2019-01-09 09:00:00,68.2,1847.75,1847.75,,591.275,16617.43,16617.0925,5.8,86.0,37.2,23.0,9,2,1
2019-01-09 10:00:00,54.0,1943.0,1943.0,,691.205,16287.217499999999,16686.15,6.1,42.0,34.2,75.0,10,2,1
2019-01-09 11:00:00,51.09,2046.25,2046.25,,738.26,15901.2925,16641.857500000002,6.6,45.0,33.5,172.0,11,2,1
2019-01-09 12:00:00,50.1,2036.25,2036.25,,772.915,15964.8175,16724.695,6.4,14.0,30.6,217.0,12,2,1
2019-01-09 13:00:00,52.56,1960.75,1960.75,,778.8675000000001,16075.7225,16844.072500000002,6.6,17.0,31.7,207.0,13,2,1
2019-01-09 14:00:00,53.95,1846.5,1846.5,,749.7275,16386.575,16932.265,6.2,46.0,29.3,163.0,14,2,1
2019-01-09 15:00:00,64.37,1705.75,1705.75,,702.3399999999999,16842.8975,17168.4125,5.8,5.0,28.2,91.0,15,2,1
2019-01-09 16:00:00,75.64,1625.0,1625.0,,696.2625,17819.485,17861.775,5.5,33.0,26.4,16.0,16,2,1
2019-01-09 17:00:00,74.22,1573.0,1573.0,,671.6975,17033.364999999998,16802.6825,5.3,75.0,25.0,0.0,17,2,1
