"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"13/02/2015 13:00:00 - 13/02/2015 14:00:00","BZN|NL","Without Sequence","47.80","",""
"13/02/2015 14:00:00 - 13/02/2015 15:00:00","BZN|NL","Without Sequence","44.19","",""
"13/02/2015 15:00:00 - 13/02/2015 16:00:00","BZN|NL","Without Sequence","43.20","",""
"13/02/2015 16:00:00 - 13/02/2015 17:00:00","BZN|NL","Without Sequence","45.75","",""
"13/02/2015 17:00:00 - 13/02/2015 18:00:00","BZN|NL","Without Sequence","51.49","",""
"13/02/2015 18:00:00 - 13/02/2015 19:00:00","BZN|NL","Without Sequence","55.36","",""
"13/02/2015 19:00:00 - 13/02/2015 20:00:00","BZN|NL","Without Sequence","49.96","",""
"13/02/2015 20:00:00 - 13/02/2015 21:00:00","BZN|NL","Without Sequence","44.63","",""
"13/02/2015 21:00:00 - 13/02/2015 22:00:00","BZN|NL","Without Sequence","46.93","",""
"13/02/2015 22:00:00 - 13/02/2015 23:00:00","BZN|NL","Without Sequence","43.88","",""
"13/02/2015 23:00:00 - 14/02/2015 00:00:00","BZN|NL","Without Sequence","41.30","",""
"14/02/2015 00:00:00 - 14/02/2015 01:00:00","BZN|NL","Without Sequence","36.19","",""
"14/02/2015 01:00:00 - 14/02/2015 02:00:00","BZN|NL","Without Sequence","35.68","",""
"14/02/2015 02:00:00 - 14/02/2015 03:00:00","BZN|NL","Without Sequence","33.18","",""
"14/02/2015 03:00:00 - 14/02/2015 04:00:00","BZN|NL","Without Sequence","27.68","",""
"14/02/2015 04:00:00 - 14/02/2015 05:00:00","BZN|NL","Without Sequence","31.23","",""
"14/02/2015 05:00:00 - 14/02/2015 06:00:00","BZN|NL","Without Sequence","33.93","",""
"14/02/2015 06:00:00 - 14/02/2015 07:00:00","BZN|NL","Without Sequence","36.12","",""
"14/02/2015 07:00:00 - 14/02/2015 08:00:00","BZN|NL","Without Sequence","37.80","",""
"14/02/2015 08:00:00 - 14/02/2015 09:00:00","BZN|NL","Without Sequence","44.02","",""
"14/02/2015 09:00:00 - 14/02/2015 10:00:00","BZN|NL","Without Sequence","50.12","",""
"14/02/2015 10:00:00 - 14/02/2015 11:00:00","BZN|NL","Without Sequence","69.90","",""
"14/02/2015 11:00:00 - 14/02/2015 12:00:00","BZN|NL","Without Sequence","55.90","",""
"14/02/2015 12:00:00 - 14/02/2015 13:00:00","BZN|NL","Without Sequence","44.94","",""
"14/02/2015 13:00:00 - 14/02/2015 14:00:00","BZN|NL","Without Sequence","42.62","",""
"14/02/2015 14:00:00 - 14/02/2015 15:00:00","BZN|NL","Without Sequence","42.41","",""
"14/02/2015 15:00:00 - 14/02/2015 16:00:00","BZN|NL","Without Sequence","42.91","",""
"14/02/2015 16:00:00 - 14/02/2015 17:00:00","BZN|NL","Without Sequence","59.24","",""
"14/02/2015 17:00:00 - 14/02/2015 18:00:00","BZN|NL","Without Sequence","69.90","",""
"14/02/2015 18:00:00 - 14/02/2015 19:00:00","BZN|NL","Without Sequence","50.87","",""
"14/02/2015 19:00:00 - 14/02/2015 20:00:00","BZN|NL","Without Sequence","49.94","",""
"14/02/2015 20:00:00 - 14/02/2015 21:00:00","BZN|NL","Without Sequence","42.61","",""
"14/02/2015 21:00:00 - 14/02/2015 22:00:00","BZN|NL","Without Sequence","42.71","",""
"14/02/2015 22:00:00 - 14/02/2015 23:00:00","BZN|NL","Without Sequence","43.76","",""
"14/02/2015 23:00:00 - 15/02/2015 00:00:00","BZN|NL","Without Sequence","42.44","",""
"15/02/2015 00:00:00 - 15/02/2015 01:00:00","BZN|NL","Without Sequence","39.55","",""
"15/02/2015 01:00:00 - 15/02/2015 02:00:00","BZN|NL","Without Sequence","36.75","",""
"15/02/2015 02:00:00 - 15/02/2015 03:00:00","BZN|NL","Without Sequence","33.38","",""
"15/02/2015 03:00:00 - 15/02/2015 04:00:00","BZN|NL","Without Sequence","31.12","",""
"15/02/2015 04:00:00 - 15/02/2015 05:00:00","BZN|NL","Without Sequence","30.34","",""
"15/02/2015 05:00:00 - 15/02/2015 06:00:00","BZN|NL","Without Sequence","33.09","",""
"15/02/2015 06:00:00 - 15/02/2015 07:00:00","BZN|NL","Without Sequence","32.92","",""
"15/02/2015 07:00:00 - 15/02/2015 08:00:00","BZN|NL","Without Sequence","36.72","",""
"15/02/2015 08:00:00 - 15/02/2015 09:00:00","BZN|NL","Without Sequence","43.12","",""
"15/02/2015 09:00:00 - 15/02/2015 10:00:00","BZN|NL","Without Sequence","42.23","",""
"15/02/2015 10:00:00 - 15/02/2015 11:00:00","BZN|NL","Without Sequence","43.27","",""
"15/02/2015 11:00:00 - 15/02/2015 12:00:00","BZN|NL","Without Sequence","45.45","",""
"15/02/2015 12:00:00 - 15/02/2015 13:00:00","BZN|NL","Without Sequence","41.48","",""
"15/02/2015 13:00:00 - 15/02/2015 14:00:00","BZN|NL","Without Sequence","38.00","",""
"15/02/2015 14:00:00 - 15/02/2015 15:00:00","BZN|NL","Without Sequence","39.94","",""
"15/02/2015 15:00:00 - 15/02/2015 16:00:00","BZN|NL","Without Sequence","40.00","",""
"15/02/2015 16:00:00 - 15/02/2015 17:00:00","BZN|NL","Without Sequence","43.88","",""
"15/02/2015 17:00:00 - 15/02/2015 18:00:00","BZN|NL","Without Sequence","74.96","",""
"15/02/2015 18:00:00 - 15/02/2015 19:00:00","BZN|NL","Without Sequence","59.94","",""
"15/02/2015 19:00:00 - 15/02/2015 20:00:00","BZN|NL","Without Sequence","54.92","",""
"15/02/2015 20:00:00 - 15/02/2015 21:00:00","BZN|NL","Without Sequence","53.15","",""
"15/02/2015 21:00:00 - 15/02/2015 22:00:00","BZN|NL","Without Sequence","54.33","",""
"15/02/2015 22:00:00 - 15/02/2015 23:00:00","BZN|NL","Without Sequence","49.74","",""
"15/02/2015 23:00:00 - 16/02/2015 00:00:00","BZN|NL","Without Sequence","49.41","",""
"16/02/2015 00:00:00 - 16/02/2015 01:00:00","BZN|NL","Without Sequence","44.23","",""
"16/02/2015 01:00:00 - 16/02/2015 02:00:00","BZN|NL","Without Sequence","43.52","",""
"16/02/2015 02:00:00 - 16/02/2015 03:00:00","BZN|NL","Without Sequence","42.35","",""
"16/02/2015 03:00:00 - 16/02/2015 04:00:00","BZN|NL","Without Sequence","39.26","",""
"16/02/2015 04:00:00 - 16/02/2015 05:00:00","BZN|NL","Without Sequence","44.43","",""
"16/02/2015 05:00:00 - 16/02/2015 06:00:00","BZN|NL","Without Sequence","50.97","",""
"16/02/2015 06:00:00 - 16/02/2015 07:00:00","BZN|NL","Without Sequence","58.95","",""
"16/02/2015 07:00:00 - 16/02/2015 08:00:00","BZN|NL","Without Sequence","54.24","",""
"16/02/2015 08:00:00 - 16/02/2015 09:00:00","BZN|NL","Without Sequence","64.34","",""
"16/02/2015 09:00:00 - 16/02/2015 10:00:00","BZN|NL","Without Sequence","66.73","",""
"16/02/2015 10:00:00 - 16/02/2015 11:00:00","BZN|NL","Without Sequence","59.99","",""
"16/02/2015 11:00:00 - 16/02/2015 12:00:00","BZN|NL","Without Sequence","63.30","",""
"16/02/2015 12:00:00 - 16/02/2015 13:00:00","BZN|NL","Without Sequence","61.49","",""
"16/02/2015 13:00:00 - 16/02/2015 14:00:00","BZN|NL","Without Sequence","54.01","",""
"16/02/2015 14:00:00 - 16/02/2015 15:00:00","BZN|NL","Without Sequence","49.87","",""
"16/02/2015 15:00:00 - 16/02/2015 16:00:00","BZN|NL","Without Sequence","52.46","",""
"16/02/2015 16:00:00 - 16/02/2015 17:00:00","BZN|NL","Without Sequence","54.76","",""
"16/02/2015 17:00:00 - 16/02/2015 18:00:00","BZN|NL","Without Sequence","65.34","",""
"16/02/2015 18:00:00 - 16/02/2015 19:00:00","BZN|NL","Without Sequence","47.45","",""
"16/02/2015 19:00:00 - 16/02/2015 20:00:00","BZN|NL","Without Sequence","45.00","",""
"16/02/2015 20:00:00 - 16/02/2015 21:00:00","BZN|NL","Without Sequence","53.01","",""
"16/02/2015 21:00:00 - 16/02/2015 22:00:00","BZN|NL","Without Sequence","49.71","",""
"16/02/2015 22:00:00 - 16/02/2015 23:00:00","BZN|NL","Without Sequence","48.42","",""
"16/02/2015 23:00:00 - 17/02/2015 00:00:00","BZN|NL","Without Sequence","44.94","",""
"17/02/2015 00:00:00 - 17/02/2015 01:00:00","BZN|NL","Without Sequence","42.11","",""
"17/02/2015 01:00:00 - 17/02/2015 02:00:00","BZN|NL","Without Sequence","39.94","",""
"17/02/2015 02:00:00 - 17/02/2015 03:00:00","BZN|NL","Without Sequence","37.33","",""
"17/02/2015 03:00:00 - 17/02/2015 04:00:00","BZN|NL","Without Sequence","36.26","",""
"17/02/2015 04:00:00 - 17/02/2015 05:00:00","BZN|NL","Without Sequence","36.05","",""
"17/02/2015 05:00:00 - 17/02/2015 06:00:00","BZN|NL","Without Sequence","44.00","",""
"17/02/2015 06:00:00 - 17/02/2015 07:00:00","BZN|NL","Without Sequence","55.03","",""
"17/02/2015 07:00:00 - 17/02/2015 08:00:00","BZN|NL","Without Sequence","55.55","",""
"17/02/2015 08:00:00 - 17/02/2015 09:00:00","BZN|NL","Without Sequence","55.21","",""
"17/02/2015 09:00:00 - 17/02/2015 10:00:00","BZN|NL","Without Sequence","55.49","",""
"17/02/2015 10:00:00 - 17/02/2015 11:00:00","BZN|NL","Without Sequence","49.00","",""
"17/02/2015 11:00:00 - 17/02/2015 12:00:00","BZN|NL","Without Sequence","43.55","",""
"17/02/2015 12:00:00 - 17/02/2015 13:00:00","BZN|NL","Without Sequence","43.32","",""
"17/02/2015 13:00:00 - 17/02/2015 14:00:00","BZN|NL","Without Sequence","43.51","",""
"17/02/2015 14:00:00 - 17/02/2015 15:00:00","BZN|NL","Without Sequence","44.54","",""
"17/02/2015 15:00:00 - 17/02/2015 16:00:00","BZN|NL","Without Sequence","44.92","",""
"17/02/2015 16:00:00 - 17/02/2015 17:00:00","BZN|NL","Without Sequence","49.60","",""
"17/02/2015 17:00:00 - 17/02/2015 18:00:00","BZN|NL","Without Sequence","62.51","",""
"17/02/2015 18:00:00 - 17/02/2015 19:00:00","BZN|NL","Without Sequence","56.92","",""
"17/02/2015 19:00:00 - 17/02/2015 20:00:00","BZN|NL","Without Sequence","49.94","",""
"17/02/2015 20:00:00 - 17/02/2015 21:00:00","BZN|NL","Without Sequence","46.43","",""
"17/02/2015 21:00:00 - 17/02/2015 22:00:00","BZN|NL","Without Sequence","47.44","",""
"17/02/2015 22:00:00 - 17/02/2015 23:00:00","BZN|NL","Without Sequence","43.63","",""
"17/02/2015 23:00:00 - 18/02/2015 00:00:00","BZN|NL","Without Sequence","40.46","",""
"18/02/2015 00:00:00 - 18/02/2015 01:00:00","BZN|NL","Without Sequence","37.23","",""
"18/02/2015 01:00:00 - 18/02/2015 02:00:00","BZN|NL","Without Sequence","36.07","",""
"18/02/2015 02:00:00 - 18/02/2015 03:00:00","BZN|NL","Without Sequence","34.32","",""
"18/02/2015 03:00:00 - 18/02/2015 04:00:00","BZN|NL","Without Sequence","34.95","",""
"18/02/2015 04:00:00 - 18/02/2015 05:00:00","BZN|NL","Without Sequence","35.57","",""
"18/02/2015 05:00:00 - 18/02/2015 06:00:00","BZN|NL","Without Sequence","47.91","",""
"18/02/2015 06:00:00 - 18/02/2015 07:00:00","BZN|NL","Without Sequence","54.62","",""
"18/02/2015 07:00:00 - 18/02/2015 08:00:00","BZN|NL","Without Sequence","57.80","",""
"18/02/2015 08:00:00 - 18/02/2015 09:00:00","BZN|NL","Without Sequence","58.33","",""
"18/02/2015 09:00:00 - 18/02/2015 10:00:00","BZN|NL","Without Sequence","54.20","",""
"18/02/2015 10:00:00 - 18/02/2015 11:00:00","BZN|NL","Without Sequence","50.44","",""
"18/02/2015 11:00:00 - 18/02/2015 12:00:00","BZN|NL","Without Sequence","47.00","",""
"18/02/2015 12:00:00 - 18/02/2015 13:00:00","BZN|NL","Without Sequence","42.98","",""
"18/02/2015 13:00:00 - 18/02/2015 14:00:00","BZN|NL","Without Sequence","42.92","",""
"18/02/2015 14:00:00 - 18/02/2015 15:00:00","BZN|NL","Without Sequence","43.99","",""
"18/02/2015 15:00:00 - 18/02/2015 16:00:00","BZN|NL","Without Sequence","44.71","",""
"18/02/2015 16:00:00 - 18/02/2015 17:00:00","BZN|NL","Without Sequence","51.30","",""
"18/02/2015 17:00:00 - 18/02/2015 18:00:00","BZN|NL","Without Sequence","58.85","",""
"18/02/2015 18:00:00 - 18/02/2015 19:00:00","BZN|NL","Without Sequence","56.68","",""
"18/02/2015 19:00:00 - 18/02/2015 20:00:00","BZN|NL","Without Sequence","48.00","",""
"18/02/2015 20:00:00 - 18/02/2015 21:00:00","BZN|NL","Without Sequence","44.93","",""
"18/02/2015 21:00:00 - 18/02/2015 22:00:00","BZN|NL","Without Sequence","42.12","",""
"18/02/2015 22:00:00 - 18/02/2015 23:00:00","BZN|NL","Without Sequence","39.94","",""
"18/02/2015 23:00:00 - 19/02/2015 00:00:00","BZN|NL","Without Sequence","44.94","",""
"19/02/2015 00:00:00 - 19/02/2015 01:00:00","BZN|NL","Without Sequence","41.49","",""
"19/02/2015 01:00:00 - 19/02/2015 02:00:00","BZN|NL","Without Sequence","39.74","",""
"19/02/2015 02:00:00 - 19/02/2015 03:00:00","BZN|NL","Without Sequence","39.42","",""
"19/02/2015 03:00:00 - 19/02/2015 04:00:00","BZN|NL","Without Sequence","38.70","",""
"19/02/2015 04:00:00 - 19/02/2015 05:00:00","BZN|NL","Without Sequence","39.29","",""
"19/02/2015 05:00:00 - 19/02/2015 06:00:00","BZN|NL","Without Sequence","39.71","",""
"19/02/2015 06:00:00 - 19/02/2015 07:00:00","BZN|NL","Without Sequence","47.93","",""
"19/02/2015 07:00:00 - 19/02/2015 08:00:00","BZN|NL","Without Sequence","55.93","",""
"19/02/2015 08:00:00 - 19/02/2015 09:00:00","BZN|NL","Without Sequence","59.16","",""
"19/02/2015 09:00:00 - 19/02/2015 10:00:00","BZN|NL","Without Sequence","60.00","",""
"19/02/2015 10:00:00 - 19/02/2015 11:00:00","BZN|NL","Without Sequence","48.00","",""
"19/02/2015 11:00:00 - 19/02/2015 12:00:00","BZN|NL","Without Sequence","43.00","",""
"19/02/2015 12:00:00 - 19/02/2015 13:00:00","BZN|NL","Without Sequence","48.00","",""
"19/02/2015 13:00:00 - 19/02/2015 14:00:00","BZN|NL","Without Sequence","49.00","",""
"19/02/2015 14:00:00 - 19/02/2015 15:00:00","BZN|NL","Without Sequence","44.94","",""
"19/02/2015 15:00:00 - 19/02/2015 16:00:00","BZN|NL","Without Sequence","44.94","",""
"19/02/2015 16:00:00 - 19/02/2015 17:00:00","BZN|NL","Without Sequence","49.59","",""
"19/02/2015 17:00:00 - 19/02/2015 18:00:00","BZN|NL","Without Sequence","57.44","",""
"19/02/2015 18:00:00 - 19/02/2015 19:00:00","BZN|NL","Without Sequence","47.44","",""
"19/02/2015 19:00:00 - 19/02/2015 20:00:00","BZN|NL","Without Sequence","49.20","",""
"19/02/2015 20:00:00 - 19/02/2015 21:00:00","BZN|NL","Without Sequence","47.44","",""
"19/02/2015 21:00:00 - 19/02/2015 22:00:00","BZN|NL","Without Sequence","49.20","",""
"19/02/2015 22:00:00 - 19/02/2015 23:00:00","BZN|NL","Without Sequence","44.94","",""
"19/02/2015 23:00:00 - 20/02/2015 00:00:00","BZN|NL","Without Sequence","42.44","",""
"20/02/2015 00:00:00 - 20/02/2015 01:00:00","BZN|NL","Without Sequence","37.99","",""
"20/02/2015 01:00:00 - 20/02/2015 02:00:00","BZN|NL","Without Sequence","34.90","",""
"20/02/2015 02:00:00 - 20/02/2015 03:00:00","BZN|NL","Without Sequence","34.90","",""
"20/02/2015 03:00:00 - 20/02/2015 04:00:00","BZN|NL","Without Sequence","34.90","",""
"20/02/2015 04:00:00 - 20/02/2015 05:00:00","BZN|NL","Without Sequence","41.05","",""
"20/02/2015 05:00:00 - 20/02/2015 06:00:00","BZN|NL","Without Sequence","49.29","",""
"20/02/2015 06:00:00 - 20/02/2015 07:00:00","BZN|NL","Without Sequence","56.43","",""
"20/02/2015 07:00:00 - 20/02/2015 08:00:00","BZN|NL","Without Sequence","54.18","",""
"20/02/2015 08:00:00 - 20/02/2015 09:00:00","BZN|NL","Without Sequence","59.20","",""
"20/02/2015 09:00:00 - 20/02/2015 10:00:00","BZN|NL","Without Sequence","57.44","",""
"20/02/2015 10:00:00 - 20/02/2015 11:00:00","BZN|NL","Without Sequence","57.04","",""
"20/02/2015 11:00:00 - 20/02/2015 12:00:00","BZN|NL","Without Sequence","53.45","",""
"20/02/2015 12:00:00 - 20/02/2015 13:00:00","BZN|NL","Without Sequence","57.83","",""
"20/02/2015 13:00:00 - 20/02/2015 14:00:00","BZN|NL","Without Sequence","52.00","",""
"20/02/2015 14:00:00 - 20/02/2015 15:00:00","BZN|NL","Without Sequence","51.00","",""
"20/02/2015 15:00:00 - 20/02/2015 16:00:00","BZN|NL","Without Sequence","51.00","",""
"20/02/2015 16:00:00 - 20/02/2015 17:00:00","BZN|NL","Without Sequence","51.00","",""
"20/02/2015 17:00:00 - 20/02/2015 18:00:00","BZN|NL","Without Sequence","53.00","",""
"20/02/2015 18:00:00 - 20/02/2015 19:00:00","BZN|NL","Without Sequence","50.00","",""
"20/02/2015 19:00:00 - 20/02/2015 20:00:00","BZN|NL","Without Sequence","51.96","",""
"20/02/2015 20:00:00 - 20/02/2015 21:00:00","BZN|NL","Without Sequence","49.93","",""
"20/02/2015 21:00:00 - 20/02/2015 22:00:00","BZN|NL","Without Sequence","51.99","",""
"20/02/2015 22:00:00 - 20/02/2015 23:00:00","BZN|NL","Without Sequence","50.93","",""
"20/02/2015 23:00:00 - 21/02/2015 00:00:00","BZN|NL","Without Sequence","50.03","",""
"21/02/2015 00:00:00 - 21/02/2015 01:00:00","BZN|NL","Without Sequence","45.10","",""
"21/02/2015 01:00:00 - 21/02/2015 02:00:00","BZN|NL","Without Sequence","41.25","",""
"21/02/2015 02:00:00 - 21/02/2015 03:00:00","BZN|NL","Without Sequence","39.10","",""
"21/02/2015 03:00:00 - 21/02/2015 04:00:00","BZN|NL","Without Sequence","37.49","",""
"21/02/2015 04:00:00 - 21/02/2015 05:00:00","BZN|NL","Without Sequence","39.94","",""
"21/02/2015 05:00:00 - 21/02/2015 06:00:00","BZN|NL","Without Sequence","42.63","",""
"21/02/2015 06:00:00 - 21/02/2015 07:00:00","BZN|NL","Without Sequence","47.42","",""
"21/02/2015 07:00:00 - 21/02/2015 08:00:00","BZN|NL","Without Sequence","47.24","",""
"21/02/2015 08:00:00 - 21/02/2015 09:00:00","BZN|NL","Without Sequence","52.78","",""
"21/02/2015 09:00:00 - 21/02/2015 10:00:00","BZN|NL","Without Sequence","55.97","",""
"21/02/2015 10:00:00 - 21/02/2015 11:00:00","BZN|NL","Without Sequence","59.96","",""
"21/02/2015 11:00:00 - 21/02/2015 12:00:00","BZN|NL","Without Sequence","53.70","",""
"21/02/2015 12:00:00 - 21/02/2015 13:00:00","BZN|NL","Without Sequence","49.34","",""
"21/02/2015 13:00:00 - 21/02/2015 14:00:00","BZN|NL","Without Sequence","48.05","",""
"21/02/2015 14:00:00 - 21/02/2015 15:00:00","BZN|NL","Without Sequence","45.06","",""
"21/02/2015 15:00:00 - 21/02/2015 16:00:00","BZN|NL","Without Sequence","44.93","",""
"21/02/2015 16:00:00 - 21/02/2015 17:00:00","BZN|NL","Without Sequence","48.64","",""
"21/02/2015 17:00:00 - 21/02/2015 18:00:00","BZN|NL","Without Sequence","61.06","",""
"21/02/2015 18:00:00 - 21/02/2015 19:00:00","BZN|NL","Without Sequence","51.77","",""
"21/02/2015 19:00:00 - 21/02/2015 20:00:00","BZN|NL","Without Sequence","44.99","",""
"21/02/2015 20:00:00 - 21/02/2015 21:00:00","BZN|NL","Without Sequence","45.81","",""
"21/02/2015 21:00:00 - 21/02/2015 22:00:00","BZN|NL","Without Sequence","42.44","",""
"21/02/2015 22:00:00 - 21/02/2015 23:00:00","BZN|NL","Without Sequence","50.77","",""
"21/02/2015 23:00:00 - 22/02/2015 00:00:00","BZN|NL","Without Sequence","41.77","",""
"22/02/2015 00:00:00 - 22/02/2015 01:00:00","BZN|NL","Without Sequence","39.26","",""
"22/02/2015 01:00:00 - 22/02/2015 02:00:00","BZN|NL","Without Sequence","39.74","",""
"22/02/2015 02:00:00 - 22/02/2015 03:00:00","BZN|NL","Without Sequence","35.26","",""
"22/02/2015 03:00:00 - 22/02/2015 04:00:00","BZN|NL","Without Sequence","32.21","",""
"22/02/2015 04:00:00 - 22/02/2015 05:00:00","BZN|NL","Without Sequence","32.23","",""
"22/02/2015 05:00:00 - 22/02/2015 06:00:00","BZN|NL","Without Sequence","33.40","",""
"22/02/2015 06:00:00 - 22/02/2015 07:00:00","BZN|NL","Without Sequence","35.88","",""
"22/02/2015 07:00:00 - 22/02/2015 08:00:00","BZN|NL","Without Sequence","43.98","",""
"22/02/2015 08:00:00 - 22/02/2015 09:00:00","BZN|NL","Without Sequence","44.05","",""
"22/02/2015 09:00:00 - 22/02/2015 10:00:00","BZN|NL","Without Sequence","44.94","",""
"22/02/2015 10:00:00 - 22/02/2015 11:00:00","BZN|NL","Without Sequence","47.56","",""
"22/02/2015 11:00:00 - 22/02/2015 12:00:00","BZN|NL","Without Sequence","43.55","",""
"22/02/2015 12:00:00 - 22/02/2015 13:00:00","BZN|NL","Without Sequence","40.00","",""
"22/02/2015 13:00:00 - 22/02/2015 14:00:00","BZN|NL","Without Sequence","34.94","",""
"22/02/2015 14:00:00 - 22/02/2015 15:00:00","BZN|NL","Without Sequence","34.94","",""
"22/02/2015 15:00:00 - 22/02/2015 16:00:00","BZN|NL","Without Sequence","35.02","",""
"22/02/2015 16:00:00 - 22/02/2015 17:00:00","BZN|NL","Without Sequence","39.94","",""
"22/02/2015 17:00:00 - 22/02/2015 18:00:00","BZN|NL","Without Sequence","59.94","",""
"22/02/2015 18:00:00 - 22/02/2015 19:00:00","BZN|NL","Without Sequence","53.00","",""
"22/02/2015 19:00:00 - 22/02/2015 20:00:00","BZN|NL","Without Sequence","48.99","",""
"22/02/2015 20:00:00 - 22/02/2015 21:00:00","BZN|NL","Without Sequence","43.60","",""
"22/02/2015 21:00:00 - 22/02/2015 22:00:00","BZN|NL","Without Sequence","41.10","",""
"22/02/2015 22:00:00 - 22/02/2015 23:00:00","BZN|NL","Without Sequence","39.96","",""
"22/02/2015 23:00:00 - 23/02/2015 00:00:00","BZN|NL","Without Sequence","34.99","",""
"23/02/2015 00:00:00 - 23/02/2015 01:00:00","BZN|NL","Without Sequence","32.42","",""
"23/02/2015 01:00:00 - 23/02/2015 02:00:00","BZN|NL","Without Sequence","35.45","",""
"23/02/2015 02:00:00 - 23/02/2015 03:00:00","BZN|NL","Without Sequence","32.00","",""
"23/02/2015 03:00:00 - 23/02/2015 04:00:00","BZN|NL","Without Sequence","31.74","",""
"23/02/2015 04:00:00 - 23/02/2015 05:00:00","BZN|NL","Without Sequence","35.46","",""
"23/02/2015 05:00:00 - 23/02/2015 06:00:00","BZN|NL","Without Sequence","44.99","",""
"23/02/2015 06:00:00 - 23/02/2015 07:00:00","BZN|NL","Without Sequence","53.28","",""
"23/02/2015 07:00:00 - 23/02/2015 08:00:00","BZN|NL","Without Sequence","58.08","",""
"23/02/2015 08:00:00 - 23/02/2015 09:00:00","BZN|NL","Without Sequence","61.41","",""
"23/02/2015 09:00:00 - 23/02/2015 10:00:00","BZN|NL","Without Sequence","63.11","",""
"23/02/2015 10:00:00 - 23/02/2015 11:00:00","BZN|NL","Without Sequence","54.02","",""
"23/02/2015 11:00:00 - 23/02/2015 12:00:00","BZN|NL","Without Sequence","55.67","",""
"23/02/2015 12:00:00 - 23/02/2015 13:00:00","BZN|NL","Without Sequence","50.57","",""
"23/02/2015 13:00:00 - 23/02/2015 14:00:00","BZN|NL","Without Sequence","49.03","",""
"23/02/2015 14:00:00 - 23/02/2015 15:00:00","BZN|NL","Without Sequence","44.07","",""
"23/02/2015 15:00:00 - 23/02/2015 16:00:00","BZN|NL","Without Sequence","40.66","",""
"23/02/2015 16:00:00 - 23/02/2015 17:00:00","BZN|NL","Without Sequence","42.56","",""
"23/02/2015 17:00:00 - 23/02/2015 18:00:00","BZN|NL","Without Sequence","53.00","",""
"23/02/2015 18:00:00 - 23/02/2015 19:00:00","BZN|NL","Without Sequence","47.44","",""
"23/02/2015 19:00:00 - 23/02/2015 20:00:00","BZN|NL","Without Sequence","46.99","",""
"23/02/2015 20:00:00 - 23/02/2015 21:00:00","BZN|NL","Without Sequence","46.50","",""
"23/02/2015 21:00:00 - 23/02/2015 22:00:00","BZN|NL","Without Sequence","47.02","",""
"23/02/2015 22:00:00 - 23/02/2015 23:00:00","BZN|NL","Without Sequence","40.00","",""
"23/02/2015 23:00:00 - 24/02/2015 00:00:00","BZN|NL","Without Sequence","39.94","",""
"24/02/2015 00:00:00 - 24/02/2015 01:00:00","BZN|NL","Without Sequence","35.80","",""
"24/02/2015 01:00:00 - 24/02/2015 02:00:00","BZN|NL","Without Sequence","34.80","",""
"24/02/2015 02:00:00 - 24/02/2015 03:00:00","BZN|NL","Without Sequence","32.10","",""
"24/02/2015 03:00:00 - 24/02/2015 04:00:00","BZN|NL","Without Sequence","30.91","",""
"24/02/2015 04:00:00 - 24/02/2015 05:00:00","BZN|NL","Without Sequence","32.90","",""
"24/02/2015 05:00:00 - 24/02/2015 06:00:00","BZN|NL","Without Sequence","39.94","",""
"24/02/2015 06:00:00 - 24/02/2015 07:00:00","BZN|NL","Without Sequence","50.00","",""
"24/02/2015 07:00:00 - 24/02/2015 08:00:00","BZN|NL","Without Sequence","44.94","",""
"24/02/2015 08:00:00 - 24/02/2015 09:00:00","BZN|NL","Without Sequence","52.29","",""
"24/02/2015 09:00:00 - 24/02/2015 10:00:00","BZN|NL","Without Sequence","52.52","",""
"24/02/2015 10:00:00 - 24/02/2015 11:00:00","BZN|NL","Without Sequence","51.20","",""
"24/02/2015 11:00:00 - 24/02/2015 12:00:00","BZN|NL","Without Sequence","48.41","",""
"24/02/2015 12:00:00 - 24/02/2015 13:00:00","BZN|NL","Without Sequence","46.87","",""
"24/02/2015 13:00:00 - 24/02/2015 14:00:00","BZN|NL","Without Sequence","46.15","",""
"24/02/2015 14:00:00 - 24/02/2015 15:00:00","BZN|NL","Without Sequence","41.12","",""
"24/02/2015 15:00:00 - 24/02/2015 16:00:00","BZN|NL","Without Sequence","42.31","",""
"24/02/2015 16:00:00 - 24/02/2015 17:00:00","BZN|NL","Without Sequence","47.93","",""
"24/02/2015 17:00:00 - 24/02/2015 18:00:00","BZN|NL","Without Sequence","54.95","",""
"24/02/2015 18:00:00 - 24/02/2015 19:00:00","BZN|NL","Without Sequence","52.91","",""
"24/02/2015 19:00:00 - 24/02/2015 20:00:00","BZN|NL","Without Sequence","48.00","",""
"24/02/2015 20:00:00 - 24/02/2015 21:00:00","BZN|NL","Without Sequence","47.11","",""
"24/02/2015 21:00:00 - 24/02/2015 22:00:00","BZN|NL","Without Sequence","44.94","",""
"24/02/2015 22:00:00 - 24/02/2015 23:00:00","BZN|NL","Without Sequence","38.00","",""
"24/02/2015 23:00:00 - 25/02/2015 00:00:00","BZN|NL","Without Sequence","37.44","",""
"25/02/2015 00:00:00 - 25/02/2015 01:00:00","BZN|NL","Without Sequence","36.30","",""
"25/02/2015 01:00:00 - 25/02/2015 02:00:00","BZN|NL","Without Sequence","34.90","",""
"25/02/2015 02:00:00 - 25/02/2015 03:00:00","BZN|NL","Without Sequence","34.90","",""
