"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2015 14:30:00 - 01/01/2015 14:45:00","BZN|NL","655.00","N/A"," ","184.88"
"01/01/2015 14:45:00 - 01/01/2015 15:00:00","BZN|NL","668.00","N/A"," ","187.74"
"01/01/2015 15:00:00 - 01/01/2015 15:15:00","BZN|NL","681.00","N/A"," ","217.19"
"01/01/2015 15:15:00 - 01/01/2015 15:30:00","BZN|NL","698.00","N/A"," ","223.21"
"01/01/2015 15:30:00 - 01/01/2015 15:45:00","BZN|NL","714.00","N/A"," ","216.13"
"01/01/2015 15:45:00 - 01/01/2015 16:00:00","BZN|NL","731.00","N/A"," ","212.60"
"01/01/2015 16:00:00 - 01/01/2015 16:15:00","BZN|NL","747.00","N/A"," ","214.83"
"01/01/2015 16:15:00 - 01/01/2015 16:30:00","BZN|NL","771.00","N/A"," ","225.54"
"01/01/2015 16:30:00 - 01/01/2015 16:45:00","BZN|NL","795.00","N/A"," ","232.47"
"01/01/2015 16:45:00 - 01/01/2015 17:00:00","BZN|NL","819.00","N/A"," ","238.59"
"01/01/2015 17:00:00 - 01/01/2015 17:15:00","BZN|NL","843.00","N/A"," ","250.15"
"01/01/2015 17:15:00 - 01/01/2015 17:30:00","BZN|NL","866.00","N/A"," ","253.32"
"01/01/2015 17:30:00 - 01/01/2015 17:45:00","BZN|NL","890.00","N/A"," ","252.20"
"01/01/2015 17:45:00 - 01/01/2015 18:00:00","BZN|NL","914.00","N/A"," ","254.96"
"01/01/2015 18:00:00 - 01/01/2015 18:15:00","BZN|NL","937.00","N/A"," ","266.79"
"01/01/2015 18:15:00 - 01/01/2015 18:30:00","BZN|NL","962.00","N/A"," ","268.27"
"01/01/2015 18:30:00 - 01/01/2015 18:45:00","BZN|NL","987.00","N/A"," ","264.72"
"01/01/2015 18:45:00 - 01/01/2015 19:00:00","BZN|NL","1012.00","N/A"," ","273.44"
"01/01/2015 19:00:00 - 01/01/2015 19:15:00","BZN|NL","1037.00","N/A"," ","271.66"
"01/01/2015 19:15:00 - 01/01/2015 19:30:00","BZN|NL","1051.00","N/A"," ","277.02"
"01/01/2015 19:30:00 - 01/01/2015 19:45:00","BZN|NL","1065.00","N/A"," ","282.10"
"01/01/2015 19:45:00 - 01/01/2015 20:00:00","BZN|NL","1079.00","N/A"," ","284.48"
"01/01/2015 20:00:00 - 01/01/2015 20:15:00","BZN|NL","1092.00","N/A"," ","283.84"
"01/01/2015 20:15:00 - 01/01/2015 20:30:00","BZN|NL","1105.00","N/A"," ","284.53"
"01/01/2015 20:30:00 - 01/01/2015 20:45:00","BZN|NL","1117.00","N/A"," ","285.64"
"01/01/2015 20:45:00 - 01/01/2015 21:00:00","BZN|NL","1129.00","N/A"," ","289.08"
"01/01/2015 21:00:00 - 01/01/2015 21:15:00","BZN|NL","1141.00","N/A"," ","285.23"
"01/01/2015 21:15:00 - 01/01/2015 21:30:00","BZN|NL","1154.00","N/A"," ","285.32"
"01/01/2015 21:30:00 - 01/01/2015 21:45:00","BZN|NL","1166.00","N/A"," ","286.73"
"01/01/2015 21:45:00 - 01/01/2015 22:00:00","BZN|NL","1179.00","N/A"," ","287.24"
"01/01/2015 22:00:00 - 01/01/2015 22:15:00","BZN|NL","1191.00","N/A"," ","288.53"
"01/01/2015 22:15:00 - 01/01/2015 22:30:00","BZN|NL","1200.00","N/A"," ","286.29"
"01/01/2015 22:30:00 - 01/01/2015 22:45:00","BZN|NL","1209.00","N/A"," ","286.64"
"01/01/2015 22:45:00 - 01/01/2015 23:00:00","BZN|NL","1218.00","N/A"," ","286.61"
"01/01/2015 23:00:00 - 01/01/2015 23:15:00","BZN|NL","1227.00","N/A"," ","286.77"
"01/01/2015 23:15:00 - 01/01/2015 23:30:00","BZN|NL","1235.00","N/A"," ","288.80"
"01/01/2015 23:30:00 - 01/01/2015 23:45:00","BZN|NL","1243.00","N/A"," ","288.49"
"01/01/2015 23:45:00 - 02/01/2015 00:00:00","BZN|NL","1252.00","N/A"," ","288.21"
"02/01/2015 00:00:00 - 02/01/2015 00:15:00","BZN|NL","1318.00","N/A"," ","288.66"
"02/01/2015 00:15:00 - 02/01/2015 00:30:00","BZN|NL","1324.00","N/A"," ","290.05"
"02/01/2015 00:30:00 - 02/01/2015 00:45:00","BZN|NL","1331.00","N/A"," ","288.04"
"02/01/2015 00:45:00 - 02/01/2015 01:00:00","BZN|NL","1338.00","N/A"," ","288.26"
"02/01/2015 01:00:00 - 02/01/2015 01:15:00","BZN|NL","1345.00","N/A"," ","288.95"
"02/01/2015 01:15:00 - 02/01/2015 01:30:00","BZN|NL","1345.00","N/A"," ","290.07"
"02/01/2015 01:30:00 - 02/01/2015 01:45:00","BZN|NL","1345.00","N/A"," ","288.39"
"02/01/2015 01:45:00 - 02/01/2015 02:00:00","BZN|NL","1345.00","N/A"," ","288.31"
"02/01/2015 02:00:00 - 02/01/2015 02:15:00","BZN|NL","1345.00","N/A"," ","287.64"
"02/01/2015 02:15:00 - 02/01/2015 02:30:00","BZN|NL","1345.00","N/A"," ","279.19"
"02/01/2015 02:30:00 - 02/01/2015 02:45:00","BZN|NL","1346.00","N/A"," ","286.36"
"02/01/2015 02:45:00 - 02/01/2015 03:00:00","BZN|NL","1346.00","N/A"," ","285.31"
"02/01/2015 03:00:00 - 02/01/2015 03:15:00","BZN|NL","1346.00","N/A"," ","283.88"
"02/01/2015 03:15:00 - 02/01/2015 03:30:00","BZN|NL","1346.00","N/A"," ","279.73"
"02/01/2015 03:30:00 - 02/01/2015 03:45:00","BZN|NL","1345.00","N/A"," ","279.52"
"02/01/2015 03:45:00 - 02/01/2015 04:00:00","BZN|NL","1345.00","N/A"," ","284.01"
"02/01/2015 04:00:00 - 02/01/2015 04:15:00","BZN|NL","1345.00","N/A"," ","281.13"
"02/01/2015 04:15:00 - 02/01/2015 04:30:00","BZN|NL","1339.00","N/A"," ","282.51"
"02/01/2015 04:30:00 - 02/01/2015 04:45:00","BZN|NL","1333.00","N/A"," ","284.52"
"02/01/2015 04:45:00 - 02/01/2015 05:00:00","BZN|NL","1328.00","N/A"," ","280.29"
"02/01/2015 05:00:00 - 02/01/2015 05:15:00","BZN|NL","1322.00","N/A"," ","282.33"
"02/01/2015 05:15:00 - 02/01/2015 05:30:00","BZN|NL","1317.00","N/A"," ","280.95"
"02/01/2015 05:30:00 - 02/01/2015 05:45:00","BZN|NL","1311.00","N/A"," ","283.20"
"02/01/2015 05:45:00 - 02/01/2015 06:00:00","BZN|NL","1305.00","N/A"," ","282.73"
"02/01/2015 06:00:00 - 02/01/2015 06:15:00","BZN|NL","1300.00","N/A"," ","281.20"
"02/01/2015 06:15:00 - 02/01/2015 06:30:00","BZN|NL","1294.00","N/A"," ","282.71"
"02/01/2015 06:30:00 - 02/01/2015 06:45:00","BZN|NL","1288.00","N/A"," ","279.66"
"02/01/2015 06:45:00 - 02/01/2015 07:00:00","BZN|NL","1281.00","N/A"," ","280.18"
"02/01/2015 07:00:00 - 02/01/2015 07:15:00","BZN|NL","1275.00","N/A"," ","279.58"
"02/01/2015 07:15:00 - 02/01/2015 07:30:00","BZN|NL","1257.00","N/A"," ","281.13"
"02/01/2015 07:30:00 - 02/01/2015 07:45:00","BZN|NL","1238.00","N/A"," ","279.89"
"02/01/2015 07:45:00 - 02/01/2015 08:00:00","BZN|NL","1220.00","N/A"," ","283.34"
"02/01/2015 08:00:00 - 02/01/2015 08:15:00","BZN|NL","1201.00","N/A"," ","277.56"
"02/01/2015 08:15:00 - 02/01/2015 08:30:00","BZN|NL","1183.00","N/A"," ","259.29"
"02/01/2015 08:30:00 - 02/01/2015 08:45:00","BZN|NL","1164.00","N/A"," ","257.24"
"02/01/2015 08:45:00 - 02/01/2015 09:00:00","BZN|NL","1145.00","N/A"," ","267.78"
"02/01/2015 09:00:00 - 02/01/2015 09:15:00","BZN|NL","1126.00","N/A"," ","266.25"
"02/01/2015 09:15:00 - 02/01/2015 09:30:00","BZN|NL","1107.00","N/A"," ","263.37"
"02/01/2015 09:30:00 - 02/01/2015 09:45:00","BZN|NL","1088.00","N/A"," ","251.77"
"02/01/2015 09:45:00 - 02/01/2015 10:00:00","BZN|NL","1069.00","N/A"," ","249.71"
"02/01/2015 10:00:00 - 02/01/2015 10:15:00","BZN|NL","1050.00","N/A"," ","258.34"
"02/01/2015 10:15:00 - 02/01/2015 10:30:00","BZN|NL","1021.00","N/A"," ","272.39"
"02/01/2015 10:30:00 - 02/01/2015 10:45:00","BZN|NL","992.00","N/A"," ","272.97"
"02/01/2015 10:45:00 - 02/01/2015 11:00:00","BZN|NL","962.00","N/A"," ","267.64"
"02/01/2015 11:00:00 - 02/01/2015 11:15:00","BZN|NL","933.00","N/A"," ","269.50"
"02/01/2015 11:15:00 - 02/01/2015 11:30:00","BZN|NL","906.00","N/A"," ","274.81"
"02/01/2015 11:30:00 - 02/01/2015 11:45:00","BZN|NL","878.00","N/A"," ","274.34"
"02/01/2015 11:45:00 - 02/01/2015 12:00:00","BZN|NL","850.00","N/A"," ","275.13"
"02/01/2015 12:00:00 - 02/01/2015 12:15:00","BZN|NL","823.00","N/A"," ","277.89"
"02/01/2015 12:15:00 - 02/01/2015 12:30:00","BZN|NL","797.00","N/A"," ","282.64"
"02/01/2015 12:30:00 - 02/01/2015 12:45:00","BZN|NL","770.00","N/A"," ","284.95"
"02/01/2015 12:45:00 - 02/01/2015 13:00:00","BZN|NL","744.00","N/A"," ","281.16"
"02/01/2015 13:00:00 - 02/01/2015 13:15:00","BZN|NL","718.00","N/A"," ","279.72"
"02/01/2015 13:15:00 - 02/01/2015 13:30:00","BZN|NL","713.00","N/A"," ","278.28"
"02/01/2015 13:30:00 - 02/01/2015 13:45:00","BZN|NL","709.00","N/A"," ","276.35"
"02/01/2015 13:45:00 - 02/01/2015 14:00:00","BZN|NL","704.00","N/A"," ","278.34"
"02/01/2015 14:00:00 - 02/01/2015 14:15:00","BZN|NL","699.00","N/A"," ","276.74"
"02/01/2015 14:15:00 - 02/01/2015 14:30:00","BZN|NL","692.00","N/A"," ","275.88"
"02/01/2015 14:30:00 - 02/01/2015 14:45:00","BZN|NL","685.00","N/A"," ","277.45"
"02/01/2015 14:45:00 - 02/01/2015 15:00:00","BZN|NL","678.00","N/A"," ","280.22"
"02/01/2015 15:00:00 - 02/01/2015 15:15:00","BZN|NL","671.00","N/A"," ","280.36"
"02/01/2015 15:15:00 - 02/01/2015 15:30:00","BZN|NL","665.00","N/A"," ","281.52"
"02/01/2015 15:30:00 - 02/01/2015 15:45:00","BZN|NL","658.00","N/A"," ","278.64"
"02/01/2015 15:45:00 - 02/01/2015 16:00:00","BZN|NL","652.00","N/A"," ","277.69"
"02/01/2015 16:00:00 - 02/01/2015 16:15:00","BZN|NL","645.00","N/A"," ","277.48"
"02/01/2015 16:15:00 - 02/01/2015 16:30:00","BZN|NL","640.00","N/A"," ","277.34"
"02/01/2015 16:30:00 - 02/01/2015 16:45:00","BZN|NL","635.00","N/A"," ","277.30"
"02/01/2015 16:45:00 - 02/01/2015 17:00:00","BZN|NL","630.00","N/A"," ","281.06"
"02/01/2015 17:00:00 - 02/01/2015 17:15:00","BZN|NL","625.00","N/A"," ","277.37"
"02/01/2015 17:15:00 - 02/01/2015 17:30:00","BZN|NL","620.00","N/A"," ","278.11"
"02/01/2015 17:30:00 - 02/01/2015 17:45:00","BZN|NL","616.00","N/A"," ","275.94"
"02/01/2015 17:45:00 - 02/01/2015 18:00:00","BZN|NL","611.00","N/A"," ","275.16"
"02/01/2015 18:00:00 - 02/01/2015 18:15:00","BZN|NL","607.00","N/A"," ","274.80"
"02/01/2015 18:15:00 - 02/01/2015 18:30:00","BZN|NL","603.00","N/A"," ","272.56"
"02/01/2015 18:30:00 - 02/01/2015 18:45:00","BZN|NL","599.00","N/A"," ","271.59"
"02/01/2015 18:45:00 - 02/01/2015 19:00:00","BZN|NL","595.00","N/A"," ","274.08"
"02/01/2015 19:00:00 - 02/01/2015 19:15:00","BZN|NL","591.00","N/A"," ","276.68"
"02/01/2015 19:15:00 - 02/01/2015 19:30:00","BZN|NL","580.00","N/A"," ","271.69"
"02/01/2015 19:30:00 - 02/01/2015 19:45:00","BZN|NL","568.00","N/A"," ","264.84"
"02/01/2015 19:45:00 - 02/01/2015 20:00:00","BZN|NL","557.00","N/A"," ","260.72"
"02/01/2015 20:00:00 - 02/01/2015 20:15:00","BZN|NL","546.00","N/A"," ","260.01"
"02/01/2015 20:15:00 - 02/01/2015 20:30:00","BZN|NL","535.00","N/A"," ","258.53"
"02/01/2015 20:30:00 - 02/01/2015 20:45:00","BZN|NL","524.00","N/A"," ","265.89"
"02/01/2015 20:45:00 - 02/01/2015 21:00:00","BZN|NL","513.00","N/A"," ","258.07"
"02/01/2015 21:00:00 - 02/01/2015 21:15:00","BZN|NL","502.00","N/A"," ","261.76"
"02/01/2015 21:15:00 - 02/01/2015 21:30:00","BZN|NL","492.00","N/A"," ","257.76"
"02/01/2015 21:30:00 - 02/01/2015 21:45:00","BZN|NL","481.00","N/A"," ","258.06"
"02/01/2015 21:45:00 - 02/01/2015 22:00:00","BZN|NL","470.00","N/A"," ","268.34"
"02/01/2015 22:00:00 - 02/01/2015 22:15:00","BZN|NL","459.00","N/A"," ","264.60"
"02/01/2015 22:15:00 - 02/01/2015 22:30:00","BZN|NL","443.00","N/A"," ","252.63"
"02/01/2015 22:30:00 - 02/01/2015 22:45:00","BZN|NL","428.00","N/A"," ","233.24"
"02/01/2015 22:45:00 - 02/01/2015 23:00:00","BZN|NL","412.00","N/A"," ","229.45"
"02/01/2015 23:00:00 - 02/01/2015 23:15:00","BZN|NL","397.00","N/A"," ","237.27"
"02/01/2015 23:15:00 - 02/01/2015 23:30:00","BZN|NL","381.00","N/A"," ","229.25"
"02/01/2015 23:30:00 - 02/01/2015 23:45:00","BZN|NL","366.00","N/A"," ","226.90"
"02/01/2015 23:45:00 - 03/01/2015 00:00:00","BZN|NL","351.00","N/A"," ","219.50"
"03/01/2015 00:00:00 - 03/01/2015 00:15:00","BZN|NL","413.00","N/A"," ","214.93"
"03/01/2015 00:15:00 - 03/01/2015 00:30:00","BZN|NL","404.00","N/A"," ","212.61"
"03/01/2015 00:30:00 - 03/01/2015 00:45:00","BZN|NL","394.00","N/A"," ","207.13"
"03/01/2015 00:45:00 - 03/01/2015 01:00:00","BZN|NL","385.00","N/A"," ","206.64"
"03/01/2015 01:00:00 - 03/01/2015 01:15:00","BZN|NL","376.00","N/A"," ","199.75"
"03/01/2015 01:15:00 - 03/01/2015 01:30:00","BZN|NL","382.00","N/A"," ","198.84"
"03/01/2015 01:30:00 - 03/01/2015 01:45:00","BZN|NL","388.00","N/A"," ","183.16"
"03/01/2015 01:45:00 - 03/01/2015 02:00:00","BZN|NL","394.00","N/A"," ","181.48"
"03/01/2015 02:00:00 - 03/01/2015 02:15:00","BZN|NL","400.00","N/A"," ","189.77"
"03/01/2015 02:15:00 - 03/01/2015 02:30:00","BZN|NL","407.00","N/A"," ","194.04"
"03/01/2015 02:30:00 - 03/01/2015 02:45:00","BZN|NL","413.00","N/A"," ","181.31"
"03/01/2015 02:45:00 - 03/01/2015 03:00:00","BZN|NL","420.00","N/A"," ","166.44"
"03/01/2015 03:00:00 - 03/01/2015 03:15:00","BZN|NL","426.00","N/A"," ","168.08"
"03/01/2015 03:15:00 - 03/01/2015 03:30:00","BZN|NL","427.00","N/A"," ","170.08"
"03/01/2015 03:30:00 - 03/01/2015 03:45:00","BZN|NL","429.00","N/A"," ","172.90"
"03/01/2015 03:45:00 - 03/01/2015 04:00:00","BZN|NL","430.00","N/A"," ","188.94"
"03/01/2015 04:00:00 - 03/01/2015 04:15:00","BZN|NL","431.00","N/A"," ","193.93"
"03/01/2015 04:15:00 - 03/01/2015 04:30:00","BZN|NL","437.00","N/A"," ","194.72"
"03/01/2015 04:30:00 - 03/01/2015 04:45:00","BZN|NL","444.00","N/A"," ","189.88"
"03/01/2015 04:45:00 - 03/01/2015 05:00:00","BZN|NL","450.00","N/A"," ","177.90"
"03/01/2015 05:00:00 - 03/01/2015 05:15:00","BZN|NL","457.00","N/A"," ","193.57"
"03/01/2015 05:15:00 - 03/01/2015 05:30:00","BZN|NL","462.00","N/A"," ","183.88"
"03/01/2015 05:30:00 - 03/01/2015 05:45:00","BZN|NL","466.00","N/A"," ","167.83"
"03/01/2015 05:45:00 - 03/01/2015 06:00:00","BZN|NL","471.00","N/A"," ","194.78"
"03/01/2015 06:00:00 - 03/01/2015 06:15:00","BZN|NL","476.00","N/A"," ","205.50"
"03/01/2015 06:15:00 - 03/01/2015 06:30:00","BZN|NL","480.00","N/A"," ","199.68"
"03/01/2015 06:30:00 - 03/01/2015 06:45:00","BZN|NL","484.00","N/A"," ","209.52"
"03/01/2015 06:45:00 - 03/01/2015 07:00:00","BZN|NL","487.00","N/A"," ","224.92"
"03/01/2015 07:00:00 - 03/01/2015 07:15:00","BZN|NL","491.00","N/A"," ","216.37"
"03/01/2015 07:15:00 - 03/01/2015 07:30:00","BZN|NL","499.00","N/A"," ","223.19"
"03/01/2015 07:30:00 - 03/01/2015 07:45:00","BZN|NL","506.00","N/A"," ","225.01"
"03/01/2015 07:45:00 - 03/01/2015 08:00:00","BZN|NL","513.00","N/A"," ","220.60"
"03/01/2015 08:00:00 - 03/01/2015 08:15:00","BZN|NL","520.00","N/A"," ","220.04"
"03/01/2015 08:15:00 - 03/01/2015 08:30:00","BZN|NL","530.00","N/A"," ","213.03"
"03/01/2015 08:30:00 - 03/01/2015 08:45:00","BZN|NL","540.00","N/A"," ","208.92"
"03/01/2015 08:45:00 - 03/01/2015 09:00:00","BZN|NL","550.00","N/A"," ","221.97"
"03/01/2015 09:00:00 - 03/01/2015 09:15:00","BZN|NL","560.00","N/A"," ","254.16"
"03/01/2015 09:15:00 - 03/01/2015 09:30:00","BZN|NL","568.00","N/A"," ","266.36"
"03/01/2015 09:30:00 - 03/01/2015 09:45:00","BZN|NL","575.00","N/A"," ","271.50"
"03/01/2015 09:45:00 - 03/01/2015 10:00:00","BZN|NL","583.00","N/A"," ","265.12"
"03/01/2015 10:00:00 - 03/01/2015 10:15:00","BZN|NL","590.00","N/A"," ","232.61"
"03/01/2015 10:15:00 - 03/01/2015 10:30:00","BZN|NL","593.00","N/A"," ","211.08"
"03/01/2015 10:30:00 - 03/01/2015 10:45:00","BZN|NL","595.00","N/A"," ","201.71"
"03/01/2015 10:45:00 - 03/01/2015 11:00:00","BZN|NL","598.00","N/A"," ","199.37"
"03/01/2015 11:00:00 - 03/01/2015 11:15:00","BZN|NL","600.00","N/A"," ","197.06"
"03/01/2015 11:15:00 - 03/01/2015 11:30:00","BZN|NL","603.00","N/A"," ","202.18"
"03/01/2015 11:30:00 - 03/01/2015 11:45:00","BZN|NL","607.00","N/A"," ","202.87"
"03/01/2015 11:45:00 - 03/01/2015 12:00:00","BZN|NL","610.00","N/A"," ","192.12"
"03/01/2015 12:00:00 - 03/01/2015 12:15:00","BZN|NL","614.00","N/A"," ","190.40"
"03/01/2015 12:15:00 - 03/01/2015 12:30:00","BZN|NL","619.00","N/A"," ","166.46"
"03/01/2015 12:30:00 - 03/01/2015 12:45:00","BZN|NL","623.00","N/A"," ","166.09"
"03/01/2015 12:45:00 - 03/01/2015 13:00:00","BZN|NL","628.00","N/A"," ","160.26"
"03/01/2015 13:00:00 - 03/01/2015 13:15:00","BZN|NL","633.00","N/A"," ","161.37"
"03/01/2015 13:15:00 - 03/01/2015 13:30:00","BZN|NL","650.00","N/A"," ","164.13"
"03/01/2015 13:30:00 - 03/01/2015 13:45:00","BZN|NL","667.00","N/A"," ","157.12"
"03/01/2015 13:45:00 - 03/01/2015 14:00:00","BZN|NL","684.00","N/A"," ","139.13"
"03/01/2015 14:00:00 - 03/01/2015 14:15:00","BZN|NL","701.00","N/A"," ","136.76"
"03/01/2015 14:15:00 - 03/01/2015 14:30:00","BZN|NL","719.00","N/A"," ","140.62"
"03/01/2015 14:30:00 - 03/01/2015 14:45:00","BZN|NL","738.00","N/A"," ","128.44"
"03/01/2015 14:45:00 - 03/01/2015 15:00:00","BZN|NL","756.00","N/A"," ","115.93"
"03/01/2015 15:00:00 - 03/01/2015 15:15:00","BZN|NL","774.00","N/A"," ","101.84"
"03/01/2015 15:15:00 - 03/01/2015 15:30:00","BZN|NL","791.00","N/A"," ","87.66"
"03/01/2015 15:30:00 - 03/01/2015 15:45:00","BZN|NL","808.00","N/A"," ","83.26"
"03/01/2015 15:45:00 - 03/01/2015 16:00:00","BZN|NL","825.00","N/A"," ","72.80"
"03/01/2015 16:00:00 - 03/01/2015 16:15:00","BZN|NL","842.00","N/A"," ","76.50"
"03/01/2015 16:15:00 - 03/01/2015 16:30:00","BZN|NL","844.00","N/A"," ","75.11"
"03/01/2015 16:30:00 - 03/01/2015 16:45:00","BZN|NL","847.00","N/A"," ","82.46"
"03/01/2015 16:45:00 - 03/01/2015 17:00:00","BZN|NL","848.00","N/A"," ","87.18"
"03/01/2015 17:00:00 - 03/01/2015 17:15:00","BZN|NL","851.00","N/A"," ","78.68"
"03/01/2015 17:15:00 - 03/01/2015 17:30:00","BZN|NL","847.00","N/A"," ","78.68"
"03/01/2015 17:30:00 - 03/01/2015 17:45:00","BZN|NL","843.00","N/A"," ","86.58"
"03/01/2015 17:45:00 - 03/01/2015 18:00:00","BZN|NL","840.00","N/A"," ","74.23"
"03/01/2015 18:00:00 - 03/01/2015 18:15:00","BZN|NL","836.00","N/A"," ","65.55"
"03/01/2015 18:15:00 - 03/01/2015 18:30:00","BZN|NL","832.00","N/A"," ","67.44"
