"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"27/02/2021 15:30:00 - 27/02/2021 15:45:00","BZN|NL","48.00","48.00"," ","81.86"
"27/02/2021 15:45:00 - 27/02/2021 16:00:00","BZN|NL","50.00","50.00"," ","78.56"
"27/02/2021 16:00:00 - 27/02/2021 16:15:00","BZN|NL","53.00","53.00"," ","77.82"
"27/02/2021 16:15:00 - 27/02/2021 16:30:00","BZN|NL","56.00","56.00"," ","78.60"
"27/02/2021 16:30:00 - 27/02/2021 16:45:00","BZN|NL","62.00","62.00"," ","79.32"
"27/02/2021 16:45:00 - 27/02/2021 17:00:00","BZN|NL","69.00","69.00"," ","80.73"
"27/02/2021 17:00:00 - 27/02/2021 17:15:00","BZN|NL","75.00","75.00"," ","81.98"
"27/02/2021 17:15:00 - 27/02/2021 17:30:00","BZN|NL","81.00","81.00"," ","83.83"
"27/02/2021 17:30:00 - 27/02/2021 17:45:00","BZN|NL","92.00","92.00"," ","90.06"
"27/02/2021 17:45:00 - 27/02/2021 18:00:00","BZN|NL","100.00","100.00"," ","93.03"
"27/02/2021 18:00:00 - 27/02/2021 18:15:00","BZN|NL","108.00","108.00"," ","87.30"
"27/02/2021 18:15:00 - 27/02/2021 18:30:00","BZN|NL","109.00","109.00"," ","92.45"
"27/02/2021 18:30:00 - 27/02/2021 18:45:00","BZN|NL","105.00","105.00"," ","101.28"
"27/02/2021 18:45:00 - 27/02/2021 19:00:00","BZN|NL","101.00","101.00"," ","105.92"
"27/02/2021 19:00:00 - 27/02/2021 19:15:00","BZN|NL","96.00","96.00"," ","106.27"
"27/02/2021 19:15:00 - 27/02/2021 19:30:00","BZN|NL","91.00","91.00"," ","114.73"
"27/02/2021 19:30:00 - 27/02/2021 19:45:00","BZN|NL","85.00","85.00"," ","128.90"
"27/02/2021 19:45:00 - 27/02/2021 20:00:00","BZN|NL","81.00","81.00"," ","141.60"
"27/02/2021 20:00:00 - 27/02/2021 20:15:00","BZN|NL","76.00","76.00"," ","154.96"
"27/02/2021 20:15:00 - 27/02/2021 20:30:00","BZN|NL","71.00","71.00"," ","161.66"
"27/02/2021 20:30:00 - 27/02/2021 20:45:00","BZN|NL","66.00","66.00"," ","166.50"
"27/02/2021 20:45:00 - 27/02/2021 21:00:00","BZN|NL","60.00","60.00"," ","164.36"
"27/02/2021 21:00:00 - 27/02/2021 21:15:00","BZN|NL","57.00","57.00"," ","159.40"
"27/02/2021 21:15:00 - 27/02/2021 21:30:00","BZN|NL","51.00","51.00"," ","157.10"
"27/02/2021 21:30:00 - 27/02/2021 21:45:00","BZN|NL","48.00","48.00"," ","160.86"
"27/02/2021 21:45:00 - 27/02/2021 22:00:00","BZN|NL","41.00","41.00"," ","154.12"
"27/02/2021 22:00:00 - 27/02/2021 22:15:00","BZN|NL","34.00","34.00"," ","156.50"
"27/02/2021 22:15:00 - 27/02/2021 22:30:00","BZN|NL","30.00","30.00"," ","148.21"
"27/02/2021 22:30:00 - 27/02/2021 22:45:00","BZN|NL","30.00","30.00"," ","150.53"
"27/02/2021 22:45:00 - 27/02/2021 23:00:00","BZN|NL","29.00","29.00"," ","153.80"
"27/02/2021 23:00:00 - 27/02/2021 23:15:00","BZN|NL","29.00","29.00"," ","149.85"
"27/02/2021 23:15:00 - 27/02/2021 23:30:00","BZN|NL","28.00","28.00"," ","150.81"
"27/02/2021 23:30:00 - 27/02/2021 23:45:00","BZN|NL","27.00","27.00"," ","144.07"
"27/02/2021 23:45:00 - 28/02/2021 00:00:00","BZN|NL","30.00","30.00"," ","131.84"
"28/02/2021 00:00:00 - 28/02/2021 00:15:00","BZN|NL","60.00","60.00"," ","125.84"
"28/02/2021 00:15:00 - 28/02/2021 00:30:00","BZN|NL","57.00","57.00"," ","129.23"
"28/02/2021 00:30:00 - 28/02/2021 00:45:00","BZN|NL","58.00","58.00"," ","137.57"
"28/02/2021 00:45:00 - 28/02/2021 01:00:00","BZN|NL","55.00","55.00"," ","145.97"
"28/02/2021 01:00:00 - 28/02/2021 01:15:00","BZN|NL","54.00","54.00"," ","142.00"
"28/02/2021 01:15:00 - 28/02/2021 01:30:00","BZN|NL","53.00","53.00"," ","143.84"
"28/02/2021 01:30:00 - 28/02/2021 01:45:00","BZN|NL","51.00","51.00"," ","145.20"
"28/02/2021 01:45:00 - 28/02/2021 02:00:00","BZN|NL","50.00","50.00"," ","143.34"
"28/02/2021 02:00:00 - 28/02/2021 02:15:00","BZN|NL","48.00","48.00"," ","137.71"
"28/02/2021 02:15:00 - 28/02/2021 02:30:00","BZN|NL","47.00","47.00"," ","130.42"
"28/02/2021 02:30:00 - 28/02/2021 02:45:00","BZN|NL","46.00","46.00"," ","122.30"
"28/02/2021 02:45:00 - 28/02/2021 03:00:00","BZN|NL","44.00","44.00"," ","111.74"
"28/02/2021 03:00:00 - 28/02/2021 03:15:00","BZN|NL","44.00","44.00"," ","105.84"
"28/02/2021 03:15:00 - 28/02/2021 03:30:00","BZN|NL","44.00","44.00"," ","100.05"
"28/02/2021 03:30:00 - 28/02/2021 03:45:00","BZN|NL","43.00","43.00"," ","88.66"
"28/02/2021 03:45:00 - 28/02/2021 04:00:00","BZN|NL","44.00","44.00"," ","69.89"
"28/02/2021 04:00:00 - 28/02/2021 04:15:00","BZN|NL","42.00","42.00"," ","63.27"
"28/02/2021 04:15:00 - 28/02/2021 04:30:00","BZN|NL","45.00","45.00"," ","63.31"
"28/02/2021 04:30:00 - 28/02/2021 04:45:00","BZN|NL","46.00","46.00"," ","69.00"
"28/02/2021 04:45:00 - 28/02/2021 05:00:00","BZN|NL","48.00","48.00"," ","82.75"
"28/02/2021 05:00:00 - 28/02/2021 05:15:00","BZN|NL","49.00","49.00"," ","87.75"
"28/02/2021 05:15:00 - 28/02/2021 05:30:00","BZN|NL","52.00","52.00"," ","92.58"
"28/02/2021 05:30:00 - 28/02/2021 05:45:00","BZN|NL","51.00","51.00"," ","96.62"
"28/02/2021 05:45:00 - 28/02/2021 06:00:00","BZN|NL","50.00","50.00"," ","103.68"
"28/02/2021 06:00:00 - 28/02/2021 06:15:00","BZN|NL","48.00","48.00"," ","108.81"
"28/02/2021 06:15:00 - 28/02/2021 06:30:00","BZN|NL","48.00","48.00"," ","112.29"
"28/02/2021 06:30:00 - 28/02/2021 06:45:00","BZN|NL","47.00","47.00"," ","115.62"
"28/02/2021 06:45:00 - 28/02/2021 07:00:00","BZN|NL","47.00","47.00"," ","122.64"
"28/02/2021 07:00:00 - 28/02/2021 07:15:00","BZN|NL","45.00","45.00"," ","129.60"
"28/02/2021 07:15:00 - 28/02/2021 07:30:00","BZN|NL","45.00","45.00"," ","138.06"
"28/02/2021 07:30:00 - 28/02/2021 07:45:00","BZN|NL","47.00","47.00"," ","148.97"
"28/02/2021 07:45:00 - 28/02/2021 08:00:00","BZN|NL","49.00","49.00"," ","159.31"
"28/02/2021 08:00:00 - 28/02/2021 08:15:00","BZN|NL","49.00","49.00"," ","162.94"
"28/02/2021 08:15:00 - 28/02/2021 08:30:00","BZN|NL","50.00","50.00"," ","170.10"
"28/02/2021 08:30:00 - 28/02/2021 08:45:00","BZN|NL","46.00","46.00"," ","171.68"
"28/02/2021 08:45:00 - 28/02/2021 09:00:00","BZN|NL","41.00","41.00"," ","167.66"
"28/02/2021 09:00:00 - 28/02/2021 09:15:00","BZN|NL","38.00","38.00"," ","162.85"
"28/02/2021 09:15:00 - 28/02/2021 09:30:00","BZN|NL","36.00","36.00"," ","148.87"
"28/02/2021 09:30:00 - 28/02/2021 09:45:00","BZN|NL","39.00","39.00"," ","122.55"
"28/02/2021 09:45:00 - 28/02/2021 10:00:00","BZN|NL","39.00","39.00"," ","118.63"
"28/02/2021 10:00:00 - 28/02/2021 10:15:00","BZN|NL","41.00","41.00"," ","125.05"
"28/02/2021 10:15:00 - 28/02/2021 10:30:00","BZN|NL","44.00","44.00"," ","112.13"
"28/02/2021 10:30:00 - 28/02/2021 10:45:00","BZN|NL","50.00","50.00"," ","99.97"
"28/02/2021 10:45:00 - 28/02/2021 11:00:00","BZN|NL","55.00","55.00"," ","105.39"
"28/02/2021 11:00:00 - 28/02/2021 11:15:00","BZN|NL","60.00","60.00"," ","112.33"
"28/02/2021 11:15:00 - 28/02/2021 11:30:00","BZN|NL","69.00","69.00"," ","110.05"
"28/02/2021 11:30:00 - 28/02/2021 11:45:00","BZN|NL","78.00","78.00"," ","108.81"
"28/02/2021 11:45:00 - 28/02/2021 12:00:00","BZN|NL","88.00","88.00"," ","106.94"
"28/02/2021 12:00:00 - 28/02/2021 12:15:00","BZN|NL","96.00","96.00"," ","105.38"
"28/02/2021 12:15:00 - 28/02/2021 12:30:00","BZN|NL","105.00","105.00"," ","105.47"
"28/02/2021 12:30:00 - 28/02/2021 12:45:00","BZN|NL","113.00","113.00"," ","110.96"
"28/02/2021 12:45:00 - 28/02/2021 13:00:00","BZN|NL","119.00","119.00"," ","110.54"
"28/02/2021 13:00:00 - 28/02/2021 13:15:00","BZN|NL","127.00","127.00"," ","112.76"
"28/02/2021 13:15:00 - 28/02/2021 13:30:00","BZN|NL","136.00","136.00"," ","106.99"
"28/02/2021 13:30:00 - 28/02/2021 13:45:00","BZN|NL","141.00","141.00"," ","110.46"
"28/02/2021 13:45:00 - 28/02/2021 14:00:00","BZN|NL","148.00","148.00"," ","119.27"
"28/02/2021 14:00:00 - 28/02/2021 14:15:00","BZN|NL","156.00","156.00"," ","133.25"
"28/02/2021 14:15:00 - 28/02/2021 14:30:00","BZN|NL","162.00","162.00"," ","140.12"
"28/02/2021 14:30:00 - 28/02/2021 14:45:00","BZN|NL","169.00","169.00"," ","151.90"
"28/02/2021 14:45:00 - 28/02/2021 15:00:00","BZN|NL","173.00","173.00"," ","161.19"
"28/02/2021 15:00:00 - 28/02/2021 15:15:00","BZN|NL","179.00","179.00"," ","162.97"
"28/02/2021 15:15:00 - 28/02/2021 15:30:00","BZN|NL","185.00","185.00"," ","198.68"
"28/02/2021 15:30:00 - 28/02/2021 15:45:00","BZN|NL","191.00","191.00"," ","201.53"
"28/02/2021 15:45:00 - 28/02/2021 16:00:00","BZN|NL","195.00","195.00"," ","208.33"
"28/02/2021 16:00:00 - 28/02/2021 16:15:00","BZN|NL","199.00","199.00"," ","232.69"
"28/02/2021 16:15:00 - 28/02/2021 16:30:00","BZN|NL","207.00","207.00"," ","226.79"
"28/02/2021 16:30:00 - 28/02/2021 16:45:00","BZN|NL","217.00","217.00"," ","250.40"
"28/02/2021 16:45:00 - 28/02/2021 17:00:00","BZN|NL","225.00","225.00"," ","244.16"
"28/02/2021 17:00:00 - 28/02/2021 17:15:00","BZN|NL","237.00","237.00"," ","242.23"
"28/02/2021 17:15:00 - 28/02/2021 17:30:00","BZN|NL","248.00","248.00"," ","230.64"
"28/02/2021 17:30:00 - 28/02/2021 17:45:00","BZN|NL","262.00","262.00"," ","219.02"
"28/02/2021 17:45:00 - 28/02/2021 18:00:00","BZN|NL","274.00","274.00"," ","228.77"
"28/02/2021 18:00:00 - 28/02/2021 18:15:00","BZN|NL","288.00","288.00"," ","239.10"
"28/02/2021 18:15:00 - 28/02/2021 18:30:00","BZN|NL","300.00","300.00"," ","246.15"
"28/02/2021 18:30:00 - 28/02/2021 18:45:00","BZN|NL","311.00","311.00"," ","266.28"
"28/02/2021 18:45:00 - 28/02/2021 19:00:00","BZN|NL","320.00","320.00"," ","281.98"
"28/02/2021 19:00:00 - 28/02/2021 19:15:00","BZN|NL","330.00","330.00"," ","296.07"
"28/02/2021 19:15:00 - 28/02/2021 19:30:00","BZN|NL","335.00","335.00"," ","310.41"
"28/02/2021 19:30:00 - 28/02/2021 19:45:00","BZN|NL","338.00","338.00"," ","326.79"
"28/02/2021 19:45:00 - 28/02/2021 20:00:00","BZN|NL","340.00","340.00"," ","352.48"
"28/02/2021 20:00:00 - 28/02/2021 20:15:00","BZN|NL","342.00","342.00"," ","373.86"
"28/02/2021 20:15:00 - 28/02/2021 20:30:00","BZN|NL","347.00","347.00"," ","373.50"
"28/02/2021 20:30:00 - 28/02/2021 20:45:00","BZN|NL","355.00","355.00"," ","365.99"
"28/02/2021 20:45:00 - 28/02/2021 21:00:00","BZN|NL","360.00","360.00"," ","360.57"
"28/02/2021 21:00:00 - 28/02/2021 21:15:00","BZN|NL","369.00","369.00"," ","356.85"
"28/02/2021 21:15:00 - 28/02/2021 21:30:00","BZN|NL","372.00","372.00"," ","344.10"
"28/02/2021 21:30:00 - 28/02/2021 21:45:00","BZN|NL","373.00","373.00"," ","338.29"
"28/02/2021 21:45:00 - 28/02/2021 22:00:00","BZN|NL","373.00","373.00"," ","338.13"
"28/02/2021 22:00:00 - 28/02/2021 22:15:00","BZN|NL","374.00","374.00"," ","343.31"
"28/02/2021 22:15:00 - 28/02/2021 22:30:00","BZN|NL","373.00","373.00"," ","353.74"
"28/02/2021 22:30:00 - 28/02/2021 22:45:00","BZN|NL","368.00","368.00"," ","370.69"
"28/02/2021 22:45:00 - 28/02/2021 23:00:00","BZN|NL","364.00","364.00"," ","366.47"
"28/02/2021 23:00:00 - 28/02/2021 23:15:00","BZN|NL","358.00","358.00"," ","359.07"
"28/02/2021 23:15:00 - 28/02/2021 23:30:00","BZN|NL","354.00","354.00"," ","353.65"
"28/02/2021 23:30:00 - 28/02/2021 23:45:00","BZN|NL","351.00","351.00"," ","363.66"
"28/02/2021 23:45:00 - 01/03/2021 00:00:00","BZN|NL","345.00","345.00"," ","363.96"
"01/03/2021 00:00:00 - 01/03/2021 00:15:00","BZN|NL","284.00","284.00"," ","357.98"
"01/03/2021 00:15:00 - 01/03/2021 00:30:00","BZN|NL","281.00","281.00"," ","347.49"
"01/03/2021 00:30:00 - 01/03/2021 00:45:00","BZN|NL","279.00","279.00"," ","345.28"
"01/03/2021 00:45:00 - 01/03/2021 01:00:00","BZN|NL","277.00","277.00"," ","346.14"
"01/03/2021 01:00:00 - 01/03/2021 01:15:00","BZN|NL","274.00","274.00"," ","352.97"
"01/03/2021 01:15:00 - 01/03/2021 01:30:00","BZN|NL","270.00","270.00"," ","363.80"
"01/03/2021 01:30:00 - 01/03/2021 01:45:00","BZN|NL","270.00","270.00"," ","353.85"
"01/03/2021 01:45:00 - 01/03/2021 02:00:00","BZN|NL","271.00","271.00"," ","346.46"
"01/03/2021 02:00:00 - 01/03/2021 02:15:00","BZN|NL","271.00","271.00"," ","341.61"
"01/03/2021 02:15:00 - 01/03/2021 02:30:00","BZN|NL","270.00","270.00"," ","365.10"
"01/03/2021 02:30:00 - 01/03/2021 02:45:00","BZN|NL","269.00","269.00"," ","378.61"
"01/03/2021 02:45:00 - 01/03/2021 03:00:00","BZN|NL","267.00","267.00"," ","362.81"
"01/03/2021 03:00:00 - 01/03/2021 03:15:00","BZN|NL","265.00","265.00"," ","328.03"
"01/03/2021 03:15:00 - 01/03/2021 03:30:00","BZN|NL","265.00","265.00"," ","299.14"
"01/03/2021 03:30:00 - 01/03/2021 03:45:00","BZN|NL","267.00","267.00"," ","266.43"
"01/03/2021 03:45:00 - 01/03/2021 04:00:00","BZN|NL","270.00","270.00"," ","264.14"
"01/03/2021 04:00:00 - 01/03/2021 04:15:00","BZN|NL","271.00","271.00"," ","259.40"
"01/03/2021 04:15:00 - 01/03/2021 04:30:00","BZN|NL","274.00","274.00"," ","266.80"
"01/03/2021 04:30:00 - 01/03/2021 04:45:00","BZN|NL","274.00","274.00"," ","272.37"
"01/03/2021 04:45:00 - 01/03/2021 05:00:00","BZN|NL","277.00","277.00"," ","282.58"
"01/03/2021 05:00:00 - 01/03/2021 05:15:00","BZN|NL","283.00","283.00"," ","279.42"
"01/03/2021 05:15:00 - 01/03/2021 05:30:00","BZN|NL","283.00","283.00"," ","276.19"
"01/03/2021 05:30:00 - 01/03/2021 05:45:00","BZN|NL","282.00","282.00"," ","270.29"
"01/03/2021 05:45:00 - 01/03/2021 06:00:00","BZN|NL","283.00","283.00"," ","271.02"
"01/03/2021 06:00:00 - 01/03/2021 06:15:00","BZN|NL","279.00","279.00"," ","273.45"
"01/03/2021 06:15:00 - 01/03/2021 06:30:00","BZN|NL","282.00","282.00"," ","276.72"
"01/03/2021 06:30:00 - 01/03/2021 06:45:00","BZN|NL","284.00","284.00"," ","274.89"
"01/03/2021 06:45:00 - 01/03/2021 07:00:00","BZN|NL","286.00","286.00"," ","275.45"
"01/03/2021 07:00:00 - 01/03/2021 07:15:00","BZN|NL","288.00","288.00"," ","247.51"
"01/03/2021 07:15:00 - 01/03/2021 07:30:00","BZN|NL","288.00","288.00"," ","246.22"
"01/03/2021 07:30:00 - 01/03/2021 07:45:00","BZN|NL","292.00","292.00"," ","257.02"
"01/03/2021 07:45:00 - 01/03/2021 08:00:00","BZN|NL","294.00","294.00"," ","268.92"
"01/03/2021 08:00:00 - 01/03/2021 08:15:00","BZN|NL","295.00","295.00"," ","280.98"
"01/03/2021 08:15:00 - 01/03/2021 08:30:00","BZN|NL","297.00","297.00"," ","300.36"
"01/03/2021 08:30:00 - 01/03/2021 08:45:00","BZN|NL","296.00","296.00"," ","308.02"
"01/03/2021 08:45:00 - 01/03/2021 09:00:00","BZN|NL","299.00","299.00"," ","319.74"
"01/03/2021 09:00:00 - 01/03/2021 09:15:00","BZN|NL","302.00","302.00"," ","321.21"
"01/03/2021 09:15:00 - 01/03/2021 09:30:00","BZN|NL","304.00","304.00"," ","300.44"
"01/03/2021 09:30:00 - 01/03/2021 09:45:00","BZN|NL","300.00","300.00"," ","303.48"
"01/03/2021 09:45:00 - 01/03/2021 10:00:00","BZN|NL","298.00","298.00"," ","316.30"
"01/03/2021 10:00:00 - 01/03/2021 10:15:00","BZN|NL","294.00","294.00"," ","312.74"
"01/03/2021 10:15:00 - 01/03/2021 10:30:00","BZN|NL","292.00","292.00"," ","290.19"
"01/03/2021 10:30:00 - 01/03/2021 10:45:00","BZN|NL","293.00","293.00"," ","264.24"
"01/03/2021 10:45:00 - 01/03/2021 11:00:00","BZN|NL","291.00","291.00"," ","250.31"
"01/03/2021 11:00:00 - 01/03/2021 11:15:00","BZN|NL","291.00","291.00"," ","234.80"
"01/03/2021 11:15:00 - 01/03/2021 11:30:00","BZN|NL","293.00","293.00"," ","216.73"
"01/03/2021 11:30:00 - 01/03/2021 11:45:00","BZN|NL","296.00","296.00"," ","209.93"
"01/03/2021 11:45:00 - 01/03/2021 12:00:00","BZN|NL","297.00","297.00"," ","207.75"
"01/03/2021 12:00:00 - 01/03/2021 12:15:00","BZN|NL","299.00","299.00"," ","230.88"
"01/03/2021 12:15:00 - 01/03/2021 12:30:00","BZN|NL","305.00","305.00"," ","242.01"
"01/03/2021 12:30:00 - 01/03/2021 12:45:00","BZN|NL","313.00","313.00"," ","235.23"
"01/03/2021 12:45:00 - 01/03/2021 13:00:00","BZN|NL","323.00","323.00"," ","224.75"
"01/03/2021 13:00:00 - 01/03/2021 13:15:00","BZN|NL","333.00","333.00"," ","218.38"
"01/03/2021 13:15:00 - 01/03/2021 13:30:00","BZN|NL","340.00","340.00"," ","207.58"
"01/03/2021 13:30:00 - 01/03/2021 13:45:00","BZN|NL","346.00","346.00"," ","202.04"
"01/03/2021 13:45:00 - 01/03/2021 14:00:00","BZN|NL","353.00","353.00"," ","213.30"
"01/03/2021 14:00:00 - 01/03/2021 14:15:00","BZN|NL","361.00","361.00"," ","212.59"
"01/03/2021 14:15:00 - 01/03/2021 14:30:00","BZN|NL","368.00","368.00"," ","212.81"
"01/03/2021 14:30:00 - 01/03/2021 14:45:00","BZN|NL","377.00","377.00"," ","208.20"
"01/03/2021 14:45:00 - 01/03/2021 15:00:00","BZN|NL","383.00","383.00"," ","202.74"
"01/03/2021 15:00:00 - 01/03/2021 15:15:00","BZN|NL","391.00","391.00"," ","201.86"
"01/03/2021 15:15:00 - 01/03/2021 15:30:00","BZN|NL","402.00","402.00"," ","205.00"
"01/03/2021 15:30:00 - 01/03/2021 15:45:00","BZN|NL","419.00","419.00"," ","215.08"
"01/03/2021 15:45:00 - 01/03/2021 16:00:00","BZN|NL","432.00","432.00"," ","211.65"
"01/03/2021 16:00:00 - 01/03/2021 16:15:00","BZN|NL","447.00","447.00"," ","210.96"
"01/03/2021 16:15:00 - 01/03/2021 16:30:00","BZN|NL","461.00","461.00"," ","214.13"
"01/03/2021 16:30:00 - 01/03/2021 16:45:00","BZN|NL","474.00","474.00"," ","223.93"
"01/03/2021 16:45:00 - 01/03/2021 17:00:00","BZN|NL","488.00","488.00"," ","230.83"
"01/03/2021 17:00:00 - 01/03/2021 17:15:00","BZN|NL","501.00","501.00"," ","236.84"
"01/03/2021 17:15:00 - 01/03/2021 17:30:00","BZN|NL","518.00","518.00"," ","247.73"
"01/03/2021 17:30:00 - 01/03/2021 17:45:00","BZN|NL","543.00","543.00"," ","270.12"
"01/03/2021 17:45:00 - 01/03/2021 18:00:00","BZN|NL","567.00","567.00"," ","296.67"
"01/03/2021 18:00:00 - 01/03/2021 18:15:00","BZN|NL","594.00","594.00"," ","326.95"
"01/03/2021 18:15:00 - 01/03/2021 18:30:00","BZN|NL","610.00","610.00"," ","352.10"
"01/03/2021 18:30:00 - 01/03/2021 18:45:00","BZN|NL","620.00","620.00"," ","369.22"
"01/03/2021 18:45:00 - 01/03/2021 19:00:00","BZN|NL","632.00","632.00"," ","392.90"
"01/03/2021 19:00:00 - 01/03/2021 19:15:00","BZN|NL","642.00","642.00"," ","427.87"
"01/03/2021 19:15:00 - 01/03/2021 19:30:00","BZN|NL","653.00","653.00"," ","452.26"
"01/03/2021 19:30:00 - 01/03/2021 19:45:00","BZN|NL","662.00","662.00"," ","469.60"
"01/03/2021 19:45:00 - 01/03/2021 20:00:00","BZN|NL","673.00","673.00"," ","474.56"
"01/03/2021 20:00:00 - 01/03/2021 20:15:00","BZN|NL","684.00","684.00"," ","486.40"
"01/03/2021 20:15:00 - 01/03/2021 20:30:00","BZN|NL","690.00","690.00"," ","481.68"
"01/03/2021 20:30:00 - 01/03/2021 20:45:00","BZN|NL","688.00","688.00"," ","488.20"
"01/03/2021 20:45:00 - 01/03/2021 21:00:00","BZN|NL","689.00","689.00"," ","512.31"
"01/03/2021 21:00:00 - 01/03/2021 21:15:00","BZN|NL","691.00","691.00"," ","539.78"
"01/03/2021 21:15:00 - 01/03/2021 21:30:00","BZN|NL","685.00","685.00"," ","557.22"
"01/03/2021 21:30:00 - 01/03/2021 21:45:00","BZN|NL","672.00","672.00"," ","584.17"
"01/03/2021 21:45:00 - 01/03/2021 22:00:00","BZN|NL","659.00","659.00"," ","583.16"
"01/03/2021 22:00:00 - 01/03/2021 22:15:00","BZN|NL","647.00","647.00"," ","564.15"
"01/03/2021 22:15:00 - 01/03/2021 22:30:00","BZN|NL","630.00","630.00"," ","543.54"
"01/03/2021 22:30:00 - 01/03/2021 22:45:00","BZN|NL","615.00","615.00"," ","538.95"
"01/03/2021 22:45:00 - 01/03/2021 23:00:00","BZN|NL","599.00","599.00"," ","539.07"
"01/03/2021 23:00:00 - 01/03/2021 23:15:00","BZN|NL","581.00","581.00"," ","538.78"
"01/03/2021 23:15:00 - 01/03/2021 23:30:00","BZN|NL","569.00","569.00"," ","558.38"
"01/03/2021 23:30:00 - 01/03/2021 23:45:00","BZN|NL","554.00","554.00"," ","560.78"
"01/03/2021 23:45:00 - 02/03/2021 00:00:00","BZN|NL","539.00","539.00"," ","552.28"
"02/03/2021 00:00:00 - 02/03/2021 00:15:00","BZN|NL","509.00","509.00"," ","542.41"
"02/03/2021 00:15:00 - 02/03/2021 00:30:00","BZN|NL","491.00","491.00"," ","534.28"
"02/03/2021 00:30:00 - 02/03/2021 00:45:00","BZN|NL","474.00","474.00"," ","533.44"
"02/03/2021 00:45:00 - 02/03/2021 01:00:00","BZN|NL","454.00","454.00"," ","526.90"
"02/03/2021 01:00:00 - 02/03/2021 01:15:00","BZN|NL","433.00","433.00"," ","516.30"
"02/03/2021 01:15:00 - 02/03/2021 01:30:00","BZN|NL","416.00","416.00"," ","512.56"
"02/03/2021 01:30:00 - 02/03/2021 01:45:00","BZN|NL","401.00","401.00"," ","497.17"
"02/03/2021 01:45:00 - 02/03/2021 02:00:00","BZN|NL","387.00","387.00"," ","477.79"
"02/03/2021 02:00:00 - 02/03/2021 02:15:00","BZN|NL","373.00","373.00"," ","452.78"
"02/03/2021 02:15:00 - 02/03/2021 02:30:00","BZN|NL","359.00","359.00"," ","435.12"
"02/03/2021 02:30:00 - 02/03/2021 02:45:00","BZN|NL","343.00","343.00"," ","405.60"
"02/03/2021 02:45:00 - 02/03/2021 03:00:00","BZN|NL","328.00","328.00"," ","386.36"
"02/03/2021 03:00:00 - 02/03/2021 03:15:00","BZN|NL","312.00","312.00"," ","368.48"
"02/03/2021 03:15:00 - 02/03/2021 03:30:00","BZN|NL","302.00","302.00"," ","361.16"
"02/03/2021 03:30:00 - 02/03/2021 03:45:00","BZN|NL","297.00","297.00"," ","353.60"
"02/03/2021 03:45:00 - 02/03/2021 04:00:00","BZN|NL","291.00","291.00"," ","339.51"
"02/03/2021 04:00:00 - 02/03/2021 04:15:00","BZN|NL","283.00","283.00"," ","336.13"
"02/03/2021 04:15:00 - 02/03/2021 04:30:00","BZN|NL","278.00","278.00"," ","337.56"
"02/03/2021 04:30:00 - 02/03/2021 04:45:00","BZN|NL","276.00","276.00"," ","348.06"
"02/03/2021 04:45:00 - 02/03/2021 05:00:00","BZN|NL","273.00","273.00"," ","354.30"
"02/03/2021 05:00:00 - 02/03/2021 05:15:00","BZN|NL","272.00","272.00"," ","354.11"
"02/03/2021 05:15:00 - 02/03/2021 05:30:00","BZN|NL","267.00","267.00"," ","350.65"
"02/03/2021 05:30:00 - 02/03/2021 05:45:00","BZN|NL","260.00","260.00"," ","341.61"
"02/03/2021 05:45:00 - 02/03/2021 06:00:00","BZN|NL","256.00","256.00"," ","324.76"
"02/03/2021 06:00:00 - 02/03/2021 06:15:00","BZN|NL","249.00","249.00"," ","307.58"
"02/03/2021 06:15:00 - 02/03/2021 06:30:00","BZN|NL","243.00","243.00"," ","303.33"
"02/03/2021 06:30:00 - 02/03/2021 06:45:00","BZN|NL","238.00","238.00"," ","301.44"
"02/03/2021 06:45:00 - 02/03/2021 07:00:00","BZN|NL","233.00","233.00"," ","291.96"
"02/03/2021 07:00:00 - 02/03/2021 07:15:00","BZN|NL","229.00","229.00"," ","290.68"
"02/03/2021 07:15:00 - 02/03/2021 07:30:00","BZN|NL","220.00","220.00"," ","275.19"
"02/03/2021 07:30:00 - 02/03/2021 07:45:00","BZN|NL","210.00","210.00"," ","267.99"
"02/03/2021 07:45:00 - 02/03/2021 08:00:00","BZN|NL","200.00","200.00"," ","265.52"
"02/03/2021 08:00:00 - 02/03/2021 08:15:00","BZN|NL","191.00","191.00"," ","265.38"
"02/03/2021 08:15:00 - 02/03/2021 08:30:00","BZN|NL","181.00","181.00"," ","253.02"
"02/03/2021 08:30:00 - 02/03/2021 08:45:00","BZN|NL","176.00","176.00"," ","244.64"
"02/03/2021 08:45:00 - 02/03/2021 09:00:00","BZN|NL","170.00","170.00"," ","228.13"
"02/03/2021 09:00:00 - 02/03/2021 09:15:00","BZN|NL","165.00","165.00"," ","211.53"
"02/03/2021 09:15:00 - 02/03/2021 09:30:00","BZN|NL","161.00","161.00"," ","193.92"
"02/03/2021 09:30:00 - 02/03/2021 09:45:00","BZN|NL","159.00","159.00"," ","167.01"
"02/03/2021 09:45:00 - 02/03/2021 10:00:00","BZN|NL","155.00","155.00"," ","142.70"
"02/03/2021 10:00:00 - 02/03/2021 10:15:00","BZN|NL","154.00","154.00"," ","126.90"
"02/03/2021 10:15:00 - 02/03/2021 10:30:00","BZN|NL","149.00","149.00"," ","118.51"
