MTU (UTC),price,gen_day_ahead,gen_intraday,gen_current,gen_actual,load_actual,load_forecast,temp_2m,cloud_cover,wind_speed_10m,shortwave_radiation,hour,day_of_week,month
2015-01-04 23:00:00,36.56,218.5,,,128.8675,11476.0075,9291.0875,3.2,44.0,15.9,0.0,23,6,1
2015-01-05 00:00:00,34.94,249.75,,,135.835,10889.99,8678.3475,3.2,70.0,16.1,0.0,0,0,1
2015-01-05 01:00:00,32.19,301.25,,,132.0,10459.727499999999,8402.5975,3.5,66.0,17.1,0.0,1,0,1
2015-01-05 02:00:00,28.05,353.0,,,101.0425,10373.2975,8309.9875,3.8,80.0,18.5,0.0,2,0,1
2015-01-05 03:00:00,28.04,381.0,,,122.875,10550.2825,8403.915,3.8,81.0,18.6,0.0,3,0,1
2015-01-05 04:00:00,34.26,371.0,,,118.10249999999999,11097.8375,8895.2775,3.9,83.0,17.9,0.0,4,0,1
2015-01-05 05:00:00,37.8,360.75,,,88.315,13000.4225,10195.17,3.8,86.0,17.1,0.0,5,0,1
2015-01-05 06:00:00,50.38,355.5,,,82.45,15443.87,12177.75,3.6,74.0,16.1,0.0,6,0,1
2015-01-05 07:00:00,50.97,361.75,,,87.645,17613.48,13849.345,3.5,61.0,15.9,0.0,7,0,1
2015-01-05 08:00:00,41.51,370.75,,,77.025,18253.2025,14578.369999999999,3.0,78.0,16.3,0.0,8,0,1
2015-01-05 09:00:00,40.46,355.5,,,92.445,18510.36,14806.372500000001,2.8,78.0,17.2,25.0,9,0,1
2015-01-05 10:00:00,42.0,295.0,,,75.97,18724.1475,14899.2625,3.1,100.0,17.1,68.0,10,0,1
2015-01-05 11:00:00,40.72,230.25,,,54.417500000000004,17578.5975,14761.9925,3.6,100.0,16.9,103.0,11,0,1
2015-01-05 12:00:00,41.92,183.75,,,38.215,18716.732500000002,14749.42,3.9,100.0,16.9,92.0,12,0,1
2015-01-05 13:00:00,42.0,168.5,,,36.8625,18949.9125,14618.8225,4.3,100.0,16.5,93.0,13,0,1
2015-01-05 14:00:00,43.1,153.5,,,41.595,18826.2475,14589.81,4.6,100.0,17.1,69.0,14,0,1
2015-01-05 15:00:00,46.7,160.0,,,37.0175,18996.572500000002,15158.615,4.7,100.0,16.9,26.0,15,0,1
2015-01-05 16:00:00,56.78,199.25,,,41.69,19272.1325,16021.865,4.7,100.0,16.2,3.0,16,0,1
2015-01-05 17:00:00,58.84,238.25,,,38.89,18341.195,15335.425,4.7,100.0,17.0,0.0,17,0,1
2015-01-05 18:00:00,49.23,264.0,,,43.1,17568.4225,14755.7475,4.5,100.0,16.6,0.0,18,0,1
2015-01-05 19:00:00,44.32,270.0,,,39.43,16884.06,13919.5375,4.3,100.0,15.7,0.0,19,0,1
2015-01-05 20:00:00,40.0,276.25,,,33.49,15950.9375,12976.0625,4.3,100.0,15.8,0.0,20,0,1
2015-01-05 21:00:00,41.78,283.75,,,32.16,14697.07,11885.7775,4.3,100.0,15.6,0.0,21,0,1
2015-01-05 22:00:00,38.6,292.75,,,33.225,13708.0525,10811.825,4.3,100.0,14.2,0.0,22,0,1
2015-01-05 23:00:00,36.9,208.5,,,29.7,12772.0825,9757.035,4.3,100.0,14.0,0.0,23,0,1
2015-01-06 00:00:00,35.04,203.25,,,29.33,12082.287499999999,9040.94,4.1,100.0,14.1,0.0,0,1,1
2015-01-06 01:00:00,34.5,214.25,,,23.7625,11748.465,8692.68,3.9,100.0,14.0,0.0,1,1,1
2015-01-06 02:00:00,33.47,225.5,,,24.067500000000003,11644.432499999999,8541.91,3.7,99.0,13.4,0.0,2,1,1
2015-01-06 03:00:00,33.97,243.5,,,26.095,11709.085,8589.675,3.3,100.0,14.1,0.0,3,1,1
2015-01-06 04:00:00,36.02,271.5,,,38.9825,12059.84,9023.182499999999,2.9,98.0,14.9,0.0,4,1,1
2015-01-06 05:00:00,39.96,300.5,,,42.5775,13425.4875,10256.21,2.4,95.0,15.2,0.0,5,1,1
2015-01-06 06:00:00,42.66,320.75,,,39.27,15996.825,12190.415,1.7,99.0,14.6,0.0,6,1,1
2015-01-06 07:00:00,44.94,323.75,,,37.3275,18095.185,13805.425,1.2,97.0,15.0,0.0,7,1,1
2015-01-06 08:00:00,50.87,329.75,,,52.712500000000006,18584.9025,14447.3925,0.7,97.0,15.2,0.0,8,1,1
2015-01-06 09:00:00,50.86,326.5,,,61.7525,18622.34,14659.5225,0.7,94.0,15.9,29.0,9,1,1
2015-01-06 10:00:00,50.17,301.5,,,38.65,18387.002500000002,14666.4975,1.1,92.0,15.7,90.0,10,1,1
2015-01-06 11:00:00,47.97,266.25,,,36.9625,18311.5675,14480.845000000001,1.7,96.0,15.8,142.0,11,1,1
2015-01-06 12:00:00,45.2,251.75,,,39.34,18191.8725,14477.7,2.2,99.0,15.9,163.0,12,1,1
2015-01-06 13:00:00,41.45,280.25,,,42.6175,18526.5675,14427.6525,2.6,100.0,17.3,143.0,13,1,1
2015-01-06 14:00:00,40.08,313.5,,,52.78,18547.1025,14396.3525,3.0,100.0,18.2,102.0,14,1,1
2015-01-06 15:00:00,43.62,352.75,,,56.3275,18691.8275,14884.145,3.2,100.0,18.5,50.0,15,1,1
2015-01-06 16:00:00,48.55,400.0,,,54.22,19266.41,15845.1,3.3,100.0,19.4,8.0,16,1,1
2015-01-06 17:00:00,45.71,445.5,,,72.08,18192.807500000003,15257.5825,3.6,100.0,22.7,0.0,17,1,1
2015-01-06 18:00:00,39.94,471.25,,,76.44500000000001,17500.3125,14709.95,4.6,100.0,24.4,0.0,18,1,1
2015-01-06 19:00:00,44.94,459.5,,,84.4625,16412.245,13929.425,5.7,99.0,21.6,0.0,19,1,1
2015-01-06 20:00:00,42.51,431.0,,,100.34,15169.0975,12982.04,6.9,73.0,21.4,0.0,20,1,1
2015-01-06 21:00:00,44.0,404.5,,,90.58500000000001,14012.6175,11906.57,7.0,30.0,25.3,0.0,21,1,1
2015-01-06 22:00:00,39.94,378.5,,,95.77250000000001,13139.5725,10847.595000000001,6.6,30.0,22.0,0.0,22,1,1
2015-01-06 23:00:00,36.11,490.0,,,106.82,9596.6125,9752.83,6.1,11.0,19.2,0.0,23,1,1
2015-01-07 00:00:00,34.31,443.75,,,114.2025,8933.0975,8977.555,5.9,12.0,17.4,0.0,0,2,1
2015-01-07 01:00:00,32.55,406.5,,,88.265,8625.2625,8597.1575,5.5,12.0,16.9,0.0,1,2,1
2015-01-07 02:00:00,32.08,373.25,,,82.35,8523.8125,8437.01,5.5,10.0,16.0,0.0,2,2,1
2015-01-07 03:00:00,29.48,333.5,,,76.5825,8611.3475,8476.455,5.1,10.0,12.6,0.0,3,2,1
2015-01-07 04:00:00,34.94,281.5,,,75.5325,9098.7025,8892.125,4.5,4.0,11.2,0.0,4,2,1
2015-01-07 05:00:00,35.78,230.0,,,89.385,10602.485,10058.3925,3.9,0.0,12.4,0.0,5,2,1
2015-01-07 06:00:00,45.98,206.75,,,91.5475,13075.52,11912.9725,3.6,1.0,13.9,0.0,6,2,1
2015-01-07 07:00:00,47.91,228.0,,,117.8175,14724.235,13534.915,4.0,1.0,15.5,0.0,7,2,1
2015-01-07 08:00:00,48.91,249.25,,,133.47,15012.83,14332.2625,4.0,2.0,17.3,0.0,8,2,1
2015-01-07 09:00:00,50.0,258.0,,,132.09,14963.4525,14635.2575,4.3,2.0,19.5,38.0,9,2,1
2015-01-07 10:00:00,51.22,246.5,,,132.7675,14812.5875,14664.9825,4.9,8.0,21.1,117.0,10,2,1
2015-01-07 11:00:00,50.15,234.75,,,154.765,14479.6425,14419.032500000001,5.8,46.0,21.9,186.0,11,2,1
2015-01-07 12:00:00,51.46,238.75,,,153.70499999999998,14547.58,14261.69,6.6,83.0,22.6,200.0,12,2,1
2015-01-07 13:00:00,50.88,274.25,,,143.83249999999998,14623.915,14067.4925,7.0,100.0,23.1,187.0,13,2,1
2015-01-07 14:00:00,48.0,313.75,,,160.7475,14697.5525,13869.727499999999,7.0,100.0,25.4,127.0,14,2,1
2015-01-07 15:00:00,47.14,386.0,,,153.795,15106.630000000001,14129.545,6.4,99.0,25.5,66.0,15,2,1
2015-01-07 16:00:00,51.07,508.25,,,180.51999999999998,16163.65,14820.4675,5.7,100.0,26.0,11.0,16,2,1
2015-01-07 17:00:00,47.42,628.5,,,210.2175,15373.425,14168.355,5.1,97.0,27.2,0.0,17,2,1
2015-01-07 18:00:00,44.83,727.25,,,227.6975,14764.0625,13458.9925,4.7,96.0,28.9,0.0,18,2,1
2015-01-07 19:00:00,39.1,794.5,,,241.9875,13855.0225,12619.5,4.2,100.0,29.8,0.0,19,2,1
2015-01-07 20:00:00,42.0,862.25,,,250.8225,12868.945,11809.5025,4.0,100.0,30.8,0.0,20,2,1
2015-01-07 21:00:00,37.92,927.5,,,247.3775,11683.19,11038.442500000001,4.2,100.0,31.5,0.0,21,2,1
2015-01-07 22:00:00,33.51,987.75,,,260.8525,10659.1225,10400.615,4.3,100.0,31.5,0.0,22,2,1
2015-01-07 23:00:00,33.11,972.0,,,269.695,9993.5,9603.695,4.6,100.0,32.3,0.0,23,2,1
2015-01-08 00:00:00,32.32,1009.0,,,273.53999999999996,9340.75,8959.34,5.0,100.0,32.5,0.0,0,3,1
2015-01-08 01:00:00,31.1,1042.5,,,271.825,9008.0,8505.0,5.5,100.0,32.4,0.0,1,3,1
2015-01-08 02:00:00,30.17,1076.5,,,270.11,8889.25,8222.1775,6.2,100.0,33.8,0.0,2,3,1
2015-01-08 03:00:00,24.54,1104.75,,,269.4175,8929.25,8122.1325,6.9,100.0,34.5,0.0,3,3,1
2015-01-08 04:00:00,32.0,1123.75,,,278.8775,9423.75,8323.4525,7.4,100.0,33.0,0.0,4,3,1
2015-01-08 05:00:00,38.81,1141.5,,,271.23249999999996,10884.5,9014.915,7.9,100.0,32.2,0.0,5,3,1
2015-01-08 06:00:00,42.44,1153.0,,,266.52750000000003,13364.5,10162.9675,8.3,100.0,31.6,0.0,6,3,1
2015-01-08 07:00:00,45.55,1159.0,,,242.57,15053.25,11080.7275,8.3,100.0,30.2,0.0,7,3,1
2015-01-08 08:00:00,48.75,1165.75,,,213.6475,15540.25,11601.1375,8.4,100.0,30.5,0.0,8,3,1
2015-01-08 09:00:00,49.29,1168.25,,,184.83249999999998,15660.25,11997.1425,8.5,100.0,29.2,2.0,9,3,1
2015-01-08 10:00:00,49.33,1173.25,,,155.3,15894.0,12216.09,8.4,100.0,24.7,7.0,10,3,1
2015-01-08 11:00:00,48.43,1180.0,,,133.07,15829.0,12214.1625,8.3,100.0,23.2,19.0,11,3,1
2015-01-08 12:00:00,47.21,1155.75,,,104.89999999999999,15933.0,12253.6925,8.4,100.0,16.2,8.0,12,3,1
2015-01-08 13:00:00,51.4,1080.25,,,108.1375,15817.0,12209.9825,8.1,100.0,18.2,12.0,13,3,1
2015-01-08 14:00:00,40.5,991.0,,,101.7225,15859.5,12177.355,7.4,100.0,26.5,7.0,14,3,1
2015-01-08 15:00:00,41.1,891.25,,,93.8625,16097.5,12701.7475,6.8,100.0,19.8,7.0,15,3,1
2015-01-08 16:00:00,54.5,785.75,,,154.635,16609.5,13659.325,7.1,92.0,22.8,2.0,16,3,1
2015-01-08 17:00:00,51.25,683.25,,,185.675,15948.5,13463.6175,7.3,28.0,22.8,0.0,17,3,1
2015-01-08 18:00:00,50.31,630.0,,,227.01749999999998,15353.75,13069.869999999999,7.3,3.0,25.0,0.0,18,3,1
2015-01-08 19:00:00,47.97,660.75,,,236.915,14468.25,12548.15,7.3,19.0,26.8,0.0,19,3,1
2015-01-08 20:00:00,40.5,695.0,,,206.1525,13323.5,11853.455,7.3,12.0,25.9,0.0,20,3,1
2015-01-08 21:00:00,43.8,725.5,,,207.635,12140.0,11037.002499999999,7.2,11.0,26.5,0.0,21,3,1
2015-01-08 22:00:00,44.05,764.0,,,181.975,11063.0,10142.2425,7.0,86.0,26.0,0.0,22,3,1
2015-01-08 23:00:00,32.28,842.75,,,197.5475,9915.3925,9255.5425,6.5,44.0,24.3,0.0,23,3,1
2015-01-09 00:00:00,29.71,910.75,,,186.905,9231.9625,8592.987500000001,6.2,100.0,28.9,0.0,0,4,1
2015-01-09 01:00:00,28.97,1007.5,,,226.20749999999998,8870.8325,8221.0075,6.8,100.0,33.4,0.0,1,4,1
2015-01-09 02:00:00,25.12,1100.0,,,261.97249999999997,8706.6425,8078.68,7.4,100.0,32.6,0.0,2,4,1
2015-01-09 03:00:00,25.46,1186.0,,,271.625,8772.557499999999,8110.5725,7.9,100.0,36.5,0.0,3,4,1
2015-01-09 04:00:00,25.84,1271.5,,,273.52,9250.9325,8449.92,8.1,100.0,40.5,0.0,4,4,1
2015-01-09 05:00:00,31.86,1359.5,,,263.15500000000003,10760.1075,9379.41,8.4,100.0,43.0,0.0,5,4,1
2015-01-09 06:00:00,44.0,1410.5,,,250.535,13173.52,10766.4375,8.8,100.0,44.1,0.0,6,4,1
2015-01-09 07:00:00,45.82,1414.0,,,244.5475,14882.7275,12011.9375,9.0,98.0,43.3,0.0,7,4,1
2015-01-09 08:00:00,47.16,1412.25,,,239.5775,15441.605,12823.4225,9.3,100.0,43.6,0.0,8,4,1
2015-01-09 09:00:00,42.52,1399.75,,,268.825,15548.8125,13270.8525,9.7,100.0,44.1,10.0,9,4,1
2015-01-09 10:00:00,43.0,1370.75,,,265.65250000000003,15556.33,13345.1225,10.0,100.0,41.7,29.0,10,4,1
2015-01-09 11:00:00,41.01,1340.0,,,271.6775,15305.05,13152.96,10.2,100.0,41.2,79.0,11,4,1
2015-01-09 12:00:00,40.0,1316.5,,,272.7375,15252.615,12946.165,10.3,100.0,39.1,87.0,12,4,1
2015-01-09 13:00:00,39.94,1290.5,,,272.7925,15052.95,12781.235,10.2,100.0,39.9,61.0,13,4,1
2015-01-09 14:00:00,39.96,1261.0,,,271.015,14970.585,12665.217499999999,10.2,100.0,37.8,109.0,14,4,1
2015-01-09 15:00:00,39.96,1265.5,,,268.705,15288.255,13150.915,10.1,100.0,32.2,24.0,15,4,1
2015-01-09 16:00:00,52.44,1328.0,,,266.27750000000003,15875.365,14392.83,9.9,100.0,30.8,2.0,16,4,1
2015-01-09 17:00:00,41.0,1391.0,,,198.1575,15236.805,14070.215,9.7,100.0,32.1,0.0,17,4,1
2015-01-09 18:00:00,38.95,1431.5,,,232.145,14493.5375,13478.9775,9.3,100.0,33.7,0.0,18,4,1
2015-01-09 19:00:00,36.51,1443.5,,,222.785,13583.6,12795.18,9.7,100.0,41.7,0.0,19,4,1
2015-01-09 20:00:00,34.6,1455.5,,,207.9425,12530.33,11993.4375,10.7,100.0,47.5,0.0,20,4,1
2015-01-09 21:00:00,31.09,1462.75,,,219.2225,11527.545,11188.2025,11.3,100.0,47.9,0.0,21,4,1
2015-01-09 22:00:00,29.46,1460.5,,,246.59,10718.695,10380.17,11.7,100.0,43.4,0.0,22,4,1
2015-01-09 23:00:00,25.88,1463.5,,,274.545,9853.275,7102.4925,11.7,100.0,42.5,0.0,23,4,1
2015-01-10 00:00:00,25.78,1460.0,,,273.53,9050.182499999999,6553.085,11.6,100.0,44.7,0.0,0,5,1
2015-01-10 01:00:00,25.5,1453.5,,,272.0425,8581.4975,6240.21,11.5,99.0,44.9,0.0,1,5,1
2015-01-10 02:00:00,25.34,1446.0,,,271.27250000000004,8330.279999999999,6109.889999999999,11.1,98.0,42.7,0.0,2,5,1
2015-01-10 03:00:00,25.24,1441.0,,,270.9825,8218.625,6096.3150000000005,10.9,100.0,42.4,0.0,3,5,1
2015-01-10 04:00:00,21.6,1442.0,,,265.71500000000003,8346.31,6244.612499999999,10.7,100.0,44.1,0.0,4,5,1
2015-01-10 05:00:00,20.83,1443.0,,,268.12,8831.2225,6652.01,10.7,100.0,46.2,0.0,5,5,1
2015-01-10 06:00:00,29.39,1445.5,,,268.47749999999996,9831.485,7346.07,10.6,100.0,46.5,0.0,6,5,1
2015-01-10 07:00:00,32.32,1449.75,,,262.16499999999996,11099.0125,8222.4675,10.2,100.0,47.4,0.0,7,5,1
2015-01-10 08:00:00,39.64,1455.0,,,254.24499999999998,12160.925,9076.655,10.3,100.0,49.4,0.0,8,5,1
2015-01-10 09:00:00,47.01,1458.0,,,233.5975,12801.475,9617.0475,10.4,100.0,51.7,13.0,9,5,1
2015-01-10 10:00:00,51.05,1458.75,,,230.9675,13010.095,9838.7575,10.6,100.0,45.6,28.0,10,5,1
2015-01-10 11:00:00,52.58,1459.5,,,238.255,13003.505000000001,9860.68,11.0,100.0,46.8,34.0,11,5,1
2015-01-10 12:00:00,48.61,1451.0,,,264.2425,12922.805,9731.6225,11.0,100.0,49.9,70.0,12,5,1
2015-01-10 13:00:00,35.76,1426.5,,,265.1425,12723.4525,9611.130000000001,9.7,100.0,45.2,31.0,13,5,1
2015-01-10 14:00:00,36.17,1399.75,,,265.2625,12552.14,9568.375,8.7,95.0,36.9,62.0,14,5,1
2015-01-10 15:00:00,39.94,1315.5,,,263.0,12653.61,9980.9625,8.1,87.0,38.4,60.0,15,5,1
2015-01-10 16:00:00,47.04,1137.5,,,266.385,13797.365,10626.842499999999,7.4,84.0,37.3,17.0,16,5,1
2015-01-10 17:00:00,59.94,956.0,,,262.6275,13601.29,10396.62,7.0,65.0,35.8,0.0,17,5,1
2015-01-10 18:00:00,42.0,806.5,,,264.635,13057.9575,9993.12,6.7,37.0,35.9,0.0,18,5,1
2015-01-10 19:00:00,35.42,715.25,,,259.7325,12296.64,9463.025000000001,6.4,74.0,35.4,0.0,19,5,1
2015-01-10 20:00:00,35.0,628.5,,,253.7625,11478.092499999999,8839.5425,6.1,74.0,33.7,0.0,20,5,1
2015-01-10 21:00:00,34.96,588.5,,,255.255,10813.404999999999,8328.279999999999,5.9,55.0,33.5,0.0,21,5,1
2015-01-10 22:00:00,32.91,607.5,,,259.1125,10076.6175,7673.5575,5.6,61.0,31.4,0.0,22,5,1
2015-01-10 23:00:00,26.95,809.25,,,258.39,9350.7375,7130.9425,5.5,60.0,34.3,0.0,23,5,1
2015-01-11 00:00:00,24.22,838.75,,,256.9825,8681.89,6595.4775,5.3,48.0,35.8,0.0,0,6,1
2015-01-11 01:00:00,27.08,884.5,,,257.93,8249.4975,6268.675,5.2,25.0,35.3,0.0,1,6,1
2015-01-11 02:00:00,23.44,930.5,,,255.3225,8019.8525,6108.2625,5.1,25.0,34.2,0.0,2,6,1
2015-01-11 03:00:00,23.56,988.0,,,262.375,7929.6625,6073.5775,5.1,37.0,36.0,0.0,3,6,1
2015-01-11 04:00:00,23.91,1066.5,,,262.40250000000003,8035.5675,6144.45,4.9,34.0,38.6,0.0,4,6,1
2015-01-11 05:00:00,23.9,1147.5,,,266.335,8258.2575,6351.547500000001,4.9,29.0,39.8,0.0,5,6,1
2015-01-11 06:00:00,24.32,1205.5,,,267.795,8814.2025,6764.6425,4.8,25.0,41.4,0.0,6,6,1
2015-01-11 07:00:00,25.08,1230.0,,,267.2075,9664.9725,7367.505,5.0,28.0,42.2,0.0,7,6,1
2015-01-11 08:00:00,25.96,1248.75,,,267.225,10426.9725,7936.467500000001,5.0,26.0,42.9,0.0,8,6,1
2015-01-11 09:00:00,28.83,1264.25,,,267.4925,11099.9425,8426.1425,5.1,26.0,43.9,35.0,9,6,1
2015-01-11 10:00:00,32.43,1274.5,,,270.2875,11401.7075,8707.664999999999,5.5,46.0,41.4,114.0,10,6,1
2015-01-11 11:00:00,31.8,1282.75,,,271.49,11626.975,8884.585,5.8,61.0,41.7,150.0,11,6,1
2015-01-11 12:00:00,31.0,1264.75,,,271.0725,11601.025,8820.93,6.1,49.0,44.0,185.0,12,6,1
2015-01-11 13:00:00,31.0,1203.0,,,270.6675,11525.365,8707.654999999999,6.3,100.0,46.7,166.0,13,6,1
2015-01-11 14:00:00,31.0,1137.25,,,270.7175,11480.4225,8716.432499999999,6.5,100.0,37.5,141.0,14,6,1
2015-01-11 15:00:00,30.0,1095.5,,,261.58500000000004,11909.955,9153.8425,6.5,100.0,36.1,65.0,15,6,1
2015-01-11 16:00:00,45.0,1096.5,,,262.305,13288.0475,10156.0075,6.5,99.0,37.6,15.0,16,6,1
2015-01-11 17:00:00,50.0,1108.0,,,263.33,13279.925,10107.22,6.6,100.0,36.2,0.0,17,6,1
2015-01-11 18:00:00,42.0,1136.0,,,270.9625,12959.1775,9818.1575,6.7,100.0,37.0,0.0,18,6,1
2015-01-11 19:00:00,36.08,1176.0,,,264.23249999999996,12299.5275,9409.9975,7.0,100.0,38.7,0.0,19,6,1
2015-01-11 20:00:00,34.06,1216.25,,,245.585,11482.99,8879.6875,6.8,100.0,36.9,0.0,20,6,1
2015-01-11 21:00:00,33.0,1244.5,,,241.6825,10731.6475,8324.3375,7.0,100.0,36.5,0.0,21,6,1
2015-01-11 22:00:00,32.19,1257.0,,,259.745,9749.6675,7566.34,7.1,47.0,38.5,0.0,22,6,1
2015-01-11 23:00:00,27.59,1162.0,,,254.8,8963.6525,6971.935,7.2,86.0,36.9,0.0,23,6,1
2015-01-12 00:00:00,26.81,1173.0,,,256.4575,8450.945,6497.6125,7.3,100.0,36.9,0.0,0,0,1
2015-01-12 01:00:00,25.75,1181.5,,,253.88,8115.535,6275.15,7.4,100.0,35.9,0.0,1,0,1
2015-01-12 02:00:00,25.77,1190.0,,,249.1125,8098.6525,6191.7075,7.5,100.0,36.2,0.0,2,0,1
2015-01-12 03:00:00,19.91,1213.25,,,251.115,8265.32,6252.9974999999995,7.6,100.0,36.3,0.0,3,0,1
2015-01-12 04:00:00,19.84,1265.0,,,248.625,8848.7225,6596.3775000000005,7.7,95.0,36.3,0.0,4,0,1
2015-01-12 05:00:00,33.98,1318.5,,,259.0975,10458.1525,7502.692499999999,7.9,100.0,36.9,0.0,5,0,1
2015-01-12 06:00:00,45.51,1358.25,,,260.6625,13009.7625,8821.3775,8.1,100.0,38.6,0.0,6,0,1
2015-01-12 07:00:00,45.54,1374.25,,,256.9,14649.575,10056.1475,8.2,100.0,41.7,0.0,7,0,1
2015-01-12 08:00:00,46.2,1391.0,,,257.77,15160.5475,10636.7075,8.5,100.0,43.0,0.0,8,0,1
2015-01-12 09:00:00,45.0,1401.5,,,259.5475,15341.2875,10852.69,8.7,100.0,44.4,9.0,9,0,1
2015-01-12 10:00:00,45.38,1403.25,,,263.1775,15475.282500000001,10969.175,8.9,100.0,43.5,31.0,10,0,1
2015-01-12 11:00:00,42.49,1404.75,,,264.7425,15313.9625,10917.4875,9.2,100.0,43.5,51.0,11,0,1
2015-01-12 12:00:00,41.53,1406.75,,,261.9725,15340.36,10907.662499999999,9.5,100.0,44.8,76.0,12,0,1
2015-01-12 13:00:00,39.0,1408.0,,,258.1325,15166.41,10804.99,9.7,100.0,43.2,68.0,13,0,1
2015-01-12 14:00:00,39.0,1407.0,,,252.32,15061.915,10769.1525,9.8,100.0,42.5,24.0,14,0,1
2015-01-12 15:00:00,39.94,1403.5,,,253.8675,15345.717499999999,11156.4975,10.0,100.0,43.0,15.0,15,0,1
2015-01-12 16:00:00,48.0,1394.25,,,254.0725,16142.35,11827.3,10.1,100.0,42.3,6.0,16,0,1
2015-01-12 17:00:00,47.89,1384.25,,,253.6825,15415.98,11328.9125,10.1,100.0,42.0,0.0,17,0,1
2015-01-12 18:00:00,47.44,1377.0,,,251.915,14831.68,10891.2075,10.1,100.0,39.8,0.0,18,0,1
2015-01-12 19:00:00,41.89,1377.25,,,251.655,13933.0125,10287.025,9.7,100.0,35.9,0.0,19,0,1
2015-01-12 20:00:00,37.88,1378.0,,,238.875,12883.9025,9603.66,9.6,100.0,35.2,0.0,20,0,1
2015-01-12 21:00:00,37.44,1382.0,,,212.65,11728.58,8823.6475,9.8,100.0,40.0,0.0,21,0,1
2015-01-12 22:00:00,35.0,1393.0,,,196.1575,10666.3675,8065.0525,9.9,100.0,39.0,0.0,22,0,1
2015-01-12 23:00:00,33.04,1419.25,,,183.59,9727.1375,7238.69,9.9,100.0,38.5,0.0,23,0,1
2015-01-13 00:00:00,26.56,1425.5,,,175.68,9071.6875,6682.955,10.0,100.0,37.7,0.0,0,1,1
2015-01-13 01:00:00,26.29,1429.5,,,182.7875,8690.61,6414.6975,10.0,100.0,39.8,0.0,1,1,1
2015-01-13 02:00:00,25.04,1434.25,,,221.06,8642.855,6295.22,10.2,100.0,41.1,0.0,2,1,1
2015-01-13 03:00:00,24.99,1438.0,,,240.775,8741.5925,6321.58,10.3,100.0,42.3,0.0,3,1,1
2015-01-13 04:00:00,25.39,1437.25,,,241.1325,9231.43,6626.755,10.2,100.0,40.5,0.0,4,1,1
2015-01-13 05:00:00,33.78,1433.5,,,246.81,10781.5,7478.2275,10.1,100.0,38.7,0.0,5,1,1
2015-01-13 06:00:00,44.94,1424.0,,,243.8525,13245.23,8786.1325,10.0,100.0,36.2,0.0,6,1,1
2015-01-13 07:00:00,49.04,1407.5,,,209.455,14835.3225,10000.8225,9.5,100.0,31.1,0.0,7,1,1
2015-01-13 08:00:00,49.64,1395.25,,,162.735,15276.53,10561.5375,9.3,100.0,27.7,0.0,8,1,1
2015-01-13 09:00:00,55.95,1374.0,,,152.735,15403.0275,10757.3875,9.2,100.0,28.1,5.0,9,1,1
2015-01-13 10:00:00,60.01,1339.25,,,104.315,15557.11,10760.38,9.3,100.0,25.6,16.0,10,1,1
2015-01-13 11:00:00,46.04,1302.75,,,102.97749999999999,15420.46,10620.1975,9.2,100.0,23.1,17.0,11,1,1
2015-01-13 12:00:00,49.74,1249.5,,,96.4875,15474.1125,10599.2075,8.7,100.0,22.7,35.0,12,1,1
2015-01-13 13:00:00,44.89,1170.5,,,113.08500000000001,15386.695,10557.79,8.3,90.0,22.7,35.0,13,1,1
2015-01-13 14:00:00,47.93,1086.5,,,69.4325,15217.755,10513.62,8.1,39.0,21.4,51.0,14,1,1
2015-01-13 15:00:00,46.98,997.75,,,75.6625,15341.26,10835.565,8.0,63.0,25.7,49.0,15,1,1
2015-01-13 16:00:00,54.94,904.0,,,129.01999999999998,16163.525,11609.52,7.6,78.0,28.5,18.0,16,1,1
2015-01-13 17:00:00,49.22,817.25,,,177.9725,15513.4175,11185.7775,7.6,44.0,35.1,0.0,17,1,1
2015-01-13 18:00:00,44.6,815.5,,,205.0525,14967.355,10779.125,7.8,20.0,38.3,0.0,18,1,1
2015-01-13 19:00:00,42.44,951.75,,,214.8675,14091.81,10190.18,7.4,16.0,33.8,0.0,19,1,1
2015-01-13 20:00:00,34.06,1083.5,,,241.5025,13072.455,9503.0975,7.0,18.0,28.3,0.0,20,1,1
2015-01-13 21:00:00,33.97,1163.0,,,153.2725,11883.2775,8727.9275,6.6,72.0,24.1,0.0,21,1,1
2015-01-13 22:00:00,31.39,1167.0,,,133.87,10840.235,7985.49,6.2,100.0,27.0,0.0,22,1,1
2015-01-13 23:00:00,34.58,1071.0,,,147.3425,9892.8625,7220.87,5.9,100.0,29.6,0.0,23,1,1
2015-01-14 00:00:00,29.67,1090.25,,,186.6725,9238.3275,6633.5375,5.7,100.0,30.1,0.0,0,2,1
2015-01-14 01:00:00,27.49,1082.5,,,204.60750000000002,8955.895,6343.34,5.5,99.0,27.6,0.0,1,2,1
2015-01-14 02:00:00,26.13,1078.75,,,224.525,8840.295,6217.095,5.6,79.0,30.3,0.0,2,2,1
2015-01-14 03:00:00,25.98,1066.5,,,233.66,8914.77,6239.305,5.8,89.0,34.0,0.0,3,2,1
2015-01-14 04:00:00,28.45,1042.5,,,245.18,9399.145,6532.2575,5.4,95.0,32.1,0.0,4,2,1
2015-01-14 05:00:00,34.78,1013.5,,,257.2,10950.529999999999,7314.72,5.2,91.0,33.9,0.0,5,2,1
2015-01-14 06:00:00,48.0,1016.25,,,250.10250000000002,13500.5325,8507.5075,4.9,99.0,34.3,0.0,6,2,1
