time,price,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,temperature_2m,cloud_cover,wind_speed_10m,shortwave_radiation,total_load,generation_forecast,anomaly_type
2015-01-09 03:00:00,25.46,3,4,1,0,0.7071067811865476,0.7071067811865476,6.04,0.89,30.06,0.0,8078.68,1100.0,wind_extreme
2015-01-09 04:00:00,25.84,4,4,1,0,0.8660254037844386,0.5000000000000001,6.42,1.0,33.18,0.0,8110.5725,1186.0,wind_extreme
2015-01-09 05:00:00,31.86,5,4,1,0,0.9659258262890684,0.2588190451025207,6.88,1.0,36.86,0.0,8449.92,1271.5,wind_extreme
2015-01-09 06:00:00,44.0,6,4,1,0,1.0,6.123233995736766e-17,7.340000000000001,1.0,40.24,0.0,9379.41,1359.5,wind_extreme
2015-01-09 07:00:00,45.82,7,4,1,0,0.9659258262890684,-0.2588190451025206,7.9,0.998,41.06,0.0,10766.4375,1410.5,wind_extreme
2015-01-09 08:00:00,47.16,8,4,1,0,0.8660254037844387,-0.4999999999999998,8.2,1.0,40.76,0.0,12011.9375,1414.0,wind_extreme
2015-01-09 09:00:00,42.52,9,4,1,0,0.7071067811865476,-0.7071067811865475,8.8,0.998,40.62,14.0,12823.4225,1412.25,wind_extreme
2015-01-09 10:00:00,43.0,10,4,1,0,0.4999999999999999,-0.8660254037844387,9.34,1.0,38.6,25.4,13270.8525,1399.75,wind_extreme
2015-01-09 11:00:00,41.01,11,4,1,0,0.258819045102521,-0.9659258262890682,9.86,1.0,37.22,34.8,13345.1225,1370.75,wind_extreme
2015-01-09 12:00:00,40.0,12,4,1,0,1.2246467991473532e-16,-1.0,10.32,1.0,34.02,62.0,13152.96,1340.0,wind_extreme
2015-01-09 13:00:00,39.94,13,4,1,0,-0.2588190451025208,-0.9659258262890684,10.38,1.0,34.239999999999995,82.8,12946.165,1316.5,wind_extreme
2015-01-09 14:00:00,39.96,14,4,1,0,-0.4999999999999997,-0.8660254037844388,10.32,1.0,33.52,78.0,12781.235,1290.5,wind_extreme
2015-01-09 15:00:00,39.96,15,4,1,0,-0.7071067811865471,-0.7071067811865479,10.04,1.0,30.4,35.6,12665.2175,1261.0,wind_extreme
2015-01-09 21:00:00,31.09,21,4,1,0,-0.7071067811865477,0.7071067811865474,10.0,1.0,33.62,0.0,11993.4375,1455.5,wind_extreme
2015-01-09 22:00:00,29.46,22,4,1,0,-0.5000000000000004,0.8660254037844384,10.86,1.0,33.980000000000004,0.0,11188.2025,1462.75,wind_extreme
2015-01-09 23:00:00,25.88,23,4,1,0,-0.2588190451025215,0.965925826289068,11.66,1.0,36.02,0.0,10380.17,1460.5,wind_extreme
2015-01-10 00:00:00,25.78,0,5,1,1,0.0,1.0,11.92,1.0,36.74,0.0,7102.4925,1463.5,wind_extreme
2015-01-10 01:00:00,25.5,1,5,1,1,0.2588190451025207,0.9659258262890684,11.86,1.0,36.9,0.0,6553.085,1460.0,wind_extreme
2015-01-10 02:00:00,25.34,2,5,1,1,0.4999999999999999,0.8660254037844387,11.72,0.992,36.260000000000005,0.0,6240.21,1453.5,wind_extreme
2015-01-10 03:00:00,25.24,3,5,1,1,0.7071067811865476,0.7071067811865476,11.46,1.0,35.62,0.0,6109.889999999999,1446.0,wind_extreme
2015-01-10 04:00:00,21.6,4,5,1,1,0.8660254037844386,0.5000000000000001,11.18,1.0,35.58,0.0,6096.3150000000005,1441.0,wind_extreme
2015-01-10 05:00:00,20.83,5,5,1,1,0.9659258262890684,0.2588190451025207,11.04,1.0,37.32,0.0,6244.612499999999,1442.0,wind_extreme
2015-01-10 06:00:00,29.39,6,5,1,1,1.0,6.123233995736766e-17,10.96,1.0,39.16,0.0,6652.01,1443.0,wind_extreme
2015-01-10 07:00:00,32.32,7,5,1,1,0.9659258262890684,-0.2588190451025206,10.82,1.0,40.52,0.0,7346.07,1445.5,wind_extreme
2015-01-10 08:00:00,39.64,8,5,1,1,0.8660254037844387,-0.4999999999999998,10.62,1.0,41.4,0.0,8222.4675,1449.75,wind_extreme
2015-01-10 09:00:00,47.01,9,5,1,1,0.7071067811865476,-0.7071067811865475,10.66,1.0,43.16,12.0,9076.655,1455.0,wind_extreme
2015-01-10 10:00:00,51.05,10,5,1,1,0.4999999999999999,-0.8660254037844387,10.8,1.0,39.08,29.4,9617.0475,1458.0,wind_extreme
2015-01-10 11:00:00,52.58,11,5,1,1,0.258819045102521,-0.9659258262890682,11.06,0.994,39.760000000000005,39.4,9838.7575,1458.75,wind_extreme
2015-01-10 12:00:00,48.61,12,5,1,1,1.2246467991473532e-16,-1.0,11.06,0.994,40.78,31.6,9860.68,1459.5,wind_extreme
2015-01-10 13:00:00,35.76,13,5,1,1,-0.2588190451025208,-0.9659258262890684,10.24,0.996,41.22,22.6,9731.6225,1451.0,wind_extreme
2015-01-10 14:00:00,36.17,14,5,1,1,-0.4999999999999997,-0.8660254037844388,9.14,0.936,38.96,35.2,9611.13,1426.5,wind_extreme
2015-01-10 15:00:00,39.94,15,5,1,1,-0.7071067811865471,-0.7071067811865479,7.979999999999999,0.778,34.96,39.0,9568.375,1399.75,wind_extreme
2015-01-10 16:00:00,47.04,16,5,1,1,-0.8660254037844385,-0.5000000000000004,7.140000000000001,0.7240000000000001,33.760000000000005,10.0,9980.9625,1315.5,wind_extreme
2015-01-10 17:00:00,59.94,17,5,1,1,-0.9659258262890684,-0.2588190451025206,6.56,0.46,32.42,0.0,10626.8425,1137.5,wind_extreme
2015-01-10 18:00:00,42.0,18,5,1,1,-1.0,-1.8369701987210287e-16,6.08,0.344,30.8,0.0,10396.62,956.0,wind_extreme
2015-01-11 06:00:00,24.32,6,6,1,1,1.0,6.123233995736766e-17,3.7,0.6679999999999999,30.26,0.0,6351.547500000001,1147.5,wind_extreme
2015-01-11 07:00:00,25.08,7,6,1,1,0.9659258262890684,-0.2588190451025206,3.88,0.6859999999999999,31.14,0.0,6764.6425,1205.5,wind_extreme
2015-01-11 08:00:00,25.96,8,6,1,1,0.8660254037844387,-0.4999999999999998,3.86,0.636,31.14,0.6,7367.505,1230.0,wind_extreme
2015-01-11 09:00:00,28.83,9,6,1,1,0.7071067811865476,-0.7071067811865475,4.1,0.56,32.34,34.2,7936.467500000001,1248.75,wind_extreme
2015-01-11 10:00:00,32.43,10,6,1,1,0.4999999999999999,-0.8660254037844387,4.5600000000000005,0.73,31.68,98.0,8426.1425,1264.25,wind_extreme
2015-01-11 11:00:00,31.8,11,6,1,1,0.258819045102521,-0.9659258262890682,5.0,0.596,33.54,123.6,8707.664999999999,1274.5,wind_extreme
2015-01-11 12:00:00,31.0,12,6,1,1,1.2246467991473532e-16,-1.0,5.5200000000000005,0.4539999999999999,34.14,173.6,8884.585,1282.75,wind_extreme
2015-01-11 13:00:00,31.0,13,6,1,1,-0.2588190451025208,-0.9659258262890684,5.64,0.7040000000000001,37.0,159.8,8820.93,1264.75,wind_extreme
2015-01-11 14:00:00,31.0,14,6,1,1,-0.4999999999999997,-0.8660254037844388,5.8,0.99,34.96,125.4,8707.654999999999,1203.0,wind_extreme
2015-01-11 15:00:00,30.0,15,6,1,1,-0.7071067811865471,-0.7071067811865479,5.74,0.994,31.48,64.0,8716.432499999999,1137.25,wind_extreme
2015-01-11 16:00:00,45.0,16,6,1,1,-0.8660254037844385,-0.5000000000000004,5.58,0.994,31.360000000000003,10.0,9153.8425,1095.5,wind_extreme
2015-01-11 17:00:00,50.0,17,6,1,1,-0.9659258262890684,-0.2588190451025206,5.54,1.0,31.880000000000003,0.0,10156.0075,1096.5,wind_extreme
2015-01-11 18:00:00,42.0,18,6,1,1,-1.0,-1.8369701987210287e-16,5.64,0.988,31.3,0.0,10107.22,1108.0,wind_extreme
2015-01-11 19:00:00,36.08,19,6,1,1,-0.9659258262890684,0.2588190451025203,5.84,0.968,31.880000000000003,0.0,9818.1575,1136.0,wind_extreme
2015-01-11 20:00:00,34.06,20,6,1,1,-0.8660254037844386,0.5000000000000001,5.96,0.992,30.82,0.0,9409.9975,1176.0,wind_extreme
2015-01-12 05:00:00,33.98,5,0,1,0,0.9659258262890684,0.2588190451025207,6.9,1.0,30.360000000000003,0.0,6596.3775000000005,1265.0,wind_extreme
2015-01-12 06:00:00,45.51,6,0,1,0,1.0,6.123233995736766e-17,7.08,1.0,31.26,0.0,7502.692499999999,1318.5,wind_extreme
2015-01-12 07:00:00,45.54,7,0,1,0,0.9659258262890684,-0.2588190451025206,7.18,1.0,32.739999999999995,0.0,8821.3775,1358.25,wind_extreme
2015-01-12 08:00:00,46.2,8,0,1,0,0.8660254037844387,-0.4999999999999998,7.42,1.0,34.02,0.0,10056.1475,1374.25,wind_extreme
2015-01-12 09:00:00,45.0,9,0,1,0,0.7071067811865476,-0.7071067811865475,7.62,1.0,35.28,7.8,10636.7075,1391.0,wind_extreme
2015-01-12 10:00:00,45.38,10,0,1,0,0.4999999999999999,-0.8660254037844387,7.88,1.0,35.52,27.2,10852.69,1401.5,wind_extreme
2015-01-12 11:00:00,42.49,11,0,1,0,0.258819045102521,-0.9659258262890682,8.26,1.0,35.980000000000004,36.0,10969.175,1403.25,wind_extreme
2015-01-12 12:00:00,41.53,12,0,1,0,1.2246467991473532e-16,-1.0,8.6,1.0,36.46,44.8,10917.4875,1404.75,wind_extreme
2015-01-12 13:00:00,39.0,13,0,1,0,-0.2588190451025208,-0.9659258262890684,8.94,1.0,36.62,42.6,10907.6625,1406.75,wind_extreme
2015-01-12 14:00:00,39.0,14,0,1,0,-0.4999999999999997,-0.8660254037844388,9.14,1.0,35.64,24.6,10804.99,1408.0,wind_extreme
2015-01-12 15:00:00,39.94,15,0,1,0,-0.7071067811865471,-0.7071067811865479,9.34,1.0,35.0,14.6,10769.1525,1407.0,wind_extreme
2015-01-12 16:00:00,48.0,16,0,1,0,-0.8660254037844385,-0.5000000000000004,9.5,1.0,35.0,2.4,11156.4975,1403.5,wind_extreme
2015-01-12 17:00:00,47.89,17,0,1,0,-0.9659258262890684,-0.2588190451025206,9.56,1.0,35.12,0.0,11827.3,1394.25,wind_extreme
2015-01-12 18:00:00,47.44,18,0,1,0,-1.0,-1.8369701987210287e-16,9.56,1.0,34.68,0.0,11328.9125,1384.25,wind_extreme
2015-01-12 19:00:00,41.89,19,0,1,0,-0.9659258262890684,0.2588190451025203,9.22,1.0,33.1,0.0,10891.2075,1377.0,wind_extreme
2015-01-12 20:00:00,37.88,20,0,1,0,-0.8660254037844386,0.5000000000000001,9.2,1.0,31.160000000000004,0.0,10287.025,1377.25,wind_extreme
2015-01-12 21:00:00,37.44,21,0,1,0,-0.7071067811865477,0.7071067811865474,9.18,1.0,30.64,0.0,9603.66,1378.0,wind_extreme
2015-01-13 02:00:00,25.04,2,1,1,0,0.4999999999999999,0.8660254037844387,9.56,1.0,30.5,0.0,6414.6975,1429.5,wind_extreme
2015-01-13 03:00:00,24.99,3,1,1,0,0.7071067811865476,0.7071067811865476,9.739999999999998,1.0,32.4,0.0,6295.22,1434.25,wind_extreme
2015-01-13 04:00:00,25.39,4,1,1,0,0.8660254037844386,0.5000000000000001,9.86,1.0,34.32,0.0,6321.58,1438.0,wind_extreme
2015-01-13 05:00:00,33.78,5,1,1,0,0.9659258262890684,0.2588190451025207,9.86,1.0,34.36,0.0,6626.755,1437.25,wind_extreme
2015-01-13 06:00:00,44.94,6,1,1,0,1.0,6.123233995736766e-17,9.82,1.0,33.22,0.0,7478.2275,1433.5,wind_extreme
2015-01-13 07:00:00,49.04,7,1,1,0,0.9659258262890684,-0.2588190451025206,9.48,1.0,31.5,0.0,8786.1325,1424.0,wind_extreme
2015-01-15 01:00:00,25.49,1,3,1,0,0.2588190451025207,0.9659258262890684,4.62,1.0,30.76,0.0,6634.255,1368.25,wind_extreme
2015-01-15 02:00:00,25.43,2,3,1,0,0.4999999999999999,0.8660254037844387,5.26,1.0,32.52,0.0,6269.985,1404.75,wind_extreme
2015-01-15 03:00:00,25.47,3,3,1,0,0.7071067811865476,0.7071067811865476,5.779999999999999,1.0,33.980000000000004,0.0,6025.610000000001,1438.0,wind_extreme
2015-01-15 04:00:00,19.07,4,3,1,0,0.8660254037844386,0.5000000000000001,6.34,1.0,35.28,0.0,5911.8525,1458.0,wind_extreme
2015-01-15 05:00:00,32.33,5,3,1,0,0.9659258262890684,0.2588190451025207,6.959999999999999,1.0,36.4,0.0,5985.6225,1459.5,wind_extreme
2015-01-15 06:00:00,50.66,6,3,1,0,1.0,6.123233995736766e-17,7.459999999999999,1.0,37.78,0.0,6302.4125,1461.5,wind_extreme
2015-01-15 07:00:00,49.01,7,3,1,0,0.9659258262890684,-0.2588190451025206,8.379999999999999,1.0,38.96,0.0,6825.01,1461.0,wind_extreme
2015-01-15 08:00:00,51.64,8,3,1,0,0.8660254037844387,-0.4999999999999998,8.76,1.0,39.540000000000006,0.0,7325.09,1460.0,wind_extreme
2015-01-15 09:00:00,51.1,9,3,1,0,0.7071067811865476,-0.7071067811865475,9.0,1.0,39.36,8.6,7737.2675,1457.75,wind_extreme
2015-01-15 10:00:00,55.96,10,3,1,0,0.4999999999999999,-0.8660254037844387,9.12,1.0,37.04,23.6,8124.98,1454.5,wind_extreme
2015-01-15 11:00:00,51.68,11,3,1,0,0.258819045102521,-0.9659258262890682,9.08,1.0,35.14,28.6,8350.5075,1449.75,wind_extreme
2015-01-15 12:00:00,55.28,12,3,1,0,1.2246467991473532e-16,-1.0,8.92,1.0,31.8,29.2,8402.6225,1441.5,wind_extreme
2015-01-15 18:00:00,49.47,18,3,1,0,-1.0,-1.8369701987210287e-16,7.58,0.998,30.06,0.0,9561.1025,1112.25,wind_extreme
2015-01-15 22:00:00,34.75,22,3,1,0,-0.5000000000000004,0.8660254037844384,6.5200000000000005,0.962,30.160000000000004,0.0,7942.8075,1083.5,wind_extreme
2015-01-15 23:00:00,35.95,23,3,1,0,-0.2588190451025215,0.965925826289068,6.220000000000001,0.8959999999999999,31.92,0.0,7323.8825,1043.5,wind_extreme
2015-01-16 00:00:00,30.86,0,4,1,0,0.0,1.0,6.06,0.488,33.18,0.0,6750.5075,971.5,wind_extreme
2015-01-16 01:00:00,29.47,1,4,1,0,0.2588190451025207,0.9659258262890684,5.96,0.146,32.04,0.0,6273.555,917.5,wind_extreme
2015-01-16 02:00:00,24.8,2,4,1,0,0.4999999999999999,0.8660254037844387,5.76,0.138,30.78,0.0,6005.7475,864.0,wind_extreme
2015-01-23 13:00:00,46.58,13,4,1,0,-0.2588190451025208,-0.9659258262890684,1.04,0.6459999999999999,6.24,232.6,11354.3325,4.5,generation_low
2015-01-23 14:00:00,44.09,14,4,1,0,-0.4999999999999997,-0.8660254037844388,1.1,0.71,5.34,188.0,11232.4025,3.25,generation_low
2015-01-23 15:00:00,45.18,15,4,1,0,-0.7071067811865471,-0.7071067811865479,0.6799999999999999,0.57,5.1,119.0,11305.765,2.0,generation_low
2015-01-23 16:00:00,49.98,16,4,1,0,-0.8660254037844385,-0.5000000000000004,-0.24,0.5379999999999999,5.92,32.6,11526.04,3.5,generation_low
2015-01-28 10:00:00,48.89,10,2,1,0,0.4999999999999999,-0.8660254037844387,5.3,1.0,30.8,40.4,13600.365,1077.5,wind_extreme
2015-01-28 11:00:00,49.83,11,2,1,0,0.258819045102521,-0.9659258262890682,5.58,1.0,33.28,47.8,13635.7425,1187.75,wind_extreme
2015-01-28 12:00:00,45.87,12,2,1,0,1.2246467991473532e-16,-1.0,5.779999999999999,1.0,34.68,50.6,13427.68,1299.0,wind_extreme
2015-01-28 13:00:00,41.1,13,2,1,0,-0.2588190451025208,-0.9659258262890684,5.8,1.0,36.1,36.4,13299.645,1372.5,wind_extreme
2015-01-28 14:00:00,40.0,14,2,1,0,-0.4999999999999997,-0.8660254037844388,5.8,1.0,37.66,16.6,13279.8525,1396.25,wind_extreme
2015-01-28 15:00:00,40.22,15,2,1,0,-0.7071067811865471,-0.7071067811865479,5.94,1.0,37.28,13.4,13173.745,1416.5,wind_extreme
2015-01-28 16:00:00,44.42,16,2,1,0,-0.8660254037844385,-0.5000000000000004,5.42,1.0,34.3,8.4,13100.73,1402.5,wind_extreme
2015-01-28 17:00:00,40.93,17,2,1,0,-0.9659258262890684,-0.2588190451025206,4.58,0.8759999999999999,31.54,0.0,13848.71,1329.0,wind_extreme
2015-02-03 13:00:00,47.85,13,1,2,0,-0.2588190451025208,-0.9659258262890684,4.66,0.586,9.74,280.8,15123.045,3.25,generation_low
2015-02-22 21:00:00,41.1,21,6,2,1,-0.7071067811865477,0.7071067811865474,4.12,1.0,31.1,0.0,13053.07,1269.0,wind_extreme
2015-02-22 22:00:00,39.96,22,6,2,1,-0.5000000000000004,0.8660254037844384,3.82,1.0,33.02,0.0,12464.345,1371.75,wind_extreme
2015-02-22 23:00:00,34.99,23,6,2,1,-0.2588190451025215,0.965925826289068,3.16,0.998,32.7,0.0,11937.78,1404.75,wind_extreme
2015-02-23 00:00:00,32.42,0,0,2,0,0.0,1.0,2.46,1.0,33.18,0.0,11320.6075,1428.5,wind_extreme
2015-02-23 01:00:00,35.45,1,0,2,0,0.2588190451025207,0.9659258262890684,2.22,1.0,33.46,0.0,11025.8525,1433.75,wind_extreme
2015-02-23 02:00:00,32.0,2,0,2,0,0.4999999999999999,0.8660254037844387,2.3,1.0,33.620000000000005,0.0,10932.39,1412.0,wind_extreme
2015-02-23 03:00:00,31.74,3,0,2,0,0.7071067811865476,0.7071067811865476,2.74,1.0,32.62,0.0,10817.59,1386.0,wind_extreme
2015-02-23 04:00:00,35.46,4,0,2,0,0.8660254037844386,0.5000000000000001,3.16,1.0,31.2,0.0,10874.135,1311.75,wind_extreme
2015-03-01 01:00:00,26.7,1,6,3,1,0.2588190451025207,0.9659258262890684,6.3,1.0,30.32,0.0,10793.7425,2304.0,wind_extreme
2015-03-01 02:00:00,26.66,2,6,3,1,0.4999999999999999,0.8660254037844387,5.7,1.0,31.020000000000003,0.0,10344.575,2305.0,wind_extreme
2015-03-01 03:00:00,21.35,3,6,3,1,0.7071067811865476,0.7071067811865476,5.62,1.0,31.46,0.0,10114.235,2306.5,wind_extreme
2015-03-01 04:00:00,19.85,4,6,3,1,0.8660254037844386,0.5000000000000001,5.86,1.0,30.58,0.0,10007.325,2285.25,wind_extreme
2015-03-01 11:00:00,30.39,11,6,3,1,0.258819045102521,-0.9659258262890682,8.78,0.466,30.9,322.2,12130.67,2193.0,wind_extreme
2015-03-01 12:00:00,25.0,12,6,3,1,1.2246467991473532e-16,-1.0,8.82,0.344,30.860000000000003,336.6,12247.24,2238.25,wind_extreme
2015-03-01 13:00:00,23.78,13,6,3,1,-0.2588190451025208,-0.9659258262890684,9.06,0.324,30.04,397.6,12249.435,2253.75,wind_extreme
2015-03-29 15:00:00,31.5,15,6,3,1,-0.7071067811865471,-0.7071067811865479,9.54,0.998,31.620000000000005,58.4,9675.7475,2297.445,wind_extreme
2015-03-29 16:00:00,33.7,16,6,3,1,-0.8660254037844385,-0.5000000000000004,9.54,1.0,38.62,32.2,9965.8325,2392.14,wind_extreme
2015-03-29 17:00:00,34.35,17,6,3,1,-0.9659258262890684,-0.2588190451025206,9.56,0.8140000000000001,42.0,15.0,10883.0,2421.495,wind_extreme
2015-03-29 18:00:00,39.94,18,6,3,1,-1.0,-1.8369701987210287e-16,8.84,0.708,39.36,9.0,11556.9175,2422.1225,wind_extreme
2015-03-29 19:00:00,34.94,19,6,3,1,-0.9659258262890684,0.2588190451025203,7.24,0.574,36.1,0.0,12282.0,2420.28,wind_extreme
2015-03-29 20:00:00,30.42,20,6,3,1,-0.8660254037844386,0.5000000000000001,6.62,0.59,32.16,0.0,11870.7475,2404.8525,wind_extreme
2015-03-30 05:00:00,50.3,5,0,3,0,0.9659258262890684,0.2588190451025207,5.0,0.286,30.06,0.0,11218.635,1823.055,wind_extreme
2015-03-30 06:00:00,52.96,6,0,3,0,1.0,6.123233995736766e-17,4.92,0.282,30.24,13.4,12233.445,1650.635,wind_extreme
2015-03-30 07:00:00,55.77,7,0,3,0,0.9659258262890684,-0.2588190451025206,5.66,0.228,31.26,104.8,14022.4225,1480.5075,wind_extreme
2015-03-30 08:00:00,54.03,8,0,3,0,0.8660254037844387,-0.4999999999999998,6.18,0.512,35.28,245.0,15627.945,1345.49,wind_extreme
2015-03-30 09:00:00,53.01,9,0,3,0,0.7071067811865476,-0.7071067811865475,6.5200000000000005,0.43,34.980000000000004,366.4,16125.17,1288.13,wind_extreme
2015-03-30 10:00:00,49.95,10,0,3,0,0.4999999999999999,-0.8660254037844387,7.06,0.618,32.760000000000005,458.0,16056.6975,1233.64,wind_extreme
2015-03-30 11:00:00,49.26,11,0,3,0,0.258819045102521,-0.9659258262890682,7.32,0.634,33.64,517.2,15895.6075,1190.9824999999998,wind_extreme
2015-03-30 12:00:00,46.5,12,0,3,0,1.2246467991473532e-16,-1.0,7.74,0.728,35.02,558.2,15622.275,1189.0375,wind_extreme
2015-03-30 13:00:00,40.0,13,0,3,0,-0.2588190451025208,-0.9659258262890684,7.58,0.716,35.1,553.2,15549.4,1181.0975,wind_extreme
2015-03-30 14:00:00,44.94,14,0,3,0,-0.4999999999999997,-0.8660254037844388,7.7,0.368,34.239999999999995,483.8,15643.3875,1194.8725,wind_extreme
2015-03-30 15:00:00,50.0,15,0,3,0,-0.7071067811865471,-0.7071067811865479,7.8,0.414,30.8,434.4,15463.83,1261.0875,wind_extreme
2015-03-31 01:00:00,22.65,1,1,3,0,0.2588190451025207,0.9659258262890684,6.5200000000000005,1.0,30.02,0.0,11319.355,2225.6725,wind_extreme
2015-03-31 02:00:00,23.32,2,1,3,0,0.4999999999999999,0.8660254037844387,7.94,1.0,35.06,0.0,11070.2175,2348.09,wind_extreme
2015-03-31 03:00:00,24.08,3,1,3,0,0.7071067811865476,0.7071067811865476,8.98,0.998,38.0,0.0,11075.875,2390.1225,wind_extreme
2015-03-31 04:00:00,31.21,4,1,3,0,0.8660254037844386,0.5000000000000001,9.44,1.0,42.78,0.0,11164.82,2414.6525,wind_extreme
2015-03-31 05:00:00,39.08,5,1,3,0,0.9659258262890684,0.2588190451025207,9.18,0.736,45.06,0.0,11618.4175,2428.1475,wind_extreme
2015-03-31 06:00:00,47.6,6,1,3,0,1.0,6.123233995736766e-17,8.620000000000001,0.46,41.5,8.6,12694.375,2421.4875,wind_extreme
2015-03-31 07:00:00,66.16,7,1,3,0,0.9659258262890684,-0.2588190451025206,8.620000000000001,0.426,42.68,91.8,14420.66,2407.2200000000003,wind_extreme
2015-03-31 08:00:00,49.94,8,1,3,0,0.8660254037844387,-0.4999999999999998,8.66,0.536,46.9,202.6,15930.5675,2378.73,wind_extreme
2015-03-31 09:00:00,43.0,9,1,3,0,0.7071067811865476,-0.7071067811865475,8.6,0.564,47.18,294.2,16302.7675,2332.92,wind_extreme
2015-03-31 10:00:00,40.0,10,1,3,0,0.4999999999999999,-0.8660254037844387,8.540000000000001,0.638,42.12,387.2,15988.785,2289.585,wind_extreme
2015-03-31 11:00:00,42.44,11,1,3,0,0.258819045102521,-0.9659258262890682,8.78,0.382,46.46,479.4,15858.785,2270.79,wind_extreme
2015-03-31 12:00:00,47.6,12,1,3,0,1.2246467991473532e-16,-1.0,9.04,0.352,46.64,576.0,15608.9725,2281.9875,wind_extreme
2015-03-31 13:00:00,49.19,13,1,3,0,-0.2588190451025208,-0.9659258262890684,9.16,0.372,45.86,588.8,15610.395,2291.9875,wind_extreme
2015-03-31 14:00:00,49.84,14,1,3,0,-0.4999999999999997,-0.8660254037844388,8.84,0.248,45.44,509.0,15635.875,2272.2825,wind_extreme
2015-03-31 15:00:00,44.0,15,1,3,0,-0.7071067811865471,-0.7071067811865479,8.74,0.342,42.46,386.0,15566.29,2224.96,wind_extreme
2015-03-31 16:00:00,39.94,16,1,3,0,-0.8660254037844385,-0.5000000000000004,8.08,0.586,38.64,299.4,15854.88,2192.67,wind_extreme
2015-03-31 17:00:00,38.93,17,1,3,0,-0.9659258262890684,-0.2588190451025206,7.279999999999999,0.5579999999999999,38.0,126.8,16017.8475,2160.035,wind_extreme
2015-03-31 18:00:00,39.96,18,1,3,0,-1.0,-1.8369701987210287e-16,6.4,0.57,34.980000000000004,41.0,15479.14,2124.0725,wind_extreme
2015-03-31 19:00:00,39.94,19,1,3,0,-0.9659258262890684,0.2588190451025203,5.94,0.746,34.8,0.0,15950.015,2072.8125,wind_extreme
2015-03-31 20:00:00,36.0,20,1,3,0,-0.8660254037844386,0.5000000000000001,5.62,0.55,33.64,0.0,15680.34,2010.2475,wind_extreme
2015-03-31 21:00:00,36.0,21,1,3,0,-0.7071067811865477,0.7071067811865474,5.32,0.5579999999999999,33.42,0.0,14886.5575,1969.7375,wind_extreme
2015-04-01 00:00:00,25.01,0,2,4,0,0.0,1.0,4.38,0.5720000000000001,31.22,0.0,11364.1775,2289.3425,wind_extreme
2015-04-01 01:00:00,22.51,1,2,4,0,0.2588190451025207,0.9659258262890684,3.96,0.574,32.0,0.0,10728.065,2303.8275,wind_extreme
2015-04-01 02:00:00,22.0,2,2,4,0,0.4999999999999999,0.8660254037844387,3.72,0.528,31.56,0.0,10413.23,2298.215,wind_extreme
2015-04-01 03:00:00,26.72,3,2,4,0,0.7071067811865476,0.7071067811865476,3.78,0.524,31.62,0.0,10355.6775,2284.55,wind_extreme
2015-04-01 11:00:00,44.94,11,2,4,0,0.258819045102521,-0.9659258262890682,6.68,0.54,30.68,477.8,15787.525,2289.2825,wind_extreme
2015-04-01 12:00:00,46.22,12,2,4,0,1.2246467991473532e-16,-1.0,7.0200000000000005,0.628,31.22,546.8,15442.4775,2268.7875,wind_extreme
2015-04-01 13:00:00,41.87,13,2,4,0,-0.2588190451025208,-0.9659258262890684,7.24,0.602,31.64,552.0,15486.21,2251.5475,wind_extreme
2015-04-01 14:00:00,39.34,14,2,4,0,-0.4999999999999997,-0.8660254037844388,7.3,0.506,31.56,455.0,15353.92,2229.36,wind_extreme
2015-04-01 15:00:00,40.0,15,2,4,0,-0.7071067811865471,-0.7071067811865479,7.340000000000001,0.552,31.22,406.6,15315.635,2187.95,wind_extreme
2015-04-01 16:00:00,41.0,16,2,4,0,-0.8660254037844385,-0.5000000000000004,6.94,0.6779999999999999,30.18,263.4,15365.145,2136.2125,wind_extreme
2015-04-07 07:00:00,77.98,7,1,4,0,0.9659258262890684,-0.2588190451025206,4.98,0.6759999999999999,8.260000000000002,147.6,13509.175,3.5700000000000003,generation_low
2015-04-07 08:00:00,50.0,8,1,4,0,0.8660254037844387,-0.4999999999999998,7.140000000000001,0.746,8.76,277.8,14937.215,1.6925,generation_low
2015-04-07 09:00:00,50.0,9,1,4,0,0.7071067811865476,-0.7071067811865475,8.7,0.812,10.64,387.6,15419.6075,1.385,generation_low
2015-04-07 10:00:00,51.15,10,1,4,0,0.4999999999999999,-0.8660254037844387,9.9,0.722,12.36,509.8,15287.54,1.1,generation_low
2015-04-07 11:00:00,50.06,11,1,4,0,0.258819045102521,-0.9659258262890682,10.44,0.772,14.8,510.4,15184.085,3.2225,generation_low
2015-04-08 04:00:00,41.96,4,2,4,0,0.8660254037844386,0.5000000000000001,3.14,0.852,5.92,0.0,10271.435,4.734999999999999,generation_low
2015-04-08 05:00:00,51.0,5,2,4,0,0.9659258262890684,0.2588190451025207,3.04,0.914,4.82,0.0,10672.3625,3.5675,generation_low
2015-04-08 06:00:00,64.94,6,2,4,0,1.0,6.123233995736766e-17,3.62,0.904,3.96,29.8,11897.5425,2.47,generation_low
2015-04-08 07:00:00,84.96,7,2,4,0,0.9659258262890684,-0.2588190451025206,5.5,0.974,3.88,102.6,13615.6075,1.485,generation_low
2015-04-08 08:00:00,66.28,8,2,4,0,0.8660254037844387,-0.4999999999999998,6.8,0.982,4.0600000000000005,210.6,15208.68,1.2075,generation_low
