MTU (UTC),price,gen_day_ahead,gen_intraday,gen_current,gen_actual,load_actual,load_forecast,temp_2m,cloud_cover,wind_speed_10m,shortwave_radiation,hour,day_of_week,month
2022-01-01 00:00:00,124.7,2419.75,2419.75,,1477.7325,10249.9175,11085.105,10.4,100.0,24.3,0.0,0,5,1
2022-01-01 01:00:00,124.7,2161.75,2161.75,,1369.115,9907.035,10805.7575,10.2,92.0,25.5,0.0,1,5,1
2022-01-01 02:00:00,134.0,1954.75,1954.75,,1403.0925,9782.305,10676.2475,10.1,28.0,25.8,0.0,2,5,1
2022-01-01 03:00:00,58.8,1706.75,1706.75,,1409.995,9589.525,10643.9175,10.0,39.0,25.0,0.0,3,5,1
2022-01-01 04:00:00,37.67,1461.75,1461.75,,1292.75,9507.8375,10802.4,10.1,100.0,24.2,0.0,4,5,1
2022-01-01 05:00:00,39.7,1316.5,1316.5,,1218.685,9690.67,11163.125,10.8,100.0,24.5,0.0,5,5,1
2022-01-01 06:00:00,40.59,1240.25,1240.25,,1016.31,9921.785,11867.2625,11.5,100.0,23.0,0.0,6,5,1
2022-01-01 07:00:00,43.26,1395.75,1395.75,,1114.4650000000001,10158.0975,12739.4925,11.6,100.0,23.4,0.0,7,5,1
2022-01-01 08:00:00,49.66,1658.5,1658.5,,1200.3125,10361.44,13269.182499999999,11.4,100.0,22.7,0.0,8,5,1
2022-01-01 09:00:00,70.05,1855.75,1855.75,,1300.6575,10662.9125,13158.5625,11.2,100.0,23.7,27.0,9,5,1
2022-01-01 10:00:00,76.79,1898.5,1898.5,,1382.2725,10668.535,12901.69,11.7,100.0,25.4,76.0,10,5,1
2022-01-01 11:00:00,84.1,1990.0,1990.0,,1422.4325,10542.21,12721.5575,12.4,98.0,27.0,129.0,11,5,1
2022-01-01 12:00:00,94.74,2046.5,2046.5,,1516.3400000000001,10736.45,12621.56,12.6,100.0,26.0,180.0,12,5,1
2022-01-01 13:00:00,96.8,2152.0,2152.0,,1549.1875,11002.0725,12730.79,12.8,100.0,24.5,142.0,13,5,1
2022-01-01 14:00:00,97.17,2260.75,2260.75,,1577.7375,11387.314999999999,13133.7575,12.9,100.0,27.1,89.0,14,5,1
2022-01-01 15:00:00,101.27,2390.25,2390.25,,1635.49,11854.35,13844.497500000001,12.9,99.0,25.8,43.0,15,5,1
2022-01-01 16:00:00,126.6,2472.5,2472.5,,1747.1375,12874.6325,14728.442500000001,12.6,100.0,24.5,6.0,16,5,1
2022-01-01 17:00:00,149.97,2603.25,2603.25,,1795.1125,12939.8575,14577.465,12.4,100.0,25.4,0.0,17,5,1
2022-01-01 18:00:00,146.33,2708.75,2708.75,,1799.1975,12594.2075,13936.135,12.2,100.0,24.4,0.0,18,5,1
2022-01-01 19:00:00,140.28,2670.25,2670.25,,1721.1475,12135.3475,13413.425,12.0,100.0,25.0,0.0,19,5,1
2022-01-01 20:00:00,121.88,2552.25,2552.25,,1592.49,11605.7625,12863.7925,11.6,100.0,23.8,0.0,20,5,1
2022-01-01 21:00:00,102.61,2563.5,2563.5,,1463.005,11167.0425,12398.995,11.8,100.0,25.4,0.0,21,5,1
2022-01-01 22:00:00,97.46,2634.75,2634.75,,1391.2,10655.157500000001,11811.065,11.4,100.0,26.4,0.0,22,5,1
2022-01-01 23:00:00,57.08,2272.5,2272.5,,1425.1325,10353.5875,11287.205,10.9,100.0,26.6,0.0,23,5,1
2022-01-02 00:00:00,52.59,2321.0,2321.0,,1629.1775,9981.4275,10800.045,11.3,100.0,22.1,0.0,0,6,1
2022-01-02 01:00:00,48.97,2444.75,2444.75,,1637.4975,9700.78,10536.3675,11.9,100.0,28.0,0.0,1,6,1
2022-01-02 02:00:00,34.94,2555.0,2555.0,,1542.6275,9585.0625,10382.18,12.6,100.0,35.7,0.0,2,6,1
2022-01-02 03:00:00,29.56,2579.75,2579.75,,1620.4924999999998,9559.485,10369.529999999999,12.2,100.0,34.2,0.0,3,6,1
2022-01-02 04:00:00,33.97,2680.25,2680.25,,1761.0125,9675.8525,10502.682499999999,11.8,100.0,34.2,0.0,4,6,1
2022-01-02 05:00:00,34.52,2891.75,2891.75,,1778.42,9976.494999999999,10734.965,11.6,100.0,28.1,0.0,5,6,1
2022-01-02 06:00:00,41.8,3084.25,3084.25,,1813.28,10409.8325,11170.515,11.5,100.0,31.0,0.0,6,6,1
2022-01-02 07:00:00,48.95,3241.25,3241.25,,1914.0,11033.970000000001,11869.9675,11.2,100.0,31.6,0.0,7,6,1
2022-01-02 08:00:00,60.01,3473.0,3473.0,,2053.06,11573.4275,12499.1425,11.2,100.0,38.2,0.0,8,6,1
2022-01-02 09:00:00,70.09,3720.25,3720.25,,2018.2350000000001,11592.695,12783.0125,11.4,34.0,39.8,16.0,9,6,1
2022-01-02 10:00:00,66.26,4031.25,4031.25,,1978.0475000000001,11883.355,12842.26,11.3,56.0,42.7,94.0,10,6,1
2022-01-02 11:00:00,64.54,4344.0,4344.0,,2107.7875,12182.3975,12968.785,11.1,40.0,37.1,141.0,11,6,1
2022-01-02 12:00:00,46.96,4484.75,4484.75,,2081.46,11961.84,12985.8375,11.6,12.0,32.5,169.0,12,6,1
2022-01-02 13:00:00,49.06,4492.5,4492.5,,1970.26,11923.4,12988.78,11.0,24.0,32.1,183.0,13,6,1
2022-01-02 14:00:00,74.99,4315.5,4315.5,,1936.0525,12194.3,13112.635,10.4,98.0,31.5,145.0,14,6,1
2022-01-02 15:00:00,85.0,3997.25,3997.25,,1801.9225000000001,12666.3475,13546.86,9.8,98.0,30.8,67.0,15,6,1
2022-01-02 16:00:00,100.0,3824.25,3824.25,,1765.9575,13775.5525,14382.717499999999,9.7,100.0,31.1,7.0,16,6,1
2022-01-02 17:00:00,109.9,3642.0,3642.0,,1695.175,13655.935000000001,14237.635,9.9,100.0,33.1,0.0,17,6,1
2022-01-02 18:00:00,99.9,3457.25,3457.25,,1701.465,13246.220000000001,13728.25,10.1,100.0,36.1,0.0,18,6,1
2022-01-02 19:00:00,77.0,3401.25,3401.25,,1798.3775,12802.875,13165.717499999999,9.4,100.0,35.7,0.0,19,6,1
2022-01-02 20:00:00,46.16,3404.0,3404.0,,1946.5275000000001,12275.005000000001,12627.56,9.9,63.0,40.8,0.0,20,6,1
2022-01-02 21:00:00,46.29,3508.5,3508.5,,2058.35,11838.7325,12083.592499999999,9.9,95.0,39.8,0.0,21,6,1
2022-01-02 22:00:00,32.93,3914.0,3914.0,,2081.4275,11242.585,11504.092499999999,9.7,74.0,38.6,0.0,22,6,1
2022-01-02 23:00:00,0.31,4371.75,4371.75,,2116.75,10812.2525,10968.3175,9.6,15.0,39.7,0.0,23,6,1
2022-01-03 00:00:00,-0.01,4311.75,4311.75,,2132.225,10410.73,10669.8625,9.6,12.0,39.8,0.0,0,0,1
2022-01-03 01:00:00,-0.07,4365.0,4365.0,,2135.9025,10229.675,10483.73,9.4,2.0,37.5,0.0,1,0,1
2022-01-03 02:00:00,-1.05,4355.25,4355.25,,2037.5325,10140.9825,10471.380000000001,9.1,9.0,38.8,0.0,2,0,1
2022-01-03 03:00:00,-1.0,4310.5,4310.5,,2002.0974999999999,10159.2275,10603.5425,9.2,4.0,39.5,0.0,3,0,1
2022-01-03 04:00:00,0.0,4243.0,4243.0,,2058.4275,10708.9375,11079.5275,9.3,2.0,39.1,0.0,4,0,1
2022-01-03 05:00:00,35.97,4064.0,4064.0,,2032.2025,11695.5125,12108.765,9.0,3.0,37.2,0.0,5,0,1
2022-01-03 06:00:00,90.34,3938.25,3938.25,,2026.8225,12879.5775,13606.43,9.0,2.0,36.2,0.0,6,0,1
2022-01-03 07:00:00,120.0,3863.25,3863.25,,2032.5900000000001,14048.6625,14867.605,9.0,4.0,35.3,0.0,7,0,1
2022-01-03 08:00:00,129.9,3776.75,3776.75,,2030.2075,14521.7025,15248.4925,8.9,9.0,32.7,0.0,8,0,1
2022-01-03 09:00:00,119.04,3757.75,3757.75,,2021.9175,14338.1475,15109.692500000001,9.2,7.0,33.4,36.0,9,0,1
2022-01-03 10:00:00,119.19,3872.25,3872.25,,2019.48,13898.817500000001,14910.405,9.6,8.0,34.8,118.0,10,0,1
2022-01-03 11:00:00,120.0,4003.0,4003.0,,2031.985,13921.6125,14732.3625,9.9,0.0,32.1,187.0,11,0,1
2022-01-03 12:00:00,122.62,4069.5,4069.5,,2022.485,14043.4525,14682.5625,9.8,7.0,37.2,223.0,12,0,1
2022-01-03 13:00:00,138.18,3903.0,3903.0,,2013.8175,14282.0525,14782.715,9.2,63.0,35.1,177.0,13,0,1
2022-01-03 14:00:00,143.1,3669.5,3669.5,,1921.355,14621.69,15079.1,9.1,100.0,29.2,149.0,14,0,1
2022-01-03 15:00:00,136.0,3392.0,3392.0,,1883.28,15076.737500000001,15651.0675,8.9,100.0,28.8,72.0,15,0,1
2022-01-03 16:00:00,148.49,3199.5,3199.5,,1847.065,15960.2275,16359.772500000001,8.6,100.0,28.2,10.0,16,0,1
2022-01-03 17:00:00,214.0,3045.0,3045.0,,1783.4475,15350.23,15787.785,8.6,100.0,26.8,0.0,17,0,1
2022-01-03 18:00:00,192.0,2858.25,2858.25,,1707.6225,14668.9125,15140.252499999999,8.6,100.0,26.8,0.0,18,0,1
2022-01-03 19:00:00,149.8,2654.25,2654.25,,1635.615,13912.88,14407.5975,8.6,100.0,26.0,0.0,19,0,1
2022-01-03 20:00:00,144.22,2434.0,2434.0,,1555.7125,13203.880000000001,13703.8075,8.6,100.0,26.9,0.0,20,0,1
2022-01-03 21:00:00,130.0,2195.0,2195.0,,1507.47,12475.1975,12959.3675,8.6,100.0,25.2,0.0,21,0,1
2022-01-03 22:00:00,110.0,1907.0,1907.0,,1414.52,11819.015,12251.7975,8.6,100.0,23.4,0.0,22,0,1
2022-01-03 23:00:00,194.9,1847.75,1847.75,,1369.09,11200.2125,11659.7725,8.6,100.0,23.1,0.0,23,0,1
2022-01-04 00:00:00,137.25,1591.0,1591.0,,1227.95,10927.2075,11225.5875,8.2,100.0,23.3,0.0,0,1,1
2022-01-04 01:00:00,137.2,1350.5,1350.5,,1177.08,10710.7175,10959.77,8.3,100.0,23.0,0.0,1,1,1
2022-01-04 02:00:00,119.31,1133.75,1133.75,,1063.0475000000001,10569.6,10885.3475,8.1,100.0,23.3,0.0,2,1,1
2022-01-04 03:00:00,117.13,939.75,939.75,,988.525,10636.78,10951.0,8.3,100.0,22.9,0.0,3,1,1
2022-01-04 04:00:00,119.9,827.75,827.75,,957.0799999999999,11049.83,11333.085,8.1,100.0,22.4,0.0,4,1,1
2022-01-04 05:00:00,156.91,768.25,768.25,,928.9125,12010.220000000001,12378.3375,8.0,100.0,24.0,0.0,5,1,1
2022-01-04 06:00:00,182.64,772.25,772.25,,919.8175,13334.8,13851.05,8.1,100.0,20.5,0.0,6,1,1
2022-01-04 07:00:00,178.91,747.0,747.0,,765.96,14630.42,15082.3675,8.2,100.0,19.4,0.0,7,1,1
2022-01-04 08:00:00,190.0,646.0,646.0,,693.7775,15160.057499999999,15400.3,7.9,100.0,20.3,0.0,8,1,1
2022-01-04 09:00:00,189.88,674.5,674.5,,671.72,15192.8175,15048.7625,7.9,100.0,18.7,19.0,9,1,1
2022-01-04 10:00:00,182.42,810.75,810.75,,653.54,15145.525,14746.064999999999,7.6,100.0,23.6,57.0,10,1,1
2022-01-04 11:00:00,182.46,975.75,975.75,,585.76,15190.965,14544.595,6.6,100.0,23.8,84.0,11,1,1
2022-01-04 12:00:00,179.59,1034.25,1034.25,,466.705,15138.01,14500.4525,6.7,100.0,18.3,64.0,12,1,1
2022-01-04 13:00:00,179.0,932.5,932.5,,409.1375,15060.2625,14689.975,6.7,100.0,17.3,86.0,13,1,1
2022-01-04 14:00:00,180.93,799.75,799.75,,466.1725,15085.939999999999,15020.7975,6.5,100.0,19.7,60.0,14,1,1
2022-01-04 15:00:00,166.69,807.75,807.75,,566.495,15439.9075,15664.6,6.3,100.0,18.7,20.0,15,1,1
2022-01-04 16:00:00,189.88,931.0,931.0,,540.2,16333.355,16405.5275,6.1,100.0,14.7,4.0,16,1,1
2022-01-04 17:00:00,184.94,1176.75,1176.75,,535.0275,15642.28,15851.6275,6.2,100.0,15.6,0.0,17,1,1
2022-01-04 18:00:00,178.99,1414.5,1414.5,,770.6700000000001,15022.46,15143.53,5.8,100.0,20.9,0.0,18,1,1
2022-01-04 19:00:00,156.12,1704.25,1704.25,,885.925,14289.7575,14437.7725,5.7,100.0,23.4,0.0,19,1,1
2022-01-04 20:00:00,154.99,2101.0,2101.0,,1009.3299999999999,13585.41,13729.4525,5.0,74.0,23.9,0.0,20,1,1
2022-01-04 21:00:00,137.92,2353.25,2353.25,,1291.1175,12916.8275,12963.3,4.9,63.0,27.5,0.0,21,1,1
2022-01-04 22:00:00,106.0,2600.0,2600.0,,1345.4850000000001,12228.7925,12244.67,4.8,17.0,30.8,0.0,22,1,1
2022-01-04 23:00:00,128.88,3039.25,3039.25,,1401.24,11644.945,11593.9,4.8,16.0,27.6,0.0,23,1,1
2022-01-05 00:00:00,113.88,3329.0,3329.0,,1550.9925,11195.08,11168.39,4.7,12.0,31.9,0.0,0,2,1
2022-01-05 01:00:00,84.5,3563.75,3563.75,,1638.0725,11083.97,10954.7975,4.7,1.0,29.4,0.0,1,2,1
2022-01-05 02:00:00,75.38,3784.5,3784.5,,1754.315,11044.2525,10896.0075,4.8,48.0,31.5,0.0,2,2,1
2022-01-05 03:00:00,79.11,4002.5,4002.5,,1821.5025,11121.29,10936.725,5.3,51.0,33.3,0.0,3,2,1
2022-01-05 04:00:00,94.79,4176.75,4176.75,,1917.4775,11433.9975,11320.205,5.3,24.0,34.8,0.0,4,2,1
2022-01-05 05:00:00,158.0,4211.5,4211.5,,2001.915,12197.7325,12322.19,5.2,48.0,37.7,0.0,5,2,1
2022-01-05 06:00:00,188.04,4227.25,4227.25,,2098.3125,13551.925,13739.36,5.2,100.0,38.2,0.0,6,2,1
2022-01-05 07:00:00,227.4,4211.5,4211.5,,2102.1225,14660.2825,14998.7475,5.8,100.0,43.6,0.0,7,2,1
2022-01-05 08:00:00,231.0,4200.75,4200.75,,2078.46,15195.195,15388.585,6.1,100.0,44.0,0.0,8,2,1
2022-01-05 09:00:00,228.7,4207.0,4207.0,,2074.3175,15300.845,15147.19,6.4,92.0,44.0,11.0,9,2,1
2022-01-05 10:00:00,220.0,4209.5,4209.5,,2093.8075,15107.12,14787.395,5.8,81.0,41.5,47.0,10,2,1
2022-01-05 11:00:00,198.63,4142.75,4142.75,,2113.5075,14878.275,14570.8375,6.8,100.0,44.0,97.0,11,2,1
2022-01-05 12:00:00,200.0,4002.75,4002.75,,2109.475,14792.397500000001,14640.025,6.9,71.0,40.3,78.0,12,2,1
2022-01-05 13:00:00,220.0,3830.75,3830.75,,2072.3025,14846.352499999999,14879.4925,7.4,33.0,41.1,100.0,13,2,1
2022-01-05 14:00:00,215.0,3617.25,3617.25,,1984.87,15040.855,15212.55,7.5,62.0,38.0,140.0,14,2,1
2022-01-05 15:00:00,228.7,3395.0,3395.0,,1949.0175,15457.445,15738.627499999999,6.7,100.0,40.0,63.0,15,2,1
2022-01-05 16:00:00,299.0,3277.75,3277.75,,1875.7975,16266.1325,16368.904999999999,6.2,88.0,33.9,9.0,16,2,1
2022-01-05 17:00:00,315.25,3095.5,3095.5,,1756.6975,15736.7725,15798.904999999999,6.6,62.0,30.1,0.0,17,2,1
2022-01-05 18:00:00,251.03,2902.5,2902.5,,1699.5675,15120.1925,15140.085000000001,6.9,34.0,30.0,0.0,18,2,1
2022-01-05 19:00:00,181.1,2819.0,2819.0,,1760.3225,14412.7675,14461.0225,6.8,10.0,31.9,0.0,19,2,1
2022-01-05 20:00:00,227.8,2736.0,2736.0,,1670.2649999999999,13686.6575,13723.915,6.7,8.0,32.4,0.0,20,2,1
2022-01-05 21:00:00,141.45,2610.5,2610.5,,1549.56,13061.6875,12986.557499999999,6.5,9.0,32.1,0.0,21,2,1
2022-01-05 22:00:00,140.0,2390.5,2390.5,,1544.4075,12395.939999999999,12260.3725,6.3,9.0,30.8,0.0,22,2,1
2022-01-05 23:00:00,225.0,2891.5,2891.5,,1488.1475,11759.8575,11652.72,6.2,15.0,29.6,0.0,23,2,1
2022-01-06 00:00:00,187.87,2549.0,2549.0,,1160.055,11338.1875,11224.814999999999,5.9,23.0,25.9,0.0,0,3,1
2022-01-06 01:00:00,218.0,2026.75,2026.75,,1096.0575,10988.525,10962.8675,6.0,17.0,21.9,0.0,1,3,1
2022-01-06 02:00:00,188.0,1524.0,1524.0,,761.935,10933.485,10843.8725,5.9,42.0,19.5,0.0,2,3,1
2022-01-06 03:00:00,199.9,1102.75,1102.75,,486.7125,10997.325,10886.0025,5.8,37.0,16.2,0.0,3,3,1
2022-01-06 04:00:00,187.0,831.5,831.5,,417.0525,11464.595000000001,11252.0425,5.6,52.0,13.2,0.0,4,3,1
2022-01-06 05:00:00,215.56,617.75,617.75,,297.98,12450.3675,12211.6375,5.3,47.0,10.0,0.0,5,3,1
2022-01-06 06:00:00,228.25,478.75,478.75,,199.5275,13950.475,13691.1,4.4,26.0,7.1,0.0,6,3,1
2022-01-06 07:00:00,250.0,440.0,440.0,,172.54500000000002,15103.869999999999,14941.8275,3.0,63.0,8.9,0.0,7,3,1
2022-01-06 08:00:00,292.55,419.0,419.0,,184.2725,15115.01,15297.005000000001,2.9,57.0,8.4,0.0,8,3,1
2022-01-06 09:00:00,268.67,437.0,437.0,,233.67749999999998,14301.1775,15068.93,4.8,50.0,7.6,34.0,9,3,1
2022-01-06 10:00:00,231.9,532.25,532.25,,242.6325,13563.8575,14793.485,5.8,22.0,7.2,117.0,10,3,1
2022-01-06 11:00:00,226.0,639.5,639.5,,330.2025,13278.655,14612.1125,6.2,31.0,13.0,162.0,11,3,1
2022-01-06 12:00:00,209.2,746.5,746.5,,488.645,13302.335,14528.1775,5.6,49.0,16.3,186.0,12,3,1
2022-01-06 13:00:00,216.06,819.75,819.75,,513.5475,13780.445,14640.0975,6.2,100.0,18.3,113.0,13,3,1
2022-01-06 14:00:00,230.77,883.75,883.75,,673.5925,14500.305,14922.455,5.8,17.0,19.5,75.0,14,3,1
2022-01-06 15:00:00,245.95,1032.5,1032.5,,719.5975,15301.96,15434.2375,5.2,100.0,21.1,85.0,15,3,1
2022-01-06 16:00:00,274.11,1417.25,1417.25,,1013.77,16310.634999999998,16086.470000000001,4.6,100.0,21.1,13.0,16,3,1
2022-01-06 17:00:00,273.44,1930.25,1930.25,,1229.4375,15846.1075,15638.8225,4.4,100.0,22.4,0.0,17,3,1
2022-01-06 18:00:00,219.1,2490.5,2490.5,,1636.73,15184.685,15013.8925,4.2,100.0,22.6,0.0,18,3,1
2022-01-06 19:00:00,218.58,2967.0,2967.0,,1839.2150000000001,14498.0375,14292.1875,3.9,100.0,25.7,0.0,19,3,1
2022-01-06 20:00:00,203.31,3398.25,3398.25,,1918.3425,13776.745,13595.435000000001,4.2,100.0,28.9,0.0,20,3,1
2022-01-06 21:00:00,184.7,3745.25,3745.25,,1962.7875,12971.74,12835.195,4.3,100.0,30.7,0.0,21,3,1
2022-01-06 22:00:00,136.48,3943.5,3943.5,,1971.52,12283.185000000001,12134.8325,4.2,100.0,32.6,0.0,22,3,1
2022-01-06 23:00:00,128.92,4136.25,4136.25,,2012.7125,11740.31,11514.4125,3.9,100.0,33.4,0.0,23,3,1
2022-01-07 00:00:00,127.98,4234.75,4234.75,,2030.8425,11322.272500000001,10995.0275,3.4,100.0,34.5,0.0,0,4,1
2022-01-07 01:00:00,115.93,4210.5,4210.5,,2013.5825,11039.8,10731.49,4.0,100.0,34.4,0.0,1,4,1
2022-01-07 02:00:00,107.42,4174.75,4174.75,,2012.4925,10850.235,10635.4025,4.5,100.0,32.7,0.0,2,4,1
2022-01-07 03:00:00,107.3,4081.0,4081.0,,1925.225,10896.425,10678.265,4.9,100.0,33.5,0.0,3,4,1
2022-01-07 04:00:00,117.59,3845.25,3845.25,,1898.835,11327.647500000001,10995.425,5.2,100.0,28.0,0.0,4,4,1
2022-01-07 05:00:00,153.61,3559.75,3559.75,,1817.0175,12225.6625,11744.285,5.6,85.0,28.3,0.0,5,4,1
2022-01-07 06:00:00,189.3,3318.5,3318.5,,1679.5049999999999,13506.3125,13044.0175,6.3,67.0,25.0,0.0,6,4,1
2022-01-07 07:00:00,229.9,3187.5,3187.5,,1471.065,14698.4975,14174.8125,6.2,64.0,23.5,0.0,7,4,1
2022-01-07 08:00:00,255.0,3055.75,3055.75,,1384.94,15082.037499999999,14641.904999999999,5.8,80.0,26.5,0.0,8,4,1
2022-01-07 09:00:00,240.0,2952.25,2952.25,,1415.685,14831.515,14738.815,5.8,68.0,24.2,21.0,9,4,1
2022-01-07 10:00:00,245.4,2883.25,2883.25,,1499.7475,14342.69,14675.4725,6.3,62.0,25.4,95.0,10,4,1
2022-01-07 11:00:00,210.08,2833.0,2833.0,,1456.04,14298.7225,14544.2425,6.3,93.0,26.8,156.0,11,4,1
2022-01-07 12:00:00,240.0,2747.5,2747.5,,1486.5125,14348.0825,14391.1675,6.4,94.0,24.5,199.0,12,4,1
2022-01-07 13:00:00,233.06,2559.0,2559.0,,1379.165,14575.2075,14347.6775,5.2,100.0,24.4,213.0,13,4,1
2022-01-07 14:00:00,224.37,2365.25,2365.25,,1226.7025,14913.1175,14337.3925,5.7,82.0,25.1,82.0,14,4,1
2022-01-07 15:00:00,240.0,2201.75,2201.75,,1133.795,15277.8425,14570.432499999999,5.4,55.0,28.9,77.0,15,4,1
2022-01-07 16:00:00,244.59,2067.5,2067.5,,1094.6825,15975.9475,15098.4125,5.0,27.0,22.9,13.0,16,4,1
2022-01-07 17:00:00,263.14,1919.0,1919.0,,1047.9975,15512.18,14642.3625,5.0,61.0,22.7,0.0,17,4,1
2022-01-07 18:00:00,262.0,1774.5,1774.5,,999.815,14840.375,13938.5025,4.8,94.0,19.0,0.0,18,4,1
2022-01-07 19:00:00,238.03,1600.0,1600.0,,680.3050000000001,14168.9625,13185.1875,4.6,78.0,17.3,0.0,19,4,1
2022-01-07 20:00:00,213.81,1428.0,1428.0,,615.61,13494.1975,12503.0325,4.8,68.0,18.2,0.0,20,4,1
2022-01-07 21:00:00,258.0,1322.5,1322.5,,576.6800000000001,12713.2425,11971.6975,4.5,56.0,19.9,0.0,21,4,1
2022-01-07 22:00:00,257.25,1381.25,1381.25,,613.33,12120.5875,11520.01,4.4,38.0,14.5,0.0,22,4,1
2022-01-07 23:00:00,200.3,1308.0,1308.0,,766.67,11682.6025,11038.92,4.8,26.0,18.6,0.0,23,4,1
2022-01-08 00:00:00,176.2,1328.5,1328.5,,819.9325,11365.685000000001,10692.5875,4.9,41.0,19.1,0.0,0,5,1
2022-01-08 01:00:00,166.0,1329.25,1329.25,,610.6625,11043.6025,10400.4225,5.1,31.0,20.6,0.0,1,5,1
2022-01-08 02:00:00,162.38,1318.75,1318.75,,595.255,10797.352499999999,10286.46,4.7,23.0,19.3,0.0,2,5,1
2022-01-08 03:00:00,160.0,1328.5,1328.5,,822.895,10737.575,10210.275000000001,4.6,13.0,19.8,0.0,3,5,1
2022-01-08 04:00:00,154.3,1406.75,1406.75,,716.8025,10981.9,10292.92,4.3,19.0,17.8,0.0,4,5,1
2022-01-08 05:00:00,166.0,1502.25,1502.25,,715.78,11420.6675,10574.48,4.2,100.0,19.1,0.0,5,5,1
2022-01-08 06:00:00,182.91,1590.25,1590.25,,873.7675,11943.0625,11056.1425,4.3,100.0,18.8,0.0,6,5,1
2022-01-08 07:00:00,215.89,1658.5,1658.5,,909.01,12618.4325,11722.71,4.6,100.0,18.2,0.0,7,5,1
2022-01-08 08:00:00,231.0,1753.75,1753.75,,1027.905,13119.4775,12178.51,4.9,100.0,19.4,0.0,8,5,1
2022-01-08 09:00:00,228.95,1948.25,1948.25,,1281.38,13334.2625,12215.5325,4.8,100.0,22.1,11.0,9,5,1
2022-01-08 10:00:00,215.39,2315.75,2315.75,,1593.345,13362.5,12035.8275,3.8,100.0,25.3,34.0,10,5,1
2022-01-08 11:00:00,206.68,2673.25,2673.25,,1755.015,13471.6675,11868.845000000001,3.4,100.0,26.3,37.0,11,5,1
2022-01-08 12:00:00,185.0,3067.5,3067.5,,1876.0025,13616.9525,11868.445,3.7,100.0,25.6,59.0,12,5,1
2022-01-08 13:00:00,169.52,3591.75,3591.75,,2008.3825000000002,13874.182499999999,11984.075,3.5,100.0,31.8,27.0,13,5,1
2022-01-08 14:00:00,162.8,4057.5,4057.5,,2122.5875,14033.5825,12364.7775,4.2,100.0,35.1,15.0,14,5,1
2022-01-08 15:00:00,161.9,4339.0,4339.0,,2139.4175,14344.905,13008.057499999999,4.9,100.0,32.6,14.0,15,5,1
2022-01-08 16:00:00,189.9,4493.25,4493.25,,2152.9325,15086.3925,13991.19,5.5,100.0,31.1,2.0,16,5,1
2022-01-08 17:00:00,200.3,4584.75,4584.75,,2150.3325,14785.4,13946.5875,6.2,100.0,29.6,0.0,17,5,1
2022-01-08 18:00:00,200.0,4523.5,4523.5,,2061.98,14207.7,13389.307499999999,6.8,100.0,29.2,0.0,18,5,1
2022-01-08 19:00:00,232.0,4185.0,4185.0,,1955.4850000000001,13483.4625,12924.8625,6.9,100.0,26.8,0.0,19,5,1
2022-01-08 20:00:00,165.75,3753.0,3753.0,,1787.33,12887.7925,12399.0875,7.2,100.0,27.5,0.0,20,5,1
2022-01-08 21:00:00,149.61,3425.5,3425.5,,1730.855,12364.0275,11945.36,7.2,100.0,26.8,0.0,21,5,1
2022-01-08 22:00:00,149.6,3468.25,3468.25,,1583.1075,11828.555,11395.785,7.5,100.0,30.8,0.0,22,5,1
2022-01-08 23:00:00,141.32,3878.75,3878.75,,1111.9850000000001,11295.38,11188.71,6.7,100.0,34.6,0.0,23,5,1
2022-01-09 00:00:00,100.0,4044.0,4044.0,,1320.7975000000001,10967.592499999999,10689.73,7.6,100.0,42.8,0.0,0,6,1
2022-01-09 01:00:00,80.24,4119.75,4119.75,,1834.825,10750.1675,10429.3425,7.2,100.0,41.2,0.0,1,6,1
2022-01-09 02:00:00,55.46,4184.25,4184.25,,1944.96,10525.435,10324.97,6.6,100.0,39.6,0.0,2,6,1
2022-01-09 03:00:00,49.29,4162.0,4162.0,,1923.995,10399.6325,10308.845,6.6,100.0,38.3,0.0,3,6,1
2022-01-09 04:00:00,50.64,3928.75,3928.75,,1951.5225,10562.02,10418.34,6.3,100.0,36.9,0.0,4,6,1
2022-01-09 05:00:00,74.29,3633.75,3633.75,,1823.0025,10809.75,10626.4525,6.1,100.0,38.2,0.0,5,6,1
2022-01-09 06:00:00,87.0,3351.75,3351.75,,1768.1075,11301.9725,11003.6475,5.9,100.0,36.2,0.0,6,6,1
2022-01-09 07:00:00,99.94,3100.5,3100.5,,1555.3925,11821.355,11707.565,5.7,29.0,33.5,0.0,7,6,1
2022-01-09 08:00:00,185.2,2832.75,2832.75,,1438.77,12136.845,12278.9975,5.7,56.0,31.2,0.0,8,6,1
2022-01-09 09:00:00,163.0,2580.5,2580.5,,1278.9524999999999,12191.0975,12457.154999999999,5.8,37.0,30.3,30.0,9,6,1
2022-01-09 10:00:00,149.65,2389.75,2389.75,,1120.6375,12020.93,12469.9175,5.9,41.0,31.3,90.0,10,6,1
2022-01-09 11:00:00,166.7,2218.25,2218.25,,1006.8275,11878.935,12578.0525,6.3,63.0,29.6,154.0,11,6,1
2022-01-09 12:00:00,165.06,2022.0,2022.0,,967.115,11776.165,12649.8775,6.3,39.0,23.9,177.0,12,6,1
2022-01-09 13:00:00,170.09,1783.25,1783.25,,885.1875,11932.8725,12768.6425,6.5,36.0,22.8,182.0,13,6,1
