"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2016 09:00 - 01/01/2016 09:15","BZN|NL","10401.00","15048.35"
"01/01/2016 09:15 - 01/01/2016 09:30","BZN|NL","10537.00","15123.34"
"01/01/2016 09:30 - 01/01/2016 09:45","BZN|NL","10684.00","15205.88"
"01/01/2016 09:45 - 01/01/2016 10:00","BZN|NL","10811.00","15265.37"
"01/01/2016 10:00 - 01/01/2016 10:15","BZN|NL","11012.00","15350.11"
"01/01/2016 10:15 - 01/01/2016 10:30","BZN|NL","11141.00","15399.63"
"01/01/2016 10:30 - 01/01/2016 10:45","BZN|NL","11304.00","15458.12"
"01/01/2016 10:45 - 01/01/2016 11:00","BZN|NL","11389.00","15494.16"
"01/01/2016 11:00 - 01/01/2016 11:15","BZN|NL","11498.00","15507.52"
"01/01/2016 11:15 - 01/01/2016 11:30","BZN|NL","11514.00","15510.48"
"01/01/2016 11:30 - 01/01/2016 11:45","BZN|NL","11555.00","15514.09"
"01/01/2016 11:45 - 01/01/2016 12:00","BZN|NL","11561.00","15527.01"
"01/01/2016 12:00 - 01/01/2016 12:15","BZN|NL","11611.00","15533.50"
"01/01/2016 12:15 - 01/01/2016 12:30","BZN|NL","11607.00","15503.07"
"01/01/2016 12:30 - 01/01/2016 12:45","BZN|NL","11647.00","15451.96"
"01/01/2016 12:45 - 01/01/2016 13:00","BZN|NL","11681.00","15434.37"
"01/01/2016 13:00 - 01/01/2016 13:15","BZN|NL","11705.00","15434.86"
"01/01/2016 13:15 - 01/01/2016 13:30","BZN|NL","11689.00","15490.33"
"01/01/2016 13:30 - 01/01/2016 13:45","BZN|NL","11706.00","15529.05"
"01/01/2016 13:45 - 01/01/2016 14:00","BZN|NL","11711.00","15498.13"
"01/01/2016 14:00 - 01/01/2016 14:15","BZN|NL","11773.00","15452.92"
"01/01/2016 14:15 - 01/01/2016 14:30","BZN|NL","11825.00","15477.47"
"01/01/2016 14:30 - 01/01/2016 14:45","BZN|NL","11846.00","15383.79"
"01/01/2016 14:45 - 01/01/2016 15:00","BZN|NL","11872.00","15305.29"
"01/01/2016 15:00 - 01/01/2016 15:15","BZN|NL","11897.00","15403.16"
"01/01/2016 15:15 - 01/01/2016 15:30","BZN|NL","11922.00","15426.42"
"01/01/2016 15:30 - 01/01/2016 15:45","BZN|NL","11942.00","15430.12"
"01/01/2016 15:45 - 01/01/2016 16:00","BZN|NL","11980.00","15423.96"
"01/01/2016 16:00 - 01/01/2016 16:15","BZN|NL","12071.00","15362.27"
"01/01/2016 16:15 - 01/01/2016 16:30","BZN|NL","12228.00","15448.06"
"01/01/2016 16:30 - 01/01/2016 16:45","BZN|NL","12509.00","15749.39"
"01/01/2016 16:45 - 01/01/2016 17:00","BZN|NL","12967.00","16076.86"
"01/01/2016 17:00 - 01/01/2016 17:15","BZN|NL","13282.00","16177.39"
"01/01/2016 17:15 - 01/01/2016 17:30","BZN|NL","13543.00","16165.08"
"01/01/2016 17:30 - 01/01/2016 17:45","BZN|NL","13769.00","16274.70"
"01/01/2016 17:45 - 01/01/2016 18:00","BZN|NL","13874.00","16318.13"
"01/01/2016 18:00 - 01/01/2016 18:15","BZN|NL","13763.00","16086.72"
"01/01/2016 18:15 - 01/01/2016 18:30","BZN|NL","13703.00","15661.51"
"01/01/2016 18:30 - 01/01/2016 18:45","BZN|NL","13620.00","15386.39"
"01/01/2016 18:45 - 01/01/2016 19:00","BZN|NL","13572.00","15290.63"
"01/01/2016 19:00 - 01/01/2016 19:15","BZN|NL","13476.00","15147.86"
"01/01/2016 19:15 - 01/01/2016 19:30","BZN|NL","13422.00","14970.75"
"01/01/2016 19:30 - 01/01/2016 19:45","BZN|NL","13339.00","14737.53"
"01/01/2016 19:45 - 01/01/2016 20:00","BZN|NL","13335.00","14585.67"
"01/01/2016 20:00 - 01/01/2016 20:15","BZN|NL","13169.00","14417.98"
"01/01/2016 20:15 - 01/01/2016 20:30","BZN|NL","13054.00","14262.12"
"01/01/2016 20:30 - 01/01/2016 20:45","BZN|NL","12871.00","14078.56"
"01/01/2016 20:45 - 01/01/2016 21:00","BZN|NL","12696.00","13857.45"
"01/01/2016 21:00 - 01/01/2016 21:15","BZN|NL","12532.00","13644.60"
"01/01/2016 21:15 - 01/01/2016 21:30","BZN|NL","12431.00","13420.63"
"01/01/2016 21:30 - 01/01/2016 21:45","BZN|NL","12212.00","13131.96"
"01/01/2016 21:45 - 01/01/2016 22:00","BZN|NL","12082.00","12931.14"
"01/01/2016 22:00 - 01/01/2016 22:15","BZN|NL","11885.00","12704.88"
"01/01/2016 22:15 - 01/01/2016 22:30","BZN|NL","11727.00","12446.01"
"01/01/2016 22:30 - 01/01/2016 22:45","BZN|NL","11616.00","12149.09"
"01/01/2016 22:45 - 01/01/2016 23:00","BZN|NL","11453.00","11934.91"
"01/01/2016 23:00 - 01/01/2016 23:15","BZN|NL","11207.00","11771.67"
"01/01/2016 23:15 - 01/01/2016 23:30","BZN|NL","11074.00","11568.70"
"01/01/2016 23:30 - 01/01/2016 23:45","BZN|NL","10846.00","11319.04"
"01/01/2016 23:45 - 02/01/2016 00:00","BZN|NL","10609.00","11016.31"
"02/01/2016 00:00 - 02/01/2016 00:15","BZN|NL","10491.00","11295.60"
"02/01/2016 00:15 - 02/01/2016 00:30","BZN|NL","10372.00","10912.63"
"02/01/2016 00:30 - 02/01/2016 00:45","BZN|NL","10193.00","10636.55"
"02/01/2016 00:45 - 02/01/2016 01:00","BZN|NL","10035.00","10399.30"
"02/01/2016 01:00 - 02/01/2016 01:15","BZN|NL","9827.00","10234.97"
"02/01/2016 01:15 - 02/01/2016 01:30","BZN|NL","9727.00","10054.24"
"02/01/2016 01:30 - 02/01/2016 01:45","BZN|NL","9617.00","9919.38"
"02/01/2016 01:45 - 02/01/2016 02:00","BZN|NL","9564.00","9761.21"
"02/01/2016 02:00 - 02/01/2016 02:15","BZN|NL","9451.00","9588.58"
"02/01/2016 02:15 - 02/01/2016 02:30","BZN|NL","9389.00","9524.70"
"02/01/2016 02:30 - 02/01/2016 02:45","BZN|NL","9306.00","9455.85"
"02/01/2016 02:45 - 02/01/2016 03:00","BZN|NL","9253.00","9380.99"
"02/01/2016 03:00 - 02/01/2016 03:15","BZN|NL","9296.00","9262.99"
"02/01/2016 03:15 - 02/01/2016 03:30","BZN|NL","9249.00","9241.78"
"02/01/2016 03:30 - 02/01/2016 03:45","BZN|NL","9234.00","9185.70"
"02/01/2016 03:45 - 02/01/2016 04:00","BZN|NL","9203.00","9121.55"
"02/01/2016 04:00 - 02/01/2016 04:15","BZN|NL","9220.00","9109.33"
"02/01/2016 04:15 - 02/01/2016 04:30","BZN|NL","9261.00","9095.43"
"02/01/2016 04:30 - 02/01/2016 04:45","BZN|NL","9266.00","9067.82"
"02/01/2016 04:45 - 02/01/2016 05:00","BZN|NL","9288.00","9118.55"
"02/01/2016 05:00 - 02/01/2016 05:15","BZN|NL","9356.00","9185.73"
"02/01/2016 05:15 - 02/01/2016 05:30","BZN|NL","9359.00","9250.92"
"02/01/2016 05:30 - 02/01/2016 05:45","BZN|NL","9426.00","9336.24"
"02/01/2016 05:45 - 02/01/2016 06:00","BZN|NL","9537.00","9394.94"
"02/01/2016 06:00 - 02/01/2016 06:15","BZN|NL","9739.00","9534.94"
"02/01/2016 06:15 - 02/01/2016 06:30","BZN|NL","9871.00","9744.30"
"02/01/2016 06:30 - 02/01/2016 06:45","BZN|NL","10056.00","10011.78"
"02/01/2016 06:45 - 02/01/2016 07:00","BZN|NL","10238.00","10202.22"
"02/01/2016 07:00 - 02/01/2016 07:15","BZN|NL","10462.00","10373.72"
"02/01/2016 07:15 - 02/01/2016 07:30","BZN|NL","10725.00","10690.04"
"02/01/2016 07:30 - 02/01/2016 07:45","BZN|NL","10975.00","11037.43"
"02/01/2016 07:45 - 02/01/2016 08:00","BZN|NL","11287.00","11319.31"
"02/01/2016 08:00 - 02/01/2016 08:15","BZN|NL","11614.00","11749.89"
"02/01/2016 08:15 - 02/01/2016 08:30","BZN|NL","11924.00","12173.65"
"02/01/2016 08:30 - 02/01/2016 08:45","BZN|NL","12164.00","12470.60"
"02/01/2016 08:45 - 02/01/2016 09:00","BZN|NL","12397.00","12669.18"
"02/01/2016 09:00 - 02/01/2016 09:15","BZN|NL","12703.00","12843.31"
"02/01/2016 09:15 - 02/01/2016 09:30","BZN|NL","12974.00","13025.51"
"02/01/2016 09:30 - 02/01/2016 09:45","BZN|NL","13292.00","13203.40"
"02/01/2016 09:45 - 02/01/2016 10:00","BZN|NL","13494.00","13433.68"
"02/01/2016 10:00 - 02/01/2016 10:15","BZN|NL","13652.00","13499.33"
"02/01/2016 10:15 - 02/01/2016 10:30","BZN|NL","13790.00","13518.47"
"02/01/2016 10:30 - 02/01/2016 10:45","BZN|NL","13937.00","13471.75"
"02/01/2016 10:45 - 02/01/2016 11:00","BZN|NL","14036.00","13558.29"
"02/01/2016 11:00 - 02/01/2016 11:15","BZN|NL","14147.00","13625.58"
"02/01/2016 11:15 - 02/01/2016 11:30","BZN|NL","14228.00","13690.99"
"02/01/2016 11:30 - 02/01/2016 11:45","BZN|NL","14269.00","13772.29"
"02/01/2016 11:45 - 02/01/2016 12:00","BZN|NL","14284.00","13833.15"
"02/01/2016 12:00 - 02/01/2016 12:15","BZN|NL","14344.00","13882.83"
"02/01/2016 12:15 - 02/01/2016 12:30","BZN|NL","14276.00","13823.91"
"02/01/2016 12:30 - 02/01/2016 12:45","BZN|NL","14260.00","13769.51"
"02/01/2016 12:45 - 02/01/2016 13:00","BZN|NL","14215.00","13688.19"
"02/01/2016 13:00 - 02/01/2016 13:15","BZN|NL","14119.00","13660.85"
"02/01/2016 13:15 - 02/01/2016 13:30","BZN|NL","14058.00","13597.08"
"02/01/2016 13:30 - 02/01/2016 13:45","BZN|NL","14018.00","13585.35"
"02/01/2016 13:45 - 02/01/2016 14:00","BZN|NL","13965.00","13579.01"
"02/01/2016 14:00 - 02/01/2016 14:15","BZN|NL","13864.00","13585.38"
"02/01/2016 14:15 - 02/01/2016 14:30","BZN|NL","13807.00","13742.23"
"02/01/2016 14:30 - 02/01/2016 14:45","BZN|NL","13765.00","13744.27"
"02/01/2016 14:45 - 02/01/2016 15:00","BZN|NL","13733.00","13660.34"
"02/01/2016 15:00 - 02/01/2016 15:15","BZN|NL","13691.00","13616.58"
"02/01/2016 15:15 - 02/01/2016 15:30","BZN|NL","13694.00","13715.20"
"02/01/2016 15:30 - 02/01/2016 15:45","BZN|NL","13694.00","13703.75"
"02/01/2016 15:45 - 02/01/2016 16:00","BZN|NL","13787.00","13737.88"
"02/01/2016 16:00 - 02/01/2016 16:15","BZN|NL","13848.00","13767.15"
"02/01/2016 16:15 - 02/01/2016 16:30","BZN|NL","14041.00","13785.66"
"02/01/2016 16:30 - 02/01/2016 16:45","BZN|NL","14321.00","14064.01"
"02/01/2016 16:45 - 02/01/2016 17:00","BZN|NL","14826.00","14387.67"
"02/01/2016 17:00 - 02/01/2016 17:15","BZN|NL","15164.00","14677.01"
"02/01/2016 17:15 - 02/01/2016 17:30","BZN|NL","15313.00","14588.49"
"02/01/2016 17:30 - 02/01/2016 17:45","BZN|NL","15451.00","14627.47"
"02/01/2016 17:45 - 02/01/2016 18:00","BZN|NL","15423.00","14695.89"
"02/01/2016 18:00 - 02/01/2016 18:15","BZN|NL","15164.00","14587.20"
"02/01/2016 18:15 - 02/01/2016 18:30","BZN|NL","15015.00","14245.44"
"02/01/2016 18:30 - 02/01/2016 18:45","BZN|NL","14869.00","14036.20"
"02/01/2016 18:45 - 02/01/2016 19:00","BZN|NL","14771.00","13867.34"
"02/01/2016 19:00 - 02/01/2016 19:15","BZN|NL","14649.00","13678.90"
"02/01/2016 19:15 - 02/01/2016 19:30","BZN|NL","14540.00","13545.68"
"02/01/2016 19:30 - 02/01/2016 19:45","BZN|NL","14376.00","13386.77"
"02/01/2016 19:45 - 02/01/2016 20:00","BZN|NL","14281.00","13211.11"
"02/01/2016 20:00 - 02/01/2016 20:15","BZN|NL","14116.00","13108.47"
"02/01/2016 20:15 - 02/01/2016 20:30","BZN|NL","13930.00","13005.52"
"02/01/2016 20:30 - 02/01/2016 20:45","BZN|NL","13698.00","12791.13"
"02/01/2016 20:45 - 02/01/2016 21:00","BZN|NL","13408.00","12553.17"
"02/01/2016 21:00 - 02/01/2016 21:15","BZN|NL","13153.00","12436.47"
"02/01/2016 21:15 - 02/01/2016 21:30","BZN|NL","12955.00","12385.58"
"02/01/2016 21:30 - 02/01/2016 21:45","BZN|NL","12809.00","12294.12"
"02/01/2016 21:45 - 02/01/2016 22:00","BZN|NL","12686.00","12110.47"
"02/01/2016 22:00 - 02/01/2016 22:15","BZN|NL","12494.00","11872.60"
"02/01/2016 22:15 - 02/01/2016 22:30","BZN|NL","12320.00","11656.79"
"02/01/2016 22:30 - 02/01/2016 22:45","BZN|NL","12124.00","11396.70"
"02/01/2016 22:45 - 02/01/2016 23:00","BZN|NL","11908.00","11127.92"
"02/01/2016 23:00 - 02/01/2016 23:15","BZN|NL","11797.00","10924.18"
"02/01/2016 23:15 - 02/01/2016 23:30","BZN|NL","11616.00","10771.80"
"02/01/2016 23:30 - 02/01/2016 23:45","BZN|NL","11410.00","10505.64"
"02/01/2016 23:45 - 03/01/2016 00:00","BZN|NL","11237.00","10217.65"
"03/01/2016 00:00 - 03/01/2016 00:15","BZN|NL","11041.00","9962.99"
"03/01/2016 00:15 - 03/01/2016 00:30","BZN|NL","10873.00","9959.16"
"03/01/2016 00:30 - 03/01/2016 00:45","BZN|NL","10658.00","9804.23"
"03/01/2016 00:45 - 03/01/2016 01:00","BZN|NL","10457.00","9588.38"
"03/01/2016 01:00 - 03/01/2016 01:15","BZN|NL","10312.00","9386.11"
"03/01/2016 01:15 - 03/01/2016 01:30","BZN|NL","10171.00","9179.81"
"03/01/2016 01:30 - 03/01/2016 01:45","BZN|NL","10019.00","9024.28"
"03/01/2016 01:45 - 03/01/2016 02:00","BZN|NL","9881.00","8898.61"
"03/01/2016 02:00 - 03/01/2016 02:15","BZN|NL","9824.00","8804.37"
"03/01/2016 02:15 - 03/01/2016 02:30","BZN|NL","9701.00","8724.36"
"03/01/2016 02:30 - 03/01/2016 02:45","BZN|NL","9644.00","8643.67"
"03/01/2016 02:45 - 03/01/2016 03:00","BZN|NL","9556.00","8599.81"
"03/01/2016 03:00 - 03/01/2016 03:15","BZN|NL","9548.00","8590.81"
"03/01/2016 03:15 - 03/01/2016 03:30","BZN|NL","9475.00","8609.47"
"03/01/2016 03:30 - 03/01/2016 03:45","BZN|NL","9423.00","8655.24"
"03/01/2016 03:45 - 03/01/2016 04:00","BZN|NL","9435.00","8663.99"
"03/01/2016 04:00 - 03/01/2016 04:15","BZN|NL","9457.00","8674.95"
"03/01/2016 04:15 - 03/01/2016 04:30","BZN|NL","9414.00","8683.31"
"03/01/2016 04:30 - 03/01/2016 04:45","BZN|NL","9431.00","8778.81"
"03/01/2016 04:45 - 03/01/2016 05:00","BZN|NL","9431.00","8858.54"
"03/01/2016 05:00 - 03/01/2016 05:15","BZN|NL","9470.00","8884.28"
"03/01/2016 05:15 - 03/01/2016 05:30","BZN|NL","9507.00","8920.49"
"03/01/2016 05:30 - 03/01/2016 05:45","BZN|NL","9542.00","8979.65"
"03/01/2016 05:45 - 03/01/2016 06:00","BZN|NL","9576.00","9043.99"
"03/01/2016 06:00 - 03/01/2016 06:15","BZN|NL","9606.00","9126.78"
"03/01/2016 06:15 - 03/01/2016 06:30","BZN|NL","9685.00","9229.03"
"03/01/2016 06:30 - 03/01/2016 06:45","BZN|NL","9768.00","9334.25"
"03/01/2016 06:45 - 03/01/2016 07:00","BZN|NL","9870.00","9470.15"
"03/01/2016 07:00 - 03/01/2016 07:15","BZN|NL","10045.00","9639.59"
"03/01/2016 07:15 - 03/01/2016 07:30","BZN|NL","10184.00","9850.75"
"03/01/2016 07:30 - 03/01/2016 07:45","BZN|NL","10360.00","10087.30"
"03/01/2016 07:45 - 03/01/2016 08:00","BZN|NL","10562.00","10338.21"
"03/01/2016 08:00 - 03/01/2016 08:15","BZN|NL","10791.00","10651.07"
"03/01/2016 08:15 - 03/01/2016 08:30","BZN|NL","11006.00","11009.83"
"03/01/2016 08:30 - 03/01/2016 08:45","BZN|NL","11201.00","11215.48"
"03/01/2016 08:45 - 03/01/2016 09:00","BZN|NL","11312.00","11343.89"
"03/01/2016 09:00 - 03/01/2016 09:15","BZN|NL","11496.00","11590.53"
"03/01/2016 09:15 - 03/01/2016 09:30","BZN|NL","11722.00","11856.41"
"03/01/2016 09:30 - 03/01/2016 09:45","BZN|NL","11896.00","12107.65"
"03/01/2016 09:45 - 03/01/2016 10:00","BZN|NL","12083.00","12338.21"
"03/01/2016 10:00 - 03/01/2016 10:15","BZN|NL","12220.00","12461.71"
"03/01/2016 10:15 - 03/01/2016 10:30","BZN|NL","12370.00","12561.51"
"03/01/2016 10:30 - 03/01/2016 10:45","BZN|NL","12565.00","12686.01"
"03/01/2016 10:45 - 03/01/2016 11:00","BZN|NL","12677.00","12819.31"
"03/01/2016 11:00 - 03/01/2016 11:15","BZN|NL","12728.00","12984.96"
"03/01/2016 11:15 - 03/01/2016 11:30","BZN|NL","12849.00","13159.08"
"03/01/2016 11:30 - 03/01/2016 11:45","BZN|NL","12947.00","13226.46"
"03/01/2016 11:45 - 03/01/2016 12:00","BZN|NL","13058.00","13425.60"
"03/01/2016 12:00 - 03/01/2016 12:15","BZN|NL","13129.00","13572.17"
"03/01/2016 12:15 - 03/01/2016 12:30","BZN|NL","13168.00","13652.60"
"03/01/2016 12:30 - 03/01/2016 12:45","BZN|NL","13150.00","13719.81"
"03/01/2016 12:45 - 03/01/2016 13:00","BZN|NL","13126.00","13771.58"
"03/01/2016 13:00 - 03/01/2016 13:15","BZN|NL","13121.00","13807.65"
"03/01/2016 13:15 - 03/01/2016 13:30","BZN|NL","12995.00","13817.27"
"03/01/2016 13:30 - 03/01/2016 13:45","BZN|NL","12973.00","13829.23"
"03/01/2016 13:45 - 03/01/2016 14:00","BZN|NL","12968.00","13804.53"
"03/01/2016 14:00 - 03/01/2016 14:15","BZN|NL","12951.00","13781.51"
"03/01/2016 14:15 - 03/01/2016 14:30","BZN|NL","12875.00","13810.02"
"03/01/2016 14:30 - 03/01/2016 14:45","BZN|NL","12830.00","13833.27"
"03/01/2016 14:45 - 03/01/2016 15:00","BZN|NL","12800.00","13827.68"
"03/01/2016 15:00 - 03/01/2016 15:15","BZN|NL","12818.00","13884.66"
"03/01/2016 15:15 - 03/01/2016 15:30","BZN|NL","12845.00","13969.55"
"03/01/2016 15:30 - 03/01/2016 15:45","BZN|NL","12903.00","14091.14"
"03/01/2016 15:45 - 03/01/2016 16:00","BZN|NL","12988.00","14162.05"
"03/01/2016 16:00 - 03/01/2016 16:15","BZN|NL","13043.00","14227.98"
"03/01/2016 16:15 - 03/01/2016 16:30","BZN|NL","13280.00","14366.75"
"03/01/2016 16:30 - 03/01/2016 16:45","BZN|NL","13571.00","14787.72"
"03/01/2016 16:45 - 03/01/2016 17:00","BZN|NL","14081.00","15235.34"
"03/01/2016 17:00 - 03/01/2016 17:15","BZN|NL","14527.00","15498.65"
"03/01/2016 17:15 - 03/01/2016 17:30","BZN|NL","14734.00","15384.59"
"03/01/2016 17:30 - 03/01/2016 17:45","BZN|NL","14804.00","15598.91"
"03/01/2016 17:45 - 03/01/2016 18:00","BZN|NL","14891.00","15762.05"
"03/01/2016 18:00 - 03/01/2016 18:15","BZN|NL","14694.00","15675.21"
"03/01/2016 18:15 - 03/01/2016 18:30","BZN|NL","14477.00","15423.34"
"03/01/2016 18:30 - 03/01/2016 18:45","BZN|NL","14459.00","15276.83"
"03/01/2016 18:45 - 03/01/2016 19:00","BZN|NL","14520.00","15115.34"
"03/01/2016 19:00 - 03/01/2016 19:15","BZN|NL","14343.00","15111.31"
"03/01/2016 19:15 - 03/01/2016 19:30","BZN|NL","14238.00","15032.86"
"03/01/2016 19:30 - 03/01/2016 19:45","BZN|NL","14165.00","14888.67"
"03/01/2016 19:45 - 03/01/2016 20:00","BZN|NL","14164.00","14765.98"
"03/01/2016 20:00 - 03/01/2016 20:15","BZN|NL","14010.00","14725.96"
"03/01/2016 20:15 - 03/01/2016 20:30","BZN|NL","13858.00","14618.26"
"03/01/2016 20:30 - 03/01/2016 20:45","BZN|NL","13706.00","14517.55"
"03/01/2016 20:45 - 03/01/2016 21:00","BZN|NL","13494.00","14301.11"
"03/01/2016 21:00 - 03/01/2016 21:15","BZN|NL","13299.00","14128.38"
"03/01/2016 21:15 - 03/01/2016 21:30","BZN|NL","13097.00","14084.20"
"03/01/2016 21:30 - 03/01/2016 21:45","BZN|NL","12944.00","13957.86"
"03/01/2016 21:45 - 03/01/2016 22:00","BZN|NL","12646.00","13753.49"
"03/01/2016 22:00 - 03/01/2016 22:15","BZN|NL","12454.00","13570.43"
"03/01/2016 22:15 - 03/01/2016 22:30","BZN|NL","12235.00","13291.03"
"03/01/2016 22:30 - 03/01/2016 22:45","BZN|NL","11959.00","13091.87"
"03/01/2016 22:45 - 03/01/2016 23:00","BZN|NL","11753.00","12848.74"
"03/01/2016 23:00 - 03/01/2016 23:15","BZN|NL","11528.00","12590.62"
"03/01/2016 23:15 - 03/01/2016 23:30","BZN|NL","11308.00","12467.27"
"03/01/2016 23:30 - 03/01/2016 23:45","BZN|NL","11079.00","12193.40"
"03/01/2016 23:45 - 04/01/2016 00:00","BZN|NL","10881.00","11887.54"
"04/01/2016 00:00 - 04/01/2016 00:15","BZN|NL","10658.00","11632.51"
"04/01/2016 00:15 - 04/01/2016 00:30","BZN|NL","10500.00","11538.81"
"04/01/2016 00:30 - 04/01/2016 00:45","BZN|NL","10368.00","11438.44"
"04/01/2016 00:45 - 04/01/2016 01:00","BZN|NL","10199.00","11224.73"
"04/01/2016 01:00 - 04/01/2016 01:15","BZN|NL","10131.00","11051.09"
"04/01/2016 01:15 - 04/01/2016 01:30","BZN|NL","10091.00","10947.49"
"04/01/2016 01:30 - 04/01/2016 01:45","BZN|NL","10079.00","10840.98"
"04/01/2016 01:45 - 04/01/2016 02:00","BZN|NL","9973.00","10709.92"
"04/01/2016 02:00 - 04/01/2016 02:15","BZN|NL","9969.00","10577.29"
"04/01/2016 02:15 - 04/01/2016 02:30","BZN|NL","9925.00","10520.96"
"04/01/2016 02:30 - 04/01/2016 02:45","BZN|NL","9838.00","10478.47"
"04/01/2016 02:45 - 04/01/2016 03:00","BZN|NL","9822.00","10441.03"
"04/01/2016 03:00 - 04/01/2016 03:15","BZN|NL","9857.00","10451.92"
"04/01/2016 03:15 - 04/01/2016 03:30","BZN|NL","9899.00","10445.31"
"04/01/2016 03:30 - 04/01/2016 03:45","BZN|NL","9876.00","10457.68"
"04/01/2016 03:45 - 04/01/2016 04:00","BZN|NL","9903.00","10474.34"
"04/01/2016 04:00 - 04/01/2016 04:15","BZN|NL","9853.00","10474.56"
"04/01/2016 04:15 - 04/01/2016 04:30","BZN|NL","9855.00","10499.12"
"04/01/2016 04:30 - 04/01/2016 04:45","BZN|NL","9947.00","10538.52"
"04/01/2016 04:45 - 04/01/2016 05:00","BZN|NL","10008.00","10600.39"
"04/01/2016 05:00 - 04/01/2016 05:15","BZN|NL","10194.00","10678.51"
"04/01/2016 05:15 - 04/01/2016 05:30","BZN|NL","10355.00","10872.89"
"04/01/2016 05:30 - 04/01/2016 05:45","BZN|NL","10609.00","11103.77"
"04/01/2016 05:45 - 04/01/2016 06:00","BZN|NL","10872.00","11352.00"
"04/01/2016 06:00 - 04/01/2016 06:15","BZN|NL","11346.00","11644.20"
"04/01/2016 06:15 - 04/01/2016 06:30","BZN|NL","11717.00","12123.81"
"04/01/2016 06:30 - 04/01/2016 06:45","BZN|NL","12181.00","12555.14"
"04/01/2016 06:45 - 04/01/2016 07:00","BZN|NL","12708.00","12975.63"
"04/01/2016 07:00 - 04/01/2016 07:15","BZN|NL","13423.00","13409.51"
"04/01/2016 07:15 - 04/01/2016 07:30","BZN|NL","14050.00","13984.93"
"04/01/2016 07:30 - 04/01/2016 07:45","BZN|NL","14606.00","14668.94"
"04/01/2016 07:45 - 04/01/2016 08:00","BZN|NL","15004.00","15207.73"
"04/01/2016 08:00 - 04/01/2016 08:15","BZN|NL","15432.00","15701.40"
"04/01/2016 08:15 - 04/01/2016 08:30","BZN|NL","15771.00","16181.71"
"04/01/2016 08:30 - 04/01/2016 08:45","BZN|NL","15932.00","16492.67"
