"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"29/03/2018 05:30 - 29/03/2018 05:45","BZN|NL","11345.00","11478.28"
"29/03/2018 05:45 - 29/03/2018 06:00","BZN|NL","11604.00","11722.51"
"29/03/2018 06:00 - 29/03/2018 06:15","BZN|NL","12079.00","12054.09"
"29/03/2018 06:15 - 29/03/2018 06:30","BZN|NL","12537.00","12616.88"
"29/03/2018 06:30 - 29/03/2018 06:45","BZN|NL","12970.00","13099.88"
"29/03/2018 06:45 - 29/03/2018 07:00","BZN|NL","13464.00","13464.33"
"29/03/2018 07:00 - 29/03/2018 07:15","BZN|NL","14111.00","13908.23"
"29/03/2018 07:15 - 29/03/2018 07:30","BZN|NL","14570.00","14466.48"
"29/03/2018 07:30 - 29/03/2018 07:45","BZN|NL","14996.00","14919.34"
"29/03/2018 07:45 - 29/03/2018 08:00","BZN|NL","15288.00","15248.37"
"29/03/2018 08:00 - 29/03/2018 08:15","BZN|NL","15598.00","15541.86"
"29/03/2018 08:15 - 29/03/2018 08:30","BZN|NL","15733.00","15770.68"
"29/03/2018 08:30 - 29/03/2018 08:45","BZN|NL","15894.00","15984.76"
"29/03/2018 08:45 - 29/03/2018 09:00","BZN|NL","15999.00","16101.26"
"29/03/2018 09:00 - 29/03/2018 09:15","BZN|NL","16024.00","16239.22"
"29/03/2018 09:15 - 29/03/2018 09:30","BZN|NL","15942.00","16254.51"
"29/03/2018 09:30 - 29/03/2018 09:45","BZN|NL","15888.00","16266.66"
"29/03/2018 09:45 - 29/03/2018 10:00","BZN|NL","15862.00","16240.31"
"29/03/2018 10:00 - 29/03/2018 10:15","BZN|NL","15757.00","16182.87"
"29/03/2018 10:15 - 29/03/2018 10:30","BZN|NL","15708.00","16119.50"
"29/03/2018 10:30 - 29/03/2018 10:45","BZN|NL","15564.00","16078.08"
"29/03/2018 10:45 - 29/03/2018 11:00","BZN|NL","15493.00","16043.77"
"29/03/2018 11:00 - 29/03/2018 11:15","BZN|NL","15350.00","16014.48"
"29/03/2018 11:15 - 29/03/2018 11:30","BZN|NL","15291.00","15998.24"
"29/03/2018 11:30 - 29/03/2018 11:45","BZN|NL","15116.00","16016.83"
"29/03/2018 11:45 - 29/03/2018 12:00","BZN|NL","15068.00","16045.81"
"29/03/2018 12:00 - 29/03/2018 12:15","BZN|NL","14884.00","16036.82"
"29/03/2018 12:15 - 29/03/2018 12:30","BZN|NL","14691.00","15911.81"
"29/03/2018 12:30 - 29/03/2018 12:45","BZN|NL","14514.00","15821.76"
"29/03/2018 12:45 - 29/03/2018 13:00","BZN|NL","14424.00","15725.74"
"29/03/2018 13:00 - 29/03/2018 13:15","BZN|NL","14504.00","15685.04"
"29/03/2018 13:15 - 29/03/2018 13:30","BZN|NL","14502.00","15719.39"
"29/03/2018 13:30 - 29/03/2018 13:45","BZN|NL","14526.00","15730.31"
"29/03/2018 13:45 - 29/03/2018 14:00","BZN|NL","14455.00","15738.97"
"29/03/2018 14:00 - 29/03/2018 14:15","BZN|NL","14402.00","15741.42"
"29/03/2018 14:15 - 29/03/2018 14:30","BZN|NL","14310.00","15720.01"
"29/03/2018 14:30 - 29/03/2018 14:45","BZN|NL","14252.00","15767.94"
"29/03/2018 14:45 - 29/03/2018 15:00","BZN|NL","14197.00","15809.62"
"29/03/2018 15:00 - 29/03/2018 15:15","BZN|NL","14148.00","15818.96"
"29/03/2018 15:15 - 29/03/2018 15:30","BZN|NL","14099.00","15861.81"
"29/03/2018 15:30 - 29/03/2018 15:45","BZN|NL","14156.00","15954.75"
"29/03/2018 15:45 - 29/03/2018 16:00","BZN|NL","14155.00","16053.25"
"29/03/2018 16:00 - 29/03/2018 16:15","BZN|NL","14162.00","16143.72"
"29/03/2018 16:15 - 29/03/2018 16:30","BZN|NL","14180.00","16202.18"
"29/03/2018 16:30 - 29/03/2018 16:45","BZN|NL","14154.00","16336.43"
"29/03/2018 16:45 - 29/03/2018 17:00","BZN|NL","14268.00","16505.98"
"29/03/2018 17:00 - 29/03/2018 17:15","BZN|NL","14340.00","16674.03"
"29/03/2018 17:15 - 29/03/2018 17:30","BZN|NL","14473.00","16785.49"
"29/03/2018 17:30 - 29/03/2018 17:45","BZN|NL","14570.00","16911.23"
"29/03/2018 17:45 - 29/03/2018 18:00","BZN|NL","14635.00","16953.04"
"29/03/2018 18:00 - 29/03/2018 18:15","BZN|NL","14515.00","16724.98"
"29/03/2018 18:15 - 29/03/2018 18:30","BZN|NL","14459.00","16436.16"
"29/03/2018 18:30 - 29/03/2018 18:45","BZN|NL","14516.00","16500.85"
"29/03/2018 18:45 - 29/03/2018 19:00","BZN|NL","14554.00","16637.50"
"29/03/2018 19:00 - 29/03/2018 19:15","BZN|NL","14594.00","16796.80"
"29/03/2018 19:15 - 29/03/2018 19:30","BZN|NL","14655.00","16837.62"
"29/03/2018 19:30 - 29/03/2018 19:45","BZN|NL","14666.00","16779.94"
"29/03/2018 19:45 - 29/03/2018 20:00","BZN|NL","14833.00","16644.44"
"29/03/2018 20:00 - 29/03/2018 20:15","BZN|NL","14910.00","16458.84"
"29/03/2018 20:15 - 29/03/2018 20:30","BZN|NL","15184.00","16218.61"
"29/03/2018 20:30 - 29/03/2018 20:45","BZN|NL","15245.00","16028.21"
"29/03/2018 20:45 - 29/03/2018 21:00","BZN|NL","15095.00","15821.96"
"29/03/2018 21:00 - 29/03/2018 21:15","BZN|NL","14833.00","15551.59"
"29/03/2018 21:15 - 29/03/2018 21:30","BZN|NL","14618.00","15330.94"
"29/03/2018 21:30 - 29/03/2018 21:45","BZN|NL","14323.00","15054.99"
"29/03/2018 21:45 - 29/03/2018 22:00","BZN|NL","14104.00","14794.37"
"29/03/2018 22:00 - 29/03/2018 22:15","BZN|NL","13759.00","14546.79"
"29/03/2018 22:15 - 29/03/2018 22:30","BZN|NL","13504.00","14265.68"
"29/03/2018 22:30 - 29/03/2018 22:45","BZN|NL","13246.00","13974.61"
"29/03/2018 22:45 - 29/03/2018 23:00","BZN|NL","12942.00","13620.49"
"29/03/2018 23:00 - 29/03/2018 23:15","BZN|NL","12714.00","13400.62"
"29/03/2018 23:15 - 29/03/2018 23:30","BZN|NL","12432.00","13276.05"
"29/03/2018 23:30 - 29/03/2018 23:45","BZN|NL","12149.00","13057.14"
"29/03/2018 23:45 - 30/03/2018 00:00","BZN|NL","11908.00","12755.46"
"30/03/2018 00:00 - 30/03/2018 00:15","BZN|NL","11623.00","12493.00"
"30/03/2018 00:15 - 30/03/2018 00:30","BZN|NL","11464.00","12381.92"
"30/03/2018 00:30 - 30/03/2018 00:45","BZN|NL","11263.00","12213.77"
"30/03/2018 00:45 - 30/03/2018 01:00","BZN|NL","11029.00","12016.10"
"30/03/2018 01:00 - 30/03/2018 01:15","BZN|NL","10910.00","11853.21"
"30/03/2018 01:15 - 30/03/2018 01:30","BZN|NL","10764.00","11793.61"
"30/03/2018 01:30 - 30/03/2018 01:45","BZN|NL","10635.00","11681.86"
"30/03/2018 01:45 - 30/03/2018 02:00","BZN|NL","10541.00","11592.34"
"30/03/2018 02:00 - 30/03/2018 02:15","BZN|NL","10520.00","11523.83"
"30/03/2018 02:15 - 30/03/2018 02:30","BZN|NL","10511.00","11511.87"
"30/03/2018 02:30 - 30/03/2018 02:45","BZN|NL","10490.00","11528.39"
"30/03/2018 02:45 - 30/03/2018 03:00","BZN|NL","10435.00","11492.81"
"30/03/2018 03:00 - 30/03/2018 03:15","BZN|NL","10453.00","11458.99"
"30/03/2018 03:15 - 30/03/2018 03:30","BZN|NL","10419.00","11516.47"
"30/03/2018 03:30 - 30/03/2018 03:45","BZN|NL","10478.00","11525.61"
"30/03/2018 03:45 - 30/03/2018 04:00","BZN|NL","10472.00","11554.71"
"30/03/2018 04:00 - 30/03/2018 04:15","BZN|NL","10550.00","11588.05"
"30/03/2018 04:15 - 30/03/2018 04:30","BZN|NL","10566.00","11619.84"
"30/03/2018 04:30 - 30/03/2018 04:45","BZN|NL","10663.00","11662.14"
"30/03/2018 04:45 - 30/03/2018 05:00","BZN|NL","10728.00","11684.49"
"30/03/2018 05:00 - 30/03/2018 05:15","BZN|NL","10892.00","11784.44"
"30/03/2018 05:15 - 30/03/2018 05:30","BZN|NL","11029.00","11946.78"
"30/03/2018 05:30 - 30/03/2018 05:45","BZN|NL","11213.00","12118.63"
"30/03/2018 05:45 - 30/03/2018 06:00","BZN|NL","11470.00","12341.31"
"30/03/2018 06:00 - 30/03/2018 06:15","BZN|NL","11936.00","12746.04"
"30/03/2018 06:15 - 30/03/2018 06:30","BZN|NL","12317.00","13233.60"
"30/03/2018 06:30 - 30/03/2018 06:45","BZN|NL","12699.00","13661.01"
"30/03/2018 06:45 - 30/03/2018 07:00","BZN|NL","12998.00","13983.88"
"30/03/2018 07:00 - 30/03/2018 07:15","BZN|NL","13468.00","14399.34"
"30/03/2018 07:15 - 30/03/2018 07:30","BZN|NL","13740.00","15041.18"
"30/03/2018 07:30 - 30/03/2018 07:45","BZN|NL","14150.00","15562.76"
"30/03/2018 07:45 - 30/03/2018 08:00","BZN|NL","14558.00","15969.71"
"30/03/2018 08:00 - 30/03/2018 08:15","BZN|NL","14860.00","16339.49"
"30/03/2018 08:15 - 30/03/2018 08:30","BZN|NL","15107.00","16573.95"
"30/03/2018 08:30 - 30/03/2018 08:45","BZN|NL","15266.00","16756.41"
"30/03/2018 08:45 - 30/03/2018 09:00","BZN|NL","15409.00","16923.22"
"30/03/2018 09:00 - 30/03/2018 09:15","BZN|NL","15558.00","17025.31"
"30/03/2018 09:15 - 30/03/2018 09:30","BZN|NL","15580.00","17018.18"
"30/03/2018 09:30 - 30/03/2018 09:45","BZN|NL","15557.00","16995.32"
"30/03/2018 09:45 - 30/03/2018 10:00","BZN|NL","15482.00","16945.14"
"30/03/2018 10:00 - 30/03/2018 10:15","BZN|NL","15322.00","16841.70"
"30/03/2018 10:15 - 30/03/2018 10:30","BZN|NL","15127.00","16771.38"
"30/03/2018 10:30 - 30/03/2018 10:45","BZN|NL","15031.00","16723.38"
"30/03/2018 10:45 - 30/03/2018 11:00","BZN|NL","14862.00","16679.67"
"30/03/2018 11:00 - 30/03/2018 11:15","BZN|NL","14752.00","16665.64"
"30/03/2018 11:15 - 30/03/2018 11:30","BZN|NL","14718.00","16611.71"
"30/03/2018 11:30 - 30/03/2018 11:45","BZN|NL","14689.00","16507.03"
"30/03/2018 11:45 - 30/03/2018 12:00","BZN|NL","14631.00","16493.30"
"30/03/2018 12:00 - 30/03/2018 12:15","BZN|NL","14412.00","16434.45"
"30/03/2018 12:15 - 30/03/2018 12:30","BZN|NL","14234.00","16286.92"
"30/03/2018 12:30 - 30/03/2018 12:45","BZN|NL","13983.00","16112.47"
"30/03/2018 12:45 - 30/03/2018 13:00","BZN|NL","13739.00","16007.77"
"30/03/2018 13:00 - 30/03/2018 13:15","BZN|NL","13596.00","16031.20"
"30/03/2018 13:15 - 30/03/2018 13:30","BZN|NL","13605.00","16104.93"
"30/03/2018 13:30 - 30/03/2018 13:45","BZN|NL","13469.00","16141.65"
"30/03/2018 13:45 - 30/03/2018 14:00","BZN|NL","13383.00","16206.36"
"30/03/2018 14:00 - 30/03/2018 14:15","BZN|NL","13351.00","16233.65"
"30/03/2018 14:15 - 30/03/2018 14:30","BZN|NL","13340.00","16223.45"
"30/03/2018 14:30 - 30/03/2018 14:45","BZN|NL","13368.00","16169.68"
"30/03/2018 14:45 - 30/03/2018 15:00","BZN|NL","13471.00","16138.52"
"30/03/2018 15:00 - 30/03/2018 15:15","BZN|NL","13524.00","16232.01"
"30/03/2018 15:15 - 30/03/2018 15:30","BZN|NL","13646.00","16220.05"
"30/03/2018 15:30 - 30/03/2018 15:45","BZN|NL","13757.00","16287.51"
"30/03/2018 15:45 - 30/03/2018 16:00","BZN|NL","13756.00","16339.04"
"30/03/2018 16:00 - 30/03/2018 16:15","BZN|NL","13782.00","16378.42"
"30/03/2018 16:15 - 30/03/2018 16:30","BZN|NL","13773.00","16394.79"
"30/03/2018 16:30 - 30/03/2018 16:45","BZN|NL","13805.00","16466.52"
"30/03/2018 16:45 - 30/03/2018 17:00","BZN|NL","14008.00","16549.78"
"30/03/2018 17:00 - 30/03/2018 17:15","BZN|NL","14101.00","16605.95"
"30/03/2018 17:15 - 30/03/2018 17:30","BZN|NL","14309.00","16664.34"
"30/03/2018 17:30 - 30/03/2018 17:45","BZN|NL","14421.00","16718.83"
"30/03/2018 17:45 - 30/03/2018 18:00","BZN|NL","14539.00","16732.09"
"30/03/2018 18:00 - 30/03/2018 18:15","BZN|NL","14378.00","16498.44"
"30/03/2018 18:15 - 30/03/2018 18:30","BZN|NL","14277.00","15920.44"
"30/03/2018 18:30 - 30/03/2018 18:45","BZN|NL","14215.00","15829.29"
"30/03/2018 18:45 - 30/03/2018 19:00","BZN|NL","14227.00","15905.50"
"30/03/2018 19:00 - 30/03/2018 19:15","BZN|NL","14037.00","15922.02"
"30/03/2018 19:15 - 30/03/2018 19:30","BZN|NL","14028.00","15906.23"
"30/03/2018 19:30 - 30/03/2018 19:45","BZN|NL","13999.00","15789.97"
"30/03/2018 19:45 - 30/03/2018 20:00","BZN|NL","14072.00","15664.63"
"30/03/2018 20:00 - 30/03/2018 20:15","BZN|NL","14121.00","15500.55"
"30/03/2018 20:15 - 30/03/2018 20:30","BZN|NL","14295.00","15324.92"
"30/03/2018 20:30 - 30/03/2018 20:45","BZN|NL","14210.00","15073.38"
"30/03/2018 20:45 - 30/03/2018 21:00","BZN|NL","13971.00","14849.09"
"30/03/2018 21:00 - 30/03/2018 21:15","BZN|NL","13861.00","14552.53"
"30/03/2018 21:15 - 30/03/2018 21:30","BZN|NL","13709.00","14267.84"
"30/03/2018 21:30 - 30/03/2018 21:45","BZN|NL","13504.00","14044.37"
"30/03/2018 21:45 - 30/03/2018 22:00","BZN|NL","13358.00","13902.23"
"30/03/2018 22:00 - 30/03/2018 22:15","BZN|NL","13006.00","13665.80"
"30/03/2018 22:15 - 30/03/2018 22:30","BZN|NL","12830.00","13310.63"
"30/03/2018 22:30 - 30/03/2018 22:45","BZN|NL","12650.00","13057.57"
"30/03/2018 22:45 - 30/03/2018 23:00","BZN|NL","12386.00","12835.38"
"30/03/2018 23:00 - 30/03/2018 23:15","BZN|NL","12297.00","12681.41"
"30/03/2018 23:15 - 30/03/2018 23:30","BZN|NL","12091.00","12645.10"
"30/03/2018 23:30 - 30/03/2018 23:45","BZN|NL","11840.00","12495.61"
"30/03/2018 23:45 - 31/03/2018 00:00","BZN|NL","11621.00","12181.48"
"31/03/2018 00:00 - 31/03/2018 00:15","BZN|NL","11369.00","12305.63"
"31/03/2018 00:15 - 31/03/2018 00:30","BZN|NL","11140.00","12253.88"
"31/03/2018 00:30 - 31/03/2018 00:45","BZN|NL","10941.00","12126.47"
"31/03/2018 00:45 - 31/03/2018 01:00","BZN|NL","10771.00","11961.50"
"31/03/2018 01:00 - 31/03/2018 01:15","BZN|NL","10607.00","11803.67"
"31/03/2018 01:15 - 31/03/2018 01:30","BZN|NL","10418.00","11731.66"
"31/03/2018 01:30 - 31/03/2018 01:45","BZN|NL","10318.00","11643.00"
"31/03/2018 01:45 - 31/03/2018 02:00","BZN|NL","10193.00","11545.45"
"31/03/2018 02:00 - 31/03/2018 02:15","BZN|NL","10091.00","11454.00"
"31/03/2018 02:15 - 31/03/2018 02:30","BZN|NL","9999.00","11427.71"
"31/03/2018 02:30 - 31/03/2018 02:45","BZN|NL","9968.00","11379.97"
"31/03/2018 02:45 - 31/03/2018 03:00","BZN|NL","9965.00","11324.10"
"31/03/2018 03:00 - 31/03/2018 03:15","BZN|NL","9991.00","11281.05"
"31/03/2018 03:15 - 31/03/2018 03:30","BZN|NL","9980.00","11243.27"
"31/03/2018 03:30 - 31/03/2018 03:45","BZN|NL","9989.00","11277.21"
"31/03/2018 03:45 - 31/03/2018 04:00","BZN|NL","10004.00","11250.69"
"31/03/2018 04:00 - 31/03/2018 04:15","BZN|NL","10003.00","11217.95"
"31/03/2018 04:15 - 31/03/2018 04:30","BZN|NL","10064.00","11214.61"
"31/03/2018 04:30 - 31/03/2018 04:45","BZN|NL","10060.00","11215.70"
"31/03/2018 04:45 - 31/03/2018 05:00","BZN|NL","10046.00","11221.51"
"31/03/2018 05:00 - 31/03/2018 05:15","BZN|NL","10136.00","11244.72"
"31/03/2018 05:15 - 31/03/2018 05:30","BZN|NL","10205.00","11282.24"
"31/03/2018 05:30 - 31/03/2018 05:45","BZN|NL","10271.00","11326.74"
"31/03/2018 05:45 - 31/03/2018 06:00","BZN|NL","10348.00","11370.15"
"31/03/2018 06:00 - 31/03/2018 06:15","BZN|NL","10595.00","11393.50"
"31/03/2018 06:15 - 31/03/2018 06:30","BZN|NL","10706.00","11538.40"
"31/03/2018 06:30 - 31/03/2018 06:45","BZN|NL","10845.00","11679.53"
"31/03/2018 06:45 - 31/03/2018 07:00","BZN|NL","10980.00","11779.76"
"31/03/2018 07:00 - 31/03/2018 07:15","BZN|NL","11189.00","11943.78"
"31/03/2018 07:15 - 31/03/2018 07:30","BZN|NL","11326.00","12231.03"
"31/03/2018 07:30 - 31/03/2018 07:45","BZN|NL","11508.00","12466.42"
"31/03/2018 07:45 - 31/03/2018 08:00","BZN|NL","11714.00","12669.11"
"31/03/2018 08:00 - 31/03/2018 08:15","BZN|NL","11950.00","12892.40"
"31/03/2018 08:15 - 31/03/2018 08:30","BZN|NL","12176.00","13125.92"
"31/03/2018 08:30 - 31/03/2018 08:45","BZN|NL","12361.00","13409.17"
"31/03/2018 08:45 - 31/03/2018 09:00","BZN|NL","12541.00","13618.24"
"31/03/2018 09:00 - 31/03/2018 09:15","BZN|NL","12702.00","13880.72"
"31/03/2018 09:15 - 31/03/2018 09:30","BZN|NL","12791.00","14063.99"
"31/03/2018 09:30 - 31/03/2018 09:45","BZN|NL","12831.00","14213.43"
"31/03/2018 09:45 - 31/03/2018 10:00","BZN|NL","12743.00","14308.52"
"31/03/2018 10:00 - 31/03/2018 10:15","BZN|NL","12652.00","14306.70"
"31/03/2018 10:15 - 31/03/2018 10:30","BZN|NL","12567.00","14215.22"
"31/03/2018 10:30 - 31/03/2018 10:45","BZN|NL","12439.00","14078.49"
"31/03/2018 10:45 - 31/03/2018 11:00","BZN|NL","12328.00","13984.92"
"31/03/2018 11:00 - 31/03/2018 11:15","BZN|NL","12274.00","13959.85"
"31/03/2018 11:15 - 31/03/2018 11:30","BZN|NL","12185.00","13925.37"
"31/03/2018 11:30 - 31/03/2018 11:45","BZN|NL","12087.00","13868.42"
"31/03/2018 11:45 - 31/03/2018 12:00","BZN|NL","11971.00","13802.62"
"31/03/2018 12:00 - 31/03/2018 12:15","BZN|NL","11852.00","13751.38"
"31/03/2018 12:15 - 31/03/2018 12:30","BZN|NL","11770.00","13630.02"
"31/03/2018 12:30 - 31/03/2018 12:45","BZN|NL","11683.00","13424.72"
"31/03/2018 12:45 - 31/03/2018 13:00","BZN|NL","11657.00","13269.90"
"31/03/2018 13:00 - 31/03/2018 13:15","BZN|NL","11664.00","13144.95"
"31/03/2018 13:15 - 31/03/2018 13:30","BZN|NL","11683.00","13030.89"
"31/03/2018 13:30 - 31/03/2018 13:45","BZN|NL","11738.00","12967.46"
"31/03/2018 13:45 - 31/03/2018 14:00","BZN|NL","11848.00","12941.56"
"31/03/2018 14:00 - 31/03/2018 14:15","BZN|NL","11902.00","12886.95"
"31/03/2018 14:15 - 31/03/2018 14:30","BZN|NL","11982.00","12815.70"
"31/03/2018 14:30 - 31/03/2018 14:45","BZN|NL","12023.00","12886.19"
"31/03/2018 14:45 - 31/03/2018 15:00","BZN|NL","12113.00","12970.88"
"31/03/2018 15:00 - 31/03/2018 15:15","BZN|NL","12127.00","13009.29"
"31/03/2018 15:15 - 31/03/2018 15:30","BZN|NL","12164.00","13060.81"
"31/03/2018 15:30 - 31/03/2018 15:45","BZN|NL","12162.00","13162.89"
"31/03/2018 15:45 - 31/03/2018 16:00","BZN|NL","12169.00","13259.44"
"31/03/2018 16:00 - 31/03/2018 16:15","BZN|NL","12283.00","13373.06"
"31/03/2018 16:15 - 31/03/2018 16:30","BZN|NL","12402.00","13481.06"
"31/03/2018 16:30 - 31/03/2018 16:45","BZN|NL","12497.00","13705.58"
"31/03/2018 16:45 - 31/03/2018 17:00","BZN|NL","12659.00","13885.76"
"31/03/2018 17:00 - 31/03/2018 17:15","BZN|NL","12746.00","14058.39"
"31/03/2018 17:15 - 31/03/2018 17:30","BZN|NL","12853.00","14140.07"
"31/03/2018 17:30 - 31/03/2018 17:45","BZN|NL","12961.00","14342.52"
"31/03/2018 17:45 - 31/03/2018 18:00","BZN|NL","13122.00","14435.60"
"31/03/2018 18:00 - 31/03/2018 18:15","BZN|NL","13037.00","14337.06"
"31/03/2018 18:15 - 31/03/2018 18:30","BZN|NL","13044.00","13952.10"
"31/03/2018 18:30 - 31/03/2018 18:45","BZN|NL","12978.00","14001.06"
"31/03/2018 18:45 - 31/03/2018 19:00","BZN|NL","13022.00","14003.23"
"31/03/2018 19:00 - 31/03/2018 19:15","BZN|NL","13041.00","14135.34"
"31/03/2018 19:15 - 31/03/2018 19:30","BZN|NL","12997.00","14262.45"
"31/03/2018 19:30 - 31/03/2018 19:45","BZN|NL","13005.00","14283.83"
"31/03/2018 19:45 - 31/03/2018 20:00","BZN|NL","13057.00","14223.83"
"31/03/2018 20:00 - 31/03/2018 20:15","BZN|NL","13026.00","14141.69"
"31/03/2018 20:15 - 31/03/2018 20:30","BZN|NL","13231.00","14049.75"
"31/03/2018 20:30 - 31/03/2018 20:45","BZN|NL","13194.00","13849.99"
"31/03/2018 20:45 - 31/03/2018 21:00","BZN|NL","13035.00","13578.22"
"31/03/2018 21:00 - 31/03/2018 21:15","BZN|NL","12873.00","13325.94"
"31/03/2018 21:15 - 31/03/2018 21:30","BZN|NL","12706.00","13207.08"
"31/03/2018 21:30 - 31/03/2018 21:45","BZN|NL","12510.00","13063.54"
"31/03/2018 21:45 - 31/03/2018 22:00","BZN|NL","12360.00","12871.89"
"31/03/2018 22:00 - 31/03/2018 22:15","BZN|NL","12150.00","12743.31"
"31/03/2018 22:15 - 31/03/2018 22:30","BZN|NL","12018.00","12703.00"
"31/03/2018 22:30 - 31/03/2018 22:45","BZN|NL","11850.00","12508.69"
"31/03/2018 22:45 - 31/03/2018 23:00","BZN|NL","11631.00","12303.52"
"31/03/2018 23:00 - 31/03/2018 23:15","BZN|NL","11466.00","12130.84"
"31/03/2018 23:15 - 31/03/2018 23:30","BZN|NL","11201.00","11976.32"
"31/03/2018 23:30 - 31/03/2018 23:45","BZN|NL","10994.00","11790.94"
"31/03/2018 23:45 - 01/04/2018 00:00","BZN|NL","10790.00","11583.95"
"01/04/2018 00:00 - 01/04/2018 00:15","BZN|NL","10616.00","11412.61"
"01/04/2018 00:15 - 01/04/2018 00:30","BZN|NL","10440.00","11446.03"
"01/04/2018 00:30 - 01/04/2018 00:45","BZN|NL","10307.00","11314.06"
"01/04/2018 00:45 - 01/04/2018 01:00","BZN|NL","10153.00","11165.23"
"01/04/2018 01:00 - 01/04/2018 01:15","BZN|NL","10021.00","11068.78"
"01/04/2018 01:15 - 01/04/2018 01:30","BZN|NL","9920.00","11042.18"
"01/04/2018 01:30 - 01/04/2018 01:45","BZN|NL","9819.00","10994.81"
"01/04/2018 01:45 - 01/04/2018 02:00","BZN|NL","9684.00","10522.34"
"01/04/2018 02:00 - 01/04/2018 02:15","BZN|NL","9624.00","10870.12"
"01/04/2018 02:15 - 01/04/2018 02:30","BZN|NL","9604.00","10861.48"
"01/04/2018 02:30 - 01/04/2018 02:45","BZN|NL","9551.00","10845.91"
"01/04/2018 02:45 - 01/04/2018 03:00","BZN|NL","9483.00","10822.38"
"01/04/2018 03:00 - 01/04/2018 03:15","BZN|NL","9465.00","10822.89"
"01/04/2018 03:15 - 01/04/2018 03:30","BZN|NL","9422.00","10827.32"
"01/04/2018 03:30 - 01/04/2018 03:45","BZN|NL","9410.00","10813.66"
"01/04/2018 03:45 - 01/04/2018 04:00","BZN|NL","9393.00","10801.27"
"01/04/2018 04:00 - 01/04/2018 04:15","BZN|NL","9434.00","10775.21"
"01/04/2018 04:15 - 01/04/2018 04:30","BZN|NL","9424.00","10783.61"
"01/04/2018 04:30 - 01/04/2018 04:45","BZN|NL","9445.00","10793.65"
"01/04/2018 04:45 - 01/04/2018 05:00","BZN|NL","9414.00","10754.86"
"01/04/2018 05:00 - 01/04/2018 05:15","BZN|NL","9384.00","10731.63"
"01/04/2018 05:15 - 01/04/2018 05:30","BZN|NL","9426.00","10826.98"
"01/04/2018 05:30 - 01/04/2018 05:45","BZN|NL","9487.00","10893.10"
"01/04/2018 05:45 - 01/04/2018 06:00","BZN|NL","9532.00","10913.41"
"01/04/2018 06:00 - 01/04/2018 06:15","BZN|NL","9589.00","10930.54"
"01/04/2018 06:15 - 01/04/2018 06:30","BZN|NL","9619.00","11067.57"
"01/04/2018 06:30 - 01/04/2018 06:45","BZN|NL","9696.00","11129.80"
"01/04/2018 06:45 - 01/04/2018 07:00","BZN|NL","9830.00","11178.03"
"01/04/2018 07:00 - 01/04/2018 07:15","BZN|NL","9932.00","11203.54"
"01/04/2018 07:15 - 01/04/2018 07:30","BZN|NL","9982.00","11321.22"
"01/04/2018 07:30 - 01/04/2018 07:45","BZN|NL","10107.00","11408.04"
"01/04/2018 07:45 - 01/04/2018 08:00","BZN|NL","10303.00","11469.02"
"01/04/2018 08:00 - 01/04/2018 08:15","BZN|NL","10528.00","11628.48"
"01/04/2018 08:15 - 01/04/2018 08:30","BZN|NL","10754.00","11775.92"
"01/04/2018 08:30 - 01/04/2018 08:45","BZN|NL","11024.00","11901.07"
"01/04/2018 08:45 - 01/04/2018 09:00","BZN|NL","11256.00","11990.05"
"01/04/2018 09:00 - 01/04/2018 09:15","BZN|NL","11465.00","12103.31"
"01/04/2018 09:15 - 01/04/2018 09:30","BZN|NL","11662.00","12201.71"
"01/04/2018 09:30 - 01/04/2018 09:45","BZN|NL","11777.00","12318.55"
"01/04/2018 09:45 - 01/04/2018 10:00","BZN|NL","11911.00","12370.17"
"01/04/2018 10:00 - 01/04/2018 10:15","BZN|NL","12020.00","12403.75"
"01/04/2018 10:15 - 01/04/2018 10:30","BZN|NL","12033.00","12349.91"
"01/04/2018 10:30 - 01/04/2018 10:45","BZN|NL","12060.00","12243.56"
"01/04/2018 10:45 - 01/04/2018 11:00","BZN|NL","12080.00","12173.94"
"01/04/2018 11:00 - 01/04/2018 11:15","BZN|NL","12134.00","12123.77"
"01/04/2018 11:15 - 01/04/2018 11:30","BZN|NL","12149.00","12062.45"
"01/04/2018 11:30 - 01/04/2018 11:45","BZN|NL","12160.00","11969.50"
"01/04/2018 11:45 - 01/04/2018 12:00","BZN|NL","12117.00","11929.57"
"01/04/2018 12:00 - 01/04/2018 12:15","BZN|NL","12073.00","11914.58"
"01/04/2018 12:15 - 01/04/2018 12:30","BZN|NL","12014.00","11891.91"
"01/04/2018 12:30 - 01/04/2018 12:45","BZN|NL","11977.00","11862.47"
"01/04/2018 12:45 - 01/04/2018 13:00","BZN|NL","11878.00","11858.64"
"01/04/2018 13:00 - 01/04/2018 13:15","BZN|NL","11737.00","11792.37"
"01/04/2018 13:15 - 01/04/2018 13:30","BZN|NL","11666.00","11801.62"
"01/04/2018 13:30 - 01/04/2018 13:45","BZN|NL","11625.00","11737.28"
"01/04/2018 13:45 - 01/04/2018 14:00","BZN|NL","11493.00","11702.11"
"01/04/2018 14:00 - 01/04/2018 14:15","BZN|NL","11424.00","11660.63"
"01/04/2018 14:15 - 01/04/2018 14:30","BZN|NL","11356.00","11745.08"
