"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2022 06:00:00 - 01/01/2022 06:15:00","BZN|NL","1374.00","1374.00"," ","1258.41"
"01/01/2022 06:15:00 - 01/01/2022 06:30:00","BZN|NL","1338.00","1338.00"," ","1319.10"
"01/01/2022 06:30:00 - 01/01/2022 06:45:00","BZN|NL","1297.00","1297.00"," ","1244.16"
"01/01/2022 06:45:00 - 01/01/2022 07:00:00","BZN|NL","1257.00","1257.00"," ","1053.07"
"01/01/2022 07:00:00 - 01/01/2022 07:15:00","BZN|NL","1220.00","1220.00"," ","1027.78"
"01/01/2022 07:15:00 - 01/01/2022 07:30:00","BZN|NL","1216.00","1216.00"," ","1014.51"
"01/01/2022 07:30:00 - 01/01/2022 07:45:00","BZN|NL","1247.00","1247.00"," ","1004.53"
"01/01/2022 07:45:00 - 01/01/2022 08:00:00","BZN|NL","1278.00","1278.00"," ","1018.42"
"01/01/2022 08:00:00 - 01/01/2022 08:15:00","BZN|NL","1309.00","1309.00"," ","1043.68"
"01/01/2022 08:15:00 - 01/01/2022 08:30:00","BZN|NL","1359.00","1359.00"," ","1078.39"
"01/01/2022 08:30:00 - 01/01/2022 08:45:00","BZN|NL","1424.00","1424.00"," ","1139.72"
"01/01/2022 08:45:00 - 01/01/2022 09:00:00","BZN|NL","1491.00","1491.00"," ","1196.07"
"01/01/2022 09:00:00 - 01/01/2022 09:15:00","BZN|NL","1556.00","1556.00"," ","1268.38"
"01/01/2022 09:15:00 - 01/01/2022 09:30:00","BZN|NL","1623.00","1623.00"," ","1198.68"
"01/01/2022 09:30:00 - 01/01/2022 09:45:00","BZN|NL","1693.00","1693.00"," ","1157.82"
"01/01/2022 09:45:00 - 01/01/2022 10:00:00","BZN|NL","1762.00","1762.00"," ","1176.37"
"01/01/2022 10:00:00 - 01/01/2022 10:15:00","BZN|NL","1830.00","1830.00"," ","1220.66"
"01/01/2022 10:15:00 - 01/01/2022 10:30:00","BZN|NL","1865.00","1865.00"," ","1296.71"
"01/01/2022 10:30:00 - 01/01/2022 10:45:00","BZN|NL","1865.00","1865.00"," ","1318.93"
"01/01/2022 10:45:00 - 01/01/2022 11:00:00","BZN|NL","1863.00","1863.00"," ","1366.33"
"01/01/2022 11:00:00 - 01/01/2022 11:15:00","BZN|NL","1864.00","1864.00"," ","1412.60"
"01/01/2022 11:15:00 - 01/01/2022 11:30:00","BZN|NL","1879.00","1879.00"," ","1413.65"
"01/01/2022 11:30:00 - 01/01/2022 11:45:00","BZN|NL","1910.00","1910.00"," ","1363.46"
"01/01/2022 11:45:00 - 01/01/2022 12:00:00","BZN|NL","1941.00","1941.00"," ","1339.38"
"01/01/2022 12:00:00 - 01/01/2022 12:15:00","BZN|NL","1972.00","1972.00"," ","1346.51"
"01/01/2022 12:15:00 - 01/01/2022 12:30:00","BZN|NL","1991.00","1991.00"," ","1423.98"
"01/01/2022 12:30:00 - 01/01/2022 12:45:00","BZN|NL","1995.00","1995.00"," ","1439.52"
"01/01/2022 12:45:00 - 01/01/2022 13:00:00","BZN|NL","2002.00","2002.00"," ","1479.72"
"01/01/2022 13:00:00 - 01/01/2022 13:15:00","BZN|NL","2010.00","2010.00"," ","1530.66"
"01/01/2022 13:15:00 - 01/01/2022 13:30:00","BZN|NL","2029.00","2029.00"," ","1502.90"
"01/01/2022 13:30:00 - 01/01/2022 13:45:00","BZN|NL","2059.00","2059.00"," ","1523.70"
"01/01/2022 13:45:00 - 01/01/2022 14:00:00","BZN|NL","2088.00","2088.00"," ","1508.10"
"01/01/2022 14:00:00 - 01/01/2022 14:15:00","BZN|NL","2117.00","2117.00"," ","1526.19"
"01/01/2022 14:15:00 - 01/01/2022 14:30:00","BZN|NL","2142.00","2142.00"," ","1521.00"
"01/01/2022 14:30:00 - 01/01/2022 14:45:00","BZN|NL","2163.00","2163.00"," ","1560.36"
"01/01/2022 14:45:00 - 01/01/2022 15:00:00","BZN|NL","2186.00","2186.00"," ","1589.20"
"01/01/2022 15:00:00 - 01/01/2022 15:15:00","BZN|NL","2206.00","2206.00"," ","1521.66"
"01/01/2022 15:15:00 - 01/01/2022 15:30:00","BZN|NL","2238.00","2238.00"," ","1582.25"
"01/01/2022 15:30:00 - 01/01/2022 15:45:00","BZN|NL","2281.00","2281.00"," ","1605.75"
"01/01/2022 15:45:00 - 01/01/2022 16:00:00","BZN|NL","2318.00","2318.00"," ","1601.29"
"01/01/2022 16:00:00 - 01/01/2022 16:15:00","BZN|NL","2358.00","2358.00"," ","1547.30"
"01/01/2022 16:15:00 - 01/01/2022 16:30:00","BZN|NL","2385.00","2385.00"," ","1600.65"
"01/01/2022 16:30:00 - 01/01/2022 16:45:00","BZN|NL","2402.00","2402.00"," ","1670.51"
"01/01/2022 16:45:00 - 01/01/2022 17:00:00","BZN|NL","2416.00","2416.00"," ","1723.50"
"01/01/2022 17:00:00 - 01/01/2022 17:15:00","BZN|NL","2431.00","2431.00"," ","1720.50"
"01/01/2022 17:15:00 - 01/01/2022 17:30:00","BZN|NL","2455.00","2455.00"," ","1737.52"
"01/01/2022 17:30:00 - 01/01/2022 17:45:00","BZN|NL","2487.00","2487.00"," ","1759.01"
"01/01/2022 17:45:00 - 01/01/2022 18:00:00","BZN|NL","2517.00","2517.00"," ","1771.52"
"01/01/2022 18:00:00 - 01/01/2022 18:15:00","BZN|NL","2552.00","2552.00"," ","1736.67"
"01/01/2022 18:15:00 - 01/01/2022 18:30:00","BZN|NL","2585.00","2585.00"," ","1818.94"
"01/01/2022 18:30:00 - 01/01/2022 18:45:00","BZN|NL","2621.00","2621.00"," ","1782.61"
"01/01/2022 18:45:00 - 01/01/2022 19:00:00","BZN|NL","2655.00","2655.00"," ","1842.23"
"01/01/2022 19:00:00 - 01/01/2022 19:15:00","BZN|NL","2693.00","2693.00"," ","1821.33"
"01/01/2022 19:15:00 - 01/01/2022 19:30:00","BZN|NL","2712.00","2712.00"," ","1854.07"
"01/01/2022 19:30:00 - 01/01/2022 19:45:00","BZN|NL","2715.00","2715.00"," ","1768.54"
"01/01/2022 19:45:00 - 01/01/2022 20:00:00","BZN|NL","2715.00","2715.00"," ","1752.85"
"01/01/2022 20:00:00 - 01/01/2022 20:15:00","BZN|NL","2717.00","2717.00"," ","1786.44"
"01/01/2022 20:15:00 - 01/01/2022 20:30:00","BZN|NL","2697.00","2697.00"," ","1758.20"
"01/01/2022 20:30:00 - 01/01/2022 20:45:00","BZN|NL","2656.00","2656.00"," ","1662.95"
"01/01/2022 20:45:00 - 01/01/2022 21:00:00","BZN|NL","2611.00","2611.00"," ","1677.00"
"01/01/2022 21:00:00 - 01/01/2022 21:15:00","BZN|NL","2568.00","2568.00"," ","1636.57"
"01/01/2022 21:15:00 - 01/01/2022 21:30:00","BZN|NL","2547.00","2547.00"," ","1615.31"
"01/01/2022 21:30:00 - 01/01/2022 21:45:00","BZN|NL","2548.00","2548.00"," ","1580.75"
"01/01/2022 21:45:00 - 01/01/2022 22:00:00","BZN|NL","2546.00","2546.00"," ","1537.33"
"01/01/2022 22:00:00 - 01/01/2022 22:15:00","BZN|NL","2545.00","2545.00"," ","1524.70"
"01/01/2022 22:15:00 - 01/01/2022 22:30:00","BZN|NL","2553.00","2553.00"," ","1449.47"
"01/01/2022 22:30:00 - 01/01/2022 22:45:00","BZN|NL","2570.00","2570.00"," ","1424.48"
"01/01/2022 22:45:00 - 01/01/2022 23:00:00","BZN|NL","2586.00","2586.00"," ","1453.37"
"01/01/2022 23:00:00 - 01/01/2022 23:15:00","BZN|NL","2604.00","2604.00"," ","1408.57"
"01/01/2022 23:15:00 - 01/01/2022 23:30:00","BZN|NL","2624.00","2624.00"," ","1399.69"
"01/01/2022 23:30:00 - 01/01/2022 23:45:00","BZN|NL","2644.00","2644.00"," ","1387.69"
"01/01/2022 23:45:00 - 02/01/2022 00:00:00","BZN|NL","2667.00","2667.00"," ","1368.85"
"02/01/2022 00:00:00 - 02/01/2022 00:15:00","BZN|NL","2269.00","2269.00"," ","1373.05"
"02/01/2022 00:15:00 - 02/01/2022 00:30:00","BZN|NL","2268.00","2268.00"," ","1423.51"
"02/01/2022 00:30:00 - 02/01/2022 00:45:00","BZN|NL","2273.00","2273.00"," ","1447.33"
"02/01/2022 00:45:00 - 02/01/2022 01:00:00","BZN|NL","2280.00","2280.00"," ","1456.64"
"02/01/2022 01:00:00 - 02/01/2022 01:15:00","BZN|NL","2284.00","2284.00"," ","1561.95"
"02/01/2022 01:15:00 - 02/01/2022 01:30:00","BZN|NL","2305.00","2305.00"," ","1640.51"
"02/01/2022 01:30:00 - 02/01/2022 01:45:00","BZN|NL","2334.00","2334.00"," ","1623.07"
"02/01/2022 01:45:00 - 02/01/2022 02:00:00","BZN|NL","2361.00","2361.00"," ","1691.18"
"02/01/2022 02:00:00 - 02/01/2022 02:15:00","BZN|NL","2391.00","2391.00"," ","1716.19"
"02/01/2022 02:15:00 - 02/01/2022 02:30:00","BZN|NL","2422.00","2422.00"," ","1704.14"
"02/01/2022 02:30:00 - 02/01/2022 02:45:00","BZN|NL","2463.00","2463.00"," ","1593.77"
"02/01/2022 02:45:00 - 02/01/2022 03:00:00","BZN|NL","2503.00","2503.00"," ","1535.89"
"02/01/2022 03:00:00 - 02/01/2022 03:15:00","BZN|NL","2541.00","2541.00"," ","1536.29"
"02/01/2022 03:15:00 - 02/01/2022 03:30:00","BZN|NL","2560.00","2560.00"," ","1508.95"
"02/01/2022 03:30:00 - 02/01/2022 03:45:00","BZN|NL","2560.00","2560.00"," ","1539.81"
"02/01/2022 03:45:00 - 02/01/2022 04:00:00","BZN|NL","2559.00","2559.00"," ","1585.46"
"02/01/2022 04:00:00 - 02/01/2022 04:15:00","BZN|NL","2562.00","2562.00"," ","1565.12"
"02/01/2022 04:15:00 - 02/01/2022 04:30:00","BZN|NL","2571.00","2571.00"," ","1586.21"
"02/01/2022 04:30:00 - 02/01/2022 04:45:00","BZN|NL","2586.00","2586.00"," ","1641.61"
"02/01/2022 04:45:00 - 02/01/2022 05:00:00","BZN|NL","2600.00","2600.00"," ","1689.03"
"02/01/2022 05:00:00 - 02/01/2022 05:15:00","BZN|NL","2616.00","2616.00"," ","1655.74"
"02/01/2022 05:15:00 - 02/01/2022 05:30:00","BZN|NL","2647.00","2647.00"," ","1690.06"
"02/01/2022 05:30:00 - 02/01/2022 05:45:00","BZN|NL","2702.00","2702.00"," ","1803.00"
"02/01/2022 05:45:00 - 02/01/2022 06:00:00","BZN|NL","2756.00","2756.00"," ","1895.25"
"02/01/2022 06:00:00 - 02/01/2022 06:15:00","BZN|NL","2810.00","2810.00"," ","1774.50"
"02/01/2022 06:15:00 - 02/01/2022 06:30:00","BZN|NL","2865.00","2865.00"," ","1814.89"
"02/01/2022 06:30:00 - 02/01/2022 06:45:00","BZN|NL","2918.00","2918.00"," ","1728.12"
"02/01/2022 06:45:00 - 02/01/2022 07:00:00","BZN|NL","2974.00","2974.00"," ","1796.17"
"02/01/2022 07:00:00 - 02/01/2022 07:15:00","BZN|NL","3030.00","3030.00"," ","1815.91"
"02/01/2022 07:15:00 - 02/01/2022 07:30:00","BZN|NL","3072.00","3072.00"," ","1816.19"
"02/01/2022 07:30:00 - 02/01/2022 07:45:00","BZN|NL","3103.00","3103.00"," ","1817.17"
"02/01/2022 07:45:00 - 02/01/2022 08:00:00","BZN|NL","3132.00","3132.00"," ","1803.85"
"02/01/2022 08:00:00 - 02/01/2022 08:15:00","BZN|NL","3165.00","3165.00"," ","1889.35"
"02/01/2022 08:15:00 - 02/01/2022 08:30:00","BZN|NL","3207.00","3207.00"," ","1834.65"
"02/01/2022 08:30:00 - 02/01/2022 08:45:00","BZN|NL","3268.00","3268.00"," ","1948.28"
"02/01/2022 08:45:00 - 02/01/2022 09:00:00","BZN|NL","3325.00","3325.00"," ","1983.72"
"02/01/2022 09:00:00 - 02/01/2022 09:15:00","BZN|NL","3388.00","3388.00"," ","1992.20"
"02/01/2022 09:15:00 - 02/01/2022 09:30:00","BZN|NL","3444.00","3444.00"," ","2051.43"
"02/01/2022 09:30:00 - 02/01/2022 09:45:00","BZN|NL","3502.00","3502.00"," ","2079.69"
"02/01/2022 09:45:00 - 02/01/2022 10:00:00","BZN|NL","3558.00","3558.00"," ","2088.92"
"02/01/2022 10:00:00 - 02/01/2022 10:15:00","BZN|NL","3617.00","3617.00"," ","2047.47"
"02/01/2022 10:15:00 - 02/01/2022 10:30:00","BZN|NL","3681.00","3681.00"," ","2021.25"
"02/01/2022 10:30:00 - 02/01/2022 10:45:00","BZN|NL","3755.00","3755.00"," ","2030.43"
"02/01/2022 10:45:00 - 02/01/2022 11:00:00","BZN|NL","3828.00","3828.00"," ","1973.79"
"02/01/2022 11:00:00 - 02/01/2022 11:15:00","BZN|NL","3900.00","3900.00"," ","1961.98"
"02/01/2022 11:15:00 - 02/01/2022 11:30:00","BZN|NL","3982.00","3982.00"," ","1982.41"
"02/01/2022 11:30:00 - 02/01/2022 11:45:00","BZN|NL","4076.00","4076.00"," ","1984.71"
"02/01/2022 11:45:00 - 02/01/2022 12:00:00","BZN|NL","4167.00","4167.00"," ","1983.09"
"02/01/2022 12:00:00 - 02/01/2022 12:15:00","BZN|NL","4261.00","4261.00"," ","2073.20"
"02/01/2022 12:15:00 - 02/01/2022 12:30:00","BZN|NL","4329.00","4329.00"," ","2119.77"
"02/01/2022 12:30:00 - 02/01/2022 12:45:00","BZN|NL","4372.00","4372.00"," ","2125.96"
"02/01/2022 12:45:00 - 02/01/2022 13:00:00","BZN|NL","4414.00","4414.00"," ","2112.22"
"02/01/2022 13:00:00 - 02/01/2022 13:15:00","BZN|NL","4456.00","4456.00"," ","2115.00"
"02/01/2022 13:15:00 - 02/01/2022 13:30:00","BZN|NL","4483.00","4483.00"," ","2083.49"
"02/01/2022 13:30:00 - 02/01/2022 13:45:00","BZN|NL","4495.00","4495.00"," ","2066.72"
"02/01/2022 13:45:00 - 02/01/2022 14:00:00","BZN|NL","4505.00","4505.00"," ","2060.63"
"02/01/2022 14:00:00 - 02/01/2022 14:15:00","BZN|NL","4516.00","4516.00"," ","2001.72"
"02/01/2022 14:15:00 - 02/01/2022 14:30:00","BZN|NL","4510.00","4510.00"," ","1976.19"
"02/01/2022 14:30:00 - 02/01/2022 14:45:00","BZN|NL","4484.00","4484.00"," ","1965.27"
"02/01/2022 14:45:00 - 02/01/2022 15:00:00","BZN|NL","4460.00","4460.00"," ","1937.86"
"02/01/2022 15:00:00 - 02/01/2022 15:15:00","BZN|NL","4434.00","4434.00"," ","1890.41"
"02/01/2022 15:15:00 - 02/01/2022 15:30:00","BZN|NL","4374.00","4374.00"," ","1950.84"
"02/01/2022 15:30:00 - 02/01/2022 15:45:00","BZN|NL","4276.00","4276.00"," ","1963.89"
"02/01/2022 15:45:00 - 02/01/2022 16:00:00","BZN|NL","4178.00","4178.00"," ","1939.07"
"02/01/2022 16:00:00 - 02/01/2022 16:15:00","BZN|NL","4081.00","4081.00"," ","1879.96"
"02/01/2022 16:15:00 - 02/01/2022 16:30:00","BZN|NL","4012.00","4012.00"," ","1767.89"
"02/01/2022 16:30:00 - 02/01/2022 16:45:00","BZN|NL","3969.00","3969.00"," ","1773.21"
"02/01/2022 16:45:00 - 02/01/2022 17:00:00","BZN|NL","3927.00","3927.00"," ","1786.63"
"02/01/2022 17:00:00 - 02/01/2022 17:15:00","BZN|NL","3886.00","3886.00"," ","1753.15"
"02/01/2022 17:15:00 - 02/01/2022 17:30:00","BZN|NL","3845.00","3845.00"," ","1774.09"
"02/01/2022 17:30:00 - 02/01/2022 17:45:00","BZN|NL","3804.00","3804.00"," ","1774.31"
"02/01/2022 17:45:00 - 02/01/2022 18:00:00","BZN|NL","3762.00","3762.00"," ","1762.28"
"02/01/2022 18:00:00 - 02/01/2022 18:15:00","BZN|NL","3721.00","3721.00"," ","1732.84"
"02/01/2022 18:15:00 - 02/01/2022 18:30:00","BZN|NL","3671.00","3671.00"," ","1660.62"
"02/01/2022 18:30:00 - 02/01/2022 18:45:00","BZN|NL","3617.00","3617.00"," ","1680.63"
"02/01/2022 18:45:00 - 02/01/2022 19:00:00","BZN|NL","3559.00","3559.00"," ","1706.61"
"02/01/2022 19:00:00 - 02/01/2022 19:15:00","BZN|NL","3502.00","3502.00"," ","1713.34"
"02/01/2022 19:15:00 - 02/01/2022 19:30:00","BZN|NL","3465.00","3465.00"," ","1683.07"
"02/01/2022 19:30:00 - 02/01/2022 19:45:00","BZN|NL","3442.00","3442.00"," ","1678.21"
"02/01/2022 19:45:00 - 02/01/2022 20:00:00","BZN|NL","3420.00","3420.00"," ","1731.24"
"02/01/2022 20:00:00 - 02/01/2022 20:15:00","BZN|NL","3399.00","3399.00"," ","1764.25"
"02/01/2022 20:15:00 - 02/01/2022 20:30:00","BZN|NL","3393.00","3393.00"," ","1805.93"
"02/01/2022 20:30:00 - 02/01/2022 20:45:00","BZN|NL","3401.00","3401.00"," ","1761.96"
"02/01/2022 20:45:00 - 02/01/2022 21:00:00","BZN|NL","3412.00","3412.00"," ","1861.37"
"02/01/2022 21:00:00 - 02/01/2022 21:15:00","BZN|NL","3418.00","3418.00"," ","1902.01"
"02/01/2022 21:15:00 - 02/01/2022 21:30:00","BZN|NL","3414.00","3414.00"," ","1914.56"
"02/01/2022 21:30:00 - 02/01/2022 21:45:00","BZN|NL","3399.00","3399.00"," ","1970.88"
"02/01/2022 21:45:00 - 02/01/2022 22:00:00","BZN|NL","3385.00","3385.00"," ","1998.66"
"02/01/2022 22:00:00 - 02/01/2022 22:15:00","BZN|NL","3367.00","3367.00"," ","2061.04"
"02/01/2022 22:15:00 - 02/01/2022 22:30:00","BZN|NL","3425.00","3425.00"," ","2081.01"
"02/01/2022 22:30:00 - 02/01/2022 22:45:00","BZN|NL","3555.00","3555.00"," ","2063.85"
"02/01/2022 22:45:00 - 02/01/2022 23:00:00","BZN|NL","3687.00","3687.00"," ","2027.50"
"02/01/2022 23:00:00 - 02/01/2022 23:15:00","BZN|NL","3815.00","3815.00"," ","2014.53"
"02/01/2022 23:15:00 - 02/01/2022 23:30:00","BZN|NL","3906.00","3906.00"," ","2081.64"
"02/01/2022 23:30:00 - 02/01/2022 23:45:00","BZN|NL","3946.00","3946.00"," ","2116.17"
"02/01/2022 23:45:00 - 03/01/2022 00:00:00","BZN|NL","3989.00","3989.00"," ","2113.37"
"03/01/2022 00:00:00 - 03/01/2022 00:15:00","BZN|NL","4398.00","4398.00"," ","2057.27"
"03/01/2022 00:15:00 - 03/01/2022 00:30:00","BZN|NL","4395.00","4395.00"," ","2151.43"
"03/01/2022 00:30:00 - 03/01/2022 00:45:00","BZN|NL","4362.00","4362.00"," ","2138.99"
"03/01/2022 00:45:00 - 03/01/2022 01:00:00","BZN|NL","4332.00","4332.00"," ","2119.31"
"03/01/2022 01:00:00 - 03/01/2022 01:15:00","BZN|NL","4301.00","4301.00"," ","2120.78"
"03/01/2022 01:15:00 - 03/01/2022 01:30:00","BZN|NL","4295.00","4295.00"," ","2133.83"
"03/01/2022 01:30:00 - 03/01/2022 01:45:00","BZN|NL","4316.00","4316.00"," ","2140.87"
"03/01/2022 01:45:00 - 03/01/2022 02:00:00","BZN|NL","4335.00","4335.00"," ","2133.42"
"03/01/2022 02:00:00 - 03/01/2022 02:15:00","BZN|NL","4356.00","4356.00"," ","2137.80"
"03/01/2022 02:15:00 - 03/01/2022 02:30:00","BZN|NL","4365.00","4365.00"," ","2138.14"
"03/01/2022 02:30:00 - 03/01/2022 02:45:00","BZN|NL","4370.00","4370.00"," ","2137.00"
"03/01/2022 02:45:00 - 03/01/2022 03:00:00","BZN|NL","4369.00","4369.00"," ","2130.67"
"03/01/2022 03:00:00 - 03/01/2022 03:15:00","BZN|NL","4371.00","4371.00"," ","2046.86"
"03/01/2022 03:15:00 - 03/01/2022 03:30:00","BZN|NL","4365.00","4365.00"," ","2037.21"
"03/01/2022 03:30:00 - 03/01/2022 03:45:00","BZN|NL","4350.00","4350.00"," ","2035.69"
"03/01/2022 03:45:00 - 03/01/2022 04:00:00","BZN|NL","4335.00","4335.00"," ","2030.37"
"03/01/2022 04:00:00 - 03/01/2022 04:15:00","BZN|NL","4320.00","4320.00"," ","1995.11"
"03/01/2022 04:15:00 - 03/01/2022 04:30:00","BZN|NL","4311.00","4311.00"," ","1971.21"
"03/01/2022 04:30:00 - 03/01/2022 04:45:00","BZN|NL","4308.00","4308.00"," ","1996.05"
"03/01/2022 04:45:00 - 03/01/2022 05:00:00","BZN|NL","4303.00","4303.00"," ","2046.02"
"03/01/2022 05:00:00 - 03/01/2022 05:15:00","BZN|NL","4299.00","4299.00"," ","2055.88"
"03/01/2022 05:15:00 - 03/01/2022 05:30:00","BZN|NL","4273.00","4273.00"," ","2067.74"
"03/01/2022 05:30:00 - 03/01/2022 05:45:00","BZN|NL","4225.00","4225.00"," ","2061.99"
"03/01/2022 05:45:00 - 03/01/2022 06:00:00","BZN|NL","4175.00","4175.00"," ","2048.10"
"03/01/2022 06:00:00 - 03/01/2022 06:15:00","BZN|NL","4125.00","4125.00"," ","2043.81"
"03/01/2022 06:15:00 - 03/01/2022 06:30:00","BZN|NL","4081.00","4081.00"," ","2036.67"
"03/01/2022 06:30:00 - 03/01/2022 06:45:00","BZN|NL","4044.00","4044.00"," ","2022.67"
"03/01/2022 06:45:00 - 03/01/2022 07:00:00","BZN|NL","4006.00","4006.00"," ","2025.66"
"03/01/2022 07:00:00 - 03/01/2022 07:15:00","BZN|NL","3969.00","3969.00"," ","1998.02"
"03/01/2022 07:15:00 - 03/01/2022 07:30:00","BZN|NL","3943.00","3943.00"," ","2031.36"
"03/01/2022 07:30:00 - 03/01/2022 07:45:00","BZN|NL","3929.00","3929.00"," ","2037.27"
"03/01/2022 07:45:00 - 03/01/2022 08:00:00","BZN|NL","3912.00","3912.00"," ","2040.64"
"03/01/2022 08:00:00 - 03/01/2022 08:15:00","BZN|NL","3896.00","3896.00"," ","1997.98"
"03/01/2022 08:15:00 - 03/01/2022 08:30:00","BZN|NL","3876.00","3876.00"," ","2028.41"
"03/01/2022 08:30:00 - 03/01/2022 08:45:00","BZN|NL","3853.00","3853.00"," ","2058.24"
"03/01/2022 08:45:00 - 03/01/2022 09:00:00","BZN|NL","3828.00","3828.00"," ","2045.73"
"03/01/2022 09:00:00 - 03/01/2022 09:15:00","BZN|NL","3805.00","3805.00"," ","2041.58"
"03/01/2022 09:15:00 - 03/01/2022 09:30:00","BZN|NL","3785.00","3785.00"," ","2036.30"
"03/01/2022 09:30:00 - 03/01/2022 09:45:00","BZN|NL","3767.00","3767.00"," ","2027.49"
"03/01/2022 09:45:00 - 03/01/2022 10:00:00","BZN|NL","3750.00","3750.00"," ","2015.46"
"03/01/2022 10:00:00 - 03/01/2022 10:15:00","BZN|NL","3732.00","3732.00"," ","2038.47"
"03/01/2022 10:15:00 - 03/01/2022 10:30:00","BZN|NL","3737.00","3737.00"," ","2026.66"
"03/01/2022 10:30:00 - 03/01/2022 10:45:00","BZN|NL","3765.00","3765.00"," ","2012.76"
"03/01/2022 10:45:00 - 03/01/2022 11:00:00","BZN|NL","3797.00","3797.00"," ","2009.78"
"03/01/2022 11:00:00 - 03/01/2022 11:15:00","BZN|NL","3827.00","3827.00"," ","2007.78"
"03/01/2022 11:15:00 - 03/01/2022 11:30:00","BZN|NL","3857.00","3857.00"," ","2004.59"
"03/01/2022 11:30:00 - 03/01/2022 11:45:00","BZN|NL","3888.00","3888.00"," ","2033.30"
"03/01/2022 11:45:00 - 03/01/2022 12:00:00","BZN|NL","3917.00","3917.00"," ","2032.25"
"03/01/2022 12:00:00 - 03/01/2022 12:15:00","BZN|NL","3947.00","3947.00"," ","2019.99"
"03/01/2022 12:15:00 - 03/01/2022 12:30:00","BZN|NL","3982.00","3982.00"," ","2036.73"
"03/01/2022 12:30:00 - 03/01/2022 12:45:00","BZN|NL","4023.00","4023.00"," ","2037.37"
"03/01/2022 12:45:00 - 03/01/2022 13:00:00","BZN|NL","4060.00","4060.00"," ","2033.85"
"03/01/2022 13:00:00 - 03/01/2022 13:15:00","BZN|NL","4101.00","4101.00"," ","2022.33"
"03/01/2022 13:15:00 - 03/01/2022 13:30:00","BZN|NL","4100.00","4100.00"," ","2024.09"
"03/01/2022 13:30:00 - 03/01/2022 13:45:00","BZN|NL","4060.00","4060.00"," ","2018.17"
"03/01/2022 13:45:00 - 03/01/2022 14:00:00","BZN|NL","4017.00","4017.00"," ","2025.35"
"03/01/2022 14:00:00 - 03/01/2022 14:15:00","BZN|NL","3976.00","3976.00"," ","2029.39"
"03/01/2022 14:15:00 - 03/01/2022 14:30:00","BZN|NL","3930.00","3930.00"," ","2033.66"
"03/01/2022 14:30:00 - 03/01/2022 14:45:00","BZN|NL","3879.00","3879.00"," ","2025.20"
"03/01/2022 14:45:00 - 03/01/2022 15:00:00","BZN|NL","3827.00","3827.00"," ","1967.02"
